#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN
1495812028202315367	parsec.dedup	1400	35	1.000000	0.875000	0.927000	700912673	3395651	1664835	269899760	3440739	514136963	19975
1495812028711920001	parsec.dedup	1400	35	1.000000	0.874000	0.926000	700878875	3306622	1610823	276992346	3474898	525044817	19146
1495812029221443344	parsec.dedup	1400	35	1.000000	0.874000	0.926000	700902348	2975900	1446420	270689714	2541459	560055934	17134
1495812029730798813	parsec.dedup	1400	35	1.000000	0.885000	0.938000	700872004	3214123	1556452	266475703	2745867	549398639	18746
1495812030240347031	parsec.dedup	1400	35	1.000000	0.869000	0.921000	700853776	2988893	1451564	266892413	2474457	553936286	17143
1495812030749805082	parsec.dedup	1400	35	1.000000	0.879000	0.931000	700868848	3339390	1651393	233071131	2015575	541101595	19496
1495812031259207217	parsec.dedup	1400	36	1.000000	0.852000	0.903000	700856216	3486736	1722118	228919152	2123022	531408976	20007
1495812031768660185	parsec.dedup	1400	35	1.000000	0.860000	0.911000	700892960	3494050	1738180	228032548	2171066	510316033	19100
1495812032277979653	parsec.dedup	1400	35	1.000000	0.865000	0.916000	700963242	3500816	1738790	230730206	2131872	521872500	20251
1495812032787536163	parsec.dedup	1400	35	1.000000	0.846000	0.896000	700876802	3483631	1743535	228771783	2104171	530039853	19696
1495812033296795089	parsec.dedup	1400	35	1.000000	0.851000	0.902000	700863676	3301253	1637751	234254162	2007171	538912206	19134
1495812033806338474	parsec.dedup	1400	35	1.000000	0.860000	0.911000	700871926	3160569	1554828	232907033	1893562	547458076	18875
1495812034315589776	parsec.dedup	1400	35	1.000000	0.864000	0.915000	700866410	3103804	1535250	233807394	1893748	547823739	18516
1495812034825002744	parsec.dedup	1400	35	1.000000	0.857000	0.908000	700841764	3464978	1742321	227521586	2074559	528035447	19613
1495812035334336254	parsec.dedup	1400	35	1.000000	0.854000	0.905000	700842316	3146565	1557466	235386897	1921864	545455979	18797
1495812035843803472	parsec.dedup	1400	35	1.000000	0.854000	0.905000	700856256	3192455	1596893	231565457	1955164	542931846	18731
1495812036353069857	parsec.dedup	1400	35	1.000000	0.854000	0.905000	700841685	2972135	1480499	236114444	1849261	558793934	18038
1495812036862632700	parsec.dedup	1400	35	1.000000	0.860000	0.911000	700915443	3177054	1601096	234209577	1976055	547247959	18730
1495812037372166418	parsec.dedup	1400	35	1.000000	0.855000	0.906000	700874536	3347641	1697293	231484647	2068848	533637101	18884
1495812037881725469	parsec.dedup	1400	35	1.000000	0.858000	0.909000	700863492	3152117	1563252	235101476	1970872	547504290	18359
1495812038391190312	parsec.dedup	1400	35	1.000000	0.860000	0.911000	700843792	3273339	1648604	229478689	1996082	538584395	19388
1495812038900651572	parsec.dedup	1400	35	1.000000	0.855000	0.906000	700881798	3426465	1732310	229484784	2081270	531007255	19763
1495812039410041373	parsec.dedup	1400	35	1.000000	0.861000	0.912000	700842974	3204931	1580321	235447555	1970981	544428011	19203
1495812039919400591	parsec.dedup	1400	35	1.000000	0.851000	0.902000	700838484	3167697	1572794	233655997	1939983	545980024	18717
1495812040428665976	parsec.dedup	1400	35	1.000000	0.849000	0.899000	700864260	3767851	1920031	221742611	2250130	508339702	20509
1495812040938066570	parsec.dedup	1400	35	1.000000	0.845000	0.895000	700913292	3085346	1538876	235563235	1910507	539504411	17869
1495812041447505621	parsec.dedup	1400	35	1.000000	0.858000	0.909000	700853392	3399165	1704169	229855446	2071336	524499319	19084
1495812041956898422	parsec.dedup	1400	35	1.000000	0.860000	0.911000	700938920	3395577	1706360	232305618	2057497	533111523	19566
1495812042466424390	parsec.dedup	1400	35	1.000000	0.851000	0.902000	700829386	3389300	1701656	231855963	2062754	528444541	19884
1495812042976031858	parsec.dedup	1400	35	1.000000	0.851000	0.902000	700822034	3404856	1695091	231146726	2054943	532764391	19694
1495812043485776243	parsec.dedup	1400	35	1.000000	0.857000	0.908000	700852000	3328095	1659130	228553881	2035413	531385590	19694
1495812043995311211	parsec.dedup	1400	35	1.000000	0.849000	0.899000	700825116	3189322	1600448	232841192	1955186	538947121	19256
1495812044504908595	parsec.dedup	1400	35	1.000000	0.857000	0.908000	701063128	3104196	1539108	234872091	1898480	543008842	18504
1495812045015021271	parsec.dedup	1400	35	1.000000	0.850000	0.901000	700968796	3524528	1780820	227466174	2118393	524262587	19763
1495812045524802113	parsec.dedup	1400	35	1.000000	0.853000	0.904000	700996974	3215366	1592378	233472393	1952329	536945758	18913
1495812046034358456	parsec.dedup	1400	35	1.000000	0.856000	0.907000	700992746	3336313	1670718	221363766	2084699	492648511	17883
1495812046543687049	parsec.dedup	1400	35	1.000000	0.842000	0.892000	700950580	3423180	1705791	231960167	2115418	532500623	19522
1495812047053029476	parsec.dedup	1400	35	1.000000	0.841000	0.891000	700950588	3521615	1759424	227137505	2239262	520781438	19631
1495812047562323819	parsec.dedup	1400	35	1.000000	0.849000	0.899000	700979193	3840339	1895106	222628474	2372225	505932466	20498
1495812048071637454	parsec.dedup	1400	35	1.000000	0.849000	0.899000	701143027	3310029	1631074	230277967	2104984	538169481	19294
1495812048581007339	parsec.dedup	1400	35	1.000000	0.852000	0.903000	700988280	3316181	1639690	231678919	2140803	536032775	19142
1495812049090361682	parsec.dedup	1400	35	1.000000	0.851000	0.902000	700971344	3345710	1664067	228628931	2128776	536596779	19405
1495812049599910817	parsec.dedup	1400	35	1.000000	0.857000	0.908000	701029472	3292902	1630420	229775917	2109338	536707422	18951
1495812050109322535	parsec.dedup	1400	35	1.000000	0.854000	0.905000	700944336	3195131	1578420	230782918	2063408	544134464	18881
1495812050618622712	parsec.dedup	1400	35	1.000000	0.858000	0.909000	700970156	3265987	1599350	230738497	2090141	538365891	19093
1495812051128023013	parsec.dedup	1400	35	1.000000	0.851000	0.902000	700975584	3548160	1741905	228774473	2242602	520325978	19934
1495812051637538940	parsec.dedup	1400	35	1.000000	0.854000	0.905000	700957885	3084712	1514591	234953217	2022892	547539319	18171
1495812052146982908	parsec.dedup	1400	35	1.000000	0.854000	0.905000	700863519	3394376	1668201	230045223	2184368	530398679	19443
1495812052656463334	parsec.dedup	1400	35	1.000000	0.856000	0.907000	700844192	3377176	1668041	233686894	2171029	535490785	19571
1495812053165987969	parsec.dedup	1400	35	1.000000	0.853000	0.904000	700839280	3351939	1655918	229293527	2130009	535996453	19317
1495812053675352187	parsec.dedup	1400	35	1.000000	0.851000	0.902000	700846924	3146311	1546790	232122802	2029893	552964964	18406
1495812054184699280	parsec.dedup	1400	35	1.000000	0.860000	0.911000	700869724	3195932	1587202	233217022	2055977	546061265	18678
1495812054694129540	parsec.dedup	1400	35	1.000000	0.865000	0.916000	700879756	3469917	1712128	228214996	2178152	527492028	19080
1495812055203484091	parsec.dedup	1400	35	1.000000	0.851000	0.902000	700868816	3224578	1581126	233277981	2066867	541242486	18896
1495812055712915226	parsec.dedup	1400	35	1.000000	0.855000	0.906000	700952706	3388280	1656778	230867470	2148654	534133041	19572
1495812056222368861	parsec.dedup	1400	35	1.000000	0.854000	0.905000	700857367	3403182	1693727	229568010	2175793	527622269	19399
1495812056731859037	parsec.dedup	1400	35	1.000000	0.856000	0.907000	700843109	3633667	1796094	223519422	2260140	520386291	20051
1495812057241325380	parsec.dedup	1400	35	1.000000	0.845000	0.895000	700838786	3241089	1602281	230497624	2092013	541453554	19184
1495812057750665932	parsec.dedup	1400	35	1.000000	0.860000	0.911000	700853084	3467775	1718857	228905571	2193521	526551051	19902
1495812058260289150	parsec.dedup	1400	35	1.000000	0.857000	0.908000	700874060	2352582	1202059	212372839	1755036	489494205	13261
1495812058769879409	parsec.facesim	1400	35	1.000000	0.845000	0.895000	474262345	4126436	1215403	102962622	1705182	208763308	20778
1495812059279821043	parsec.facesim	1400	35	1.000000	0.740000	0.784000	700877779	7702024	2225031	161063799	2624456	311207565	38883
1495812059789754052	parsec.facesim	1400	35	1.000000	0.789000	0.836000	700969500	7579541	2197507	164257662	2598361	322590405	38375
1495812060299385354	parsec.facesim	1400	35	1.000000	0.792000	0.839000	700856880	7429332	2159202	168266420	2563525	337272015	37658
1495812060808744363	parsec.facesim	1400	35	1.000000	0.797000	0.844000	701030498	2553252	962204	248574490	1269311	576124170	14635
1495812061318055373	parsec.facesim	1400	35	1.000000	0.886000	0.939000	700870356	1306004	858068	276975715	1237060	718671550	12784
1495812061827421258	parsec.facesim	1400	35	1.000000	0.944000	1.000000	700853628	1294242	729877	148168733	1392371	380749421	11726
1495812062336778726	parsec.facesim	1400	35	1.000000	0.812000	0.860000	700856888	583423	275301	119927293	1289239	354190889	3921
1495812062846124320	parsec.facesim	1400	35	1.000000	0.740000	0.782000	700857912	95235	59097	160655929	877596	439151648	264
1495812063355274163	parsec.facesim	1400	35	1.000000	0.761000	0.805000	700856176	596193	194592	124614712	958379	401714675	1850
1495812063864550715	parsec.facesim	1400	35	1.000000	0.780000	0.825000	700916556	706484	230204	127563297	1408680	307697992	2658
1495812064373747225	parsec.facesim	1400	35	1.000000	0.807000	0.853000	700850800	822989	493874	154601945	1539949	361816375	6885
1495812064883016818	parsec.facesim	1400	35	1.000000	0.749000	0.792000	700887608	595481	341495	135797618	1256030	327245555	4814
1495812065392209203	parsec.facesim	1400	35	1.000000	0.740000	0.782000	700853232	628390	367452	136258783	1227773	328472942	5175
1495812065901575297	parsec.facesim	1400	35	1.000000	0.744000	0.787000	700851700	569606	335433	134571768	1210469	324885789	4518
1495812066410751140	parsec.facesim	1400	35	1.000000	0.742000	0.785000	700887012	426767	248236	155065289	764964	519802421	3854
1495812066920068692	parsec.facesim	1400	35	1.000000	0.828000	0.877000	700852992	78281	27121	575854518	747602	931727080	112
1495812067429253993	parsec.facesim	1400	35	1.000000	1.274000	1.352000	700855812	69509	25710	762179697	1002264	1080887662	120
1495812067938431754	parsec.facesim	1400	35	1.000000	0.830000	0.879000	700926384	644372	409856	178420257	813381	574698887	6835
1495812068447691972	parsec.facesim	1400	35	1.000000	0.792000	0.839000	700895046	4635357	1091778	295654161	4361859	511964545	18720
1495812068956863149	parsec.facesim	1400	35	1.000000	0.928000	0.983000	700861822	6266642	27577	352980704	5465077	662336864	114
1495812069466079075	parsec.facesim	1400	35	1.000000	0.921000	0.976000	700843252	6277571	28388	347480577	5401087	654790038	112
1495812069975268461	parsec.facesim	1400	35	1.000000	0.910000	0.964000	700841632	6038809	28428	338641660	5360220	644015994	113
1495812070484378762	parsec.facesim	1400	36	1.000000	0.913000	0.967000	700938988	4850146	33996	346946961	4415353	678094757	190
1495812070993472606	parsec.facesim	1400	36	1.000000	0.930000	0.985000	700842640	9324587	29079	318739504	4965555	626074565	114
1495812071502628033	parsec.facesim	1400	35	1.000000	0.903000	0.957000	700829616	9125419	28749	314350815	4969303	619899162	123
1495812072011859543	parsec.facesim	1400	35	1.000000	0.899000	0.952000	700928546	8940156	27896	310980396	4949017	615678257	114
1495812072521052761	parsec.facesim	1400	36	1.000000	0.893000	0.946000	700832270	8638503	27800	304892592	4932368	607606353	112
1495812073030257313	parsec.facesim	1400	36	1.000000	0.894000	0.947000	700825104	8650643	27559	305683674	4917585	609396693	113
1495812073539714323	parsec.facesim	1400	36	1.000000	0.895000	0.948000	700830256	51669	22215	154838669	222220	324099708	113
1495812074049006541	parsec.facesim	1400	35	1.000000	0.791000	0.838000	700903624	49070	21464	151808050	218381	317669344	112
1495812074558275051	parsec.facesim	1400	35	1.000000	0.753000	0.798000	701025512	52974	22721	151699579	218654	317438943	114
1495812075067560353	parsec.facesim	1400	35	1.000000	0.761000	0.805000	700851116	49576	22247	155298565	223938	325106131	112
1495812075576849988	parsec.facesim	1400	35	1.000000	0.758000	0.801000	700921708	52188	22430	151784046	219081	317610311	114
1495812076086212456	parsec.facesim	1400	35	1.000000	0.753000	0.796000	700856972	50916	22410	152836334	219926	319860427	112
1495812076595396174	parsec.facesim	1400	35	1.000000	0.755000	0.798000	700863160	51007	22480	153469402	221149	321200564	113
1495812077104650143	parsec.facesim	1400	35	1.000000	0.766000	0.810000	700863256	51170	21959	151721778	218183	317511585	111
1495812077613834819	parsec.facesim	1400	35	1.000000	0.754000	0.797000	700858684	51820	22336	152861414	220074	319896833	112
1495812078123036413	parsec.facesim	1400	35	1.000000	0.754000	0.797000	700866772	50223	21623	152383952	219081	318896142	112
1495812078632324756	parsec.facesim	1400	35	1.000000	0.759000	0.803000	700868804	52741	22976	156294228	225247	327242454	114
1495812079141709683	parsec.facesim	1400	35	1.000000	0.753000	0.796000	700867892	51593	22806	154031544	220878	322410349	112
1495812079651228942	parsec.facesim	1400	35	1.000000	0.754000	0.797000	701193156	53198	22913	151832395	219275	317747231	114
1495812080160603327	parsec.facesim	1400	35	1.000000	0.755000	0.798000	700858348	51400	21804	151682223	218235	317469252	112
1495812080669995879	parsec.facesim	1400	35	1.000000	0.760000	0.804000	700859456	53670	22887	154775688	221935	324029147	113
1495812081179191639	parsec.facesim	1400	35	1.000000	0.761000	0.805000	700862900	51506	22548	152194594	219355	318521392	112
1495812081688544690	parsec.facesim	1400	35	1.000000	0.753000	0.796000	700855616	51805	23028	153930186	220431	322185441	113
1495812082197951617	parsec.facesim	1400	35	1.000000	0.766000	0.810000	700868264	50815	22363	151544995	218598	317085315	112
1495812082707364085	parsec.facesim	1400	35	1.000000	0.755000	0.798000	700852456	53425	23692	151688296	219057	317387769	114
1495812083216708428	parsec.facesim	1400	35	1.000000	0.753000	0.796000	700870000	50600	21610	153453497	219888	321185497	112
1495812083726070230	parsec.facesim	1400	35	1.000000	0.763000	0.808000	700959724	53227	22764	154048114	224011	322355088	113
1495812084235292531	parsec.facesim	1400	35	1.000000	0.756000	0.801000	700862344	50936	21574	151500789	216383	317118351	112
1495812084744653916	parsec.facesim	1400	35	1.000000	0.755000	0.800000	700872088	51574	22346	157283736	225786	328599176	113
1495812085253865260	parsec.facesim	1400	35	1.000000	0.753000	0.796000	700867952	49400	21133	151140046	218879	316349287	112
1495812085763205645	parsec.facesim	1400	35	1.000000	0.758000	0.801000	700877788	2302871	24978	194617992	1386118	396669029	127
1495812086272443655	parsec.facesim	1400	36	1.000000	0.850000	0.901000	700859820	9530314	26435	316616045	5077648	638336523	112
1495812086781758206	parsec.facesim	1400	36	1.000000	0.905000	0.959000	700855744	9279341	28597	310587707	5131335	629144046	114
1495812087291023716	parsec.facesim	1400	36	1.000000	0.902000	0.956000	700863308	9114164	27912	307441535	5098140	624819740	113
1495812087800254185	parsec.facesim	1400	36	1.000000	0.900000	0.954000	700946548	8892647	28467	302150131	5116332	617321614	113
1495812088309525403	parsec.facesim	1400	36	1.000000	0.897000	0.950000	700947260	7641384	29558	312587614	4586680	645909480	126
1495812088818733246	parsec.facesim	1400	36	1.000000	0.912000	0.966000	700864320	4038808	386470	271770690	3649387	624261619	850
1495812089328170131	parsec.facesim	1400	36	1.000000	0.910000	0.964000	700906332	1631330	648984	218192083	1366585	490279373	1420
1495812089837911765	parsec.freqmine	1400	35	1.000000	0.725000	0.768000	477407488	3091376	915938	104562377	1248603	232523421	15567
1495812090347694858	parsec.freqmine	1400	35	1.000000	0.507000	0.540000	701020781	7692683	2227615	160327221	2642942	308704092	38977
1495812090857859534	parsec.freqmine	1400	35	1.000000	0.792000	0.839000	700946304	7573929	2196716	163778701	2610378	320634328	38399
1495812091367558751	parsec.freqmine	1400	35	1.000000	0.794000	0.841000	701102261	7450793	2170928	168120689	2593274	335798710	37970
1495812091876775095	parsec.freqmine	1400	35	1.000000	0.799000	0.846000	700866362	2998746	917181	106359355	1145386	226633735	15888
1495812092386007355	parsec.freqmine	1400	35	1.000000	0.664000	0.703000	700851464	183992	96003	68243948	173069	164205520	1087
1495812092895418656	parsec.freqmine	1400	35	1.000000	0.662000	0.700000	700856603	196462	100947	68372002	179206	164288451	1137
1495812093404622041	parsec.freqmine	1400	35	1.000000	0.664000	0.702000	700853501	182619	94534	68156465	169392	163997590	1084
1495812093913751635	parsec.freqmine	1400	34	1.000000	0.664000	0.702000	700854000	185731	96040	68079242	167630	163841218	1081
1495812094422908103	parsec.freqmine	1400	34	1.000000	0.663000	0.701000	700858226	183713	95070	68083820	168977	163886282	1082
1495812094932432196	parsec.freqmine	1400	34	1.000000	0.664000	0.702000	700874106	185547	97219	68074121	168637	163875415	1083
1495812095441707790	parsec.freqmine	1400	34	1.000000	0.664000	0.702000	700929726	182861	95402	68149377	166878	164005466	1086
1495812095951087174	parsec.freqmine	1400	34	1.000000	0.663000	0.701000	700939023	185463	95606	68189101	168585	164032662	1087
1495812096460253643	parsec.freqmine	1400	34	1.000000	0.663000	0.701000	700832764	185294	96024	68136974	167117	164014532	1087
1495812096969448361	parsec.freqmine	1400	34	1.000000	0.663000	0.701000	700833060	182762	94939	68173069	168208	164037715	1086
1495812097478626205	parsec.freqmine	1400	34	1.000000	0.664000	0.702000	700832327	182861	93910	68127687	167986	163958191	1083
1495812097987924715	parsec.freqmine	1400	34	1.000000	0.663000	0.701000	700835485	184628	94977	68153315	169107	164033394	1086
1495812098497192850	parsec.freqmine	1400	34	1.000000	0.663000	0.701000	700854324	186763	95289	68075949	168764	163864053	1082
1495812099006522526	parsec.freqmine	1400	34	1.000000	0.663000	0.701000	700847133	185583	94985	68110600	168410	163921359	1085
1495812099515720536	parsec.freqmine	1400	34	1.000000	0.663000	0.701000	701157267	186585	94803	68191531	167089	164021422	1088
1495812100025021005	parsec.freqmine	1400	34	1.000000	0.663000	0.701000	700847529	187209	95651	68121392	167798	163982910	1085
1495812100534259931	parsec.freqmine	1400	34	1.000000	0.663000	0.701000	700842058	261148	140764	109286287	338495	478747802	1725
1495812101043528816	parsec.freqmine	1400	35	1.000000	0.923000	0.978000	700835348	242090	131407	172876307	528479	1027023668	1277
1495812101553086534	parsec.freqmine	1400	35	1.000000	0.926000	0.981000	700832156	513699	271184	172468380	1563377	916037862	3732
1495812102062536252	parsec.freqmine	1400	35	1.000000	0.728000	0.770000	700834644	848664	448422	139545969	8092892	348504254	6953
1495812102571842637	parsec.freqmine	1400	35	1.000000	0.752000	0.795000	700847484	1504112	823910	165051222	5095485	344250254	13651
1495812103081128772	parsec.freqmine	1400	35	1.000000	0.763000	0.807000	700892512	114330	27271	414703000	638520	787768071	123
1495812103590456616	parsec.freqmine	1400	35	1.000000	0.918000	0.973000	700902744	81097	26668	435973643	516592	813981904	112
1495812104099656209	parsec.freqmine	1400	35	1.000000	0.931000	0.986000	700815137	109269	26253	435354527	541719	810795869	112
1495812104608771886	parsec.freqmine	1400	35	1.000000	0.943000	0.999000	700861063	112800	26823	410131637	703341	779957838	118
1495812105117930271	parsec.freqmine	1400	35	1.000000	0.937000	0.993000	700864429	114055	27179	415197870	679344	781690622	117
1495812105627180739	parsec.freqmine	1400	35	1.000000	0.933000	0.988000	700861041	109508	26198	440089882	484237	820345626	112
1495812106136389166	parsec.freqmine	1400	35	1.000000	0.945000	1.001000	700851878	106704	25164	436866167	533772	813380477	112
1495812106645500760	parsec.freqmine	1400	35	1.000000	0.941000	0.997000	700853661	109781	26349	436983382	554907	811622369	112
1495812107154624812	parsec.freqmine	1400	35	1.000000	0.939000	0.995000	700942181	111436	26077	426161864	609470	801773107	115
1495812107663796155	parsec.freqmine	1400	35	1.000000	0.937000	0.993000	700934922	109314	26172	441855785	513209	821925732	112
1495812108172910624	parsec.freqmine	1400	35	1.000000	0.938000	0.994000	700852397	109820	26236	439301498	527600	816768427	112
1495812108682064759	parsec.freqmine	1400	35	1.000000	0.940000	0.996000	700852562	110756	26431	432315022	575052	802671719	112
1495812109191486768	parsec.freqmine	1400	35	1.000000	0.940000	0.996000	700954883	109598	26074	429797446	581035	801399146	112
1495812109700713570	parsec.freqmine	1400	35	1.000000	0.942000	0.998000	700865028	92987	26660	428909140	556589	805417640	115
1495812110209954580	parsec.freqmine	1400	35	1.000000	0.934000	0.990000	700852592	109505	25860	436193833	539227	812354210	112
1495812110719032715	parsec.freqmine	1400	35	1.000000	0.938000	0.994000	700855669	109609	26666	431303054	562170	804133583	110
1495812111228163976	parsec.freqmine	1400	35	1.000000	0.940000	0.996000	700953134	109320	26414	434278646	568528	807902081	113
1495812111737393652	parsec.freqmine	1400	35	1.000000	0.943000	0.999000	700857872	109523	26475	426860508	637575	794687918	112
1495812112246599204	parsec.freqmine	1400	35	1.000000	0.938000	0.994000	700852428	110740	25942	426655612	642550	796804561	114
1495812112755702339	parsec.freqmine	1400	35	1.000000	0.934000	0.990000	700907075	109249	25774	440024127	573386	813263936	112
1495812113264850600	parsec.freqmine	1400	35	1.000000	0.943000	0.999000	700854098	111011	26147	430341146	642664	798007578	112
1495812113773968985	parsec.freqmine	1400	35	1.000000	0.941000	0.997000	700854338	110170	25607	429332009	632275	800987756	112
1495812114283062162	parsec.freqmine	1400	35	1.000000	0.940000	0.996000	700867845	111075	25991	433337014	623626	804234983	115
1495812114792542838	parsec.freqmine	1400	35	1.000000	0.937000	0.993000	700986522	109821	26018	439611492	567900	813816235	112
1495812115301737973	parsec.freqmine	1400	35	1.000000	0.941000	0.997000	701049036	109034	25270	434181631	619492	801709908	113
1495812115810927525	parsec.freqmine	1400	35	1.000000	0.945000	1.001000	700954430	111539	26197	420509986	714632	786812306	113
1495812116320033285	parsec.freqmine	1400	35	1.000000	0.937000	0.993000	700955867	110513	25080	432584172	608042	804913050	114
1495812116829508170	parsec.freqmine	1400	35	1.000000	0.942000	0.998000	700954691	110446	26098	427702135	686625	793836082	113
1495812117338817471	parsec.freqmine	1400	35	1.000000	0.941000	0.997000	700949529	107048	25376	432198721	677110	797990358	112
1495812117847984315	parsec.freqmine	1400	35	1.000000	0.941000	0.997000	700953113	110525	26044	425232944	686888	792216681	112
1495812118357183825	parsec.freqmine	1400	35	1.000000	0.937000	0.993000	700954987	114220	26164	399527037	737829	777786400	119
1495812118866471335	parsec.freqmine	1400	35	1.000000	0.922000	0.977000	701091596	104006	30006	257281236	985013	657385176	138
1495812119375610178	parsec.freqmine	1400	35	1.000000	0.820000	0.869000	700854832	128379	31862	289947727	879333	660784361	174
1495812119884896772	parsec.freqmine	1400	35	1.000000	0.874000	0.926000	700849884	154641	43180	331062824	900955	681926904	278
1495812120394211323	parsec.freqmine	1400	35	1.000000	0.891000	0.944000	700853024	192024	83407	232847320	1616847	558212020	1098
1495812120903493917	parsec.freqmine	1400	35	1.000000	0.855000	0.906000	700848848	144860	60111	236946677	2066651	580727187	618
1495812121412698635	parsec.freqmine	1400	35	1.000000	0.869000	0.921000	700857052	143549	61998	240304959	2306649	579764052	643
1495812121921903687	parsec.freqmine	1400	35	1.000000	0.884000	0.937000	700864428	169716	70448	235519411	2356824	537341602	688
1495812122431909987	parsec.streamcluster	1400	35	1.000000	0.857000	0.908000	477890943	4848605	1419240	113080313	1756133	225003853	24261
1495812122941719663	parsec.streamcluster	1400	35	1.000000	0.783000	0.829000	701081900	7722707	2261991	160947764	2657171	312706844	39027
1495812123451944755	parsec.streamcluster	1400	35	1.000000	0.791000	0.838000	700983606	7596364	2206002	164332768	2600455	323825092	38441
1495812123961751556	parsec.streamcluster	1400	35	1.000000	0.793000	0.840000	700885687	7350829	2154400	168532963	2556672	339465405	37196
1495812124471197399	parsec.streamcluster	1400	35	1.000000	0.799000	0.845000	700936080	1452726	527053	255912801	1259591	564345274	9063
1495812124980589534	parsec.streamcluster	1400	35	1.000000	0.949000	1.005000	700993336	58933	22804	248856072	946925	570652051	113
1495812125490095586	parsec.streamcluster	1400	36	1.000000	0.969000	1.027000	700966882	56986	21639	248688923	946571	570549503	112
1495812125999461137	parsec.streamcluster	1400	36	1.000000	0.968000	1.026000	700974102	57694	22521	249153830	948652	571660940	113
1495812126508703439	parsec.streamcluster	1400	36	1.000000	0.969000	1.027000	701043656	57453	22630	249219755	947705	571377436	113
