#Timestamp	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN
1495812060520004051	700856880	7429332	2159202	168266420	2563525	337272015	37658
1495812061020731531	701030498	2553252	962204	248574490	1269311	576124170	14635
1495812061521351969	700870356	1306004	858068	276975715	1237060	718671550	12784
1495812062021962575	700853628	1294242	729877	148168733	1392371	380749421	11726
1495812062522574471	700856888	583423	275301	119927293	1289239	354190889	3921
1495812063023187118	700857912	95235	59097	160655929	877596	439151648	264
1495812063523798599	700856176	596193	194592	124614712	958379	401714675	1850
1495812064024450329	700916556	706484	230204	127563297	1408680	307697992	2658
1495812064525061351	700850800	822989	493874	154601945	1539949	361816375	6885
1495812065025692831	700887608	595481	341495	135797618	1256030	327245555	4814
1495812065526300311	700853232	628390	367452	136258783	1227773	328472942	5175
1495812066026910166	700851700	569606	335433	134571768	1210469	324885789	4518
1495812066527540438	700887012	426767	248236	155065289	764964	519802421	3854
1495812067028148751	700852992	78281	27121	575854518	747602	931727080	112
1495812067528762482	700855812	69509	25710	762179697	1002264	1080887662	120
1495812068029424545	700926384	644372	409856	178420257	813381	574698887	6835
1495812068530063859	700895046	4635357	1091778	295654161	4361859	511964545	18720
1495812069030675672	700861822	6266642	27577	352980704	5465077	662336864	114
1495812069531278069	700843252	6277571	28388	347480577	5401087	654790038	112
1495812070031877383	700841632	6038809	28428	338641660	5360220	644015994	113
1495812070532547779	700938988	4850146	33996	346946961	4415353	678094757	190
1495812071033147510	700842640	9324587	29079	318739504	4965555	626074565	114
1495812071533742032	700829616	9125419	28749	314350815	4969303	619899162	123
1495812072034403970	700928546	8940156	27896	310980396	4949017	615678257	114
1495812072534996784	700832270	8638503	27800	304892592	4932368	607606353	112
1495812073035583597	700825104	8650643	27559	305683674	4917585	609396693	113
1495812073536170411	700823128	4040776	56059	213331372	3238891	482478667	637
1495812074036764266	700830256	51669	22215	154838669	222220	324099708	113
1495812074537421371	700903624	49070	21464	151808050	218381	317669344	112
1495812075038139101	701025512	52974	22721	151699579	218654	317438943	114
1495812075538747165	700851116	49576	22247	155298565	223938	325106131	112
1495812076039404103	700921708	52188	22430	151784046	219081	317610311	114
1495812076540016292	700856972	50916	22410	152836334	219926	319860427	112
1495812077040632439	700863160	51007	22480	153469402	221149	321200564	113
1495812077541248502	700863256	51170	21959	151721778	218183	317511585	111
1495812078041862732	700858684	51820	22336	152861414	220074	319896833	112
1495812078542478629	700866772	50223	21623	152383952	219081	318896142	112
1495812079043099693	700868804	52741	22976	156294228	225247	327242454	114
1495812079543720423	700867892	51593	22806	154031544	220878	322410349	112
1495812080044569403	701193156	53198	22913	151832395	219275	317747231	114
1495812080545183008	700858348	51400	21804	151682223	218235	317469252	112
1495812081045796321	700859456	53670	22887	154775688	221935	324029147	113
1495812081546411510	700862900	51506	22548	152194594	219355	318521392	112
1495812082047020740	700855616	51805	23028	153930186	220431	322185441	113
1495812082547640720	700868264	50815	22363	151544995	218598	317085315	112
1495812083048250117	700852456	53425	23692	151688296	219057	317387769	114
1495812083548927722	700870000	50600	21610	153453497	219888	321185497	112
1495812084049554536	700959724	53227	22764	154048114	224011	322355088	113
1495812084550171224	700862344	50936	21574	151500789	216383	317118351	112
1495812085050792496	700872088	51574	22346	157283736	225786	328599176	113
1495812085551413976	700867952	49400	21133	151140046	218879	316349287	112
1495812086052038082	700877788	2302871	24978	194617992	1386118	396669029	127
1495812086552652270	700859820	9530314	26435	316616045	5077648	638336523	112
1495812087053263084	700855744	9279341	28597	310587707	5131335	629144046	114
1495812087553938355	700863308	9114164	27912	307441535	5098140	624819740	113
1495812088054562627	700946548	8892647	28467	302150131	5116332	617321614	113
1495812088555229441	700947260	7641384	29558	312587614	4586680	645909480	126
1495812089055848379	700864320	4038808	386470	271770690	3649387	624261619	850
1495812089556494943	700906332	1631330	648984	218192083	1366585	490279373	1420
1495812090057229464	477407488	3091376	915938	104562377	1248603	232523421	15567
1495812090557959153	701020781	7692683	2227615	160327221	2642942	308704092	38977
1495812091058626675	700946304	7573929	2196716	163778701	2610378	320634328	38399
1495812091559409530	701102261	7450793	2170928	168120689	2593274	335798710	37970
1495812092060026301	700866362	2998746	917181	106359355	1145386	226633735	15888
1495812092560634990	700851464	183992	96003	68243948	173069	164205520	1087
1495812093061246845	700856603	196462	100947	68372002	179206	164288451	1137
1495812093561855575	700853501	182619	94534	68156465	169392	163997590	1084
1495812094062464931	700854000	185731	96040	68079242	167630	163841218	1081
1495812094563077577	700858226	183713	95070	68083820	168977	163886282	1082
1495812095063700349	700874106	185547	97219	68074121	168637	163875415	1083
1495812095564365163	700929726	182861	95402	68149377	166878	164005466	1086
1495812096065033435	700939023	185463	95606	68189101	168585	164032662	1087
1495812096565628540	700832764	185294	96024	68136974	167117	164014532	1087
1495812097066222562	700833060	182762	94939	68173069	168208	164037715	1086
1495812097566816500	700832327	182861	93910	68127687	167986	163958191	1083
1495812098067412522	700835485	184628	94977	68153315	169107	164033394	1086
1495812098568021669	700854324	186763	95289	68075949	168764	163864053	1082
1495812099068625274	700847133	185583	94985	68110600	168410	163921359	1085
1495812099569452171	701157267	186585	94803	68191531	167089	164021422	1088
1495812100070056318	700847529	187209	95651	68121392	167798	163982910	1085
1495812100570658673	700842058	261148	140764	109286287	338495	478747802	1725
1495812101071254070	700835348	242090	131407	172876307	528479	1027023668	1277
1495812101571848425	700832156	513699	271184	172468380	1563377	916037862	3732
1495812102072445364	700834644	848664	448422	139545969	8092892	348504254	6953
1495812102573047760	700847484	1504112	823910	165051222	5095485	344250254	13651
1495812103073644074	700835716	95068	29474	341917132	708138	724943219	142
1495812103574281721	700892512	114330	27271	414703000	638520	787768071	123
1495812104074914576	700902744	81097	26668	435973643	516592	813981904	112
1495812104575507140	700815137	109269	26253	435354527	541719	810795869	112
1495812105076121661	700861063	112800	26823	410131637	703341	779957838	118
1495812105576739017	700864429	114055	27179	415197870	679344	781690622	117
1495812106077351205	700861041	109508	26198	440089882	484237	820345626	112
1495812106577960227	700851878	106704	25164	436866167	533772	813380477	112
1495812107078568541	700853661	109781	26349	436983382	554907	811622369	112
1495812107579249937	700942181	111436	26077	426161864	609470	801773107	115
1495812108079906959	700934922	109314	26172	441855785	513209	821925732	112
1495812108580515939	700852397	109820	26236	439301498	527600	816768427	112
1495812109081124545	700852562	110756	26431	432315022	575052	802671719	112
1495812109581807025	700954883	109598	26074	429797446	581035	801399146	112
1495812110082424130	700865028	92987	26660	428909140	556589	805417640	115
1495812110583030402	700852592	109505	25860	436193833	539227	812354210	112
1495812111083642132	700855669	109609	26666	431303054	562170	804133583	110
1495812111584323070	700953134	109320	26414	434278646	568528	807902081	113
1495812112084934092	700857872	109523	26475	426860508	637575	794687918	112
1495812112585545281	700852428	110740	25942	426655612	642550	796804561	114
1495812113086191011	700907075	109249	25774	440024127	573386	813263936	112
1495812113586798991	700854098	111011	26147	430341146	642664	798007578	112
1495812114087410596	700854338	110170	25607	429332009	632275	800987756	112
1495812114588030035	700867845	111075	25991	433337014	623626	804234983	115
1495812115088733140	700986522	109821	26018	439611492	567900	813816235	112
1495812115589479953	701049036	109034	25270	434181631	619492	801709908	113
1495812116090162267	700954430	111539	26197	420509986	714632	786812306	113
1495812116590844788	700955867	110513	25080	432584172	608042	804913050	114
1495812117091525435	700954691	110446	26098	427702135	686625	793836082	113
1495812117592201582	700949529	107048	25376	432198721	677110	797990358	112
1495812118092884020	700953113	110525	26044	425232944	686888	792216681	112
1495812118593564792	700954987	114220	26164	399527037	737829	777786400	119
1495812119094344231	701091596	104006	30006	257281236	985013	657385176	138
1495812119594951377	700854832	128379	31862	289947727	879333	660784361	174
1495812120095560399	700849884	154641	43180	331062824	900955	681926904	278
1495812120596169213	700853024	192024	83407	232847320	1616847	558212020	1098
1495812121096772276	700848848	144860	60111	236946677	2066651	580727187	618
1495812121597386048	700857052	143549	61998	240304959	2306649	579764052	643
1495812122098022320	700864428	169716	70448	235519411	2356824	537341602	688
1495812122598638050	477890943	4848605	1419240	113080313	1756133	225003853	24261
1495812123099419697	701081900	7722707	2261991	160947764	2657171	312706844	39027
1495812123600121552	700983606	7596364	2206002	164332768	2600455	323825092	38441
1495812124100748407	700885687	7350829	2154400	168532963	2556672	339465405	37196
1495812124601413679	700936080	1452726	527053	255912801	1259591	564345274	9063
1495812125102121826	700993336	58933	22804	248856072	946925	570652051	113
1495812125602812056	700966882	56986	21639	248688923	946571	570549503	112
1495812126103506661	700974102	57694	22521	249153830	948652	571660940	113
1495812126604251974	701043656	57453	22630	249219755	947705	571377436	113
1495812127104936371	700959194	58904	23025	248336518	944539	569625232	114
1495812127605622059	700964414	57542	21582	248411733	945558	570069429	110
1495812128106303415	700950472	58833	22055	248655501	945540	570435238	113
1495812128607051853	701052704	57266	21409	249084211	947342	571194996	112
1495812129107650958	700839370	60459	22630	249121045	947534	571480805	113
1495812129608246272	700834840	57733	21711	248343850	944306	569590237	112
1495812130108845169	700838816	60791	22894	248143741	947197	570096607	114
1495812130609479899	700890090	60192	21885	247971329	951254	570943826	114
1495812131110076754	700835562	58886	22346	247701772	952231	570635973	113
1495812131610672359	700835178	57619	21562	247395102	948305	570543520	113
1495812132111275298	700845412	58063	22133	247485792	949561	570818887	112
1495812132611927153	700912608	58359	22579	247133253	951443	570672513	113
1495812133112558716	700871634	56845	22351	247741008	954189	572235133	112
1495812133613262488	701009318	56431	22720	247490671	954768	571744988	113
1495812134113929468	700839364	59209	22008	247615016	971475	572411892	114
1495812134614549907	700956466	61389	22685	246160828	967551	569415178	113
1495812135115172845	700870872	56440	22023	245935481	965095	568740838	113
1495812135615790284	700864554	58155	22231	246373414	997027	569843009	113
1495812136116408139	700868172	59128	22224	245820953	1066414	568946105	112
1495812136617025577	700863848	58267	22254	244681007	1052543	566480647	113
1495812137117648433	700874616	56526	21143	244928720	1047578	567003463	112
1495812137618271205	700871604	58212	21901	244829262	1058408	566792585	113
1495812138118944560	700861652	57322	21529	245885478	1059325	569211896	113
1495812138619635623	701050728	60129	22317	245653765	1058189	568696404	113
1495812139120254395	700869456	58522	22535	245842266	1054948	569221721	113
1495812139620870583	700863054	58763	22264	244408666	1073176	565986514	113
1495812140121488397	700864822	57989	22003	245082757	1079535	567606398	112
1495812140622109252	700869598	57707	21493	244769133	1075588	566953373	113
1495812141122723982	700861186	58048	21913	244685349	1079909	566684112	112
1495812141623339963	700865164	58187	21891	244549650	1073458	566456571	113
1495812142124002568	700929612	57015	21158	245020628	1081533	567436095	111
1495812142624660256	690826297	377569	126640	239120029	1142943	549494267	1768
1495812143125361070	487940365	5198007	1510418	116030056	1807452	229387110	26123
1495812143626052550	700971442	7643105	2219897	161623349	2625618	313772444	38718
1495812144126740363	700958897	7535679	2195096	164798741	2595934	325071039	38297
1495812144627415052	700950150	7313823	2150435	167165435	2565202	334755715	37357
1495812145128041782	700880295	1823681	829067	156785253	1745681	395814415	13214
1495812145628658179	700862564	407433	164611	134834231	3012437	303663646	1969
1495812146129357034	700977868	54686	24331	240887629	4101274	502816873	113
1495812146629963597	700849852	55551	34014	241368663	3798491	503812112	113
1495812147130568494	700850861	54276	31162	241689296	3573943	505112892	113
1495812147631179808	700853203	55089	29270	241594904	3742653	503984880	113
1495812148131871371	700972440	54710	27869	241521070	3791125	504326067	112
1495812148632485560	700862600	55783	28301	241672250	3866001	505152147	113
1495812149133097915	700856108	55136	34201	241389408	3785390	505764637	112
1495812149633710812	700858976	56354	35597	240843275	4205104	504149009	114
1495812150134378875	700933860	55693	32772	240696853	3993965	502284721	113
1495812150634992814	700864752	56242	31541	240963057	3873579	503441482	113
1495812151135601502	700851785	54939	28992	241933431	3359131	504273221	113
1495812151636206149	700848911	55641	27043	242235644	3070356	504961473	113
1495812152136876129	700939165	53798	24609	242267365	3234555	503386522	112
1495812152637477568	700841768	55890	23876	242255417	3174555	505286871	113
1495812153138084965	700853576	54744	23151	241958688	3220601	504454990	112
1495812153638693153	700848736	56162	24888	241857557	3243083	505032727	113
1495812154139349925	700922609	53645	23641	241815720	3408107	505719837	113
1495812154639962613	700854754	55506	34496	240935374	3866847	502433904	113
1495812155140657760	700977500	55257	32797	240952038	4103052	502504104	113
1495812155641334657	700946848	182567	86325	199989171	3173535	433485560	830
1495812156142025387	700970806	332873	144188	175683370	2113496	400200837	1698
1495812156642708117	700953086	56287	24702	242031668	2365426	504079153	113
1495812157143380014	700943868	54304	22699	242431262	2376176	505057219	112
1495812157644058411	700951008	55629	24240	242194116	2679258	505083769	114
1495812158144761182	700984018	54425	23226	242380549	2546217	504713564	112
1495812158645371371	700854554	55142	26014	242065289	2551599	505052245	113
1495812159145962685	700830025	54574	28095	242334229	2480211	505435100	111
1495812159646550748	700824463	54574	33976	242073152	2387542	505868762	113
1495812160147144895	700833669	54967	32709	242163537	2233733	505069022	112
1495812160647737750	700829399	55294	29602	242000492	2417416	503498917	113
1495812161148349522	700856756	54718	29676	241730090	2203055	504436944	112
1495812161649022044	700942972	55964	34599	242356675	2396260	504262800	114
1495812162149624691	700846792	54891	30856	242468011	2681139	504343561	112
1495812162650249254	700876860	52548	29412	242832800	2605693	503754312	113
1495812163150942026	700975366	53683	33038	242357239	2482699	505009116	113
1495812163651548215	700842086	56379	34147	242475570	2594563	504428806	113
1495812164152180486	700886460	55822	32339	242146886	2437429	505258895	112
1495812164652793800	700859760	56673	33545	241908380	2344722	504824273	113
1495812165153412239	700866320	54524	33173	242099232	2406931	504090416	112
1495812165654035635	700874638	55706	28157	242031787	2465923	503841101	114
1495812166154656074	700857414	328408	144790	179985897	1997103	408158630	1670
1495812166655271971	700876028	201398	84119	197061511	2342024	428241343	862
1495812167155889076	700863126	56157	36586	242578357	2326667	506815915	113
1495812167656584223	700975682	54271	34523	243038467	2405447	507418583	113
1495812168157197536	700857741	54011	26206	242781432	2643627	507282119	112
1495812168657813600	700866081	56273	28357	243010857	2505538	507050313	113
1495812169158427622	700858430	56046	28042	242880938	2470225	507871047	112
1495812169659039393	700860210	56451	23631	242798736	2501762	508189413	114
1495812170159651999	700856252	53829	33874	242529926	2243948	507900785	112
1495812170660266396	700860008	56527	33866	242856053	2260643	507521064	113
1495812171160868459	700836039	55363	33907	242175282	2346949	505202024	113
1495812171661531648	700937581	56043	30901	242262197	2240350	506150146	113
1495812172162144586	700858932	54402	31782	242616185	2443422	505974346	112
1495812172662755066	700856310	55196	31213	242792359	2635192	505777680	113
1495812173163373047	700867649	54101	30086	242632740	2521144	505171375	112
1495812173663997068	700871331	54811	30881	242208731	2427201	505316054	114
1495812174164594007	700839509	54421	31902	242324368	2525124	505374191	112
1495812174665209904	700860729	56125	27412	242163528	2472885	506527310	113
1495812175165814676	700849600	56023	24011	242194282	2278186	505792824	113
1495812175666423406	700853010	56478	24011	242805769	2399336	506135979	113
1495812176167022178	700837788	56080	26777	242757511	2433994	505915603	112
1495812176667637616	700860540	472887	200242	144781150	1844151	349115077	2425
1495812177168240721	700848390	54017	30234	232246246	2447765	488188997	114
1495812177669091035	700976216	53174	31777	242474209	2342676	506855709	113
1495812178169708390	701077715	54990	28046	242592307	2513764	506366883	112
1495812178670322245	700863196	55520	29323	242572140	2647385	506105594	113
1495812179170940142	700865635	54626	28657	242454596	2565090	506329710	113
1495812179671576497	700891422	55744	26146	242704106	2401768	507325172	113
1495812180172196227	700869648	54135	33607	242497663	2503700	507540127	112
1495812180672817124	700870887	55740	38723	242443306	2199604	507385453	113
1495812181173431438	700859432	55429	27159	242742267	2348461	506843097	112
1495812181674038918	700852580	56584	26641	242534045	2329235	506270803	114
1495812182174647356	700852537	56848	25529	242773269	2345941	506677404	112
1495812182675252420	700849190	55576	26023	242849451	2556640	506275951	113
1495812183175860025	700850320	54771	25257	243112484	2628538	505752497	113
1495812183676469922	700855688	56083	24845	243020650	2576084	506023320	113
1495812184177080069	700853460	54675	26045	242830232	2506555	506443097	112
1495812184677697924	700865917	56110	25146	242767749	2562151	506453760	113
1495812185178389321	700969067	55504	25103	242900861	2411565	507640336	112
1495812185679118301	701023368	58639	27143	242666244	2361898	506273746	114
1495812186179796906	700951216	54399	25037	242936868	2422555	506808015	112
1495812186680474761	700949800	56535	24326	225466532	2398341	471574343	114
1495812187181257408	479768186	4360185	1275910	110858788	1679929	224177415	21814
1495812187681969846	701017404	7679225	2221795	160962329	2634510	311360501	38794
1495812188182627618	700921214	7562494	2195479	163976331	2606873	322369071	38303
1495812188683273515	700884865	7403857	2156614	167248157	2569861	335126651	37550
1495812189183963162	700919284	2368047	765366	115249807	1225553	279420688	12962
1495812189684604558	700955856	2350046	1457936	133359327	2163641	259577924	23836
1495812190185271038	700941172	359329	219916	102183942	4554178	270692235	3449
1495812190685899685	700880792	69917	24137	139372052	3391264	555506625	117
1495812191186590082	700970378	69658	25361	133327910	4140502	587937731	113
1495812191687216646	700876322	68778	25715	137493399	3669191	606211542	113
1495812192187872542	700904780	63677	24983	134373920	4067312	593321292	112
1495812192688560731	700985180	66197	24895	128195695	4684549	564956337	113
1495812193189255794	700968592	66754	24640	135826892	3946125	599494088	113
1495812193689889441	700886304	67929	25116	135728086	3845310	598385435	110
1495812194190518171	700883572	66169	24342	149534227	3115793	663113943	112
1495812194691153193	700887485	64520	23600	201222014	128568	904715105	113
1495812195191793007	700895323	62425	24724	106838846	1871242	411848508	122
1495812195692427737	700892314	62748	24378	133918836	3305981	473431185	120
1495812196193064550	700889590	66814	24778	128682814	4590164	567048481	112
1495812196693699780	700893888	69828	24770	135393522	3909079	596948925	113
1495812197194457677	701061322	68912	24874	138353514	3614194	610969953	113
1495812197695072699	700860018	68802	23358	131800699	4297771	580997182	113
1495812198195752096	700954482	66176	23818	133090813	4156277	586928917	113
1495812198696357368	700847202	69928	25042	138296372	3571646	609877674	113
1495812199196969806	700860756	66544	24410	134030623	4072217	591581562	113
1495812199697570370	700840744	66472	23539	185965436	1023515	833402677	113
1495812200198187850	700855996	63832	22015	166098982	375317	734683734	114
1495812200698801955	700867196	59363	24846	98093535	3551657	307797802	127
1495812201199477144	700948500	68870	24931	136391560	3832495	556977080	114
1495812201700089124	700858968	69484	25386	133228356	4170384	587497535	113
1495812202200701646	700857068	67983	24766	136340199	3743977	600742781	112
1495812202701315084	700859400	66643	25292	131794659	4409189	581448400	113
1495812203201926356	700857948	70021	25057	129484647	4497403	570529738	113
1495812203702560336	700888629	68719	24645	134810230	3933466	594225855	113
1495812204203175108	700859575	65707	24935	134838155	3946784	594639703	112
1495812204703781588	700851468	66407	24954	155789724	2766907	692449166	113
1495812205204453985	700940464	61604	22456	201195032	148901	904691909	113
1495812205705077924	700875644	68160	24765	96038339	2507429	355007191	124
1495812206205695404	700864048	72264	24023	135189089	3287216	487836685	117
1495812206706379759	700962728	69636	25340	129454579	4432277	569848038	113
1495812207207011947	700886772	69628	25044	136959696	3723482	604029524	113
1495812207707649261	700888656	68570	25353	135573979	3913567	598037793	113
1495812208208285949	700895424	67165	24522	130357529	4391113	574104137	112
1495812208708978304	700888556	70272	24842	132861166	4228093	586138425	114
1495812209209616743	700976624	68044	24226	138399534	3534870	610311714	112
1495812209710248181	700883920	69960	24782	132658104	4228034	585011449	113
1495812210210882703	700888080	64573	23426	194411905	458688	872646391	110
1495812210711572600	700965616	67718	23640	151636843	497452	665494835	116
1495812211212203205	700884552	64277	24425	106913202	3546784	327978807	125
1495812211712837102	700890892	70626	25106	133927242	4240893	567833161	114
1495812212213469666	700884440	68249	24955	133961324	4067647	590785114	112
1495812212714173146	700987216	71236	25647	136164735	3787159	599705344	114
1495812213214804459	700886012	69937	24532	131318361	4459586	579344159	112
1495812213715437564	700885716	70233	25084	132090978	4177386	582045873	113
1495812214216071086	700885472	65902	25146	134785322	4077775	594645218	112
1495812214716707275	700894944	69155	25978	135351102	3901895	596578656	113
1495812215217347755	700895762	66808	24202	162267477	2478528	723074365	113
1495812215718065985	701006566	62638	23059	194605328	189593	869635971	115
1495812216218913381	521785703	387389	130199	75372869	1114652	264444598	1739
1495812216719659736	655790194	7007250	2019541	155347147	2427484	304923153	35391
1495812217220278800	700861877	7628205	2205132	162537858	2618856	315867257	38688
1495812217720960447	700962686	7503565	2178927	166250038	2594646	329281181	38135
1495812218221588177	700877041	6749862	2177695	166988047	2676895	322860489	38137
1495812218722208532	700867820	3025079	1954685	171470783	2872476	327717575	36765
1495812219222836054	700880652	3493492	2266672	182251610	3201742	304987266	42032
1495812219723459909	700876176	3572717	2217913	182720285	3181222	305767377	42119
1495812220224173431	700984416	1586487	991375	97770464	1495365	173885711	18415
1495812220724810911	700910084	1473485	773930	195131548	1296874	491540720	13989
1495812221225418100	700851902	86064	64357	262125573	684024	825930292	112
1495812221726002121	700830903	76662	64320	267881609	637430	831193957	113
1495812222226593560	700817085	88053	32613	269980115	634671	792657677	112
1495812222727196832	700846955	89226	37295	269555669	607423	800290710	113
1495812223227804687	700850767	95105	53839	261364597	645204	774294993	113
1495812223728409751	700848225	91429	40266	261200095	725165	794327921	113
1495812224229023564	700860402	92162	46652	254858963	775069	789577699	113
1495812224729632961	700853435	91481	54119	254189243	750581	779139716	113
