#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN
1495810874016960923	parsec.dedup	1800	37	1.200000	1.288000	1.545000	901114510	4070814	2073735	289145685	2434326	673220970	23689
1495810874526239224	parsec.dedup	1800	37	1.200000	1.273000	1.527000	901103074	3973633	2027099	291607315	2401824	683639445	23361
1495810875035718109	parsec.dedup	1800	37	1.200000	1.279000	1.534000	901100350	4078831	2077821	289373845	2454922	671904166	23894
1495810875545275827	parsec.dedup	1800	37	1.200000	1.277000	1.532000	901121136	3768879	1913276	294563140	2314080	694327521	22645
1495810876054709629	parsec.dedup	1800	37	1.200000	1.289000	1.546000	901193389	4065362	2066954	291653584	2481581	678114526	23355
1495810876564026139	parsec.dedup	1800	37	1.200000	1.286000	1.543000	901098485	4185401	2119070	288741481	2515100	670727654	23740
1495810877073828523	parsec.dedup	1800	37	1.200000	1.280000	1.536000	901098350	3928547	1987401	293844309	2430104	686923083	23119
1495810877583415907	parsec.dedup	1800	37	1.200000	1.279000	1.534000	901268806	4256704	2175436	285331702	2533818	662568267	24759
1495810878092830584	parsec.dedup	1800	37	1.200000	1.275000	1.530000	901142725	3939181	2002461	294733215	2386959	681994971	23741
1495810878602158219	parsec.dedup	1800	37	1.200000	1.280000	1.536000	901071314	4357853	2197068	282982642	2557368	655079687	24873
1495810879111501270	parsec.dedup	1800	37	1.200000	1.269000	1.522000	901107530	4089382	2078587	290914439	2468737	666398585	23149
1495810879620716322	parsec.dedup	1800	37	1.200000	1.286000	1.543000	901093900	4228946	2153839	288305390	2514021	660920962	23833
1495810880130094540	parsec.dedup	1800	37	1.200000	1.280000	1.536000	901081586	4202858	2134760	290830785	2503135	665291889	24584
1495810880639417050	parsec.dedup	1800	37	1.200000	1.278000	1.533000	901116654	4388979	2233633	286883753	2590196	656245220	24813
1495810881149189643	parsec.dedup	1800	37	1.200000	1.306000	1.567000	901123496	3713101	2019605	279201684	2337607	651876385	22969
1495810881658713361	parsec.dedup	1800	37	1.200000	1.275000	1.530000	901412915	4182753	2121461	286421249	2483606	661266575	24769
1495810882168583870	parsec.dedup	1800	37	1.200000	1.277000	1.532000	901359780	4479789	2254847	282366501	2634367	644951279	24906
1495810882678182671	parsec.dedup	1800	37	1.200000	1.286000	1.543000	901316255	3942461	2009012	292406477	2350962	678705168	23632
1495810883187572098	parsec.dedup	1800	37	1.200000	1.271000	1.525000	901279409	4313286	2198983	286380062	2558006	656612829	24548
1495810883697084399	parsec.dedup	1800	37	1.200000	1.272000	1.526000	901244706	4051849	2025830	278982965	2517517	628130733	22249
1495810884206481700	parsec.dedup	1800	37	1.200000	1.275000	1.530000	901233195	4060807	2079221	292451848	2522488	679470850	23806
1495810884715945543	parsec.dedup	1800	37	1.200000	1.276000	1.531000	901197079	5208620	2614064	270539259	3069730	604956831	26193
1495810885225255637	parsec.dedup	1800	37	1.200000	1.272000	1.526000	901430575	3777124	1934409	294261880	2458916	688862462	23364
1495810885734677647	parsec.dedup	1800	37	1.200000	1.275000	1.530000	901205017	4150506	2123087	287642587	2632018	665928045	24341
1495810886244175615	parsec.dedup	1800	37	1.200000	1.273000	1.527000	901085068	4029394	2077331	286042393	2546176	675036679	23870
1495810886753605791	parsec.dedup	1800	37	1.200000	1.286000	1.543000	901101116	3970644	2046141	288871650	2551378	675267631	23833
1495810887262909343	parsec.dedup	1800	37	1.200000	1.279000	1.534000	901079315	4056715	2089635	287972093	2563085	674455499	23833
1495810887772135978	parsec.dedup	1800	37	1.200000	1.275000	1.530000	901144764	4239803	2169332	287315235	2703156	654446576	24690
1495810888281534196	parsec.dedup	1800	37	1.200000	1.282000	1.538000	901075049	4306460	2197990	288216439	2731884	653587013	24894
1495810888790728623	parsec.dedup	1800	37	1.200000	1.272000	1.526000	901362561	3914109	2008935	291953453	2506457	684222660	23678
1495810889300161424	parsec.dedup	1800	37	1.200000	1.287000	1.544000	901245715	3881745	1986222	289982331	2471007	690409189	23127
1495810889809557351	parsec.dedup	1800	37	1.200000	1.279000	1.534000	901066644	3961918	2042965	290586434	2512263	680730667	23580
1495810890318925194	parsec.dedup	1800	37	1.200000	1.277000	1.532000	901055476	4153395	2107507	288714811	2613740	668897564	23588
1495810890828328995	parsec.dedup	1800	38	1.200000	1.276000	1.531000	901069285	4202019	2127342	287771081	2607300	667335251	24569
1495810891337689130	parsec.dedup	1800	37	1.200000	1.284000	1.540000	901130850	4174794	2122797	288645870	2620016	664990417	24209
1495810891847033515	parsec.dedup	1800	37	1.200000	1.275000	1.530000	901089399	4378372	2214031	282574973	2712234	658045704	24802
1495810892356749858	parsec.dedup	1800	37	1.200000	1.278000	1.533000	901076849	4190709	2141621	286433607	2611199	665155007	24560
1495810892866306201	parsec.dedup	1800	38	1.200000	1.275000	1.530000	901227226	3650374	1899424	277146795	2397810	639705066	21167
1495810893375674335	parsec.dedup	1800	37	1.200000	1.268000	1.521000	615585089	4113722	1224677	125748445	1846211	263772325	20749
1495810893886000219	parsec.facesim	1800	37	1.100000	0.724000	0.866000	901184713	9419700	2742740	197969127	3230155	383836470	47768
1495810894395630854	parsec.facesim	1800	37	1.200000	1.181000	1.417000	901179061	9244008	2694781	202850775	3187338	400894281	47083
1495810894905447571	parsec.facesim	1800	37	1.200000	1.186000	1.423000	901366569	6217620	1971385	274945861	2398207	596364466	33232
1495810895415111706	parsec.facesim	1800	37	1.200000	1.293000	1.551000	901095380	1348603	906555	329925955	1276333	862399579	12718
1495810895924857632	parsec.facesim	1800	37	1.200000	1.286000	1.543000	901160224	1501375	865750	177161041	1571316	462090274	13544
1495810896434121683	parsec.facesim	1800	37	1.200000	1.191000	1.429000	901102711	533316	275618	151927971	1439753	429763190	3800
1495810896943257277	parsec.facesim	1800	37	1.200000	1.120000	1.344000	901084025	231753	107763	172539159	1103239	491553880	894
1495810897452499537	parsec.facesim	1800	37	1.200000	1.149000	1.378000	901091745	654510	289428	146108493	1506960	413992720	3026
1495810897961754547	parsec.facesim	1800	37	1.200000	1.150000	1.380000	901088990	781620	475566	177640938	1643942	418668822	6805
1495810898471112473	parsec.facesim	1800	37	1.200000	1.175000	1.410000	901087940	645083	393748	157800800	1427183	381898760	5522
1495810898980298650	parsec.facesim	1800	37	1.100000	1.100000	1.317000	901101424	779445	479274	161553512	1462922	391552599	7089
1495810899489526202	parsec.facesim	1800	37	1.100000	1.098000	1.315000	901124066	682230	418050	149361665	1389679	368643686	6307
1495810899998705795	parsec.facesim	1800	37	1.100000	1.095000	1.311000	901072970	72134	28290	269598984	450010	827801114	112
1495810900507918472	parsec.facesim	1800	38	1.200000	1.240000	1.488000	901075254	79169	26411	1158395895	1477423	1517079496	120
1495810901017050024	parsec.facesim	1800	38	1.200000	1.931000	2.322000	901269426	1036137	707204	224314954	1187913	684820011	11641
1495810901526241492	parsec.facesim	1800	38	1.200000	1.236000	1.483000	901119280	4742593	806361	397234563	5934182	708987985	13914
1495810902035447752	parsec.facesim	1800	38	1.200000	1.404000	1.684000	901079904	4779934	27081	448340140	6953434	839731245	111
1495810902544624763	parsec.facesim	1800	38	1.200000	1.390000	1.668000	901073490	4644221	27645	435343923	6889775	822893817	113
1495810903053885939	parsec.facesim	1800	38	1.200000	1.382000	1.659000	901084910	4331711	33285	437772895	5840990	851453943	191
1495810903563042283	parsec.facesim	1800	38	1.200000	1.405000	1.686000	901080121	7498891	27683	414286504	6526525	811606231	124
1495810904072173460	parsec.facesim	1800	39	1.200000	1.373000	1.648000	901078790	7515094	27017	405722616	6470947	798933592	112
1495810904581509928	parsec.facesim	1800	38	1.200000	1.365000	1.638000	901235995	7419842	28529	398417390	6441825	789621261	113
1495810905090666688	parsec.facesim	1800	38	1.200000	1.359000	1.630000	901153270	5996661	29897	365105924	5533227	738366411	135
1495810905599889865	parsec.facesim	1800	38	1.200000	1.263000	1.515000	901089470	109305	53611	202449217	2347945	453122149	616
1495810906109115125	parsec.facesim	1800	38	1.100000	1.095000	1.311000	901087535	50225	22753	169758190	234776	345882589	112
1495810906618225927	parsec.facesim	1800	38	1.200000	1.100000	1.320000	901065100	51659	23024	170115368	234399	346603286	113
1495810907127478978	parsec.facesim	1800	38	1.200000	1.094000	1.312000	901076150	51751	22635	169284417	234750	345476985	113
1495810907636836696	parsec.facesim	1800	38	1.200000	1.101000	1.321000	901067630	51135	22678	169294051	234966	344697644	113
1495810908146149123	parsec.facesim	1800	38	1.100000	1.095000	1.311000	901074625	50572	23090	170252131	234738	346965025	112
1495810908655418633	parsec.facesim	1800	38	1.100000	1.098000	1.315000	901078870	53230	23813	172047395	238124	350811101	113
1495810909164660143	parsec.facesim	1800	38	1.100000	1.099000	1.316000	901159420	52314	23660	170709714	236106	348370271	113
1495810909673885028	parsec.facesim	1800	38	1.100000	1.104000	1.322000	901082815	53401	23187	169789346	237344	345946395	113
1495810910183120747	parsec.facesim	1800	38	1.100000	1.101000	1.318000	901071665	52092	23640	173095010	239214	352991455	112
1495810910692307757	parsec.facesim	1800	38	1.100000	1.113000	1.333000	901070444	52743	23450	170009700	234580	346369676	113
1495810911201603017	parsec.facesim	1800	38	1.100000	1.101000	1.318000	901092211	49671	21727	170813552	235729	348652947	113
1495810911710822360	parsec.facesim	1800	38	1.100000	1.098000	1.315000	901079970	52423	22810	170299451	237515	347040712	113
1495810912220273953	parsec.facesim	1800	38	1.100000	1.096000	1.313000	901064964	51915	23411	171061093	235717	348809892	112
1495810912729547171	parsec.facesim	1800	38	1.200000	1.104000	1.324000	901073726	52470	23673	172434794	238527	351597847	113
1495810913238680307	parsec.facesim	1800	38	1.100000	1.110000	1.329000	901163565	51586	22781	172258655	239381	352008339	113
1495810913747870358	parsec.facesim	1800	38	1.100000	1.096000	1.313000	901066995	51794	22675	171168357	236658	348670951	113
1495810914257324701	parsec.facesim	1800	38	1.100000	1.104000	1.322000	901219760	51477	23267	173699571	240476	354540089	112
1495810914766688128	parsec.facesim	1800	38	1.100000	1.111000	1.330000	901095520	53317	23550	171283138	236969	349166112	114
1495810915275958263	parsec.facesim	1800	38	1.100000	1.097000	1.314000	901093885	52030	23383	170994194	236378	348556774	112
1495810915785217815	parsec.facesim	1800	38	1.100000	1.101000	1.318000	901093945	52507	23678	170368827	235626	347597981	113
1495810916294613366	parsec.facesim	1800	38	1.100000	1.099000	1.316000	901085425	51376	23303	169769868	236901	345903511	112
1495810916803837793	parsec.facesim	1800	38	1.100000	1.098000	1.315000	901233885	51602	23337	171191865	236510	348905341	113
1495810917312984303	parsec.facesim	1800	38	1.100000	1.111000	1.330000	901298140	5400568	28666	343916253	4658485	688708884	127
1495810917822222105	parsec.facesim	1800	38	1.200000	1.382000	1.658000	901230385	7497729	27053	399448337	6656727	811818393	110
1495810918331392448	parsec.facesim	1800	38	1.200000	1.371000	1.645000	901235690	7321717	28507	395802302	6654338	808141463	117
1495810918840640167	parsec.facesim	1800	39	1.200000	1.361000	1.633000	901229316	2025292	167723	333737290	5157335	748553430	421
1495810919350502592	parsec.facesim	1800	39	1.200000	1.376000	1.651000	901323359	2247301	873432	291379225	1517227	646788191	1859
1495810919860141685	parsec.facesim	1800	38	1.200000	1.398000	1.678000	617616274	4045493	1194559	124143959	1578434	271996693	20340
1495810920369990611	parsec.freqmine	1800	38	1.100000	0.752000	0.900000	901482144	9420792	2731934	197745847	3236069	382827511	47745
1495810920879793870	parsec.freqmine	1800	38	1.200000	1.186000	1.423000	901302795	9245099	2690838	202843497	3193503	400432311	46986
1495810921389753379	parsec.freqmine	1800	38	1.200000	1.193000	1.431000	901422197	6065583	1795107	162006315	2184961	332950413	31485
1495810921899007431	parsec.freqmine	1800	38	1.200000	1.193000	1.431000	901244960	207597	104133	77787847	196797	187172983	1227
1495810922408064483	parsec.freqmine	1800	37	1.100000	0.991000	1.187000	901251640	210463	107469	78069550	199770	187467156	1280
1495810922917219660	parsec.freqmine	1800	37	1.100000	0.991000	1.187000	901268329	204105	103922	77806390	188549	187043482	1223
1495810923426448503	parsec.freqmine	1800	37	1.100000	0.992000	1.188000	901248964	204376	102986	77743774	187928	186934308	1219
1495810923935622597	parsec.freqmine	1800	37	1.100000	0.992000	1.188000	901489901	207392	104280	77850958	188760	187104336	1225
1495810924444809648	parsec.freqmine	1800	37	1.100000	0.992000	1.188000	901077234	206657	103887	77797560	188138	187068645	1223
1495810924953917992	parsec.freqmine	1800	37	1.100000	0.991000	1.187000	901069083	207546	104338	77815701	187488	187098708	1225
1495810925463014461	parsec.freqmine	1800	37	1.100000	0.992000	1.188000	901094969	206782	103929	77802346	185887	187051178	1224
1495810925972177554	parsec.freqmine	1800	36	1.100000	0.991000	1.187000	901086998	207979	103994	77760982	188751	187025452	1225
1495810926481523481	parsec.freqmine	1800	37	1.100000	0.991000	1.187000	901106752	207461	104016	77782265	186253	186998271	1222
1495810926990672449	parsec.freqmine	1800	37	1.100000	0.992000	1.188000	901104164	203796	103155	77783354	187643	187018955	1224
1495810927499919709	parsec.freqmine	1800	36	1.100000	0.991000	1.187000	901084081	206454	103768	77714948	187494	186917514	1220
1495810928009070803	parsec.freqmine	1800	36	1.100000	0.991000	1.187000	901302274	205215	103820	77843915	188566	187125130	1228
1495810928518172938	parsec.freqmine	1800	36	1.100000	0.990000	1.186000	901082139	207111	103531	77759363	185836	186983017	1225
1495810929027396781	parsec.freqmine	1800	36	1.100000	0.991000	1.187000	901076402	279366	150840	116838728	351175	471005873	1889
1495810929536744833	parsec.freqmine	1800	37	1.100000	0.991000	1.187000	901082660	284380	156285	219878621	671990	1304940532	1596
1495810930045808093	parsec.freqmine	1800	38	1.200000	1.394000	1.672000	901075405	809554	438836	184804502	8303929	803952525	6466
1495810930555239686	parsec.freqmine	1800	37	1.200000	1.303000	1.563000	901115524	1817889	996578	206422340	5187298	464578157	16284
1495810931064429446	parsec.freqmine	1800	37	1.200000	1.168000	1.401000	901115586	263089	106868	376908902	1843190	796518732	1348
1495810931573504582	parsec.freqmine	1800	38	1.200000	1.362000	1.634000	901090020	116163	27031	520918049	797189	997406520	122
1495810932082731133	parsec.freqmine	1800	38	1.200000	1.440000	1.729000	901183286	109868	26534	554542172	656909	1035530502	113
1495810932591832769	parsec.freqmine	1800	39	1.200000	1.456000	1.748000	901078248	114944	26604	530077842	802800	1002486284	118
1495810933101013445	parsec.freqmine	1800	39	1.200000	1.435000	1.723000	901078987	114176	26444	530954339	834455	997444251	117
1495810933610123122	parsec.freqmine	1800	39	1.200000	1.441000	1.730000	901250860	110636	25759	562633376	611760	1048718788	112
1495810934119206174	parsec.freqmine	1800	39	1.200000	1.454000	1.746000	901092090	110916	25587	557059542	666866	1035655948	112
1495810934628379976	parsec.freqmine	1800	39	1.200000	1.462000	1.755000	901075339	93820	26671	542072854	768913	1016945197	114
1495810935137513903	parsec.freqmine	1800	39	1.200000	1.449000	1.740000	901076294	109157	25032	563381731	657944	1047428924	112
1495810935646635205	parsec.freqmine	1800	39	1.200000	1.454000	1.746000	901069185	111833	26243	560093211	672886	1040959874	112
1495810936156075256	parsec.freqmine	1800	39	1.200000	1.454000	1.746000	901318518	112333	26416	549511518	747228	1021907505	113
1495810936665321391	parsec.freqmine	1800	39	1.200000	1.457000	1.749000	901078166	113059	27125	545639074	710782	1022906722	115
1495810937174375985	parsec.freqmine	1800	39	1.200000	1.442000	1.731000	901077221	106984	25356	557368646	656946	1038475796	112
1495810937683425953	parsec.freqmine	1800	39	1.200000	1.452000	1.743000	901078842	108536	25074	553318863	728224	1030151552	110
1495810938192558380	parsec.freqmine	1800	39	1.200000	1.452000	1.743000	901078277	109156	25258	546487748	768416	1017339722	112
1495810938701789057	parsec.freqmine	1800	39	1.200000	1.455000	1.747000	901082241	113464	26052	544784292	816152	1016093984	114
1495810939211006859	parsec.freqmine	1800	39	1.200000	1.455000	1.747000	901078474	109051	25143	559187970	742666	1034155436	112
1495810939720176785	parsec.freqmine	1800	39	1.200000	1.462000	1.755000	901073347	113555	26146	541367575	842921	1009441315	112
1495810940229281671	parsec.freqmine	1800	39	1.200000	1.451000	1.742000	901082873	113693	25899	552240439	775469	1023605919	116
1495810940738425681	parsec.freqmine	1800	39	1.200000	1.450000	1.741000	901073633	109996	25843	561976829	728555	1039884323	112
1495810941247553941	parsec.freqmine	1800	39	1.200000	1.454000	1.746000	901091902	112451	26171	549517892	836343	1016052639	113
1495810941756667535	parsec.freqmine	1800	39	1.200000	1.442000	1.731000	901067130	112487	25954	541352090	812327	1014111495	115
1495810942265709420	parsec.freqmine	1800	39	1.200000	1.451000	1.742000	901059885	111300	24908	544590953	870851	1009684112	113
1495810942774922555	parsec.freqmine	1800	39	1.200000	1.454000	1.746000	901078236	104456	26100	546338379	852091	1012079770	112
1495810943284230982	parsec.freqmine	1800	39	1.200000	1.456000	1.748000	901211671	114316	25535	525091177	896863	991142783	116
1495810943793424075	parsec.freqmine	1800	39	1.200000	1.402000	1.683000	901072115	96493	27461	396579822	1019801	888963157	129
1495810944302672918	parsec.freqmine	1800	39	1.200000	1.219000	1.462000	901071765	109756	34207	320594759	1167004	764800758	183
1495810944811904262	parsec.freqmine	1800	39	1.200000	1.373000	1.648000	901266110	183913	69815	399358571	1251661	820978043	843
1495810945321169105	parsec.freqmine	1800	39	1.200000	1.287000	1.544000	901077475	161611	71007	282127465	2189067	695785019	764
1495810945830295449	parsec.freqmine	1800	39	1.200000	1.296000	1.555000	901070010	161400	69938	297664791	2748041	724220105	770
1495810946339437209	parsec.freqmine	1800	39	1.200000	1.323000	1.587000	901068245	178044	76775	296308312	2926775	686934248	811
1495810946849414468	parsec.streamcluster	1800	38	1.200000	1.226000	1.471000	616243033	5459688	1597406	143372304	2102733	286755604	27320
1495810947359277477	parsec.streamcluster	1800	38	1.200000	1.185000	1.422000	901263938	9248993	2688617	203881290	3163934	404366158	46818
1495810947869202069	parsec.streamcluster	1800	38	1.200000	1.189000	1.426000	901124527	4857376	1501580	273562954	2216539	583930449	26255
1495810948378486496	parsec.streamcluster	1800	39	1.200000	1.199000	1.438000	901086601	63539	24352	297141014	1132582	682069741	146
1495810948887953047	parsec.streamcluster	1800	39	1.200000	1.419000	1.704000	901097189	56497	20806	297716816	1127728	683782096	112
1495810949397424140	parsec.streamcluster	1800	39	1.200000	1.426000	1.712000	901100031	58314	21347	297414223	1127991	683218986	113
1495810949906805775	parsec.streamcluster	1800	40	1.200000	1.426000	1.711000	901128690	57627	21152	298558428	1131882	685669133	112
1495810950416112077	parsec.streamcluster	1800	40	1.200000	1.431000	1.718000	901093548	59399	21963	297285630	1126684	682655564	114
1495810950925593045	parsec.streamcluster	1800	40	1.200000	1.430000	1.717000	901122072	57397	22328	297695471	1128768	683847077	112
1495810951435137846	parsec.streamcluster	1800	40	1.200000	1.429000	1.714000	901267333	58396	22781	297938577	1129408	684119882	113
1495810951944562689	parsec.streamcluster	1800	40	1.200000	1.428000	1.715000	901240136	56537	22212	298093887	1129964	684461427	113
1495810952453792366	parsec.streamcluster	1800	40	1.200000	1.430000	1.717000	901229521	57484	21941	298044925	1130075	684598252	113
1495810952963058876	parsec.streamcluster	1800	40	1.200000	1.432000	1.719000	901276769	56704	21650	297231286	1135011	684817428	113
1495810953472338511	parsec.streamcluster	1800	40	1.200000	1.431000	1.718000	901102051	58166	22427	296267638	1134195	683265528	113
1495810953981778646	parsec.streamcluster	1800	40	1.200000	1.428000	1.715000	901101963	58507	21954	296223792	1131570	684084922	112
1495810954491107489	parsec.streamcluster	1800	40	1.200000	1.430000	1.717000	901104090	60227	22706	296333168	1133003	684325286	112
1495810955000317791	parsec.streamcluster	1800	40	1.200000	1.430000	1.717000	901102800	59004	22330	296195349	1136685	685099410	112
1495810955509614884	parsec.streamcluster	1800	40	1.200000	1.428000	1.715000	901102477	59455	22189	295635893	1134818	683495859	113
1495810956018862852	parsec.streamcluster	1800	40	1.200000	1.428000	1.715000	901229848	60992	22450	295304102	1149455	683531582	115
1495810956528194779	parsec.streamcluster	1800	41	1.200000	1.428000	1.715000	901107787	59051	22345	295329440	1156787	683766984	113
1495810957037472206	parsec.streamcluster	1800	41	1.200000	1.427000	1.713000	901103055	57070	21419	294948363	1164255	682994828	112
1495810957546767216	parsec.streamcluster	1800	41	1.200000	1.425000	1.711000	901094333	58522	21854	294249988	1251342	681611820	113
1495810958056394558	parsec.streamcluster	1800	41	1.200000	1.426000	1.712000	901091092	58486	22404	294612893	1276276	682841405	112
1495810958565630944	parsec.streamcluster	1800	41	1.200000	1.427000	1.713000	901095573	60496	23242	294181100	1267768	681722034	114
1495810959075008995	parsec.streamcluster	1800	41	1.200000	1.426000	1.712000	901085251	58087	22448	294123046	1271429	681683983	112
1495810959584313588	parsec.streamcluster	1800	41	1.200000	1.427000	1.713000	901082221	58206	22629	294013747	1272113	681334119	113
1495810960093550473	parsec.streamcluster	1800	41	1.200000	1.425000	1.711000	901088859	57538	22435	293996672	1268891	681380549	113
1495810960602927733	parsec.streamcluster	1800	41	1.200000	1.426000	1.712000	901085816	57742	22120	293711199	1283243	680828172	113
1495810961112317493	parsec.streamcluster	1800	41	1.200000	1.427000	1.713000	901104379	56825	22263	293167793	1308202	679696170	112
1495810961621674628	parsec.streamcluster	1800	41	1.200000	1.425000	1.711000	901096734	57458	22240	293498868	1309273	680434755	113
1495810962131091513	parsec.streamcluster	1800	41	1.200000	1.425000	1.711000	901085896	57100	21832	293516842	1304949	680607686	112
1495810962640428814	parsec.streamcluster	1800	41	1.200000	1.426000	1.712000	901219825	58747	22706	293294818	1297300	679974498	114
1495810963149767574	parsec.streamcluster	1800	41	1.200000	1.428000	1.715000	901103085	55434	21702	293346525	1304875	680169908	112
1495810963659334875	splash2x.barnes	1800	40	1.200000	1.296000	1.556000	614567102	4629293	1359114	155888533	1855890	324828166	23234
1495810964169364593	splash2x.barnes	1800	40	1.200000	1.190000	1.428000	901117836	9436915	2731184	198321628	3231986	384293837	47655
1495810964679126519	splash2x.barnes	1800	40	1.200000	1.194000	1.432000	901101389	9262915	2695037	203642804	3189086	402749840	47010
1495810965189003361	splash2x.barnes	1800	40	1.200000	1.192000	1.430000	901078595	6033254	1903579	213352327	2640592	501018590	32569
1495810965698465204	splash2x.barnes	1800	39	1.200000	1.279000	1.534000	901098055	882703	442137	127453663	2613258	290867039	6751
1495810966207733506	splash2x.barnes	1800	40	1.200000	1.194000	1.432000	901094364	54426	25984	300866721	5244555	629458670	112
1495810966716915724	splash2x.barnes	1800	40	1.200000	1.403000	1.685000	901076251	54251	22797	309142332	4862961	645175630	114
1495810967226296734	splash2x.barnes	1800	40	1.200000	1.413000	1.697000	901078900	52341	23624	309571683	4619279	646493097	112
1495810967735489744	splash2x.barnes	1800	40	1.200000	1.413000	1.697000	901085513	53564	25204	309361073	4797517	645624575	113
1495810968244743921	splash2x.barnes	1800	40	1.200000	1.414000	1.698000	901080737	54141	30140	309504358	4922343	646948635	112
1495810968753969556	splash2x.barnes	1800	40	1.200000	1.413000	1.697000	901162995	55251	43277	308984252	4981400	647255090	114
1495810969263182691	splash2x.barnes	1800	40	1.200000	1.411000	1.694000	901075080	53711	35033	307607129	5399280	642696116	113
1495810969772391326	splash2x.barnes	1800	40	1.200000	1.404000	1.686000	901093385	56978	30936	307929623	4932124	642765078	113
