#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	SW_INCR	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL
1481215184279660140	automotive_bitcount	1500	55	1.000000	0.920000	0.998000	750911231	0	42447	19144	9350	90956711	17690
1481215184788594210	automotive_bitcount	1500	55	1.000000	0.919000	0.997000	750905518	0	44005	20311	9485	90953357	18116
1481215185297464197	automotive_bitcount	1500	55	1.000000	0.916000	0.993000	751006086	0	44255	19439	9337	90950874	17765
1481215185806306893	automotive_bitcount	1500	55	1.000000	0.926000	1.004000	750876890	0	45555	20169	9590	90982347	18245
1481215186315096880	automotive_bitcount	1500	55	1.000000	0.932000	1.011000	750883764	0	43973	19669	9045	90940581	17555
1481215186823919033	automotive_bitcount	1500	55	1.000000	0.919000	0.997000	750881595	0	44283	19798	9546	90971772	18095
1481215187332715895	automotive_bitcount	1500	55	1.000000	0.918000	0.996000	750877264	0	44079	20253	9221	90940577	17959
1481215187841551382	automotive_bitcount	1500	55	1.000000	0.916000	0.993000	751063281	0	45079	19894	9357	90969831	18378
1481215188350308410	automotive_bitcount	1500	55	1.000000	0.923000	1.001000	750877694	0	42493	18509	8910	90951598	18413
1481215188859131606	automotive_bitcount	1500	55	1.000000	0.933000	1.012000	750886954	0	43450	18917	9230	90956589	18504
1481215189368039259	automotive_bitcount	1500	55	1.000000	0.919000	0.997000	750875733	0	42750	18566	8897	90832519	18237
1481215189876831496	automotive_bitcount	1500	55	1.000000	0.919000	0.997000	750870697	0	45871	20690	9552	90856168	18323
1481215190385647066	automotive_bitcount	1500	55	1.000000	0.916000	0.993000	750885939	0	43317	19480	9119	90861940	17672
1481215190894351303	automotive_bitcount	1500	55	1.000000	0.923000	1.001000	750886859	0	43491	20208	9273	90871582	17961
1481215191403104165	automotive_bitcount	1500	55	1.000000	0.934000	1.013000	750869292	0	42594	19113	9179	90819338	17728
1481215191911917277	automotive_bitcount	1500	55	1.000000	0.919000	0.997000	751074338	0	43750	20121	9490	90870445	18228
1481215192420786722	automotive_bitcount	1500	55	1.000000	0.921000	0.999000	750865933	0	43144	19736	9339	90821383	17701
1481215192929593792	automotive_bitcount	1500	55	1.000000	0.919000	0.997000	750881231	0	43149	18713	9220	92449451	17860
1481215193438358654	automotive_bitcount	1500	55	1.000000	0.917000	0.994000	750881582	0	42382	19272	9459	94000398	17822
1481215193947242683	automotive_bitcount	1500	55	1.000000	0.936000	1.015000	750888520	0	45073	20038	9762	94297432	18192
1481215194456132628	automotive_bitcount	1500	55	1.000000	0.920000	0.998000	750907243	0	42554	19226	9384	98476162	17480
1481215194964976407	automotive_bitcount	1500	55	1.000000	0.919000	0.997000	750884177	0	44263	19462	9335	99162053	17861
1481215195473791102	automotive_bitcount	1500	55	1.000000	0.919000	0.997000	618117272	0	64189	24500	13780	66862247	23039
1481215195983100840	automotive_qsort1	1500	55	1.000000	0.908000	0.985000	639691155	0	385799	149296	749186	234972950	211946
1481215196492283952	automotive_qsort1	1500	55	1.000000	1.005000	1.091000	750930345	0	165792	87287	867083	279411385	139911
1481215197001417065	automotive_qsort1	1500	55	1.000000	1.006000	1.092000	750920500	0	172145	86691	874448	279359815	140627
1481215197510520302	automotive_qsort1	1500	55	1.000000	1.006000	1.092000	750925653	0	171304	84597	876875	279584977	140242
1481215198019592457	automotive_qsort1	1500	55	1.000000	1.008000	1.094000	750919223	0	170845	85472	874953	279589062	139789
1481215198528717402	automotive_qsort1	1500	55	1.000000	1.005000	1.091000	750919940	0	168367	85272	875385	279543859	140313
1481215199038050307	automotive_qsort1	1500	55	1.000000	1.008000	1.094000	750922252	0	162683	83790	864557	279304378	140167
1481215199547226920	automotive_qsort1	1500	55	1.000000	1.010000	1.096000	750928720	0	153725	85246	879969	278996808	140095
1481215200056280115	automotive_qsort1	1500	55	1.000000	1.006000	1.092000	751002004	0	164137	84617	880481	278771421	140298
1481215200565375519	automotive_qsort1	1500	55	1.000000	1.012000	1.099000	750926536	0	167536	83799	880152	278852874	139989
1481215201074408840	automotive_qsort1	1500	55	1.000000	1.005000	1.091000	750922849	0	170518	86490	879960	278926812	140051
1481215201583469994	automotive_qsort1	1500	55	1.000000	1.009000	1.095000	750927391	0	167734	82010	879751	278909744	140613
1481215202092606023	automotive_qsort1	1500	55	1.000000	1.008000	1.094000	750922616	0	171443	84236	880300	278809830	140326
1481215202601716302	automotive_qsort1	1500	55	1.000000	1.006000	1.092000	750928245	0	169128	84165	880551	278847366	140451
1481215203110929623	automotive_qsort1	1500	55	1.000000	1.008000	1.094000	750924671	0	171366	84989	880300	278914475	140094
1481215203620034444	automotive_qsort1	1500	55	1.000000	1.008000	1.094000	750913748	0	168218	83456	881012	279382733	140352
1481215204129113057	automotive_qsort1	1500	55	1.000000	1.008000	1.094000	750997240	0	168172	86722	881124	279366661	139768
1481215204638257377	automotive_qsort1	1500	55	1.000000	1.009000	1.095000	750918028	0	167709	84931	880856	279332253	140393
1481215205147423532	automotive_qsort1	1500	55	1.000000	1.008000	1.094000	750907376	0	162830	86419	880698	279362588	140228
1481215205656471602	automotive_qsort1	1500	55	1.000000	1.008000	1.094000	750903664	0	153910	84038	879759	279041709	139893
1481215206165767965	automotive_qsort1	1500	55	1.000000	1.009000	1.095000	750980164	0	163010	87327	880770	278815769	140735
1481215206674948453	automotive_qsort1	1500	56	1.000000	1.005000	1.091000	750870088	0	171319	84920	880747	278905471	140072
1481215207184046190	automotive_qsort1	1500	55	1.000000	1.008000	1.094000	750877736	0	169394	84918	881512	278978888	140252
1481215207693152094	automotive_qsort1	1500	56	1.000000	1.008000	1.094000	750863500	0	169967	85805	880985	279153362	140019
1481215208202333790	automotive_qsort1	1500	55	1.000000	1.006000	1.092000	750893560	0	168721	84775	880781	279401951	139941
1481215208711393444	automotive_qsort1	1500	56	1.000000	1.009000	1.095000	750900944	0	149150	86424	881192	279418098	139721
1481215209220851307	automotive_qsort1	1500	55	1.000000	1.005000	1.091000	751068456	0	168084	84791	880647	279421978	140369
1481215209730050295	automotive_qsort1	1500	55	1.000000	1.009000	1.094000	751014400	0	167211	83118	881727	279249260	140817
1481215210239160616	automotive_qsort1	1500	56	1.000000	1.006000	1.092000	751012780	0	167916	84351	881166	279488155	140097
1481215210748245895	automotive_qsort1	1500	56	1.000000	1.010000	1.096000	751022116	0	167246	85231	880900	279323106	140226
1481215211257402716	automotive_qsort1	1500	56	1.000000	1.008000	1.094000	751013168	0	153988	85536	880774	279541575	140045
1481215211766478328	automotive_qsort1	1500	56	1.000000	1.009000	1.095000	751069220	0	158838	87189	881686	279483560	140012
1481215212275596899	automotive_qsort1	1500	56	1.000000	1.009000	1.095000	751013400	0	169069	85939	881703	279370259	140018
1481215212784668303	automotive_qsort1	1500	56	1.000000	1.008000	1.094000	751008340	0	174021	89381	881855	279688814	140360
1481215213293808874	automotive_qsort1	1500	56	1.000000	1.010000	1.096000	751003792	0	169331	88208	881305	278761679	140207
1481215213803006570	automotive_qsort1	1500	56	1.000000	1.007000	1.093000	751013304	0	170108	85318	881492	278818672	140318
1481215214312199474	automotive_qsort1	1500	56	1.000000	1.008000	1.094000	714422068	0	188912	90180	871453	263289900	141887
1481215214821997630	automotive_susan_c	1500	55	1.000000	1.009000	1.095000	539496699	0	1735246	773989	924831	356564888	990168
1481215215331613285	automotive_susan_c	1500	56	1.000000	0.605000	0.657000	751202276	0	2128752	1019403	1256736	518355895	1272142
1481215215841022773	automotive_susan_c	1500	56	1.000000	1.025000	1.113000	750915984	0	2196014	1038789	1262654	512940942	1302681
1481215216350369927	automotive_susan_c	1500	56	1.000000	1.031000	1.119000	750935068	0	2193887	1033753	1280076	511348974	1307725
1481215216859765165	automotive_susan_c	1500	56	1.000000	1.020000	1.107000	750911248	0	2149243	1001545	1256605	519507049	1275756
1481215217369092862	automotive_susan_c	1500	56	1.000000	1.023000	1.110000	750930040	0	2219943	1033811	1263626	513021288	1309575
1481215217878442350	automotive_susan_c	1500	56	1.000000	1.030000	1.118000	750914236	0	2216849	1021309	1281249	511365141	1308623
1481215218387976755	automotive_susan_c	1500	56	1.000000	1.021000	1.107000	750948848	0	2156773	1001916	1255572	519389583	1273219
1481215218897267826	automotive_susan_c	1500	56	1.000000	1.028000	1.116000	750938088	0	2194538	1045468	1264840	512350454	1302352
1481215219406517938	automotive_susan_c	1500	56	1.000000	1.028000	1.116000	751006344	0	2204847	1031171	1280151	511142749	1307189
1481215219915903593	automotive_susan_c	1500	56	1.000000	1.024000	1.112000	750952393	0	2133969	1015064	1245317	520057852	1271107
1481215220425104081	automotive_susan_c	1500	56	1.000000	1.032000	1.120000	750918208	0	2189577	1038113	1275158	511500591	1301949
1481215220934626069	automotive_susan_c	1500	56	1.000000	1.025000	1.113000	750933027	0	2206720	1025135	1279073	511899365	1299592
1481215221443902265	automotive_susan_c	1500	56	1.000000	1.022000	1.109000	750964429	0	2146501	1005898	1243410	520321404	1277323
1481215221953349420	automotive_susan_c	1500	56	1.000000	1.033000	1.121000	750914392	0	2222962	1014348	1278686	512023922	1304206
1481215222462905450	automotive_susan_c	1500	56	1.000000	1.024000	1.112000	750930555	0	2226627	1018245	1281076	511617339	1304085
1481215222972400605	automotive_susan_c	1500	56	1.000000	1.025000	1.113000	750954481	0	2141691	1023736	1241606	519551409	1275768
1481215223481960218	automotive_susan_c	1500	56	1.000000	1.033000	1.121000	750991439	0	2232142	1018675	1281780	511620248	1303808
1481215223991654915	automotive_susan_c	1500	56	1.000000	1.023000	1.110000	750931584	0	2232051	1021903	1281321	512003680	1298248
1481215224501305404	automotive_susan_c	1500	56	1.000000	1.025000	1.113000	750965641	0	2173346	1004478	1244548	517966068	1287370
1481215225011133642	automotive_susan_c	1500	56	1.000000	1.029000	1.117000	750921600	0	2195794	1032675	1280292	512015772	1297819
1481215225520883090	automotive_susan_c	1500	56	1.000000	1.025000	1.113000	751045703	0	2203505	1036665	1274189	513339528	1284442
1481215226030523786	automotive_susan_c	1500	56	1.000000	1.025000	1.112000	750947428	0	2205078	1015534	1242607	516931140	1287671
1481215226540170983	automotive_susan_c	1500	56	1.000000	1.025000	1.113000	750924509	0	2179854	1045093	1274849	512291001	1291234
1481215227049725013	automotive_susan_c	1500	56	1.000000	1.022000	1.109000	750930956	0	2215902	1022292	1265916	514089370	1287317
1481215227559269835	automotive_susan_c	1500	56	1.000000	1.035000	1.124000	750955439	0	2152446	1023642	1251687	516415736	1287309
1481215228068777781	automotive_susan_c	1500	56	1.000000	1.024000	1.112000	750918916	0	2208670	1032019	1275239	513050190	1295270
1481215228578349853	automotive_susan_c	1500	56	1.000000	1.026000	1.114000	750911977	0	2194996	1035578	1264848	514285971	1282826
1481215229087723008	automotive_susan_c	1500	56	1.000000	1.035000	1.124000	750964512	0	2150050	1031222	1249229	516444889	1284110
1481215229597019412	automotive_susan_c	1500	56	1.000000	1.025000	1.113000	750918348	0	2217263	1034217	1276385	513398804	1298554
1481215230106366067	automotive_susan_c	1500	56	1.000000	1.026000	1.114000	750926748	0	2199370	1021896	1271559	514058074	1286234
1481215230615791555	automotive_susan_c	1500	56	1.000000	1.032000	1.119000	750951164	0	2153695	1024581	1241953	517530953	1282381
1481215231125150710	automotive_susan_c	1500	56	1.000000	1.026000	1.114000	750945395	0	2189642	1042009	1275450	511846094	1290917
1481215231634555906	automotive_susan_c	1500	56	1.000000	1.031000	1.119000	750926297	0	2210960	1010744	1270042	514243329	1286218
1481215232143969227	automotive_susan_c	1500	56	1.000000	1.022000	1.109000	750939375	0	2175329	1016998	1256831	515867488	1292554
1481215232653343465	automotive_susan_c	1500	57	1.000000	1.027000	1.115000	750924989	0	2199212	1037916	1282405	510894011	1300137
1481215233162671745	automotive_susan_c	1500	56	1.000000	1.032000	1.120000	750906363	0	2168098	994415	1264142	517081878	1277865
1481215233672019941	automotive_susan_c	1500	56	1.000000	1.024000	1.112000	750924005	0	2213131	1025868	1264125	513308913	1300045
1481215234181384971	automotive_susan_e	1500	56	1.000000	0.972000	1.054000	503340595	0	1109552	473388	694240	335232498	598765
1481215234690544375	automotive_susan_e	1500	56	1.000000	1.029000	1.117000	750912284	0	1042007	497073	925481	518695396	610304
1481215235199648279	automotive_susan_e	1500	56	1.000000	1.032000	1.120000	750927164	0	987469	470064	887164	527459582	585981
1481215235708752100	automotive_susan_e	1500	57	1.000000	1.037000	1.126000	751058824	0	1066501	504770	919226	517135818	623527
1481215236217955504	automotive_susan_e	1500	57	1.000000	1.037000	1.126000	750894521	0	1024884	473551	912281	523450081	584078
1481215236727597326	automotive_susan_e	1500	56	1.000000	1.024000	1.112000	750901383	0	1058201	496320	903639	523573763	610851
1481215237236820855	automotive_susan_e	1500	57	1.000000	1.031000	1.119000	750880835	0	989619	462814	890787	528198542	572717
1481215237745997843	automotive_susan_e	1500	57	1.000000	1.029000	1.117000	750922341	0	1055166	503126	906510	519170808	622985
1481215238255152206	automotive_susan_e	1500	57	1.000000	1.036000	1.125000	751015008	0	1069902	501325	925115	518049981	621308
1481215238764201276	automotive_susan_e	1500	57	1.000000	1.036000	1.125000	750916708	0	985844	459858	888703	529749106	572013
1481215239273377222	automotive_susan_e	1500	57	1.000000	1.022000	1.109000	751221092	0	1059492	496601	906925	517897427	619790
1481215239783082211	automotive_susan_e	1500	57	1.000000	1.034000	1.121000	751024924	0	1063493	491408	929985	519050799	608073
1481215240292313407	automotive_susan_e	1500	57	1.000000	1.035000	1.124000	751067504	0	1023432	469088	884970	528010319	587161
1481215240801420144	automotive_susan_e	1500	57	1.000000	1.034000	1.122000	751021912	0	1083875	505354	920795	517322500	620824
1481215241310493715	automotive_susan_e	1500	57	1.000000	1.034000	1.122000	751030073	0	1033429	477778	910000	523053781	586228
1481215241819645619	automotive_susan_e	1500	57	1.000000	1.023000	1.110000	751035223	0	1035323	494922	895315	524843786	608705
1481215242328708190	automotive_susan_e	1500	57	1.000000	1.036000	1.125000	751024324	0	1062567	507101	923159	516823314	623454
1481215242838794054	automotive_susan_e	1500	57	1.000000	1.024000	1.112000	751131184	0	1010017	468100	896488	526590194	577804
1481215243348107625	automotive_susan_e	1500	57	1.000000	1.031000	1.118000	751027320	0	1084414	502980	908685	518628519	624426
1481215243857250405	automotive_susan_e	1500	57	1.000000	1.028000	1.115000	751019104	0	1065793	500260	931203	517241376	622767
1481215244366414351	automotive_susan_e	1500	57	1.000000	1.034000	1.122000	751015404	0	971398	463629	890589	530104466	572765
1481215244875461713	automotive_susan_e	1500	57	1.000000	1.023000	1.110000	751116072	0	1067485	498597	912225	516004117	624710
1481215245384633284	automotive_susan_e	1500	57	1.000000	1.036000	1.125000	750914400	0	1040188	483109	916777	521440690	592226
1481215245894204230	automotive_susan_e	1500	57	1.000000	1.035000	1.124000	750967608	0	1051233	480508	894989	524311231	603788
1481215246403480677	automotive_susan_e	1500	57	1.000000	1.032000	1.120000	751058680	0	1072796	493965	918458	516465087	619772
1481215246912731498	automotive_susan_e	1500	57	1.000000	1.035000	1.124000	750907636	0	996236	454436	891355	527138471	577617
1481215247421832235	automotive_susan_e	1500	57	1.000000	1.023000	1.110000	750911084	0	1070389	496886	908167	518800324	624550
1481215247930960723	automotive_susan_e	1500	57	1.000000	1.035000	1.124000	750917096	0	1085925	506150	924671	516963892	623392
1481215248440339377	automotive_susan_e	1500	57	1.000000	1.034000	1.122000	750911620	0	1010390	467149	889127	529762679	572429
1481215248949566948	automotive_susan_e	1500	57	1.000000	1.036000	1.125000	750909056	0	1085435	501552	917435	515033019	625342
1481215249458833436	automotive_susan_e	1500	57	1.000000	1.037000	1.126000	750913130	0	1007601	478575	909583	522705189	582424
1481215249967959965	automotive_susan_e	1500	57	1.000000	1.024000	1.112000	523337159	0	760306	350867	640197	359933697	428415
1481215250477031369	automotive_susan_s	1500	57	1.000000	0.994000	1.079000	731968377	0	329798	112131	152399	375741027	139007
1481215250986233274	automotive_susan_s	1500	57	1.000000	1.084000	1.177000	750907993	0	155324	66787	122511	391260975	70749
1481215251495283511	automotive_susan_s	1500	57	1.000000	1.078000	1.170000	750894549	0	158242	67176	116427	391248618	70839
1481215252004339373	automotive_susan_s	1500	57	1.000000	1.085000	1.178000	750890453	0	157509	68638	116973	391306138	70751
1481215252513572611	automotive_susan_s	1500	57	1.000000	1.079000	1.171000	750893957	0	155391	67406	113175	391279540	71196
1481215253022654890	automotive_susan_s	1500	57	1.000000	1.082000	1.175000	750892044	0	157073	68564	114544	391230522	70673
1481215253531725336	automotive_susan_s	1500	57	1.000000	1.077000	1.169000	750895724	0	156957	67890	111880	391303733	70619
1481215254040924282	automotive_susan_s	1500	57	1.000000	1.083000	1.176000	750901036	0	157369	67697	114366	391175983	70880
1481215254550012811	automotive_susan_s	1500	57	1.000000	1.082000	1.175000	750984332	0	156275	66855	112739	391437203	70715
1481215255059123965	automotive_susan_s	1500	57	1.000000	1.076000	1.168000	751006326	0	155512	68929	113031	391396452	70375
1481215255568247286	automotive_susan_s	1500	57	1.000000	1.082000	1.175000	750904799	0	155713	66297	112832	391340241	70169
1481215256077416857	automotive_susan_s	1500	57	1.000000	1.079000	1.171000	750891680	0	155456	68160	111348	391388622	70600
1481215256586456469	automotive_susan_s	1500	57	1.000000	1.084000	1.177000	750892095	0	156320	68581	110343	391316085	70785
1481215257095606540	automotive_susan_s	1500	57	1.000000	1.076000	1.167000	750889005	0	101942	43296	76992	393532165	45048
1481215257604597611	automotive_susan_s	1500	57	1.000000	1.080000	1.171000	750877591	0	156281	67485	110651	391316920	70452
1481215258113874848	automotive_susan_s	1500	57	1.000000	1.078000	1.170000	750884710	0	156929	67789	110100	391268585	70576
1481215258622994794	automotive_susan_s	1500	57	1.000000	1.083000	1.175000	750979838	0	158054	67826	114805	391313420	70461
1481215259131997906	automotive_susan_s	1500	57	1.000000	1.075000	1.167000	750881364	0	158279	68653	111962	391263069	70370
1481215259641166352	automotive_susan_s	1500	57	1.000000	1.083000	1.176000	750877608	0	156773	68796	113692	391298644	70553
1481215260150290423	automotive_susan_s	1500	57	1.000000	1.082000	1.175000	750876732	0	156627	67668	112504	391311013	70126
1481215260659427119	automotive_susan_s	1500	57	1.000000	1.078000	1.170000	750886518	0	154089	66025	112297	391292435	69893
1481215261168729857	automotive_susan_s	1500	57	1.000000	1.082000	1.175000	750884394	0	179421	68319	111827	391046044	70784
1481215261677948928	automotive_susan_s	1500	57	1.000000	1.077000	1.168000	750879920	0	156742	67231	111322	391288582	69821
1481215262187021665	automotive_susan_s	1500	57	1.000000	1.082000	1.175000	750881378	0	155265	69100	110216	391373141	70426
1481215262696178528	automotive_susan_s	1500	57	1.000000	1.075000	1.167000	750884222	0	155733	67668	111134	391339044	71089
1481215263205389515	bzip2d	1500	57	1.000000	1.079000	1.171000	503087329	0	831512	171685	214789	196329890	498370
1481215263714664378	bzip2d	1500	57	1.000000	0.888000	0.963000	750910712	0	954478	381970	2950941	208121271	2498683
1481215264223814574	bzip2d	1500	56	1.000000	0.841000	0.912000	750884088	0	931135	408003	2956846	214871950	2494634
1481215264733128645	bzip2d	1500	57	1.000000	0.863000	0.936000	750876180	0	942101	405828	2958009	213654612	2493707
1481215265242426092	bzip2d	1500	57	1.000000	0.883000	0.958000	750995448	0	939643	405408	2955803	213458513	2491955
1481215265751721663	bzip2d	1500	57	1.000000	0.850000	0.922000	750888964	0	927496	399406	3143535	203124358	2575867
1481215266261029942	bzip2d	1500	57	1.000000	0.840000	0.911000	750903261	0	950365	408147	3166282	197284385	2696679
1481215266770317013	bzip2d	1500	57	1.000000	0.875000	0.949000	750984472	0	964389	415041	3179984	197421225	2713696
1481215267279516334	bzip2d	1500	56	1.000000	0.883000	0.958000	750927404	0	943977	409888	3091466	203481296	2620423
1481215267788835989	bzip2d	1500	56	1.000000	0.841000	0.912000	751030392	0	959138	419570	3155572	209697124	2655982
1481215268298012935	bzip2d	1500	56	1.000000	0.861000	0.934000	750883396	0	953904	412628	2956091	213325132	2500536
1481215268807292839	bzip2d	1500	57	1.000000	0.882000	0.956000	750911460	0	947818	410040	2958180	213721046	2499073
1481215269316651744	bzip2d	1500	56	1.000000	0.855000	0.927000	750912540	0	947077	411055	2958376	213295079	2498924
1481215269826081482	bzip2d	1500	56	1.000000	0.841000	0.912000	751042840	0	917430	399336	3070593	208557847	2506258
1481215270335370220	bzip2d	1500	56	1.000000	0.880000	0.954000	751039228	0	955869	416415	3170928	197385207	2706132
1481215270844672833	bzip2d	1500	56	1.000000	0.883000	0.958000	751109916	0	965562	418884	3178803	197379000	2710895
1481215271353751820	bzip2d	1500	56	1.000000	0.842000	0.913000	751024912	0	966071	414304	3176680	197478261	2714522
1481215271863059808	bzip2d	1500	56	1.000000	0.843000	0.914000	751016760	0	971462	413795	3154523	198900393	2689283
1481215272372346587	bzip2d	1500	56	1.000000	0.879000	0.953000	751011580	0	973509	416293	3155123	209667480	2650532
1481215272881594408	bzip2d	1500	56	1.000000	0.884000	0.959000	751023788	0	948294	414761	2956153	213711048	2501146
1481215273390890230	bzip2d	1500	57	1.000000	0.863000	0.934000	751021616	0	938255	412065	2956711	213532439	2497778
1481215273900141676	bzip2d	1500	56	1.000000	0.843000	0.914000	751029580	0	935271	413539	2955850	213751797	2499626
1481215274409405705	bzip2d	1500	56	1.000000	0.883000	0.958000	751137660	0	929009	401818	3017459	210596858	2492922
1481215274918533193	bzip2d	1500	56	1.000000	0.883000	0.958000	751113334	0	942365	408660	3164305	199354095	2663040
1481215275427658555	bzip2d	1500	56	1.000000	0.844000	0.915000	750942843	0	972868	417660	3170838	197418470	2706373
1481215275936796001	bzip2d	1500	57	1.000000	0.845000	0.916000	750939041	0	963921	413272	3169028	197261585	2702339
1481215276446103530	bzip2d	1500	57	1.000000	0.885000	0.960000	750947511	0	968906	413442	3161564	197270828	2696429
1481215276955344351	bzip2d	1500	56	1.000000	0.873000	0.947000	750950727	0	916100	396032	3033074	208767443	2552248
1481215277464554964	bzip2d	1500	56	1.000000	0.843000	0.914000	750938512	0	971489	429236	3148253	209490745	2663821
1481215277975416955	bzip2d	1500	56	1.000000	0.880000	0.954000	750899692	0	953747	467477	3094216	200197634	2576739
1481215278485448028	bzip2d	1500	57	1.000000	0.860000	0.933000	751011624	0	940369	408261	2961586	213248639	2499688
1481215278994963099	bzip2d	1500	57	1.000000	0.872000	0.946000	751018008	0	944579	409274	2959924	213920011	2497981
1481215279504535713	bzip2d	1500	56	1.000000	0.844000	0.915000	750995056	0	945362	406422	2963474	213662951	2500053
1481215280013980867	bzip2d	1500	57	1.000000	0.845000	0.916000	750987100	0	928822	390204	3129614	204173336	2558382
1481215280523234438	bzip2d	1500	57	1.000000	0.885000	0.960000	750948196	0	948014	404915	3170963	197375175	2701050
1481215281032522468	bzip2d	1500	57	1.000000	0.874000	0.948000	750942912	0	958403	413751	3173957	197330687	2702571
1481215281541683747	bzip2d	1500	56	1.000000	0.844000	0.915000	750941309	0	959843	414691	3175432	197308235	2706499
1481215282050991318	bzip2d	1500	56	1.000000	0.882000	0.956000	751142871	0	956382	409518	3125845	200769097	2655207
1481215282560482140	bzip2e	1500	56	1.000000	0.803000	0.871000	502191323	0	761127	375554	5113204	146424962	5129865
1481215283069910003	bzip2e	1500	57	1.000000	0.628000	0.682000	750974516	0	407366	196924	7533479	303862913	6707907
1481215283579285283	bzip2e	1500	57	1.000000	1.014000	1.101000	751098144	0	594436	310326	7674465	296120675	7229463
1481215284088561687	bzip2e	1500	57	1.000000	1.011000	1.096000	751087332	0	378640	188033	9016789	270461111	8331226
1481215284598027134	bzip2e	1500	57	1.000000	0.993000	1.077000	751040340	0	365910	180987	8960271	272991549	8092905
1481215285107322371	bzip2e	1500	57	1.000000	0.979000	1.062000	751021940	0	443774	219552	7528635	304186882	6497122
1481215285616606276	bzip2e	1500	57	1.000000	0.979000	1.062000	751106678	0	553330	291309	7794606	288420715	7701670
1481215286125926055	bzip2e	1500	57	1.000000	0.972000	1.055000	750898154	0	368583	188503	9243868	267685044	8452618
1481215286635232793	bzip2e	1500	57	1.000000	0.984000	1.068000	750901716	0	351293	180547	7837672	291336508	6944638
1481215287144386239	bzip2e	1500	57	1.000000	0.977000	1.060000	750919788	0	570772	288537	7587315	306720085	6598824
1481215287653466310	bzip2e	1500	57	1.000000	1.012000	1.098000	750967584	0	425583	231533	8796563	268988186	8637288
1481215288162646631	bzip2e	1500	57	1.000000	1.014000	1.100000	750906964	0	363342	182871	9097719	270633343	8234593
1481215288671877035	bzip2e	1500	57	1.000000	1.002000	1.087000	750913946	0	454941	218703	7424106	302705509	6535700
1481215289181188190	bzip2e	1500	57	1.000000	0.986000	1.069000	750893062	0	555301	303740	7766042	291293130	7525905
1481215289690322386	bzip2e	1500	57	1.000000	1.005000	1.090000	750948812	0	361399	177483	9151485	269839691	8352546
1481215290199471123	bzip2e	1500	57	1.000000	0.984000	1.067000	750898115	0	362425	178704	8258929	283088726	7400542
1481215290708664569	bzip2e	1500	57	1.000000	0.979000	1.063000	750885877	0	533015	257188	7549141	311103736	6554404
1481215291218097182	bzip2e	1500	57	1.000000	0.965000	1.047000	750916300	0	503904	259100	8490467	271860920	8352593
1481215291727439337	bzip2e	1500	57	1.000000	0.991000	1.075000	750898000	0	351667	179254	9184596	269008443	8348467
1481215292236633283	bzip2e	1500	57	1.000000	0.973000	1.055000	750899504	0	450732	220505	7425118	304774998	6618201
1481215292745761062	bzip2e	1500	57	1.000000	0.986000	1.069000	750904724	0	554168	295973	7784678	290865686	7423496
