#Timestamp	CPU_CYCLES	SW_INCR	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL
1481215216205889814	750915984	0	2196014	1038789	1262654	512940942	1302681
1481215216706514243	750935068	0	2193887	1033753	1280076	511348974	1307725
1481215217207130881	750911248	0	2149243	1001545	1256605	519507049	1275756
1481215217707745352	750930040	0	2219943	1033811	1263626	513021288	1309575
1481215218208357448	750914236	0	2216849	1021309	1281249	511365141	1308623
1481215218708989836	750948848	0	2156773	1001916	1255572	519389583	1273219
1481215219209617682	750938088	0	2194538	1045468	1264840	512350454	1302352
1481215219710288861	751006344	0	2204847	1031171	1280151	511142749	1307189
1481215220210919874	750952393	0	2133969	1015064	1245317	520057852	1271107
1481215220711533345	750918208	0	2189577	1038113	1275158	511500591	1301949
1481215221212161149	750933027	0	2206720	1025135	1279073	511899365	1299592
1481215221712801162	750964429	0	2146501	1005898	1243410	520321404	1277323
1481215222213415758	750914392	0	2222962	1014348	1278686	512023922	1304206
1481215222714035104	750930555	0	2226627	1018245	1281076	511617339	1304085
1481215223214726200	750954481	0	2141691	1023736	1241606	519551409	1275768
1481215223715335088	750991439	0	2232142	1018675	1281780	511620248	1303808
1481215224215958225	750931584	0	2232051	1021903	1281321	512003680	1298248
1481215224716601030	750965641	0	2173346	1004478	1244548	517966068	1287370
1481215225217215459	750921600	0	2195794	1032675	1280292	512015772	1297819
1481215225717915722	751045703	0	2203505	1036665	1274189	513339528	1284442
1481215226218547651	750947428	0	2205078	1015534	1242607	516931140	1287671
1481215226719169581	750924509	0	2179854	1045093	1274849	512291001	1291234
1481215227219787010	750930956	0	2215902	1022292	1265916	514089370	1287317
1481215227720424689	750955439	0	2152446	1023642	1251687	516415736	1287309
1481215228221035827	750918916	0	2208670	1032019	1275239	513050190	1295270
1481215228721648090	750911977	0	2194996	1035578	1264848	514285971	1282826
1481215229222292394	750964512	0	2150050	1031222	1249229	516444889	1284110
1481215229722901032	750918348	0	2217263	1034217	1276385	513398804	1298554
1481215230223522086	750926748	0	2199370	1021896	1271559	514058074	1286234
1481215230724162432	750951164	0	2153695	1024581	1241953	517530953	1282381
1481215231224787445	750945395	0	2189642	1042009	1275450	511846094	1290917
1481215231725406416	750926297	0	2210960	1010744	1270042	514243329	1286218
1481215232226034803	750939375	0	2175329	1016998	1256831	515867488	1292554
1481215232726651108	750924989	0	2199212	1037916	1282405	510894011	1300137
1481215233227256995	750906363	0	2168098	994415	1264142	517081878	1277865
1481215233727873550	750924005	0	2213131	1025868	1264125	513308913	1300045
1481215234228477271	503340595	0	1109552	473388	694240	335232498	598765
1481215234729087450	750912284	0	1042007	497073	925481	518695396	610304
1481215235229746088	750927164	0	987469	470064	887164	527459582	585981
1481215235730414142	751058824	0	1066501	504770	919226	517135818	623527
1481215236231012196	750894521	0	1024884	473551	912281	523450081	584078
1481215236731611584	750901383	0	1058201	496320	903639	523573763	610851
1481215237232195222	750873040	0	1057835	507316	919645	516445966	624508
1481215237732780817	750880835	0	989619	462814	890787	528198542	572717
1481215238233404580	750922341	0	1055166	503126	906510	519170808	622985
1481215238734076843	751015008	0	1069902	501325	925115	518049981	621308
1481215239234810606	750916708	0	985844	459858	888703	529749106	572013
1481215239735505327	751221092	0	1059492	496601	906925	517897427	619790
1481215240236192465	751024924	0	1063493	491408	929985	519050799	608073
1481215240736902478	751067504	0	1023432	469088	884970	528010319	587161
1481215241237583740	751021912	0	1083875	505354	920795	517322500	620824
1481215241738270795	751030073	0	1033429	477778	910000	523053781	586228
1481215242238961516	751035223	0	1035323	494922	895315	524843786	608705
1481215242739644029	751024324	0	1062567	507101	923159	516823314	623454
1481215243240401542	751131184	0	1010017	468100	896488	526590194	577804
1481215243741086721	751027320	0	1084414	502980	908685	518628519	624426
1481215244241765817	751019104	0	1065793	500260	931203	517241376	622767
1481215244742444288	751015404	0	971398	463629	890589	530104466	572765
1481215245243190385	751116072	0	1067485	498597	912225	516004117	624710
1481215245743802897	750914400	0	1040188	483109	916777	521440690	592226
1481215246244448660	750967608	0	1051233	480508	894989	524311231	603788
1481215246745153756	751058680	0	1072796	493965	918458	516465087	619772
1481215247245759060	750907636	0	996236	454436	891355	527138471	577617
1481215247746370698	750911084	0	1070389	496886	908167	518800324	624550
1481215248246979752	750917096	0	1085925	506150	924671	516963892	623392
1481215248747588598	750911620	0	1010390	467149	889127	529762679	572429
1481215249248198819	750909056	0	1085435	501552	917435	515033019	625342
1481215249748807540	750913130	0	1007601	478575	909583	522705189	582424
1481215250249480886	523337159	0	760306	350867	640197	359933697	428415
1481215250750222149	731968377	0	329798	112131	152399	375741027	139007
1481215251250826495	750907993	0	155324	66787	122511	391260975	70749
1481215251751423550	750894549	0	158242	67176	116427	391248618	70839
1481215252252017062	750890453	0	157509	68638	116973	391306138	70751
1481215252752614158	750893957	0	155391	67406	113175	391279540	71196
1481215253253212254	750892044	0	157073	68564	114544	391230522	70673
1481215253753809475	750895724	0	156957	67890	111880	391303733	70619
1481215254254411154	750901036	0	157369	67697	114366	391175983	70880
1481215254755068500	750984332	0	156275	66855	112739	391437203	70715
1481215255255740138	751006326	0	155512	68929	113031	391396452	70375
1481215255756345693	750904799	0	155713	66297	112832	391340241	70169
1481215256256938538	750891680	0	155456	68160	111348	391388622	70600
1481215256757535468	750892095	0	156320	68581	110343	391316085	70785
1481215257258127230	750889005	0	101942	43296	76992	393532165	45048
1481215257758714493	750877591	0	156281	67485	110651	391316920	70452
1481215258259304589	750884710	0	156929	67789	110100	391268585	70576
1481215258759961768	750979838	0	158054	67826	114805	391313420	70461
1481215259260547989	750881364	0	158279	68653	111962	391263069	70370
1481215259761134377	750877608	0	156773	68796	113692	391298644	70553
1481215260261721806	750876732	0	156627	67668	112504	391311013	70126
1481215260762311944	750886518	0	154089	66025	112297	391292435	69893
1481215261262903081	750884394	0	179421	68319	111827	391046044	70784
1481215261763489802	750879920	0	156742	67231	111322	391288582	69821
1481215262264078940	750881378	0	155265	69100	110216	391373141	70426
1481215262764708161	750884222	0	155733	67668	111134	391339044	71089
1481215263265313840	503087329	0	831512	171685	214789	196329890	498370
1481215263765914395	750910712	0	954478	381970	2950941	208121271	2498683
1481215264266505282	750884088	0	931135	408003	2956846	214871950	2494634
1481215264767090253	750876180	0	942101	405828	2958009	213654612	2493707
1481215265267754182	750995448	0	939643	405408	2955803	213458513	2491955
1481215265768349612	750888964	0	927496	399406	3143535	203124358	2575867
1481215266268953291	750903261	0	950365	408147	3166282	197284385	2696679
1481215266769544887	750889927	0	961205	413224	3168599	197446877	2701696
1481215267270202858	750984472	0	964389	415041	3179984	197421225	2713696
1481215267770824746	750927404	0	943977	409888	3091466	203481296	2620423
1481215268271504259	751030392	0	959138	419570	3155572	209697124	2655982
1481215268772097021	750883396	0	953904	412628	2956091	213325132	2500536
1481215269272705534	750911460	0	947818	410040	2958180	213721046	2499073
1481215269773317630	750912540	0	947077	411055	2958376	213295079	2498924
1481215270274014559	751042840	0	917430	399336	3070593	208557847	2506258
1481215270774765364	751039228	0	955869	416415	3170928	197385207	2706132
1481215271275448043	751109916	0	965562	418884	3178803	197379000	2710895
1481215271776131973	751024912	0	966071	414304	3176680	197478261	2714522
1481215272276811444	751016760	0	971462	413795	3154523	198900393	2689283
1481215272777486832	751011580	0	973509	416293	3155123	209667480	2650532
1481215273278170428	751023788	0	948294	414761	2956153	213711048	2501146
1481215273778851941	751021616	0	938255	412065	2956711	213532439	2497778
1481215274279540287	751029580	0	935271	413539	2955850	213751797	2499626
1481215274780299383	751137660	0	929009	401818	3017459	210596858	2492922
1481215275281042563	751113334	0	942365	408660	3164305	199354095	2663040
1481215275781673200	750942843	0	972868	417660	3170838	197418470	2706373
1481215276282301213	750939041	0	963921	413272	3169028	197261585	2702339
1481215276782932184	750947511	0	968906	413442	3161564	197270828	2696429
1481215277283564905	750950727	0	916100	396032	3033074	208767443	2552248
1481215277784191584	750938512	0	971489	429236	3148253	209490745	2663821
1481215278284828680	750899692	0	953747	467477	3094216	200197634	2576739
1481215278785501943	751011624	0	940369	408261	2961586	213248639	2499688
1481215279286181914	751018008	0	944579	409274	2959924	213920011	2497981
1481215279786844844	750995056	0	945362	406422	2963474	213662951	2500053
1481215280287503106	750987100	0	928822	390204	3129614	204173336	2558382
1481215280788135952	750948196	0	948014	404915	3170963	197375175	2701050
1481215281288765340	750942912	0	958403	413751	3173957	197330687	2702571
1481215281789394436	750941309	0	959843	414691	3175432	197308235	2706499
1481215282290155449	751142871	0	956382	409518	3125845	200769097	2655207
1481215282790783753	502191323	0	761127	375554	5113204	146424962	5129865
1481215283291436974	750974516	0	407366	196924	7533479	303862913	6707907
1481215283792167321	751098144	0	594436	310326	7674465	296120675	7229463
1481215284292893667	751087332	0	378640	188033	9016789	270461111	8331226
1481215284793584846	751040340	0	365910	180987	8960271	272991549	8092905
1481215285294288484	751021940	0	443774	219552	7528635	304186882	6497122
1481215285795004872	751106678	0	553330	291309	7794606	288420715	7701670
1481215286295605635	750898154	0	368583	188503	9243868	267685044	8452618
1481215286796208981	750901716	0	351293	180547	7837672	291336508	6944638
1481215287296823785	750919788	0	570772	288537	7587315	306720085	6598824
1481215287797468923	750967584	0	425583	231533	8796563	268988186	8637288
1481215288298073727	750906964	0	363342	182871	9097719	270633343	8234593
1481215288798682198	750913946	0	454941	218703	7424106	302705509	6535700
1481215289299280627	750893062	0	555301	303740	7766042	291293130	7525905
1481215289799913765	750948812	0	361399	177483	9151485	269839691	8352546
1481215290300512819	750898115	0	362425	178704	8258929	283088726	7400542
1481215290801102582	750885877	0	533015	257188	7549141	311103736	6554404
1481215291301716011	750916300	0	503904	259100	8490467	271860920	8352593
1481215291802316607	750898000	0	351667	179254	9184596	269008443	8348467
1481215292302917870	750899504	0	450732	220505	7425118	304774998	6618201
1481215292803523341	750904724	0	554168	295973	7784678	290865686	7423496
1481215293304129312	750907248	0	354024	186228	9103174	271761065	8318720
1481215293804810283	750901132	0	352801	180458	8550033	279026303	7675570
1481215294305413462	751024820	0	489106	242818	7550520	306497277	6534160
1481215294806095142	751020270	0	518861	287186	8192303	280630077	8079030
1481215295306699654	750905930	0	345748	177330	9264026	266080700	8425975
1481215295807300667	750899833	0	458721	222287	7418809	304512663	6607358
1481215296307900679	750899247	0	571296	298727	7699774	292933762	7425637
1481215296808507150	750907976	0	349946	186594	9094280	271955658	8235823
1481215297309118871	750892960	0	354190	178046	8859133	274567468	7992709
1481215297809770592	751002998	0	453590	223036	7551491	306744887	6499497
1481215298310408438	668083575	0	507242	326392	6898238	243516774	6175191
1481215298811062910	230908336	0	482380	169828	504301	114252959	172638
1481215299311684714	685411347	0	912073	363892	1457912	360786718	300717
1481215299812298102	684913931	0	910993	361508	1456404	360505662	299642
1481215300312908656	681498870	0	893452	357050	1453223	358647195	296888
1481215300813504377	685191027	0	908868	364026	1460879	360557450	300690
1481215301314107681	685095002	0	911789	362921	1457917	360574093	299843
1481215301814759110	684912592	0	909927	362088	1457628	360687685	300188
1481215302315364498	681855967	0	899132	358241	1452329	358764157	297154
1481215302815970177	684958521	0	912876	363161	1460719	360336579	300721
1481215303316571273	684991881	0	910063	362091	1458594	360531437	300327
1481215303817174661	684683690	0	908840	361366	1456499	360666493	299871
1481215304317808882	685446830	0	906497	359658	1456877	360844022	298908
1481215304818490353	685700973	0	899895	358726	1460056	361069763	299134
1481215305319090282	685177569	0	907064	362827	1461755	360625675	300066
1481215305819800629	684870125	0	906463	362022	1459703	360429015	300035
1481215306320397850	684888401	0	910762	361979	1460062	360387391	300462
1481215306820991779	684988148	0	909730	361862	1457787	360565449	300224
1481215307321593667	684710070	0	907518	360522	1457305	360524207	299620
1481215307822197471	686240618	0	902182	360454	1459893	361270754	298140
1481215308322795108	684804470	0	906780	361119	1460431	360467680	298958
1481215308823394788	684897231	0	908536	363227	1460189	360293499	299568
1481215309323994009	679701505	0	906290	360343	1445585	357822051	298614
1481215309824602230	686778076	0	905160	361238	1463138	361588228	299834
1481215310325242909	684873976	0	906049	361428	1461280	360482551	299736
1481215310825835172	684866208	0	905309	362169	1459704	360372233	300437
1481215311326444559	680896220	0	904953	363130	1450930	358406361	299675
1481215311827073197	685892670	0	908499	361482	1459448	361010761	300167
1481215312327674335	684880103	0	902546	360252	1459971	360636938	299062
1481215312828271306	685018934	0	907703	362585	1459647	360406495	299881
1481215313328868985	684625875	0	904782	362196	1460546	360237143	300710
1481215313829460872	684814965	0	906705	362257	1458844	360462981	300381
1481215314330112094	685080454	0	908792	361277	1457660	360747516	299572
1481215314830813065	685456214	0	906136	360337	1458616	360876057	298597
1481215315331419119	685790539	0	905758	360485	1461062	361126137	298903
1481215315832008007	684543869	0	908684	363175	1461007	360162848	301299
1481215316332604019	684880786	0	908183	361431	1460360	360354246	299900
1481215316833200865	684919623	0	909728	362767	1460827	360555722	300853
1481215317333871295	625452070	0	842120	334925	1326373	328337963	278218
1481215317834518766	438647704	0	3189302	1128984	1541924	189381085	960662
1481215318335190112	579541889	0	4136669	1483459	2067663	257151975	1225430
1481215318835892875	578930176	0	4129612	1488401	2069131	256876797	1225610
1481215319336598679	577798454	0	4126264	1482779	2062530	256357584	1225224
1481215319837355609	577416674	0	4130247	1480911	2061189	256296935	1222705
1481215320338023830	571411411	0	4079450	1457815	2039200	253698792	1208893
1481215320838711134	583073765	0	4178993	1493621	2081135	258875023	1232490
1481215321339412647	574690219	0	4113455	1470796	2050854	254946990	1212865
1481215321840182410	575796649	0	4122882	1471514	2054217	255726295	1214049
1481215322340882340	567891863	0	4066877	1447766	2026423	252272076	1200415
1481215322841576352	567170350	0	4063206	1447707	2027270	251819049	1198969
1481215323342260157	580367749	0	4155687	1488614	2074678	257661509	1224900
1481215323842943711	567404453	0	4059990	1451451	2028427	251833573	1199480
1481215324343686641	568733651	0	4068685	1450969	2031613	252569715	1202004
1481215324844314195	571687224	0	4085583	1459110	2043169	254004010	1210557
1481215325344964458	575417295	0	4112746	1465039	2055858	255537774	1216545
1481215325845601637	574791932	0	4118430	1463949	2055944	255121571	1217103
1481215326346243358	572760151	0	4102219	1463255	2046575	254327105	1213340
1481215326846861788	568506790	0	4050248	1449840	2033580	252509950	1202353
1481215327347534175	570369729	0	4079240	1462394	2036908	253526238	1203738
1481215327848150396	570960265	0	4085208	1458931	2041791	253470464	1210867
1481215328348763242	571458271	0	4086365	1461165	2042648	253842390	1207955
1481215328849393630	568541010	0	4067010	1451214	2032491	252399476	1203684
1481215329350109185	562235833	0	4024715	1436063	2010006	249734919	1191057
1481215329850746781	574517887	0	4114127	1467808	2055009	255033010	1214828
1481215330351382835	572837684	0	4103005	1461325	2047226	254354322	1211725
1481215330852000223	568636020	0	4063699	1448172	2005900	253168535	1201751
1481215331352612569	563603793	0	4036929	1439511	1985933	250782936	1192065
1481215331853256706	569337555	0	4075927	1452969	2006154	253456892	1204547
1481215332353881052	580197273	0	4154199	1487707	2044623	258377224	1228253
1481215332854493148	560536156	0	4009602	1439309	1975925	249543758	1187634
1481215333355170036	565373735	0	4043439	1447918	1992783	251662403	1199674
1481215333855773174	562458992	0	4025770	1440709	1982184	250371427	1192578
1481215334356484812	568105368	0	4063293	1454592	2004358	252920962	1204885
1481215334857081366	573295932	0	4092919	1463813	2022557	255363751	1213872
1481215335357700504	568340472	0	4057729	1458297	2006142	252996299	1207580
1481215335858315683	565190457	0	4034897	1446907	1994081	251578597	1201694
1481215336358928404	561379371	0	4014519	1439902	1979903	249814243	1190537
1481215336859537208	574690082	0	4104709	1471447	2025921	255736285	1216776
1481215337360210971	573871576	0	4105794	1473186	2022517	255300902	1217526
1481215337860841859	569683628	0	4074958	1457499	2008896	253574121	1206125
1481215338361448496	568072533	0	4058743	1447394	2003085	252929598	1203766
1481215338862082634	559210043	0	4001274	1429184	1973083	248702538	1186844
1481215339362690272	573775568	0	4107142	1465696	2025941	255605651	1216119
1481215339863319201	564192664	0	4036538	1443971	1991890	251123826	1195925
1481215340363957755	567667035	0	4059165	1454991	2002994	252595946	1204256
1481215340864573268	564877713	0	4035605	1446878	1991613	251517735	1195365
1481215341365248239	576811244	0	4123589	1479598	2035571	256638789	1224764
1481215341865887960	568565798	0	4057448	1457257	2007991	253138068	1205027
1481215342366504098	550696047	0	3941500	1411763	1941097	245070097	1165226
1481215342867112444	570019807	0	4082803	1464893	2013488	253778107	1209952
1481215343367757790	571900236	0	4098472	1469066	2018910	254482969	1213571
1481215343868424469	579844016	0	4153179	1489995	2048677	258122046	1226883
1481215344369040399	564600460	0	4039217	1447726	1993501	251377482	1199584
1481215344869742745	570140313	0	4079785	1459967	2013111	253751814	1207887
1481215345370350966	564444262	0	4042547	1444330	1992499	251362520	1194810
1481215345870964978	571699387	0	4082884	1462548	2018330	254224257	1212747
1481215346371599199	569873806	0	4067840	1459509	2011799	253730386	1207816
1481215346872229879	570457008	0	4086431	1464085	2014478	253797174	1210313
1481215347372840183	570680635	0	4079964	1459255	2015325	253938666	1211068
1481215347873443696	570518933	0	4080281	1461298	2017295	253834863	1210205
1481215348374049167	575434737	0	4118822	1476441	2033396	256057739	1217672
1481215348874777054	561931738	0	4016742	1441774	1986380	250051162	1193515
1481215349375464984	564606579	0	4037661	1452209	1995823	251063670	1198719
1481215349876177205	569358628	0	4063774	1456276	2014352	253566147	1206751
1481215350376862926	579341946	0	4140888	1482404	2048756	257763058	1228951
1481215350877569897	565603954	0	4047339	1442125	2000340	251735137	1200827
1481215351378265535	565422031	0	4038445	1441379	1999855	251738958	1198241
1481215351879016173	431412738	0	3077994	1107254	1519650	190894530	916144
1481215352379762228	602029963	0	3327573	1339932	2162564	238087197	2711075
1481215352880449824	666356557	0	3574237	1476369	2523236	267657372	3012135
1481215353381129087	666582399	0	3558528	1476862	2828004	266940142	2997178
1481215353881837808	666456556	0	3569419	1478741	2458067	268348639	3019286
1481215354382475779	665882010	0	3578416	1482929	2435926	267773306	3020230
1481215354883085083	661782092	0	3557444	1475858	2292058	266775599	3011947
1481215355383725096	665171639	0	3556033	1482710	2604411	267195869	3013007
1481215355884380775	665852447	0	3557557	1488319	2304058	268563859	3035474
1481215356385144830	666449762	0	3568130	1470727	2513718	267716409	3005298
1481215356885769968	663886203	0	3547520	1442310	2540871	266501231	2962523
1481215357386402689	666642803	0	3568047	1471253	2523585	268075877	3000712
1481215357887038951	658183585	0	3540289	1466925	2322703	265006782	2986289
1481215358387661964	663875179	0	3553822	1479885	2485338	267001351	3014516
1481215358888306685	666139759	0	3574187	1484727	2580099	267480099	3022512
1481215359388934323	666045135	0	3553060	1479558	2579867	267607452	3018705
1481215359889573627	664631529	0	3558538	1484316	2524794	267194290	3016316
1481215360390321848	664567941	0	3570306	1487396	2429041	267144134	3019794
1481215360890966819	660309330	0	3536709	1473448	2339020	266128204	3006836
1481215361391621582	665410162	0	3579218	1493363	2479707	267615800	3024715
1481215361892256178	664772141	0	3554694	1480998	2561368	267274646	3014047
1481215362392891607	665590225	0	3555097	1481190	2701640	267072234	3006344
1481215362893533245	662569322	0	3533632	1468010	2639557	265942974	2995181
1481215363394197008	662082267	0	3550419	1472395	2565852	265666731	2999438
1481215363894934896	666578106	0	3545403	1475209	2826966	266786920	3002267
1481215364395565367	663893997	0	3549188	1479710	2733868	265760734	2995556
1481215364896201421	661388428	0	3529503	1472919	2702240	265135657	2989005
1481215365396811809	664795252	0	3549427	1478619	2593208	267208465	3011568
1481215365897418197	664890071	0	3552332	1480263	2528813	267386704	3014311
1481215366398030126	663527283	0	3538955	1470863	2702778	266106340	2997864
1481215366898650222	662127888	0	3541122	1475819	2425866	266383027	3006772
1481215367399263568	666323187	0	3550249	1479900	2951345	266297733	2998950
1481215367899928581	665729125	0	3564380	1484639	2474609	267920711	3020866
1481215368400553385	665783102	0	3564820	1479038	2557045	267512197	3019403
1481215368901208231	665827011	0	3562890	1480285	2441315	267869257	3023768
1481215369401825244	666766433	0	3545962	1473382	2767595	267282825	3010102
1481215369902437131	663052945	0	3519505	1462015	2883800	265514586	2991955
1481215370403070436	666213167	0	3561352	1478799	2492356	268179449	3026707
1481215370903693907	665241923	0	3547043	1471324	2476463	267852676	3020261
1481215371404296336	664745055	0	3559938	1478420	2364920	267659810	3021108
1481215371904971515	665923329	0	3563858	1478922	2474203	267932970	3020951
1481215372405584195	663495759	0	3548682	1473435	2349616	267489779	3015109
1481215372906189082	663266004	0	3534972	1464679	2591006	266301208	3002139
1481215373406913554	665799422	0	3548617	1468777	2516142	268014216	3019361
1481215373907578858	467292479	0	2481766	1025958	1928638	185631393	2092011
1481215374408207829	581843812	0	4178485	1692183	2475534	201394613	2538255
1481215374908820175	588322231	0	4139229	1710382	2559719	207696060	2579998
1481215375409451104	587171077	0	4179366	1718657	2537822	206715260	2574869
1481215375910180659	600280146	0	4264070	1752473	2613828	211250916	2632718
1481215376410806297	592300694	0	4211631	1735767	2558753	208599442	2598039
1481215376911434643	590240458	0	4178766	1723468	2568630	208180529	2590965
1481215377412094072	587250010	0	4160280	1718172	2538103	206701470	2579968
1481215377912691668	601627485	0	4248004	1753953	2616298	212116889	2641503
1481215378413297472	590049394	0	4190989	1730925	2551281	207555745	2589064
1481215378913986985	593761440	0	4209491	1737656	2582920	209226126	2616243
1481215379414707623	595584226	0	4212717	1741836	2573739	209982852	2623503
1481215379915432511	593644386	0	4207056	1737695	2580180	208895258	2615661
1481215380416127940	585865851	0	4149404	1714740	2532319	206314386	2580176
1481215380916811495	586810943	0	4162290	1713754	2545866	206522192	2581301
1481215381417479757	583790352	0	4132649	1705869	2532374	205940406	2570294
1481215381918186770	592702622	0	4213140	1740243	2571570	208743961	2609026
1481215382418865533	589188546	0	4170050	1722349	2550025	207711404	2594953
1481215382919532962	589771723	0	4193148	1730087	2562439	207482303	2598105
1481215383420258559	591224729	0	4197707	1731625	2562485	208434070	2605632
1481215383920848196	598057901	0	4235617	1747662	2598402	210731955	2635808
1481215384421494209	588127948	0	4169504	1719678	2545849	207160246	2589907
1481215384922184888	593569323	0	4186545	1735577	2584396	209653731	2616959
1481215385422831235	601180501	0	4277095	1776800	2604872	211543678	2651984
1481215385923433456	597126066	0	4219141	1737634	2601578	210590901	2630904
1481215386424073593	593640139	0	4213527	1735507	2565604	208945834	2614488
1481215386924755814	592405700	0	4199831	1735072	2576814	208683532	2605335
1481215387425355452	596850141	0	4231517	1744810	2578643	210485807	2627322
1481215387925980798	588147631	0	4179004	1723206	2561109	206871601	2585125
1481215388426607769	600186799	0	4244939	1750648	2591472	211685106	2646126
1481215388927214198	587302473	0	4160577	1715709	2558575	206891710	2582769
1481215389427829294	596890696	0	4235765	1744859	2577400	210024289	2627223
1481215389928430474	588631222	0	4161936	1715861	2564887	207650560	2589117
1481215390429059320	591718556	0	4192363	1728857	2561805	208497402	2608355
