#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1496408925114545395	parsec.dedup	1400	38	1.000000	0.595000	0.632000	495486313	43997	3007909	45568569	112967588	131487442	8621108
1496408925624554821	parsec.dedup	1400	38	1.000000	0.818000	0.865000	773332703	71822	4779666	67794988	170329616	204008117	13770836
1496408926134541997	parsec.dedup	1400	38	1.000000	0.829000	0.878000	771759499	71195	4738624	70188257	173400889	205163337	13613451
1496408926644452714	parsec.dedup	1400	38	1.000000	0.825000	0.872000	720045203	57700	2076494	48327154	186541906	151862812	15811397
1496408927154312598	parsec.dedup	1400	37	1.000000	0.820000	0.867000	935293276	62463	2446654	60928754	217862485	192284405	17627041
1496408927664421941	parsec.dedup	1400	38	1.000000	0.797000	0.844000	1009937111	56765	3488061	78840689	380689272	282768580	17860721
1496408928174013950	parsec.dedup	1400	38	1.000000	1.050000	1.113000	1331657405	46295	6140369	115632984	546989535	403606379	22534211
1496408928683318960	parsec.dedup	1400	39	1.000000	1.482000	1.573000	1328864748	24103	5125948	125105965	663769471	442573529	14614035
1496408929192677387	parsec.dedup	1400	39	1.000000	1.497000	1.589000	1320745163	22525	4760537	135054369	617106683	406832820	14040057
1496408929702138021	parsec.dedup	1400	39	1.000000	1.526000	1.620000	1390380955	8859	5520799	160959479	715020118	467504312	13782746
1496408930211222157	parsec.dedup	1400	40	1.000000	1.560000	1.656000	1398880163	7221	6134187	158546158	761484557	500352026	13902564
1496408930720254209	parsec.dedup	1400	40	1.000000	1.607000	1.706000	1401921054	12317	10251405	190887000	699745834	507347554	22093560
1496408931229530094	parsec.dedup	1400	40	1.000000	1.625000	1.725000	1401886680	40628	12034750	189218218	601181014	487777960	27041633
1496408931738957437	parsec.dedup	1400	40	1.000000	1.511000	1.604000	1401871155	72860	8713545	153862431	572341122	449334368	27238910
1496408932248688404	parsec.dedup	1400	40	1.000000	1.472000	1.563000	1401861319	65636	9527174	166744232	566942720	454561043	26378125
1496408932758132081	parsec.dedup	1400	40	1.000000	1.474000	1.565000	1401838047	70309	9939509	178933318	540409574	448651540	24044161
1496408933267664507	parsec.dedup	1400	40	1.000000	1.452000	1.542000	1399138137	68182	10226223	174472762	531742054	447857694	24954600
1496408933777124808	parsec.dedup	1400	40	1.000000	1.432000	1.520000	1391422885	60895	10845896	174581804	526168559	449665553	24763519
1496408934286553818	parsec.dedup	1400	40	1.000000	1.445000	1.534000	1401659503	67950	10470261	184938392	538140107	458623857	23078661
1496408934796175869	parsec.dedup	1400	40	1.000000	1.443000	1.532000	1401820154	67014	10717416	189097477	537816913	458821612	22811463
1496408935305607463	parsec.dedup	1400	40	1.000000	1.448000	1.536000	1393248411	61592	11595636	189526234	504372942	455747899	22271093
1496408935815092806	parsec.dedup	1400	40	1.000000	1.430000	1.517000	1390503764	49657	12346215	198602562	523034188	467165054	22903333
1496408936324555857	parsec.dedup	1400	40	1.000000	1.399000	1.484000	1397214447	62669	12356376	223139560	489186382	465073120	17953648
1496408936833908534	parsec.dedup	1400	40	1.000000	1.451000	1.540000	1390492450	69093	11336283	206272225	468325853	444677468	18298455
1496408937343223002	parsec.dedup	1400	40	1.000000	1.414000	1.501000	1394312979	57868	13473367	209238444	477601740	464120889	20437130
