#Timestamp	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN
1496368982011683026	1001308578	3251732	1553434	374500934	1690605	942399983	11833
1496368982512472714	1001578515	3063346	1391349	385166947	1562632	968836073	10922
1496368983013285361	1001625726	3115762	1400091	385791643	1550926	979624817	10638
1496368983514041216	1001513103	2709907	1186801	389889593	1318738	1004359460	8889
1496368984014791321	995703184	3051775	1364566	380322285	1514199	966214794	10676
1496368984515544759	905637832	3629154	1721784	318448509	2062968	768952558	13230
1496368985016309698	509811292	6736024	3224138	107370993	3363033	194916174	26237
1496368985517076928	509722167	6642494	3126165	107072255	3299932	195840669	25430
1496368986017840783	509381773	6675067	3190460	106694617	3317202	194686399	25408
1496368986518670346	509375969	6585285	3057899	108022656	3308186	196621748	25768
1496368987019455409	354012727	1034668	497184	74165114	1296608	151346841	3364
1496368987520287056	553138069	6294977	1849626	132510429	2118560	262978256	29883
1496368988021065661	553294748	6414114	1898920	128008830	2164022	249529814	30727
1496368988521910641	552717505	6362888	1884482	129695897	2154047	256231442	30417
1496368989022721037	551955457	6262843	1861151	131696587	2128310	263818477	30046
1496368989523657517	569591894	5454701	1678136	171499439	1956160	355625857	26297
1496368990024384455	505125315	732928	455467	204120714	661064	484974706	5508
1496368990525125519	504570629	762398	516250	198689687	772037	559373611	7121
1496368991025838999	506739801	1336766	889751	127394105	1447807	283333811	14179
1496368991526553104	502671045	536015	177043	96616604	592581	318198675	1534
1496368992027265792	503273779	397032	233113	98910603	1081524	266605253	3413
1496368992527973272	502170534	120810	65483	129486741	613688	352049061	352
1496368993028741294	502748892	490073	175273	96696483	723548	303573988	1684
1496368993529468066	502632045	434643	210231	99028254	1093802	267728730	2229
1496368994030191337	503921014	647121	377868	122833559	1083044	298917434	5453
1496368994530911067	503231379	459887	270879	110595378	1034016	254069041	3387
1496368995031642631	503515080	459206	278692	107162964	873736	260278894	3800
1496368995532374486	503612913	538100	324250	110122149	949815	268395781	4752
1496368996033141299	503626432	481277	288445	107628153	911417	261272362	4034
1496368996533867529	503814880	525049	317281	101867923	961525	251092731	4739
1496368997034595801	502169653	74681	31225	126771610	275796	465386122	131
1496368997535331406	502312378	94046	41820	355388382	458627	629246853	327
1496368998036063219	502508829	77701	27909	782031939	1021431	950103904	130
1496368998536794491	502310685	164787	74491	231520215	427145	538480022	800
1496368999037606763	504495318	621388	389692	133843826	690511	419889416	6029
1496368999538415034	681493310	3723097	1128900	285273645	4373236	499179340	20287
1496369000039127806	1001423340	5645556	48304	508456749	8152690	977545679	229
1496369000539844411	1001432268	5790047	49258	517996832	8208017	990936915	227
1496369001040555599	767446311	3790437	78649	390707220	5209925	768299291	785
1496369001541265163	1001418339	8796934	48344	458683735	7537690	927833825	227
1496369002041976643	1001428962	8880325	48806	464624846	7561277	936329705	229
1496369002542690665	1001427942	8859667	49264	462257835	7548918	933400368	229
1496369003043453561	921429596	3525044	89993	350860115	5501647	763313223	833
1496369003544165500	972481606	233704	90131	285758225	335472	588747205	639
1496369004044874021	971364642	244968	94435	285831088	340253	587413659	665
1496369004545592543	967706902	234426	91684	283344286	333806	583076333	645
1496369005046306940	982462330	236709	92919	289716024	339601	596146576	653
1496369005547032295	967855239	239364	94265	284996844	337253	585712835	657
1496369006047762650	961485419	233789	91785	281294602	333414	578957082	630
1496369006548552922	981124363	235807	93993	289144195	339375	594611370	654
1496369007049264985	974285117	242861	95758	284995678	339108	585589673	672
1496369007549984465	970439414	227379	89493	284614741	334373	585882061	633
1496369008050701695	979097612	233303	91749	288966828	338240	594418795	646
1496369008551499717	962702780	238600	94132	283714135	337749	582978276	666
1496369009052248988	969541203	234890	92359	283867448	335535	584516599	634
1496369009552958468	970847479	241961	95855	287039139	338265	590181045	661
1496369010053715407	983205546	3641597	79859	356072944	3364883	723485918	500
1496369010554423387	1001414093	8648938	51315	457047376	7628905	931509595	233
1496369011055126700	1001414379	8894013	50449	466661837	7617268	944983479	230
1496369011555857180	999747281	8593345	50607	459457179	7604321	936014873	228
1496369012056590785	708351951	1004848	234420	286127744	3997939	652808738	596
1496369012557348974	506393215	2030281	806446	235559292	942955	508283390	1563
1496369013058266328	442029993	503278	166783	78492201	1053213	205564235	1806
1496369013559014475	454665163	5104865	1506460	109714263	1748774	218473065	24343
1496369014059751913	553553658	6440533	1911117	127899049	2173775	249347647	30898
1496369014560472894	552566621	6367166	1897576	129469476	2162484	255487401	30583
1496369015061216790	551937958	6280560	1873548	131348084	2143423	262443752	30244
1496369015561948312	575349541	6350194	1888681	134962489	2195567	270717608	30405
1496369016062669959	501355477	188306	90503	55946962	142185	134306443	961
1496369016563522855	501357468	175992	86136	55771590	147251	134102063	923
1496369017064234460	501223509	181398	88909	55937436	151080	134197276	972
1496369017565036565	501298685	175161	85711	55750689	145228	134017321	921
1496369018065832920	501290659	175153	85627	55692936	144564	133920510	916
1496369018566642317	501443565	175391	85151	55706025	145071	133989161	915
1496369019067362380	501404169	178262	86427	55687167	146515	133966727	920
1496369019568159943	501220615	175232	85029	55688904	145494	133963064	920
1496369020068875673	501296298	177720	86898	55687148	145035	133943175	919
1496369020569599195	501218806	175280	84806	55689729	145713	133949923	917
1496369021070318300	501214094	174998	85012	55683817	146144	133908909	920
1496369021571037322	501214741	174719	84100	55705267	145052	133952859	920
1496369022071751760	501209332	176717	86289	55698490	146066	133939768	919
1496369022572492032	501328558	173172	85132	55707180	146000	133989686	918
1496369023073304554	501519789	181661	86761	55730152	145715	133985732	923
1496369023574015575	501208167	177183	84641	55679397	145705	133930934	917
1496369024074729722	501208386	175668	85213	55648409	144418	133849785	916
1496369024575449994	501216942	177366	86078	55696706	145854	133965705	921
1496369025076168724	501215880	178852	86064	55666625	146744	133950840	921
1496369025576886621	501210806	176938	85778	55714927	145943	133968198	920
1496369026077604642	501211501	177646	85909	55691805	145336	133922571	919
1496369026578308122	924443472	472473	271282	220978169	768943	1258480078	2549
1496369027079015477	960174713	712586	426423	218220829	4323115	1132300522	4698
1496369027579744832	996597441	2111588	1335153	221704452	8334650	507450312	17425
1496369028080548687	959538215	487101	258228	390312301	3243143	847262117	2938
1496369028581248959	1001403452	209676	49740	602191053	1028445	1133206876	235
1496369029081944064	1001389538	208557	49977	599621283	988315	1136164955	235
1496369029582636461	1001384444	207229	48247	605021628	1014754	1134833352	228
1496369030083396358	1001520705	206419	47767	614643895	883400	1154429838	229
1496369030584088129	1001389439	203662	47190	628041120	852573	1169644692	224
1496369031084781485	1001387509	205718	47168	625511587	898127	1164100344	223
1496369031585473548	1001387112	201112	45551	628748157	897323	1168188603	223
1496369032086168403	1001386141	205423	47025	617294809	985335	1151807687	225
1496369032586866466	1001402587	202815	46433	619041628	875989	1152857148	227
1496369033087561822	1001393282	206605	48071	617532758	928595	1151904650	227
1496369033588265593	1001405373	207328	48063	610735886	945722	1142179765	230
1496369034088955490	1001386743	203901	48095	620920924	915977	1152373803	227
1496369034589649678	1001386535	206414	47646	621735423	929729	1152806315	228
1496369035090344409	1001390885	209998	48926	614138928	1025780	1140990861	227
1496369035591037472	1001386898	207572	47884	605040363	1099695	1130397516	227
1496369036091729494	1001388133	201595	47620	621030079	926626	1152047719	227
1496369036592431390	1001394250	179882	47820	611615581	984852	1140455382	229
1496369037093176579	1001408225	206143	48422	618656443	966101	1149195365	228
1496369037594041975	1001822593	205364	47282	618190615	1065484	1142395862	226
1496369038094769997	1001455186	206019	47722	610959368	1066551	1136860897	227
1496369038595501019	1001465435	211278	48536	605432933	1126550	1125842714	228
1496369039096239540	1001426832	191415	48975	559930495	1202900	1116510121	230
1496369039596960687	998997652	223878	59179	380435396	1482791	960821281	309
1496369040097685042	987485590	227293	78152	452690721	1504221	952977368	810
1496369040598461022	997464239	279239	117197	327381387	2762469	805871332	1139
1496369041099174669	1001425392	241248	100788	337393027	3328690	812677686	981
1496369041599967274	649377238	579840	200667	211634217	2224194	483778714	2291
1496369042100730254	545757108	6195517	1816498	130740895	2082451	259421475	29301
1496369042601600150	553501388	6441806	1903253	128145622	2147754	249763271	30751
1496369043102503797	553222896	6374742	1882612	129711329	2130527	256051035	30438
1496369043603451068	552685436	6293337	1859387	131826288	2113758	263759776	30023
1496369044104271215	571566876	5607360	1711860	167989977	2013301	339057704	27467
1496369044605089820	965671029	230715	100968	363899973	1393919	836626923	1180
1496369045105886841	1001591581	125545	50785	376854478	1440250	865349063	664
1496369045606692738	1001606761	127280	52398	377101952	1440766	865558779	655
1496369046107496551	1001613617	128625	53672	376796133	1439597	865118773	675
1496369046608318239	1001620768	130184	54324	377293826	1441986	866219347	638
1496369047109122844	1001636142	126967	53972	376847056	1440061	865326134	652
1496369047609917866	1001589713	124195	52328	377122333	1440373	865714246	646
1496369048110716596	1001598945	127087	52994	375691886	1439151	864130459	671
1496369048611490368	1001549039	125580	53311	374248207	1444966	862552334	642
1496369049112263639	1001543225	124108	52682	373786613	1439543	862632995	683
1496369049613078619	1001553177	127199	54001	374051962	1444674	863850900	678
1496369050113847849	1001627492	127446	53672	373470888	1445806	863259988	715
1496369050614614079	1001533781	130109	54618	372743656	1461136	862117016	722
1496369051115379892	1001527859	127936	54331	373367745	1485655	864039844	735
1496369051616156039	1001551414	128369	54895	373292116	1501898	864076709	725
1496369052116963686	1001608753	120953	54620	372059384	1618704	861962473	723
1496369052617844041	1001769133	125633	54695	371872889	1618948	861551935	712
1496369053118750062	1001817273	122987	52746	371962448	1624554	861721590	696
1496369053619535542	1001572686	127767	54961	372276145	1617858	862491950	730
1496369054120319605	1001571286	124387	53875	371959649	1622580	861821819	753
1496369054621106085	1001571879	128925	55287	371163830	1649429	860201121	696
1496369055121897357	1001580203	125412	53275	371337885	1646339	860705066	669
1496369055622682420	1001581563	127772	52279	371118965	1646119	860131260	682
1496369056123608233	1001846440	125764	53559	371358184	1645430	860647280	740
1496369056624419922	518457656	1957919	587316	173792168	1233667	390194371	8949
1496369057125286068	554639802	6502232	1901259	126219191	2162467	242946304	30941
1496369057626098131	553810660	6398676	1873832	128786704	2132475	251826960	30542
1496369058126902111	552941550	6319460	1853357	130574035	2121972	258456459	30247
1496369058627778799	552571454	6252657	1846805	132638336	2116068	266254193	29962
1496369059128703196	562279210	4248607	1313540	137796322	1786579	323498408	20900
1496369059629514259	784896807	1192857	626716	149021534	2161733	359065543	8571
1496369060130288947	1000304090	108118	51346	326819602	5414773	684163148	244
1496369060631055052	1001535204	102764	52313	352364907	4919113	734685000	229
1496369061131825324	1001533635	98854	45629	352399347	4442435	735283721	227
1496369061632587804	1001529477	101741	52192	352267581	4411287	733797634	228
1496369062133486284	1001803407	98362	50648	352414768	4294132	734251674	226
1496369062634252472	1001530182	102705	56174	352187116	4429430	734533049	231
1496369063135023994	1001541321	100423	60921	352469506	4519824	734754689	227
1496369063635795432	1001543130	102132	53826	352612952	4589513	735530225	229
1496369064136560704	1001533398	99623	52495	352273443	4619250	735901581	227
1496369064637331017	1001543568	101757	53088	352068203	4713656	736768981	229
1496369065138159497	1001537328	100682	63076	351923211	5255907	734487882	228
1496369065638929935	1001665737	103783	69487	351774262	5480565	733964347	230
1496369066139719249	1001572212	101200	60715	351981611	5392453	733555146	227
1496369066640566770	849635427	93834	51147	284382758	4528793	594340198	198
1496369067141268417	967509821	419081	173735	262880997	2853739	600161913	2777
1496369067641962480	1001388255	100650	45512	352900943	3404963	735516717	228
1496369068142654377	1001384454	99098	50539	352270063	3476971	734790854	227
1496369068643420232	1001536449	101972	45828	352105284	3632850	733515756	231
1496369069144116671	1001396676	97705	45413	352225784	3754241	733072962	227
1496369069644820984	1001413848	100265	49774	352045383	3662016	733395505	229
1496369070145517339	1001387238	100447	49482	352345467	3525344	734431693	227
1496369070646220236	1001411877	102554	50599	351855593	3658265	733766148	231
1496369071146929924	1001415705	99288	48222	352114974	3502490	735441924	228
1496369071647630321	1001407425	101602	54932	351919478	3552042	736492271	229
1496369072148333593	1001406060	99003	57334	352505424	3272899	736454896	228
1496369072649037989	1001412078	100431	55295	353169369	3234375	736946747	228
1496369073149735386	1001392212	99126	49081	352833053	3527979	734961988	226
1496369073650432158	1001388858	101782	47718	346200300	3503933	721837690	229
1496369074151135971	718162317	340503	132415	175575893	1967742	416120493	1507
1496369074651836243	1001418402	104670	46240	346611819	3463203	726196851	233
1496369075152531681	1001396421	102075	49883	353291475	3413785	736605069	228
1496369075653349161	1001630619	102100	47561	352619060	3648302	735592205	231
1496369076154116433	1001536896	98052	44368	352639847	3696241	734246675	227
1496369076654815663	1001400678	100147	44687	352828316	3803388	734961453	227
1496369077155511393	1001395272	98053	47739	352826071	3671856	735994033	226
1496369077656204123	1001383896	101439	47550	352612381	3714958	735369416	225
1496369078156900437	1001393173	97692	46021	352707527	3571960	736499474	223
1496369078657589417	1001380742	102391	49762	352733263	3568791	737288889	229
1496369079158305814	1001433819	101637	54048	352990121	3404025	738155668	230
1496369079658999377	1001390958	104232	58481	353347581	3378308	737417001	229
1496369080159689899	1001381868	100824	48905	353650507	3415547	737513396	226
1496369080660386879	1001395332	103314	49197	353364371	3475027	736336565	229
1496369081161116692	757142108	78957	41498	249964450	2558871	523137205	183
1496369081661821172	972689113	329693	141977	269594031	2858086	614248858	1532
1496369082162563486	1001502249	103120	48884	353141258	3427438	736193546	227
1496369082663268882	1001401482	104544	48528	352335772	3542467	735228111	232
1496369083163975446	1001411343	101632	45471	352516381	3697164	733922032	228
1496369083664678176	1001408562	99617	42081	352659678	3830443	734148992	229
1496369084165381823	1001407749	100119	47130	352776985	3717427	735001250	227
1496369084666093928	1001427939	101861	44208	352825147	3540289	735542827	229
1496369085166808408	1001427540	98272	43909	352387259	3714891	734992114	227
1496369085667514263	1001415975	101995	48084	352751384	3538475	736776426	229
1496369086168322284	1001616993	100064	50224	352551743	3575306	737861409	229
1496369086669047473	1001454711	104792	56888	352704046	3267080	736743121	230
1496369087169761911	1001427547	102624	59088	353842791	3278152	738034002	228
1496369087670487224	1001451578	103459	52931	353588658	3544321	735968483	228
1496369088171219663	1000546817	102261	52658	343504601	3495923	715967649	228
1496369088671970393	357155732	850690	266970	102742382	1206597	215853266	3625
1496369089172751914	552610749	6311709	1871829	130935570	2127930	258561691	30120
1496369089673587103	553487694	6417768	1904929	128156847	2160725	250542634	30764
1496369090174426249	552212657	6340179	1890127	129892828	2147162	256951082	30464
1496369090675265438	552161613	6268289	1867769	131761282	2135587	264062940	30092
1496369091176042959	571050030	5183181	1560072	124036492	1883628	259826021	24780
1496369091676789481	502772091	396556	195601	77111891	527075	212077715	2433
1496369092177530878	810784018	3495088	2900338	177600138	3982916	304355609	40469
1496369092678329441	582364449	2776914	1929322	135969001	3511120	232531296	30762
1496369093179055713	612177783	83545	33392	105358800	3688192	318451969	176
1496369093679856901	1001610572	128108	45875	191244451	6246417	817506202	235
1496369094180645506	1001576298	122866	44185	189908810	6088710	836954984	227
1496369094681433611	1001583804	123522	45019	195982142	5543596	865670586	231
1496369095182221591	1001571696	124251	43985	196564022	5348415	866210659	228
1496369095683171695	1001666619	125132	44584	191274974	5971796	843138406	231
1496369096183863925	1001620203	118955	42057	262048322	1615360	1173714034	227
1496369096684572239	943924165	146046	56272	174991120	3552828	681897253	384
1496369097185291219	1001439885	131664	48195	198134889	5306619	786096321	293
1496369097686003491	1001422371	127460	45524	188429386	6092138	829656788	229
1496369098186701179	1001398338	122766	44470	194264090	5638554	857602901	227
1496369098687399451	1001396961	130294	46153	200166283	4882933	881922140	231
1496369099188161306	1001395689	123970	43766	193269178	5830022	853246060	230
1496369099688860203	1001535843	126466	43393	236234402	3221185	1053024231	228
1496369100189569558	972525264	124193	43196	210682769	1457778	909249903	245
1496369100690271329	1000874648	136789	57159	195460601	5860444	715526700	337
1496369101190970393	1001402751	124077	44569	185299347	6446008	815611263	227
1496369101691668706	1001393655	126005	44553	194692311	5581212	859133589	228
1496369102192361645	1001389761	126228	44772	194633450	5494704	856521917	226
1496369102693152375	1001388699	126718	44737	191615209	5948115	845736773	233
1496369103193840521	1001575302	124124	43900	214263583	4585629	950180266	228
1496369103694544543	975360655	126168	43398	250298728	455549	1112746477	240
1496369104195243857	1000235201	130767	52677	176568131	5545365	607809714	314
1496369104695939295	1001388411	125667	44699	185641801	6389980	817156673	228
1496369105196727525	1001578767	123920	43674	192963949	5750055	850636923	226
1496369105697446255	1001440644	127791	45362	195957028	5378295	863819985	228
1496369106198242360	1001444193	122231	43960	193821284	5675428	854984970	228
1496369106698960632	1001582256	129443	45487	195576010	5647284	862575564	231
1496369107199698653	981740939	119910	43213	275858174	256056	1234674364	230
1496369107700411508	1000670065	144480	51163	175497330	4283876	599073743	333
1496369108201138822	1001450055	123822	44463	185458570	6471864	816751987	227
1496369108701855218	1001439345	127958	45795	190535391	6042512	839549623	229
1496369109202572949	1001435895	122747	43981	191961848	5937683	846500929	227
1496369109703305512	1001464275	126318	45474	196363400	5313420	865256655	231
1496369110204026409	1001445786	126060	45282	189809864	6275847	836934293	226
1496369110704745389	1001438556	123138	43650	271245585	983048	1216080277	227
1496369111205533285	768455338	530605	172296	150351073	1573702	539994830	1889
1496369111706452640	384466226	4267265	1250460	93601563	1461157	187022515	20216
1496369112207315453	554392287	6422116	1880196	127802838	2153007	248183266	30669
1496369112708208975	553060873	6360069	1879260	128978372	2150836	253387790	30326
1496369113209043788	553034382	6289438	1856363	131418878	2132842	261507426	30125
1496369113709922934	558766256	6203611	1832885	134990310	2126113	272815550	29424
1496369114210782998	535210263	3499616	1911055	140594794	2530267	239732192	33330
1496369114711558853	510491402	2523678	1564720	137733146	2224551	269447857	29148
1496369115212401666	510903406	2712191	1722376	143310901	2447289	246704342	32801
1496369115713234521	505683711	2846005	1339373	157459193	1473934	265973769	41834
1496369116214047667	502695808	997599	436960	72222654	598401	133016670	13918
1496369116714807856	794533303	1271413	515357	256982245	1008019	683001569	17678
1496369117215505502	1001395025	185019	100746	373310309	1058635	1155611985	279
1496369117716202066	1001391545	184737	93609	368247483	1140238	1152492613	276
1496369118216905254	1001407733	176140	93624	370553380	1076532	1155083796	245
1496369118717608193	1001410466	187421	79041	377998193	1047360	1143373291	281
1496369119218316506	1001411920	187916	64276	381677888	1029879	1135911662	303
1496369119719013361	1001404640	197457	83734	379791319	915877	1112787989	366
1496369120219704175	1001380435	204077	103520	376481298	860135	1114115675	387
1496369120720406155	1001404303	193950	85317	380077394	957192	1107162720	367
1496369121221099510	1001392244	203133	79755	383748627	984581	1116716328	403
1496369121721793906	1001385988	196736	69536	387806497	908998	1130071087	355
1496369122222486178	1001388969	190823	62653	377126824	1042545	1140888221	314
1496369122723271783	1001378599	192620	67850	378139705	1037452	1139067994	312
1496369123223965847	1001580618	192436	66815	381241721	996464	1132521883	363
1496369123724668493	1001407597	195194	76774	374898988	845858	1098301129	388
1496369124225366432	1001393451	199591	67355	381874790	880174	1114896374	452
1496369124726111203	1001493444	217012	72825	379219583	843944	1061794798	592
1496369125226766892	1001313820	191048	66012	377207873	964134	1107980241	367
1496369125727462122	1001307387	200621	73043	376236318	949593	1072950765	442
1496369126228224185	1001395109	207336	71874	387254542	841094	1092811847	519
1496369126728872499	1001513042	198071	69546	380738328	870318	1084240335	371
1496369127229525104	1001306787	210750	77391	386071807	872951	1096484688	454
1496369127730171751	1001295746	195300	71465	390318858	886467	1137728226	413
1496369128230825939	1001306378	192084	78276	383703975	808724	1161864994	372
1496369128731567628	1001483397	207682	74210	381839791	794166	1097533691	541
1496369129232296691	1001458599	191834	59756	379079955	680465	1099568676	415
1496369129733095296	1001470090	206128	64553	377520383	682695	1108906887	514
1496369130233825234	1001596454	200531	62263	382195465	621607	1124467377	475
1496369130734556798	1001330175	210382	69631	393718220	861691	1096988747	506
1496369131235283694	1001459279	209282	71608	399168106	1012587	1028608340	558
1496369131736013966	1001463078	199593	71843	396504201	955033	1042547117	516
1496369132236735196	1001438892	200795	72345	394079611	957359	1071257302	567
1496369132737467010	1001467554	196666	73653	399691350	857933	1095057609	487
1496369133238248990	1001442037	200552	71183	397738128	1055092	1076971843	532
1496369133738978470	1001585549	197395	77375	386395063	1016748	1096789974	401
1496369134239756783	1001552498	208584	76986	392948115	1000461	1082650151	680
1496369134740410805	1001312152	205990	84710	383666145	988447	1092848843	518
1496369135241059618	1001303754	206975	77896	387475189	993537	1087045462	535
1496369135741711765	1001300041	203749	79409	385116524	1097776	1079251061	472
1496369136242367078	1001313065	209351	80028	386543152	1009073	1105083351	570
1496369136743019767	1001310499	203429	78080	374533693	912143	1128792061	491
1496369137243785955	1001528384	212576	77062	375244401	810251	1107870808	602
1496369137744437894	1001304264	226290	75190	385608801	638701	1109895883	785
1496369138245087291	1001171870	226187	77125	383876471	644522	1087750106	797
1496369138745741312	1001308870	224778	81786	383362215	1158823	1026733393	648
1496369139246406709	1001328993	236635	87184	375334438	1224620	1035693639	734
1496369139747064898	1001324130	253839	89351	373822531	1094234	1044985532	963
1496369140247717003	1001305185	246757	87492	379306480	1122610	1057305443	1052
1496369140748469774	1001305154	237543	90928	365702129	1450096	985500526	751
1496369141249164796	1001247340	243059	90782	349567302	1598380	959162129	817
1496369141749827735	1000904518	277712	92542	285536409	2788774	748822119	744
1496369142250499923	865851323	208883	74947	182449058	2917163	457775627	1028
1496369142751169528	501146638	62209	27665	132852522	924397	401512624	131
1496369143251841758	501044956	60930	26547	137488698	798939	415731746	129
1496369143752594530	501024305	61581	25374	125825040	892554	379991084	128
1496369144253362260	457730624	558809	177809	124230837	899347	294608547	1801
1496369144754082490	434889022	4853285	1425094	105213313	1654120	209332206	23081
1496369145254875803	553242283	6410799	1875429	127750979	2138633	248210345	30564
1496369145755580992	553211153	6361760	1862029	129367051	2133465	254368613	30291
1496369146256262680	552646430	6266314	1848943	131572264	2122529	262332357	30034
1496369146757027160	567708964	6344002	1889751	135445430	2182092	271701215	30168
1496369147257741474	743249643	2393415	315682	217470752	1236065	606255448	4016
1496369147758445829	1001413856	201680	55896	282177386	1702665	684424363	384
1496369148259098225	1001305524	201067	53938	284116348	1710812	680780544	315
1496369148759748539	1001301053	171082	49981	283203498	1719387	685219627	263
1496369149260399352	1001305856	183819	51915	286051594	1724920	690205894	301
1496369149761048583	1001292877	182456	52729	285164424	1668943	683531428	287
1496369150261701854	1001310876	217587	56336	284088507	1667623	669782838	364
1496369150762353043	1001302532	219106	57899	285527531	1670105	671913270	350
1496369151263005565	1001308773	184472	53855	282120774	1643489	679013932	339
1496369151763721253	1001432331	196128	54017	285134098	1648437	681629620	291
1496369152264374817	1001306811	198650	56442	287569969	1679069	689123167	381
1496369152765025172	1001307432	198762	57803	284618908	1663609	682915999	379
1496369153265679943	1001305498	192019	56550	283895255	1663668	681525619	330
1496369153766457590	1001556261	207711	56890	284162157	1626018	671076488	324
1496369154267161987	1001412018	200277	54993	283610553	1619213	675257556	323
1496369154767861467	1001401064	206036	56209	281130018	1619038	673972548	344
1496369155268704697	1001688152	198360	55317	286051493	1638449	682926243	327
1496369155769401635	1001389064	210080	56412	285620162	1643941	679434857	342
1496369156270101865	1001407074	203152	55082	285459429	1636835	680325648	323
1496369156770808220	1001417198	209390	57663	286683700	1643290	677686356	370
1496369157271515659	1001416102	201660	58095	286296357	1647499	682115308	376
1496369157772211431	1001393158	187052	54138	286683950	1622151	682574595	276
1496369158272912327	1001396422	186174	52311	284446977	1605879	674790568	264
1496369158773681557	1001541517	185899	55704	282531120	1594757	669727803	296
1496369159274386662	1001411978	177421	54049	285550146	1594825	672397464	288
1496369159775086142	1001402869	179697	54396	286802772	1606864	675624023	282
1496369160275792373	1001408201	197638	54538	288030501	1616724	676519921	295
1496369160776501019	1001420786	200277	56133	288391881	1613057	677038273	326
1496369161277207291	1001417495	195438	55261	288871023	1605502	675955867	305
1496369161777905604	1001400367	198488	56783	288815129	1619249	675291200	315
1496369162278661543	1001509926	199859	56248	287372648	1616275	675711286	320
1496369162779365398	1001407597	196835	57234	285976436	1595702	676019149	328
1496369163280148878	1001570842	177432	53513	286814024	1591386	685045779	295
1496369163780940608	1001584598	175958	53955	286057738	1584089	682535597	280
1496369164281719546	1001558850	182036	54263	287139328	1609891	677365219	303
1496369164782492234	1001549850	184907	54779	287707565	1605984	678939996	292
1496369165283276173	1001563809	193207	56664	286478074	1606601	674008273	311
1496369165784052028	1001556425	198173	54552	290999635	1621449	678209408	267
1496369166284820008	1001537932	196154	52992	290854545	1619461	674859703	266
1496369166785578279	1001519404	197734	54581	288848845	1613439	672050426	290
1496369167286340384	1001521827	194436	56236	288353511	1609015	671734499	340
1496369167787100323	1001519283	199614	57043	289054163	1616163	673355257	332
1496369168287855178	1001517425	184750	53818	285269944	1586730	678588953	315
