#Timestamp	CPU_CYCLES	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	CID_WRITE_RETIRED	BRANCH_MISPRED	BRANCH_PRED
1481349612126383289	500616205	808527590	193	373	0	5660207	88487319
1481349612626995510	500612491	808877107	194	375	0	5649344	88487550
1481349613127603731	500607781	800797947	278	530	0	5598612	87725209
1481349613628211243	500606852	808495826	194	375	0	5656782	88461105
1481349614128843048	336225863	356870234	800	1285	4	2487765	44846296
1481349614629473769	500632395	375622317	2581	4593	1	5053161	65776003
1481349615130164073	500687085	296626481	1741	2776	0	3544920	50825286
1481349615630776211	500611690	382594071	2475	4343	0	5069975	65398581
1481349616131464640	500689691	310999280	1951	3146	0	3966468	54816175
1481349616632077778	500609298	353584704	2259	3918	0	4575933	60419002
1481349617132686624	500610069	344187659	2164	3616	0	4548192	60325342
1481349617633304886	500617614	320371889	2049	3453	0	3999957	54948212
1481349618133919357	500614638	376669899	2368	4069	0	5117273	65603912
1481349618634537037	500616894	297665182	1830	2986	0	3625135	51309581
1481349619135208633	500669328	394688757	2499	4368	0	5287903	67574069
1481349619635824562	500615382	297434300	1834	2902	0	3697317	52199492
1481349620136434741	500609553	369382963	2367	4155	0	4856405	63038560
1481349620637055504	500618109	327437270	2051	3370	0	4255624	57462528
1481349621137679808	500623693	336926253	2159	3695	0	4307045	57770206
1481349621638294654	500615537	360297386	2263	3835	0	4830432	62905712
1481349622138906875	500609733	304176801	1948	3233	0	3734635	52332710
1481349622639525846	500619462	392846049	2473	4297	0	5386979	68296253
1481349623140206318	500675919	296158237	1732	2764	0	3565818	50776153
1481349623640821664	500614818	382444883	2481	4348	0	5067958	65474678
1481349624141435635	500615199	310618147	1946	3138	0	3962132	54689682
1481349624642042147	500604670	354072565	2265	3930	0	4598111	60537362
1481349625142659993	500616434	343395457	2157	3601	0	4532154	60158771
1481349625643279506	500620491	321276582	2054	3466	0	4009594	55077143
1481349626143967560	500686308	375892084	2367	4064	0	5112665	65575972
1481349626644634740	500605788	298359450	1833	2992	0	3632429	51338017
1481349627145235669	500662494	395101774	2499	4368	0	5301601	67665161
1481349627645844640	500608404	297157079	1831	2897	0	3674302	52140817
1481349628146460069	500612169	369829563	2370	4160	0	4844636	63119960
1481349628647075457	500615979	328103618	2061	3388	0	4272144	57671312
1481349629147691345	500612596	336333740	2151	3680	0	4282862	57569345
1481349629648312482	500620211	361165114	2269	3848	0	4837985	63037392
1481349630148940578	500625249	303351873	1944	3222	0	3711830	52220480
1481349630649555424	500617743	393539121	2474	4302	0	5415669	68381287
1481349631150233937	500675677	295874441	1743	2772	0	3540771	50802877
1481349631650850366	500616164	382211881	2467	4333	0	5079129	65335966
1481349632151467587	500616903	311799919	1954	3154	0	3977680	54877472
1481349632652079392	500610468	352654695	2258	3914	0	4579807	60377565
1481349633152692446	500610402	345372394	2168	3625	0	4576551	60443222
1481349633653291209	500598973	319379345	2044	3443	0	3995979	54850420
1481349634153979555	500678318	374297235	2356	4047	0	5081735	65200678
1481349634654910443	500938362	297093758	1843	3012	0	3600024	51107699
1481349635155621456	500710626	395010513	2499	4367	0	5348220	67984549
1481349635656306885	500687340	296643039	1807	2851	0	3630257	51704506
1481349636157026315	500715570	372384358	2388	4199	0	4911652	63571856
1481349636657695494	500658570	325662479	2043	3350	0	4222738	57243357
1481349637158359924	500673009	338929583	2169	3717	0	4346809	58049862
1481349637658982478	500622925	357948763	2250	3809	0	4800943	62598418
1481349638159672741	500628261	306527438	1961	3260	0	3772009	52675725
1481349638660313087	500700848	391211970	2461	4271	0	5360396	67998006
1481349639160953100	500635545	296870419	1731	2777	0	3574224	50912471
1481349639661611654	500655543	383140534	2490	4357	0	5102823	65567126
1481349640162288875	334114885	174521970	3125	5372	5	1802669	29765491
1481349640662956055	500665698	389630261	1394	2390	0	6173129	50610981
1481349641163596651	500646879	353461216	988	1832	0	6515118	46778443
1481349641664225913	500627022	373435222	2044	3692	0	5931512	49431669
1481349642164986218	500759331	345663113	1904	3555	0	6619343	50682539
1481349642665619689	500634984	359516285	2044	3692	0	6528819	52956827
1481349643166254618	500630886	379146329	2045	3694	0	5992016	48488272
1481349643666895756	500639454	391199251	2044	3692	0	5893651	49810239
1481349644167541769	500646576	386208229	2045	3694	0	5656287	48442989
1481349644668177115	500633370	384978449	2044	3692	0	5612961	48076073
1481349645168817752	500633910	388141863	1285	2173	0	6129722	50320402
1481349645669478432	500666655	355330983	1011	1880	0	6508719	46811071
1481349646170244695	500764851	372938473	2045	3694	0	5936241	49502599
1481349646670854541	500607951	348549232	1901	3549	0	6570782	50566067
1481349647171466387	500612097	356531741	2045	3694	0	6552233	53084745
1481349647672078108	500609289	378465792	2044	3692	0	5948007	48331979
1481349648172705412	500625924	390524254	2045	3694	0	5879704	49718726
1481349648673322841	500618055	386259926	2044	3692	0	5657645	48484051
1481349649173936729	500611692	384957424	2045	3694	0	5607370	48047434
1481349649674549992	500610444	388753489	1325	2253	0	6122464	50383942
1481349650175234671	500687628	355107081	973	1804	0	6573517	46832424
1481349650675847184	500610246	372145732	2044	3692	0	5993298	49554799
1481349651176458488	500609385	346587122	1901	3549	0	6564628	50580601
1481349651677069501	500609010	357975507	2044	3692	0	6571116	52958842
1481349652177682972	500614456	378689534	2045	3694	0	6030381	48438117
1481349652678305568	500620592	390806997	2044	3692	0	5859211	49655730
1481349653178912289	500604558	386838168	2045	3694	0	5685201	48618335
1481349653679520635	500608854	385751955	2044	3692	0	5638611	48215267
1481349654180206606	500683164	388066709	1327	2259	0	6154341	50295522
1481349654680827535	500624118	355738399	971	1798	0	6529490	46773162
1481349655181435798	500605224	372213109	2045	3694	0	5946977	49487093
1481349655682048144	500613603	348182786	1900	3547	0	6561796	50583434
1481349656182739365	500686299	357310400	2045	3694	0	6598705	53211611
1481349656683352044	500612412	378368874	2044	3692	0	5976801	48335524
1481349657183972557	500621751	391183144	2045	3694	0	5989539	49984370
1481349657684645945	500606271	386259280	2044	3692	0	5566463	48248467
1481349658185262166	500680959	386736635	2047	3698	0	5665711	48528767
1481349658685875678	500610393	387711620	1447	2498	0	6010379	49921740
1481349659186510608	500634885	359053458	850	1557	0	6544716	46935586
1481349659687155454	500643855	368344807	2044	3692	0	5955455	49331059
1481349660187779425	500623464	350446707	1901	3549	0	6557980	50470333
1481349660688396187	500617206	355654865	2045	3694	0	6605465	53416788
1481349661189006075	500607702	376804489	2046	3696	0	5914894	48054717
1481349661689671255	500610831	391814328	2046	3697	0	6019612	50162089
1481349662190282934	500663502	386424273	2047	3697	0	5543382	48254927
1481349662690960738	446428731	322324285	306	429	1	4725090	39881852
1481349663191642626	171990250	209174676	1482	2184	4	1996751	28806445
1481349663692237305	471951259	623423552	1708	2052	0	5774263	84425936
1481349664192837568	471194915	621990721	1740	2089	0	5772886	84085443
1481349664693430706	471807909	623117610	1714	2056	0	5783219	84385011
1481349665194098593	472140317	624086242	1712	2057	0	5777967	84556364
1481349665694802398	471403786	622396549	1726	2073	0	5772570	84249465
1481349666195550494	472302958	624432648	1728	2072	0	5792815	84461354
1481349666696169882	471796638	623772365	1711	2055	0	5774858	84521759
1481349667196833436	471330204	622476172	1715	2056	0	5774115	84289181
1481349667697479532	472133792	623887967	1738	2087	0	5791135	84259360
1481349668198107337	472080218	623671976	1709	2053	0	5784231	84588861
1481349668698750683	471868965	623880577	1714	2057	0	5774743	84475762
1481349669199406195	471358378	622473187	1742	2092	0	5781133	84096481
1481349669700119500	472658239	624259363	1711	2055	0	5791564	84637301
1481349670200753554	471729130	623561596	1713	2059	0	5766483	84433285
1481349670701392900	471312277	622077560	1732	2079	0	5775500	84157010
1481349671202047705	471941121	623262751	1722	2066	0	5785734	84334688
1481349671702680509	472134348	623689468	1710	2053	0	5782182	84544186
1481349672203367189	471539704	622933451	1715	2058	0	5772705	84360150
1481349672704012660	472026923	623822441	1739	2087	0	5788928	84252208
1481349673204716922	471705273	623207865	1710	2055	0	5780467	84528034
1481349673705350685	471919126	623979548	1711	2055	0	5779958	84488072
1481349674205987906	471273195	622433700	1742	2092	0	5777765	84125680
1481349674706627794	472671985	624198096	1714	2057	0	5802615	84613082
1481349675207263015	472033022	624633546	1711	2055	0	5774074	84559859
1481349675707897111	471342283	622491467	1739	2087	0	5776704	84157345
1481349676208613165	472082447	623493938	1716	2060	0	5790582	84479047
1481349676709246261	472019195	624163531	1711	2055	0	5775627	84529120
1481349677209949399	471384730	622324172	1731	2081	0	5777888	84221503
1481349677710590912	472210169	623932735	1725	2068	0	5792146	84400664
1481349678211223508	471917424	623214422	1713	2059	0	5786346	84481464
1481349678711864979	471894259	623339937	1712	2055	0	5778775	84405105
1481349679212500492	471360743	622950791	1743	2092	0	5780315	84135444
1481349679713135629	472035780	623331136	1707	2049	0	5781139	84551036
1481349680213773309	472013551	624156991	1711	2055	0	5774350	84495805
1481349680714413530	471047739	622020493	1734	2081	0	5773278	84130523
1481349681215164876	471948645	623165101	1721	2066	0	5787604	84366941
1481349681715790139	471681383	623169732	1713	2059	0	5776815	84433201
1481349682216506360	471865764	623116997	1715	2058	0	5772428	84392416
1481349682717142789	471207693	622347678	1736	2085	0	5775048	84090952
1481349683217780010	471950812	622960091	1712	2055	0	5787832	84459340
1481349683718426148	471885856	624035080	1711	2055	0	5773100	84488405
1481349684219058619	471070456	621777328	1727	2076	0	5770331	84173451
1481349684719743507	471970090	623691384	1729	2073	0	5785779	84295366
1481349685220371728	471916788	623560343	1711	2055	0	5781521	84554303
1481349685721003032	471948261	623638823	1708	2051	0	5773359	84457377
1481349686221714878	471495350	622618428	1746	2096	0	5776076	84115511
1481349686722323266	471983433	623256540	1710	2053	0	5789090	84518292
1481349687222931154	471960900	623592581	1712	2057	0	5771786	84438194
1481349687723537666	471251778	621887022	1726	2074	0	5773597	84194483
1481349688224150179	471978007	623614247	1729	2073	0	5785499	84279582
1481349688724761233	471884697	623289063	1709	2053	0	5780147	84524656
1481349689225375913	471965290	623690691	1712	2057	0	5773226	84456953
1481349689725986467	471411989	622349196	1740	2088	0	5773334	84120316
1481349690226605521	310426254	369885856	2301	3101	5	3285577	48258048
1481349690727230451	416609263	416019452	3716	4020	0	2543546	39678711
1481349691227842755	415409221	415671728	3705	4007	0	2540671	39618360
1481349691728448184	414156030	413882681	3694	3997	0	2538187	39467990
1481349692229105155	417937430	417806478	3725	4027	0	2560001	39829906
1481349692729770543	423140095	423043827	3773	4081	0	2588346	40329818
1481349693230384222	415047710	414618564	3699	4003	0	2534304	39537254
1481349693730996110	419126584	419342057	3742	4048	0	2558974	39973578
1481349694231601373	417520498	417958477	3724	4028	0	2548054	39814291
1481349694732256844	416431203	415879573	3711	4015	0	2542392	39671030
1481349695232887065	420988552	421566618	3759	4063	0	2578015	40165014
1481349695733585744	418249837	417947145	3725	4032	0	2550478	39847065
1481349696234330299	420255169	419749697	3747	4050	0	2567880	40035680
1481349696735086728	416513595	416218305	3712	4018	0	2551192	39680520
1481349697235715074	414793669	414593446	3700	4004	0	2536497	39530777
1481349697736353420	415590424	415755520	3706	4009	0	2540140	39624810
1481349698236981933	414453591	414239843	3697	3999	0	2532845	39497913
1481349698737611446	422819245	422933715	3770	4077	0	2584949	40313476
1481349699238228875	419316058	419346412	3738	4043	0	2565825	39976558
1481349699738909805	419936389	419679463	3747	4050	0	2569444	40030234
1481349700239691026	421676135	421980553	3760	4068	0	2577408	40213192
1481349700740438789	415850859	415575355	3710	4012	0	2531367	39637243
1481349701241146052	417963228	418488831	3730	4036	0	2542854	39868724
1481349701741849148	419752356	419348549	3747	4054	0	2559198	40015188
1481349702242551327	421072511	421557717	3754	4061	0	2564768	40168095
1481349702743253798	415210841	415343525	3707	4010	0	2528721	39584901
1481349703244000978	415089426	414799081	3702	4004	0	2522074	39580968
1481349703744784866	414559187	414590141	3697	3999	0	2521470	39531775
1481349704245517837	418699939	418783449	3736	4042	0	2543884	39928961
1481349704746266850	414158676	414480884	3697	3999	0	2516728	39518421
1481349705246967738	414449723	414595702	3698	4001	0	2522685	39536229
