#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1496402800407854131	splash2x.barnes	1400	40	1.000000	1.550000	1.646000	1401915028	458	3280437	84401017	492695732	345861017	18432269
1496402800917103141	splash2x.barnes	1400	40	1.000000	1.547000	1.642000	1142277096	1491	2474403	73590574	348235582	249082303	14717350
1496402801426598401	splash2x.barnes	1400	39	1.000000	1.163000	1.232000	1376400305	1823	3084325	88184478	420418593	301334087	20466051
1496402801936092035	splash2x.barnes	1400	40	1.000000	1.237000	1.312000	1401856124	458	3143251	84343775	492306699	344077815	21766579
1496402802445224504	splash2x.barnes	1400	40	1.000000	1.552000	1.648000	1401900672	460	3076710	84234793	492207734	343373504	22650899
1496402802954456805	splash2x.barnes	1400	40	1.000000	1.559000	1.655000	1401930244	454	3036477	84292367	492431850	343091721	23200758
1496402803463578649	splash2x.barnes	1400	40	1.000000	1.561000	1.657000	1401919998	458	3033192	84200275	492074461	342475280	23189399
1496402803972737367	splash2x.barnes	1400	40	1.000000	1.559000	1.655000	1402183143	454	3020560	84254248	492106612	342485053	23283896
1496402804481922544	splash2x.barnes	1400	40	1.000000	1.560000	1.656000	1401973899	458	2997467	84193604	491765956	341517467	23107422
1496402804991180638	splash2x.barnes	1400	40	1.000000	1.557000	1.653000	1401972108	456	3187433	84361725	492158676	344209591	20170465
1496402805500325689	splash2x.barnes	1400	40	1.000000	1.553000	1.649000	1402294808	462	3228655	84417943	492333734	345110142	18973417
1496402806009576949	splash2x.barnes	1400	40	1.000000	1.545000	1.640000	1350809790	436	3114066	79499355	461145152	324796702	18236315
1496402806518876001	splash2x.barnes	1400	40	1.000000	1.545000	1.640000	511534312	22808	1998148	40307304	129792314	120919867	8086718
1496402807029045052	splash2x.fmm	1400	39	1.000000	0.592000	0.629000	774046030	72107	4789735	66679741	169010710	203796151	13906817
1496402807539545268	splash2x.fmm	1400	38	1.000000	0.819000	0.866000	772741605	71215	4752318	69307630	172397886	205198087	13743407
1496402808049550319	splash2x.fmm	1400	38	1.000000	0.818000	0.865000	771901881	70221	4708438	72536573	176495095	206742267	13559086
1496402808559646119	splash2x.fmm	1400	38	1.000000	0.826000	0.873000	754470672	29182	2049248	51069524	127055544	129047661	7514715
1496402809069210296	splash2x.fmm	1400	38	1.000000	0.753000	0.796000	978797398	68195	1905230	59035598	178485241	171115760	13612536
1496402809579022388	splash2x.fmm	1400	38	1.000000	0.755000	0.798000	857502367	75936	3800798	61284238	175008364	206461899	17006069
1496402810088285273	splash2x.fmm	1400	37	1.000000	0.928000	0.981000	1057103520	409	3174594	52877921	184388256	222501029	11247990
1496402810597450158	splash2x.fmm	1400	38	1.000000	0.931000	0.984000	1402255568	460	772034	50302911	262315922	304775971	6727993
1496402811106662627	splash2x.fmm	1400	38	1.000000	1.368000	1.451000	1402218380	454	740210	52854806	273194341	317432583	6688130
1496402811616042803	splash2x.fmm	1400	39	1.000000	1.407000	1.492000	1402225524	456	746676	52402631	271283508	315236658	6670660
1496402812125205272	splash2x.fmm	1400	39	1.000000	1.384000	1.468000	1402180964	454	667937	69164716	344532567	404114687	5922022
1496402812634456740	splash2x.fmm	1400	39	1.000000	1.590000	1.688000	1376592998	786	3609483	81344422	238057485	279076947	15913591
1496402813143676083	splash2x.fmm	1400	39	1.000000	1.300000	1.379000	1402187603	454	773187	49176248	257660661	299369732	6654731
1496402813652849135	splash2x.fmm	1400	39	1.000000	1.390000	1.474000	1402234221	458	748223	52519546	271782697	315940688	6656374
1496402814162123145	splash2x.fmm	1400	39	1.000000	1.414000	1.500000	1401919480	458	748418	53764397	277072793	322195578	6590212
