#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	SW_INCR	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL
1481211437585994395	automotive_bitcount	2000	54	1.300000	1.612000	2.137000	1001157344	0	43282	17884	9051	111632721	18789
1481211438094630210	automotive_bitcount	2000	54	1.300000	1.619000	2.146000	1001163786	0	46003	19621	9949	116443011	18633
1481211438603367886	automotive_bitcount	2000	54	1.300000	1.614000	2.140000	1001158899	0	45046	19250	9579	134842251	18580
1481211439112016915	automotive_bitcount	2000	54	1.300000	1.650000	2.187000	1001159921	0	44918	18910	9449	134657889	18617
1481211439620723427	automotive_bitcount	2000	54	1.300000	1.630000	2.161000	949008282	0	66615	26426	15036	93472129	25350
1481211440130100205	automotive_qsort1	2000	53	1.300000	1.619000	2.146000	716756026	0	454037	163220	804935	248993750	226238
1481211440639296422	automotive_qsort1	2000	54	1.300000	1.571000	2.083000	1001207121	0	202140	99774	1057285	357446674	165714
1481211441148421831	automotive_qsort1	2000	54	1.300000	1.757000	2.331000	1001190910	0	204345	103995	1115084	354916104	163981
1481211441657417799	automotive_qsort1	2000	54	1.300000	1.761000	2.336000	1001198440	0	188878	103133	1129862	354627978	164034
1481211442166588126	automotive_qsort1	2000	54	1.300000	1.761000	2.336000	1001214320	0	202671	101934	1043173	357973494	165590
1481211442675624551	automotive_qsort1	2000	54	1.300000	1.761000	2.336000	1001199643	0	204137	103638	1129497	354799923	163697
1481211443184559130	automotive_qsort1	2000	54	1.300000	1.759000	2.334000	1001207182	0	203183	100921	1128913	354432783	164120
1481211443693639344	automotive_qsort1	2000	54	1.300000	1.759000	2.334000	1001195335	0	200057	103552	1044155	359222481	167024
1481211444202705047	automotive_qsort1	2000	54	1.300000	1.756000	2.330000	1001307340	0	200080	105250	1130310	354727634	164458
1481211444711699215	automotive_qsort1	2000	55	1.300000	1.759000	2.334000	1001327910	0	202722	103025	1129872	354633716	163970
1481211445220755916	automotive_qsort1	2000	55	1.300000	1.763000	2.339000	1001194810	0	202794	106613	1042672	358406197	165890
1481211445729750037	automotive_qsort1	2000	54	1.300000	1.760000	2.335000	1001181220	0	208169	100599	1130633	353888504	164734
1481211446238777902	automotive_qsort1	2000	55	1.300000	1.765000	2.342000	1001175790	0	185831	100353	1094997	356127582	164513
1481211446747956348	automotive_qsort1	2000	55	1.300000	1.766000	2.343000	1001177555	0	202581	101748	1077872	356597804	165899
1481211447257001833	automotive_qsort1	2000	55	1.300000	1.764000	2.340000	1001196115	0	203589	100758	1128774	354045804	164503
1481211447766163980	automotive_qsort1	2000	55	1.300000	1.763000	2.339000	1001188870	0	207089	103653	1044092	358118835	167213
1481211448275169418	automotive_qsort1	2000	55	1.300000	1.756000	2.330000	1001281445	0	188472	101313	1130093	354158415	164387
1481211448784158016	automotive_qsort1	2000	55	1.300000	1.754000	2.329000	1001195425	0	202320	102845	1130482	354040812	163868
1481211449293245488	automotive_qsort1	2000	55	1.300000	1.754000	2.327000	1001203135	0	204186	108418	1042303	358068958	165735
1481211449802435782	automotive_qsort1	2000	55	1.300000	1.758000	2.332000	1001212453	0	205949	102191	1130796	354412411	164392
1481211450311401830	automotive_qsort1	2000	54	1.300000	1.753000	2.327000	1001210352	0	191076	101380	1125416	354654275	163442
1481211450820492197	automotive_qsort1	2000	54	1.300000	1.756000	2.330000	1001181690	0	208069	103064	1048742	357525766	166272
1481211451329459777	automotive_qsort1	2000	54	1.300000	1.757000	2.331000	1001184975	0	202914	102486	1128488	354166079	163732
1481211451838503424	automotive_qsort1	2000	54	1.300000	1.764000	2.340000	1001193083	0	208364	107949	1074752	356638728	166565
1481211452347630201	automotive_qsort1	2000	54	1.300000	1.764000	2.340000	1001188127	0	205016	102724	1099358	355474363	164633
1481211452856597751	automotive_qsort1	2000	54	1.300000	1.766000	2.343000	1001272720	0	204798	104984	1130709	355000424	165401
1481211453365896140	automotive_qsort1	2000	54	1.300000	1.753000	2.326000	1001183965	0	210099	103720	1044818	358027720	167356
1481211453875125173	automotive_qsort1	2000	54	1.300000	1.759000	2.334000	1001188845	0	206966	100833	1131698	354862017	164451
1481211454384116135	automotive_qsort1	2000	54	1.300000	1.761000	2.336000	1001174223	0	202114	102109	1129699	354197115	164187
1481211454893125946	automotive_qsort1	2000	54	1.300000	1.763000	2.339000	912383589	0	208811	108445	1010532	322726074	160196
1481211455402736556	automotive_susan_c	2000	54	1.300000	1.562000	2.071000	738963093	0	2202502	1021301	1182848	472565687	1194686
1481211455912368804	automotive_susan_c	2000	54	1.300000	1.778000	2.359000	1001205501	0	2797637	1305175	1610871	653016622	1543466
1481211456421695401	automotive_susan_c	2000	54	1.300000	1.782000	2.366000	1001216670	0	2767758	1321719	1597620	653744936	1554382
1481211456931002426	automotive_susan_c	2000	54	1.300000	1.783000	2.366000	1001192199	0	2763481	1307309	1600556	655813683	1534251
1481211457440348506	automotive_susan_c	2000	54	1.300000	1.788000	2.372000	1001211196	0	2785496	1338966	1601472	650295400	1565535
1481211457950105634	automotive_susan_c	2000	54	1.300000	1.787000	2.373000	1001405330	0	2740614	1311046	1582143	658960689	1537489
1481211458459316114	automotive_susan_c	2000	54	1.300000	1.779000	2.362000	1001219826	0	2753577	1329843	1581771	657318256	1541389
1481211458969179555	automotive_susan_c	2000	54	1.300000	1.792000	2.379000	1001216685	0	2767731	1345528	1618343	649596023	1551124
1481211459478634057	automotive_susan_c	2000	54	1.300000	1.774000	2.354000	1001289625	0	2758784	1336985	1581479	656225078	1546431
1481211459988225104	automotive_susan_c	2000	54	1.300000	1.801000	2.389000	1001228335	0	2756315	1325213	1580984	655856118	1541000
1481211460497685879	automotive_susan_c	2000	54	1.300000	1.771000	2.350000	1001389299	0	2739432	1318055	1601802	654182687	1534769
1481211461007561944	automotive_susan_c	2000	54	1.300000	1.794000	2.380000	1001443291	0	2794558	1327450	1602548	652187640	1562666
1481211461516843949	automotive_susan_c	2000	54	1.300000	1.774000	2.354000	1001392894	0	2753668	1313845	1583589	657644253	1538208
1481211462026647704	automotive_susan_c	2000	54	1.300000	1.792000	2.377000	1001393521	0	2769755	1324646	1585109	656931513	1540241
1481211462536328223	automotive_susan_c	2000	54	1.300000	1.783000	2.366000	1001360820	0	2794036	1343082	1616695	649525303	1550768
1481211463045789417	automotive_susan_c	2000	54	1.300000	1.782000	2.364000	1001440615	0	2734643	1333560	1581445	656641156	1544412
1481211463555061081	automotive_susan_c	2000	54	1.300000	1.788000	2.372000	1001400760	0	2731454	1316887	1582746	656702439	1541295
1481211464064800167	automotive_susan_c	2000	54	1.300000	1.774000	2.354000	1001657905	0	2779912	1319768	1607418	653187119	1542955
1481211464574686344	automotive_susan_c	2000	54	1.300000	1.795000	2.381000	1001266890	0	2803708	1338710	1602074	651536352	1563377
1481211465084140908	automotive_susan_c	2000	54	1.300000	1.768000	2.346000	1001239544	0	2716938	1319878	1586449	656958558	1549417
1481211465593435937	automotive_susan_c	2000	54	1.300000	1.795000	2.381000	1001232961	0	2725183	1329425	1585243	656832903	1553286
1481211466103161266	automotive_susan_c	2000	54	1.300000	1.776000	2.356000	1001224120	0	2769882	1339963	1617047	649830544	1558100
1481211466612526893	automotive_susan_c	2000	54	1.300000	1.781000	2.363000	1001320275	0	2752047	1338935	1595713	654105979	1561766
1481211467122493029	automotive_susan_c	2000	54	1.300000	1.790000	2.375000	1001209594	0	2735935	1310373	1588262	656373596	1553566
1481211467631679544	automotive_susan_c	2000	54	1.300000	1.771000	2.350000	1001233530	0	2724153	1327285	1602617	655501509	1547683
1481211468141664613	automotive_susan_c	2000	54	1.300000	1.795000	2.381000	1001375860	0	2783132	1334830	1609245	649830354	1574213
1481211468651469054	automotive_susan_c	2000	54	1.300000	1.775000	2.355000	1001273514	0	2730927	1333911	1584770	656933369	1550717
1481211469160823348	automotive_susan_c	2000	54	1.300000	1.790000	2.375000	1001221526	0	2717744	1325942	1585167	656447536	1554266
1481211469670152429	automotive_susan_c	2000	54	1.300000	1.777000	2.358000	1001245879	0	2767048	1325916	1611011	652565987	1555707
1481211470179485070	automotive_susan_e	2000	53	1.300000	1.784000	2.367000	653651353	0	1133404	491050	803147	432267088	585587
1481211470688554455	automotive_susan_e	2000	53	1.300000	1.594000	2.115000	1001213910	0	1366025	657003	1188959	674911292	793257
1481211471198120941	automotive_susan_e	2000	54	1.300000	1.760000	2.335000	1001266180	0	1398529	643616	1164901	680686863	775375
1481211471707323626	automotive_susan_e	2000	54	1.300000	1.786000	2.370000	1001212395	0	1306713	630143	1162630	683480382	758184
1481211472216975373	automotive_susan_e	2000	54	1.300000	1.807000	2.397000	1001311284	0	1307852	629236	1170734	683784737	756511
1481211472726216193	automotive_susan_e	2000	54	1.300000	1.844000	2.446000	1001214236	0	1298833	631541	1167951	682252995	760973
1481211473235292037	automotive_susan_e	2000	54	1.300000	1.845000	2.448000	1001205425	0	1366372	659577	1196601	675657347	785978
1481211473744420741	automotive_susan_e	2000	54	1.300000	1.864000	2.473000	1001274620	0	1352143	651953	1167797	680344192	788040
1481211474253584469	automotive_susan_e	2000	54	1.300000	1.851000	2.456000	1001350650	0	1307045	632565	1164725	683932063	763923
1481211474762919888	automotive_susan_e	2000	54	1.300000	1.766000	2.343000	1001259295	0	1293619	628299	1167939	684185804	763678
1481211475272023625	automotive_susan_e	2000	54	1.300000	1.851000	2.456000	1001213690	0	1335823	632525	1169645	682197063	759919
1481211475781560134	automotive_susan_e	2000	54	1.300000	1.817000	2.411000	1001204330	0	1360730	649824	1194149	675525785	779417
1481211476290641296	automotive_susan_e	2000	54	1.300000	1.803000	2.392000	1001389600	0	1353050	650235	1170809	680143625	784614
1481211476800113853	automotive_susan_e	2000	54	1.300000	1.777000	2.358000	1001205270	0	1337994	634292	1165969	683048567	762314
1481211477309178231	automotive_susan_e	2000	54	1.300000	1.762000	2.338000	1001209075	0	1308501	632302	1172470	684618375	761072
1481211477818565627	automotive_susan_e	2000	54	1.300000	1.763000	2.339000	1001196245	0	1342952	635112	1183444	682101372	764086
1481211478327690303	automotive_susan_e	2000	54	1.300000	1.766000	2.345000	1001222181	0	1350593	659347	1199759	676149756	777759
1481211478836804038	automotive_susan_e	2000	54	1.300000	1.797000	2.384000	1001304884	0	1369946	659652	1177899	678180781	797334
1481211479345954345	automotive_susan_e	2000	54	1.300000	1.821000	2.416000	1001199994	0	1283970	624455	1171839	683703523	760066
1481211479855043750	automotive_susan_e	2000	54	1.300000	1.850000	2.454000	1001199246	0	1298418	627027	1168236	683966657	765280
1481211480364145188	automotive_susan_e	2000	54	1.300000	1.851000	2.456000	1001324160	0	1298894	630122	1179599	683476880	770070
1481211480873243096	automotive_susan_e	2000	54	1.300000	1.864000	2.473000	1001201961	0	1343045	637648	1185275	676678663	773728
1481211481382592329	automotive_susan_e	2000	54	1.300000	1.843000	2.445000	1001232339	0	1392785	662786	1191752	677703591	801446
1481211481891633615	automotive_susan_e	2000	54	1.300000	1.839000	2.440000	1001182790	0	1330517	631997	1167670	683806153	764274
1481211482401268809	automotive_susan_e	2000	54	1.300000	1.801000	2.389000	1001205585	0	1315440	631942	1177324	684126539	764294
1481211482910308222	automotive_susan_s	2000	53	1.300000	1.400000	1.855000	665722866	0	404669	140554	204473	338405812	162904
1481211483419260337	automotive_susan_s	2000	54	1.300000	1.902000	2.525000	1001184116	0	210299	90520	155904	520279533	94685
1481211483928274627	automotive_susan_s	2000	54	1.300000	1.903000	2.525000	1001321920	0	157698	66885	122896	522786775	69737
1481211484437374744	automotive_susan_s	2000	54	1.300000	1.913000	2.540000	1001291841	0	213914	91402	154921	520086942	94569
1481211484946359659	automotive_susan_s	2000	54	1.300000	1.904000	2.526000	1001164239	0	156913	66262	121094	522767127	70118
1481211485455397486	automotive_susan_s	2000	54	1.300000	1.907000	2.530000	1001219005	0	211644	93775	155200	520033840	95237
1481211485964436817	automotive_susan_s	2000	54	1.300000	1.917000	2.545000	1001184754	0	210962	90475	155136	520252582	94708
1481211486473488895	automotive_susan_s	2000	54	1.300000	1.905000	2.529000	1001175015	0	211960	90886	154280	520159019	95180
1481211486982604558	automotive_susan_s	2000	54	1.300000	1.914000	2.541000	1001157830	0	152144	66884	122318	522849040	69655
1481211487491593386	automotive_susan_s	2000	54	1.300000	1.910000	2.536000	1001304280	0	213490	91781	155294	520113002	95081
1481211488000675257	automotive_susan_s	2000	54	1.300000	1.906000	2.531000	1001315126	0	158519	68716	121219	522854516	70116
1481211488509933708	automotive_susan_s	2000	54	1.300000	1.904000	2.528000	1001190696	0	231306	92032	155952	519756147	95855
1481211489019072119	automotive_susan_s	2000	54	1.300000	1.917000	2.545000	1001218880	0	213305	90623	154969	520329378	95002
1481211489528122569	automotive_susan_s	2000	54	1.300000	1.904000	2.528000	1001209380	0	160439	69647	120908	522512756	70969
1481211490037274437	automotive_susan_s	2000	54	1.300000	1.913000	2.538000	1001205964	0	211049	88887	153904	520221932	94340
1481211490546282425	automotive_susan_s	2000	54	1.300000	1.907000	2.530000	1001186356	0	158450	67444	121120	522693471	70428
1481211491055350375	automotive_susan_s	2000	54	1.300000	1.908000	2.531000	1001199738	0	210551	90551	153485	520050947	95131
1481211491564405150	automotive_susan_s	2000	54	1.300000	1.903000	2.527000	1001205545	0	156951	66951	120023	522892123	70061
1481211492073516972	automotive_susan_s	2000	54	1.300000	1.902000	2.523000	651323267	0	577202	222065	537305	296439834	407295
1481211492582808576	bzip2d	2000	52	1.300000	1.177000	1.559000	1001268269	0	1116184	471850	4007235	227001150	3427130
1481211493092050228	bzip2d	2000	52	1.300000	1.473000	1.953000	1001212220	0	1070890	482997	3503209	261574856	2899857
1481211493601434576	bzip2d	2000	52	1.300000	1.546000	2.049000	1001330924	0	1136584	498329	3834073	241235343	3276711
1481211494110644974	bzip2d	2000	52	1.300000	1.472000	1.951000	1001262934	0	1073576	492885	3651239	247910388	3040804
1481211494619806984	bzip2d	2000	52	1.300000	1.534000	2.034000	1001200126	0	1128092	503595	3684999	254754215	3135464
1481211495129000628	bzip2d	2000	51	1.300000	1.537000	2.038000	1001199086	0	1089129	485218	3793880	234308040	3187505
1481211495638207673	bzip2d	2000	51	1.300000	1.434000	1.901000	1001214790	0	1106219	509044	3541562	268819947	2996050
1481211496147575936	bzip2d	2000	51	1.300000	1.420000	1.882000	1001399471	0	1121446	485565	3946318	220105592	3330216
1481211496656762683	bzip2d	2000	51	1.300000	1.526000	2.023000	1001362464	0	1086167	502698	3433251	281418844	2848726
1481211497166249898	bzip2d	2000	51	1.300000	1.382000	1.832000	1001331490	0	1122346	484277	4004043	213115124	3427874
1481211497675616013	bzip2d	2000	51	1.300000	1.446000	1.917000	1001332941	0	1078981	496537	3471857	278929497	2838078
1481211498184673181	bzip2d	2000	51	1.300000	1.543000	2.046000	1001373634	0	1131812	501176	4061652	220886479	3505764
1481211498693978663	bzip2d	2000	51	1.300000	1.473000	1.953000	1001329644	0	1069301	485304	3432083	268250316	2833203
1481211499203155283	bzip2d	2000	51	1.300000	1.383000	1.832000	1001337691	0	1124990	486951	3907622	234283266	3351460
1481211499712304631	bzip2d	2000	50	1.300000	1.440000	1.909000	1001339304	0	1082047	485230	3578416	254823376	2978550
1481211500221490118	bzip2d	2000	50	1.300000	1.552000	2.057000	1001495111	0	1110991	494739	3764301	248018115	3213128
1481211500730753499	bzip2d	2000	51	1.300000	1.485000	1.969000	1001360490	0	1092899	486080	3713866	240957391	3110292
1481211501239934812	bzip2d	2000	50	1.300000	1.382000	1.832000	1001354445	0	1116869	506355	3623333	261845031	3078948
1481211501749154809	bzip2d	2000	50	1.300000	1.446000	1.917000	1001358491	0	1099199	486731	3866259	227030331	3253389
1481211502258322988	bzip2d	2000	50	1.300000	1.556000	2.063000	1001352529	0	1112154	501014	3472358	274566969	2936941
1481211502767680100	bzip2d	2000	50	1.300000	1.488000	1.973000	1001355020	0	1105293	485536	4008454	214410033	3392807
1481211503276892562	bzip2d	2000	50	1.300000	1.383000	1.833000	1001351849	0	1076897	485531	3418897	283811214	2789321
1481211503786185371	bzip2d	2000	50	1.300000	1.445000	1.916000	1001489431	0	1119871	488661	3957580	215596860	3426279
1481211504295583448	bzip2d	2000	50	1.300000	1.428000	1.893000	1001181275	0	1079800	494507	3531898	273937958	2903689
1481211504806544744	bzip2d	2000	50	1.300000	1.559000	2.067000	1001208080	0	1132564	521025	4020338	219493605	3468628
1481211505316111977	bzip2d	2000	50	1.300000	1.471000	1.950000	1001268099	0	1053092	491087	3414988	268992453	2822594
1481211505825736889	bzip2d	2000	50	1.300000	1.380000	1.829000	1001290916	0	1143120	499746	3927036	232228653	3373576
1481211506335090362	bzip2d	2000	50	1.300000	1.443000	1.913000	1001293765	0	1073562	479812	3548133	256554544	2951189
1481211506844306471	bzip2d	2000	50	1.300000	1.539000	2.040000	1001207965	0	1131048	497035	3790266	245157565	3245259
1481211507353694725	bzip2d	2000	50	1.300000	1.465000	1.942000	1001207916	0	1083543	484339	3693350	243808978	3093531
1481211507863039613	bzip2d	2000	50	1.300000	1.381000	1.831000	1001349684	0	1116421	499488	3645235	258626557	3100227
1481211508373157104	bzip2e	2000	49	1.300000	1.445000	1.916000	408483647	0	650998	336169	1869616	74947307	1460335
1481211508883243937	bzip2e	2000	50	1.300000	1.000000	1.323000	939828216	0	575384	297195	10715583	324386133	10208751
1481211509392512709	bzip2e	2000	50	1.300000	1.744000	2.314000	1001214980	0	632658	331760	9442242	387641064	8723008
1481211509901932071	bzip2e	2000	51	1.300000	1.716000	2.277000	1001215900	0	353912	180014	11207345	353206020	10029142
1481211510411660747	bzip2e	2000	51	1.300000	1.722000	2.285000	1001386620	0	653821	335139	10765346	365111069	10130140
1481211510920893470	bzip2e	2000	51	1.300000	1.720000	2.282000	1001348775	0	604133	312450	9694789	385956245	8598920
1481211511430046134	bzip2e	2000	51	1.300000	1.720000	2.282000	1001398840	0	383572	204609	11604244	341646693	10811409
1481211511939567593	bzip2e	2000	51	1.300000	1.743000	2.312000	1001606525	0	638045	331289	10279663	376437147	9642977
1481211512448802284	bzip2e	2000	52	1.300000	1.717000	2.278000	1001353126	0	527791	257384	10089816	385847384	8721036
1481211512958108021	bzip2e	2000	52	1.300000	1.725000	2.289000	1001354044	0	466455	256402	11700884	334282697	11199328
1481211513467438365	bzip2e	2000	52	1.300000	1.722000	2.285000	1001424609	0	628093	334783	9696999	384345196	9072990
1481211513976765045	bzip2e	2000	52	1.300000	1.723000	2.286000	1001175166	0	461713	217284	10652575	370047422	9242933
1481211514486054792	bzip2e	2000	52	1.300000	1.736000	2.303000	1001194690	0	519630	290783	11356509	344411483	10913586
1481211514995272873	bzip2e	2000	52	1.300000	1.711000	2.270000	1001227985	0	631570	332008	9538957	387704488	8884897
1481211515504472563	bzip2e	2000	52	1.300000	1.735000	2.302000	1001192400	0	457940	221318	10807015	364196334	9582649
1481211516013770004	bzip2e	2000	52	1.300000	1.727000	2.291000	1001207680	0	613224	337103	9423120	391439566	8753946
1481211516522954679	bzip2e	2000	52	1.300000	1.710000	2.269000	1001269199	0	438723	221993	10937058	362147344	9762600
1481211517032077396	bzip2e	2000	52	1.300000	1.736000	2.303000	1001134176	0	526053	291217	11211765	355039793	10573835
1481211517541469012	bzip2e	2000	52	1.300000	1.727000	2.291000	1001212405	0	619135	339521	9496388	386048600	8758623
1481211518050679130	bzip2e	2000	52	1.300000	1.716000	2.277000	1001210095	0	345281	178173	11355793	350115085	10188589
1481211518559729896	bzip2e	2000	52	1.300000	1.720000	2.282000	1001199915	0	638080	342293	10678547	368907540	10051024
1481211519068912999	bzip2e	2000	52	1.300000	1.735000	2.302000	1001217000	0	586201	304933	9751599	386746732	8524736
1481211519578100747	bzip2e	2000	53	1.300000	1.737000	2.304000	1001398494	0	409429	216753	11643248	339970966	10999180
1481211520087311750	bzip2e	2000	53	1.300000	1.717000	2.278000	1001199131	0	627176	335612	10148203	378783237	9523960
1481211520596440814	bzip2e	2000	53	1.300000	1.730000	2.295000	462975661	0	361545	224111	4214090	161537866	3172626
1481211521105649257	consumer_jpeg_c	2000	51	1.300000	1.411000	1.870000	545392451	0	834724	319108	1115841	280067325	267639
1481211521614551887	consumer_jpeg_c	2000	52	1.300000	1.187000	1.570000	884933798	0	1137760	450197	1801674	463027277	371649
1481211522123766730	consumer_jpeg_c	2000	52	1.300000	1.710000	2.269000	882915065	0	1134061	449733	1796935	462010982	371276
1481211522632807716	consumer_jpeg_c	2000	52	1.300000	1.709000	2.267000	884337700	0	1136810	450349	1801313	462739749	371626
1481211523141775333	consumer_jpeg_c	2000	52	1.300000	1.690000	2.242000	884551317	0	1135347	450043	1800102	462973237	372050
1481211523650686675	consumer_jpeg_c	2000	53	1.300000	1.693000	2.246000	884650563	0	1137045	450654	1801391	463045057	371795
1481211524159483274	consumer_jpeg_c	2000	53	1.300000	1.704000	2.261000	879320343	0	1132640	448574	1788997	460290353	371301
1481211524668585430	consumer_jpeg_c	2000	53	1.300000	1.710000	2.269000	883407500	0	1132085	448521	1797653	462377453	370195
1481211525177688636	consumer_jpeg_c	2000	53	1.300000	1.694000	2.247000	884509910	0	1131960	450216	1801182	463002852	371383
1481211525686674731	consumer_jpeg_c	2000	53	1.300000	1.707000	2.265000	884656789	0	1138558	451085	1803000	463026094	371695
1481211526195748667	consumer_jpeg_c	2000	53	1.300000	1.714000	2.274000	884720424	0	1135421	451655	1800938	463041367	371470
1481211526704832701	consumer_jpeg_c	2000	53	1.300000	1.709000	2.267000	872849369	0	1124670	447359	1777703	456707177	367015
1481211527213762285	consumer_jpeg_c	2000	53	1.300000	1.677000	2.225000	884975949	0	1141758	452569	1801211	463062423	372835
1481211527722840048	consumer_jpeg_c	2000	53	1.300000	1.711000	2.270000	883932997	0	1128723	450929	1799047	462805227	369639
1481211528231888612	consumer_jpeg_c	2000	53	1.300000	1.691000	2.243000	875894094	0	1132109	450888	1787020	458051605	370491
1481211528741010063	consumer_jpeg_c	2000	53	1.300000	1.703000	2.259000	882327751	0	1130489	448269	1793850	461852308	370893
1481211529250003940	consumer_jpeg_c	2000	53	1.300000	1.704000	2.261000	883961611	0	1132604	448290	1799155	462598886	370604
1481211529758999287	consumer_jpeg_c	2000	53	1.300000	1.696000	2.250000	884151140	0	1138180	450405	1801190	462532753	372221
1481211530268018727	consumer_jpeg_c	2000	53	1.300000	1.701000	2.257000	884343949	0	1132052	452571	1801385	462913027	371299
1481211530777189386	consumer_jpeg_c	2000	53	1.300000	1.715000	2.275000	885698289	0	1136824	452120	1802146	463587710	372142
1481211531286182306	consumer_jpeg_c	2000	53	1.300000	1.712000	2.271000	882423125	0	1134648	451430	1799286	461606549	371830
1481211531795230860	consumer_jpeg_c	2000	53	1.300000	1.704000	2.261000	886809264	0	1138203	449965	1805290	464217580	372514
1481211532304118467	consumer_jpeg_c	2000	53	1.300000	1.710000	2.269000	883937678	0	1136209	448679	1801325	462492212	371902
1481211532813249874	consumer_jpeg_c	2000	53	1.300000	1.708000	2.266000	887080141	0	1142714	452319	1805333	464081544	373834
1481211533322327751	consumer_jpeg_c	2000	53	1.300000	1.705000	2.262000	884986683	0	1138118	451332	1802344	463006176	371592
1481211533831967928	consumer_jpeg_c	2000	53	1.300000	1.705000	2.262000	865050794	0	1219336	439015	1758112	450382371	364254
1481211534341299992	consumer_jpeg_c	2000	54	1.300000	1.720000	2.282000	885073378	0	1137644	449912	1801457	463024326	371284
1481211534850579895	consumer_jpeg_c	2000	54	1.300000	1.710000	2.269000	885237072	0	1139464	449989	1803987	463123472	371734
1481211535359525854	consumer_jpeg_c	2000	53	1.300000	1.701000	2.257000	876286563	0	1120241	444029	1787921	458260232	367642
1481211535869295860	consumer_jpeg_d	2000	53	1.300000	1.711000	2.270000	546843763	0	1659377	599799	1215196	264229049	521846
1481211536378918421	consumer_jpeg_d	2000	53	1.300000	0.967000	1.279000	706849099	0	4875039	1751682	1953949	303635658	1429079
1481211536888122446	consumer_jpeg_d	2000	52	1.300000	1.388000	1.839000	689485394	0	4761914	1702342	1906840	296159449	1392424
1481211537397739318	consumer_jpeg_d	2000	52	1.300000	1.380000	1.828000	703500718	0	4860848	1730409	1946980	302220558	1422228
1481211537907272736	consumer_jpeg_d	2000	52	1.300000	1.384000	1.833000	707394351	0	4886345	1738216	1956973	304132726	1429063
1481211538416794085	consumer_jpeg_d	2000	52	1.300000	1.369000	1.813000	712221811	0	4920399	1750094	1970899	306095226	1438428
