#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
512 stream_cluster 1 76 34 0.820000 0.369800  nan nan nan nan nan nan nan nan nan nan nan nan nan
1016 stream_cluster 1 76 34 0.820000 0.338800  nan nan nan nan nan nan nan nan nan nan nan nan nan
1528 stream_cluster 1 76 34 0.820000 0.338800  nan nan nan nan nan nan nan nan nan 7.190540 nan nan nan
2040 stream_cluster 1 76 34 0.820000 0.354200  nan nan nan nan nan nan nan nan nan 10.541743 nan nan nan
2544 stream_cluster 1 76 34 0.820000 0.354200  nan nan nan nan nan nan nan nan nan 5.774987 nan nan nan
3064 stream_cluster 1 76 34 0.820000 0.446800  nan nan nan nan nan nan nan nan nan 809.692123 nan nan nan
3568 stream_cluster 1 76 34 0.820000 0.693600  nan nan nan nan nan nan nan nan nan 2422.749169 nan nan nan
4088 stream_cluster 1 76 33 0.820000 0.632000  nan nan nan nan nan nan nan nan nan 2962.728928 nan nan nan
4600 stream_cluster 1 76 34 0.820000 0.585600  nan nan nan nan nan nan nan nan nan 3043.853824 nan nan nan
5112 stream_cluster 1 76 33 0.820000 0.755200  nan nan nan nan nan nan nan nan nan 3722.350281 nan nan nan
5624 stream_cluster 1 76 33 0.820000 0.662400  nan nan nan nan nan nan nan nan nan 4012.473478 nan nan nan
6136 stream_cluster 1 76 34 0.820000 0.724200  nan nan nan nan nan nan nan nan nan 4106.186983 nan nan nan
6640 stream_cluster 1 76 34 0.820000 0.446600  nan nan nan nan nan nan nan nan nan 4473.938277 nan nan nan
7152 stream_cluster 1 76 33 0.820000 0.785600  nan nan nan nan nan nan nan nan nan 4658.867731 nan nan nan
7664 stream_cluster 1 76 33 0.820000 0.754800  nan nan nan nan nan nan nan nan nan 4279.884061 nan nan nan
8184 stream_cluster 1 76 33 0.820000 0.662800  nan nan nan nan nan nan nan nan nan 4000.346019 nan nan nan
8696 stream_cluster 1 76 33 0.820000 0.770400  nan nan nan nan nan nan nan nan nan 3993.605485 nan nan nan
9216 stream_cluster 1 76 33 0.820000 0.662400  nan nan nan nan nan nan nan nan nan 3950.897103 nan nan nan
9728 stream_cluster 1 76 33 0.820000 0.770600  nan nan nan nan nan nan nan nan nan 3856.728135 nan nan nan
10240 stream_cluster 1 76 33 0.820000 0.708800  nan nan nan nan nan nan nan nan nan 3949.582546 nan nan nan
10752 stream_cluster 1 76 33 0.820000 0.677800  nan nan nan nan nan nan nan nan nan 4076.615617 nan nan nan
11264 stream_cluster 1 76 33 0.820000 0.677800  nan nan nan nan nan nan nan nan nan 4059.259887 nan nan nan
11776 stream_cluster 1 76 33 0.820000 0.693000  nan nan nan nan nan nan nan nan nan 4052.893691 nan nan nan
12288 stream_cluster 1 76 33 0.820000 0.832200  nan nan nan nan nan nan nan nan nan 4041.110386 nan nan nan
12800 stream_cluster 1 76 33 0.820000 0.647000  nan nan nan nan nan nan nan nan nan 4041.596966 nan nan nan
13312 stream_cluster 1 76 33 0.820000 0.554400  nan nan nan nan nan nan nan nan nan 4067.923396 nan nan nan
13816 stream_cluster 1 76 34 0.820000 0.554400  nan nan nan nan nan nan nan nan nan 4414.146153 nan nan nan
14328 stream_cluster 1 76 33 0.820000 0.770200  nan nan nan nan nan nan nan nan nan 4641.302157 nan nan nan
14840 stream_cluster 1 76 33 0.820000 0.616400  nan nan nan nan nan nan nan nan nan 4266.562232 nan nan nan
15352 stream_cluster 1 76 33 0.820000 0.755400  nan nan nan nan nan nan nan nan nan 4059.943700 nan nan nan
15864 stream_cluster 1 76 33 0.820000 0.662800  nan nan nan nan nan nan nan nan nan 4081.370902 nan nan nan
16384 stream_cluster 1 76 33 0.820000 0.770600  nan nan nan nan nan nan nan nan nan 4095.688415 nan nan nan
16896 stream_cluster 1 76 32 0.820000 0.709000  nan nan nan nan nan nan nan nan nan 4061.196735 nan nan nan
17408 stream_cluster 1 76 33 0.820000 0.631600  nan nan nan nan nan nan nan nan nan 4050.869654 nan nan nan
17920 stream_cluster 1 76 32 0.820000 0.754800  nan nan nan nan nan nan nan nan nan 4047.516179 nan nan nan
18432 stream_cluster 1 76 32 0.820000 0.631600  nan nan nan nan nan nan nan nan nan 4047.966940 nan nan nan
18944 stream_cluster 1 76 32 0.820000 0.647000  nan nan nan nan nan nan nan nan nan 4026.769320 nan nan nan
19464 stream_cluster 1 76 32 0.820000 0.600800  nan nan nan nan nan nan nan nan nan 3946.434643 nan nan nan
19976 stream_cluster 1 76 32 0.820000 0.647200  nan nan nan nan nan nan nan nan nan 3967.925038 nan nan nan
20488 stream_cluster 1 76 33 0.820000 0.739600  nan nan nan nan nan nan nan nan nan 4084.661960 nan nan nan
20992 stream_cluster 1 76 33 0.820000 0.385000  nan nan nan nan nan nan nan nan nan 4448.680095 nan nan nan
21504 stream_cluster 1 76 33 0.820000 0.477400  nan nan nan nan nan nan nan nan nan 4813.122347 nan nan nan
22016 stream_cluster 1 76 33 0.820000 0.631600  nan nan nan nan nan nan nan nan nan 4510.402985 nan nan nan
22528 stream_cluster 1 76 32 0.820000 0.632000  nan nan nan nan nan nan nan nan nan 4147.107937 nan nan nan
23040 stream_cluster 1 76 32 0.820000 0.647200  nan nan nan nan nan nan nan nan nan 4066.781377 nan nan nan
23552 stream_cluster 1 76 32 0.820000 0.740000  nan nan nan nan nan nan nan nan nan 4057.676969 nan nan nan
24064 stream_cluster 1 76 33 0.820000 0.754800  nan nan nan nan nan nan nan nan nan 4011.514316 nan nan nan
24576 stream_cluster 1 76 32 0.820000 0.647200  nan nan nan nan nan nan nan nan nan 3918.745356 nan nan nan
25088 stream_cluster 1 76 32 0.820000 0.446800  nan nan nan nan nan nan nan nan nan 3654.116851 nan nan nan
25600 stream_cluster 1 76 32 0.820000 0.646800  nan nan nan nan nan nan nan nan nan 3613.576447 nan nan nan
26112 stream_cluster 1 76 32 0.820000 0.647200  nan nan nan nan nan nan nan nan nan 3574.163740 nan nan nan
26624 stream_cluster 1 76 32 0.820000 0.816400  nan nan nan nan nan nan nan nan nan 3608.112107 nan nan nan
27136 stream_cluster 1 76 32 0.820000 0.662400  nan nan nan nan nan nan nan nan nan 3840.053397 nan nan nan
27648 stream_cluster 1 76 32 0.820000 0.555000  nan nan nan nan nan nan nan nan nan 3815.400817 nan nan nan
28160 stream_cluster 1 76 33 0.820000 0.631400  nan nan nan nan nan nan nan nan nan 4087.606514 nan nan nan
28672 stream_cluster 1 76 33 0.820000 0.847000  nan nan nan nan nan nan nan nan nan 4514.228684 nan nan nan
29184 stream_cluster 1 76 32 0.820000 0.678400  nan nan nan nan nan nan nan nan nan 4238.180429 nan nan nan
29688 stream_cluster 1 76 32 0.820000 0.739600  nan nan nan nan nan nan nan nan nan 3890.351363 nan nan nan
30208 stream_cluster 1 76 32 0.820000 0.662600  nan nan nan nan nan nan nan nan nan 3903.613504 nan nan nan
30720 stream_cluster 1 76 32 0.820000 0.647200  nan nan nan nan nan nan nan nan nan 3822.977456 nan nan nan
31232 stream_cluster 1 76 32 0.820000 0.600800  nan nan nan nan nan nan nan nan nan 3823.938830 nan nan nan
31744 stream_cluster 1 76 32 0.820000 0.708800  nan nan nan nan nan nan nan nan nan 3708.546058 nan nan nan
32256 stream_cluster 1 76 32 0.820000 0.570000  nan nan nan nan nan nan nan nan nan 3682.765939 nan nan nan
32768 stream_cluster 1 76 32 0.820000 0.739400  nan nan nan nan nan nan nan nan nan 3840.173938 nan nan nan
33280 stream_cluster 1 76 32 0.820000 0.754600  nan nan nan nan nan nan nan nan nan 3799.985810 nan nan nan
33792 stream_cluster 1 76 32 0.820000 0.570200  nan nan nan nan nan nan nan nan nan 3760.970022 nan nan nan
34304 stream_cluster 1 76 32 0.820000 0.847200  nan nan nan nan nan nan nan nan nan 3777.015905 nan nan nan
34816 stream_cluster 1 76 32 0.820000 0.662400  nan nan nan nan nan nan nan nan nan 3790.615863 nan nan nan
35320 stream_cluster 1 76 34 0.820000 0.755000  nan nan nan nan nan nan nan nan nan 3984.041439 nan nan nan
35832 stream_cluster 1 76 34 0.820000 0.739200  nan nan nan nan nan nan nan nan nan 4417.621511 nan nan nan
36344 stream_cluster 1 76 32 0.820000 0.631600  nan nan nan nan nan nan nan nan nan 4141.116287 nan nan nan
36856 stream_cluster 1 76 32 0.820000 0.647000  nan nan nan nan nan nan nan nan nan 3587.071033 nan nan nan
37360 stream_cluster 1 76 32 0.820000 0.431200  nan nan nan nan nan nan nan nan nan 3568.409420 nan nan nan
37872 stream_cluster 1 76 32 0.820000 0.724000  nan nan nan nan nan nan nan nan nan 3577.087386 nan nan nan
38384 stream_cluster 1 76 32 0.820000 0.338800  nan nan nan nan nan nan nan nan nan 3572.756224 nan nan nan
38896 stream_cluster 1 76 32 0.820000 0.338800  nan nan nan nan nan nan nan nan nan 3651.355022 nan nan nan
39408 stream_cluster 1 76 32 0.820000 0.585400  nan nan nan nan nan nan nan nan nan 3592.112846 nan nan nan
