#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
2552	stream_cluster	1	76	33.0	0.820000	0.3470923076923077	0.000000	0.016411	0.000000	0.000000	0.667888	0.330818	0.000003	0.000003	23.010277	5.774987	0.206409	13.408421	0.021384
3064	stream_cluster	1	76	33.0	0.820000	0.503553846153846	212.275209	4.835072	18.138262	0.243874	5.156279	20.406779	0.000000	0.000000	149.645367	809.692123	46.765679	2332.219862	0.111778
3576	stream_cluster	1	76	32.76923076923077	0.820000	0.6328307692307693	318.609166	13.738260	35.790076	0.356804	7.157017	61.437788	0.000010	0.000017	195.465431	2422.749169	108.122149	6508.011590	0.259415
4088	stream_cluster	1	76	32.69230769230769	0.820000	0.6067846153846154	343.099097	22.494877	32.390586	0.345364	7.041550	70.080049	0.000008	0.000010	149.041569	2962.728928	124.352734	5419.220034	0.220031
4600	stream_cluster	1	76	32.84615384615385	0.820000	0.6576923076923078	468.422839	31.709346	37.588873	0.391936	8.736553	54.985720	0.000008	0.000008	164.923874	3043.853824	137.245922	6675.372889	0.236233
5112	stream_cluster	1	76	32.53846153846154	0.820000	0.6968769230769232	492.103671	38.946434	48.452006	0.451941	9.402081	67.512686	0.000008	0.000005	179.658701	3722.350281	153.165158	7701.195966	0.283812
5624	stream_cluster	1	76	32.61538461538461	0.820000	0.7051384615384614	449.267285	43.666527	53.927300	0.454938	9.776248	67.958389	0.000008	0.000008	192.849234	4012.473478	129.797755	7971.456721	0.337760
6144	stream_cluster	1	76	32.76923076923077	0.820000	0.6967230769230769	443.083367	46.960083	54.087994	0.491221	11.570487	66.024161	0.000008	0.000008	189.944490	4106.186983	129.415367	11507.340909	0.355129
6656	stream_cluster	1	76	32.53846153846154	0.820000	0.6707846153846154	379.503511	49.102203	53.117068	0.537723	11.550779	67.933348	0.000008	0.000008	188.336168	4473.938277	126.650378	7927.858212	0.353072
7168	stream_cluster	1	76	32.46153846153846	0.820000	0.7086461538461537	449.160968	48.846098	45.575706	0.491559	9.715118	68.214242	0.000008	0.000008	202.703556	4658.867731	126.465566	7892.797425	0.351850
7680	stream_cluster	1	76	32.30769230769231	0.820000	0.6944307692307692	448.087568	46.936263	44.723130	0.458411	8.746407	67.208848	0.000008	0.000008	220.330276	4279.884061	132.323943	7744.144307	0.281759
8192	stream_cluster	1	76	32.38461538461539	0.820000	0.6660461538461537	449.672195	46.243682	44.391866	0.472672	9.851044	67.097650	0.000008	0.000008	221.420724	4000.346019	128.704434	9000.938742	0.304291
8712	stream_cluster	1	76	32.23076923076923	0.820000	0.7015846153846154	423.421530	46.293159	45.317800	0.438510	9.864485	66.736815	0.000008	0.000008	200.561127	3993.605485	130.612850	8959.401883	0.295293
9224	stream_cluster	1	76	32.15384615384615	0.820000	0.6542923076923077	449.780665	45.591980	44.856343	0.456792	9.843038	66.603358	0.000008	0.000008	188.144035	3950.897103	123.117732	10557.873274	0.308774
9736	stream_cluster	1	76	32.30769230769231	0.820000	0.7040461538461537	444.887508	45.321943	45.345767	0.434187	9.843240	67.610875	0.000008	0.000008	192.537582	3856.728135	127.924978	7758.110724	0.303468
10248	stream_cluster	1	76	32.0	0.820000	0.6803076923076924	450.760650	45.402361	44.285224	0.447241	9.824238	64.218606	0.000008	0.000008	193.018343	3949.582546	130.353261	7781.466136	0.297091
10760	stream_cluster	1	76	32.23076923076923	0.820000	0.6932923076923075	451.064349	45.169101	43.786568	0.442992	8.662330	78.532260	0.000005	0.000008	188.592023	4076.615617	130.055127	8208.015874	0.287654
11272	stream_cluster	1	76	32.23076923076923	0.820000	0.7383538461538461	454.332309	45.605334	45.444593	0.445592	9.588292	79.830287	0.000008	0.000008	188.041356	4059.259887	155.051812	16224.692986	0.300198
11784	stream_cluster	1	76	32.0	0.820000	0.6707846153846153	512.788857	45.737808	45.931332	0.453435	9.212500	70.176066	0.000008	0.000008	191.982442	4052.893691	154.631083	16197.570815	0.275540
12288	stream_cluster	1	76	32.07692307692308	0.820000	0.6802	537.949749	46.017811	47.665098	0.449588	8.777707	65.866067	0.000008	0.000008	191.254185	4041.110386	148.271604	16330.163101	0.300085
12808	stream_cluster	1	76	32.30769230769231	0.820000	0.7133846153846155	453.489644	48.506564	54.944463	0.463964	9.206054	66.475601	0.000008	0.000008	185.554302	4041.596966	130.777233	10095.309830	0.308065
13320	stream_cluster	1	76	32.38461538461539	0.820000	0.6872307692307692	437.731351	50.657180	52.714918	0.457601	10.764099	67.982251	0.000008	0.000008	184.510084	4067.923396	131.622836	10339.215884	0.341544
13832	stream_cluster	1	76	32.53846153846154	0.820000	0.6540923076923076	359.268934	51.025623	43.732299	0.527554	10.943359	67.835466	0.000008	0.000010	188.331769	4414.146153	130.533676	8985.173795	0.340647
14352	stream_cluster	1	76	32.46153846153846	0.820000	0.6623846153846155	377.353277	50.962240	45.244766	0.508266	10.932922	68.279461	0.000008	0.000008	200.729220	4641.302157	129.982371	9554.505599	0.341627
14864	stream_cluster	1	76	32.30769230769231	0.820000	0.7193076923076924	408.547409	48.827600	46.154614	0.459810	10.935009	67.531140	0.000008	0.000005	218.783299	4266.562232	130.926994	9330.363714	0.341086
15376	stream_cluster	1	76	32.23076923076923	0.820000	0.7075076923076923	396.053587	46.521962	45.466222	0.450023	10.936139	67.403285	0.000008	0.000008	220.785184	4059.943700	124.727504	10448.067354	0.320936
15888	stream_cluster	1	76	32.07692307692308	0.820000	0.7407538461538461	382.393594	46.212413	45.877690	0.445837	10.932149	65.155664	0.000008	0.000008	200.983939	4081.370902	128.566898	11491.835902	0.284217
16400	stream_cluster	1	76	32.0	0.820000	0.6850153846153846	384.930333	46.232581	46.038607	0.451470	10.900877	67.299003	0.000008	0.000008	188.270774	4095.688415	130.353089	11469.665717	0.285273
16912	stream_cluster	1	76	31.923076923076923	0.820000	0.6957384615384614	428.097181	45.909422	44.712320	0.462957	10.187332	67.510641	0.000008	0.000008	189.954251	4061.196735	130.929938	10198.199183	0.273961
17424	stream_cluster	1	76	32.07692307692308	0.820000	0.6898307692307692	446.488944	45.860220	45.726005	0.453264	9.171934	68.131143	0.000008	0.000008	190.339918	4050.869654	129.630365	9759.695794	0.282956
17936	stream_cluster	1	76	32.0	0.820000	0.7240769230769231	446.186403	45.747424	45.971389	0.462614	9.141738	76.209343	0.000008	0.000008	190.190191	4047.516179	131.174528	9626.534861	0.272697
18456	stream_cluster	1	76	31.923076923076923	0.820000	0.677846153846154	434.910887	45.641765	45.704432	0.440461	9.168312	79.803426	0.000008	0.000008	190.258309	4047.966940	147.279767	9691.869972	0.287391
18960	stream_cluster	1	76	31.923076923076923	0.820000	0.7002923076923075	506.473135	46.008974	45.507073	0.451729	9.181175	77.390246	0.000008	0.000008	190.933248	4026.769320	153.289759	9478.515892	0.288638
19472	stream_cluster	1	76	31.846153846153847	0.820000	0.6755384615384613	535.209047	46.042098	46.515856	0.464107	9.188629	67.686886	0.000008	0.000008	191.012263	3946.434643	138.627549	9797.084915	0.288360
19984	stream_cluster	1	76	32.07692307692308	0.820000	0.7062923076923077	488.275964	48.114151	54.437273	0.461069	9.187490	67.217846	0.000008	0.000008	190.557839	3967.925038	128.874550	9643.688348	0.302555
20496	stream_cluster	1	76	32.15384615384615	0.820000	0.6684769230769232	442.593698	50.273289	51.484371	0.465433	9.352374	66.474907	0.000008	0.000008	191.285701	4084.661960	125.285993	9648.280021	0.340620
21008	stream_cluster	1	76	32.30769230769231	0.820000	0.669476923076923	456.949413	52.413910	47.194157	0.456856	10.909998	67.931071	0.000008	0.000008	191.718424	4448.680095	135.126982	10069.003334	0.328230
21520	stream_cluster	1	76	32.23076923076923	0.820000	0.6742769230769233	443.863001	54.993482	44.999134	0.502579	10.341282	68.058167	0.000008	0.000008	195.424810	4813.122347	126.916691	8272.737656	0.340333
22032	stream_cluster	1	76	31.846153846153847	0.820000	0.6920615384615384	451.831205	55.120978	46.711710	0.548835	9.196724	68.835064	0.000008	0.000008	211.769844	4510.402985	131.976479	7425.883270	0.287382
22544	stream_cluster	1	76	31.76923076923077	0.820000	0.6659999999999999	451.695979	55.178294	44.782679	0.499958	9.179135	66.809285	0.000008	0.000008	225.830858	4147.107937	131.197854	8321.848103	0.286857
23056	stream_cluster	1	76	31.923076923076923	0.820000	0.6565076923076922	451.033447	55.272106	45.739859	0.448724	9.207194	66.469073	0.000008	0.000008	221.211754	4066.781377	129.234321	9234.523961	0.286187
23568	stream_cluster	1	76	31.76923076923077	0.820000	0.6873846153846154	450.769399	55.180509	46.512411	0.461277	9.199736	66.376814	0.000008	0.000008	212.108268	4057.676969	126.388625	7808.379210	0.288374
24080	stream_cluster	1	76	31.76923076923077	0.820000	0.6827230769230769	450.540452	51.498606	46.296628	0.457095	9.563194	67.540450	0.000008	0.000008	199.690772	4011.514316	135.353689	7829.291733	0.287176
24592	stream_cluster	1	76	31.692307692307693	0.820000	0.6103692307692307	440.091282	47.675520	42.169208	0.421271	9.981674	59.698844	0.000005	0.000008	196.301436	3918.745356	117.230306	7828.482153	0.311243
25104	stream_cluster	1	76	31.846153846153847	0.820000	0.6103076923076922	420.803902	45.208618	39.856520	0.472774	11.678113	64.713876	0.000008	0.000008	195.384515	3654.116851	111.255525	6552.448569	0.349510
25616	stream_cluster	1	76	31.846153846153847	0.820000	0.6280615384615384	384.973983	41.423350	43.778400	0.482190	10.084592	77.178775	0.000008	0.000008	198.289889	3613.576447	125.215264	7364.056594	0.313680
26120	stream_cluster	1	76	31.692307692307693	0.820000	0.6412769230769231	456.507121	42.421866	40.599030	0.498640	11.323622	67.601736	0.000008	0.000008	202.676513	3574.163740	135.508155	7517.386458	0.353649
26632	stream_cluster	1	76	31.53846153846154	0.820000	0.6897384615384615	482.212509	43.435999	43.152048	0.445014	11.304833	63.810636	0.000008	0.000008	207.847307	3608.112107	150.208732	6754.400942	0.339119
27144	stream_cluster	1	76	31.846153846153847	0.820000	0.6790923076923078	492.535796	44.667511	48.818659	0.502047	11.968916	60.972165	0.000008	0.000008	211.321431	3840.053397	147.994887	7508.409274	0.336258
27656	stream_cluster	1	76	31.846153846153847	0.820000	0.6732307692307693	413.249387	48.201857	51.976016	0.493739	11.359614	65.485967	0.000008	0.000008	209.323506	3815.400817	125.115804	7588.804846	0.419828
28168	stream_cluster	1	76	32.15384615384615	0.820000	0.7240153846153846	432.016022	49.848534	51.302730	0.481510	13.502505	61.600874	0.000008	0.000008	208.023660	4087.606514	125.274463	7519.528913	0.425193
28680	stream_cluster	1	76	31.76923076923077	0.820000	0.6803076923076923	429.709366	51.195571	43.963552	0.474398	13.621052	65.501152	0.000008	0.000008	208.236454	4514.228684	125.067904	7519.564234	0.358079
29192	stream_cluster	1	76	31.53846153846154	0.820000	0.6388153846153847	419.205630	49.641301	42.144370	0.524787	11.381890	64.578328	0.000008	0.000005	236.404183	4238.180429	125.997860	7670.412983	0.351551
29712	stream_cluster	1	76	31.615384615384617	0.820000	0.6945384615384615	434.706863	47.152742	44.003815	0.501032	11.928983	64.310423	0.000008	0.000008	258.735713	3890.351363	123.776524	8138.687381	0.351741
30224	stream_cluster	1	76	31.384615384615383	0.820000	0.6778615384615384	420.536203	45.310949	43.627409	0.496497	11.427349	62.774749	0.000008	0.000008	235.133385	3903.613504	124.985866	9135.374115	0.335978
30736	stream_cluster	1	76	31.384615384615383	0.820000	0.6316923076923076	435.291124	43.787604	44.681490	0.498557	8.902190	62.929079	0.000008	0.000008	219.139264	3822.977456	117.130058	8970.067197	0.354743
31248	stream_cluster	1	76	31.23076923076923	0.820000	0.6139230769230769	435.871112	42.926766	41.030753	0.486283	5.959965	62.874340	0.000008	0.000008	221.284972	3823.938830	116.326335	14731.529287	0.196455
31760	stream_cluster	1	76	31.46153846153846	0.820000	0.699246153846154	413.681365	42.902094	42.863157	0.501025	5.943365	61.031229	0.000005	0.000008	226.696977	3708.546058	124.178750	15150.368006	0.185014
32272	stream_cluster	1	76	31.53846153846154	0.820000	0.6316615384615385	413.140742	42.301217	42.028075	0.566171	5.715500	65.225082	0.000008	0.000008	234.798540	3682.765939	123.925637	15040.031740	0.178754
32784	stream_cluster	1	76	31.384615384615383	0.820000	0.6447076923076923	418.362098	42.448941	43.870380	0.524147	6.011622	74.330235	0.000008	0.000008	230.923725	3840.173938	116.662537	15277.105713	0.175381
33296	stream_cluster	1	76	31.307692307692307	0.820000	0.7086153846153846	421.920104	43.026702	41.205116	0.536351	5.894875	74.846461	0.000008	0.000008	230.344397	3799.985810	123.408064	22716.825910	0.186351
33800	stream_cluster	1	76	31.53846153846154	0.820000	0.664876923076923	509.877038	42.908624	43.318960	0.606905	6.367878	75.173953	0.000008	0.000008	235.207141	3760.970022	118.433690	22666.114930	0.175673
34312	stream_cluster	1	76	31.615384615384617	0.820000	0.7039692307692308	506.933884	43.990810	46.915849	0.687268	5.770661	72.630308	0.000008	0.000008	235.543808	3777.015905	122.335077	22721.309408	0.176270
34824	stream_cluster	1	76	31.76923076923077	0.820000	0.6789846153846154	438.417520	46.254662	52.003378	0.687294	5.954893	63.368331	0.000008	0.000008	235.888742	3790.615863	139.014518	22424.381401	0.198931
35336	stream_cluster	1	76	32.0	0.820000	0.6908769230769232	424.259337	46.064926	51.720619	0.676936	5.973001	60.666489	0.000008	0.000008	230.113063	3984.041439	145.125605	22993.500325	0.222785
35848	stream_cluster	1	76	31.692307692307693	0.820000	0.6672615384615385	423.759049	45.417161	47.296708	0.578553	6.198306	59.849645	0.000008	0.000005	221.834954	4417.621511	120.167480	21137.335771	0.187243
36352	stream_cluster	1	76	31.53846153846154	0.820000	0.6423076923076922	397.819681	43.620437	38.140302	0.549479	6.959441	60.208225	0.000008	0.000008	259.396342	4141.116287	112.789088	22518.866474	0.226743
36864	stream_cluster	1	76	31.46153846153846	0.820000	0.6138923076923077	364.005940	40.621274	37.799499	0.739054	7.073681	59.831897	0.000008	0.000008	326.273735	3587.071033	113.184371	21504.909811	0.222414
37376	stream_cluster	1	76	31.46153846153846	0.820000	0.5710769230769231	380.087789	40.476735	40.649334	0.683018	7.387946	58.048693	0.000008	0.000008	351.543772	3568.409420	110.380051	17773.823368	0.233074
37888	stream_cluster	1	76	31.153846153846153	0.820000	0.6529692307692307	392.944793	40.904612	38.609647	0.716148	7.160635	58.027424	0.000008	0.000008	340.493705	3577.087386	117.585856	19161.546766	0.220813
38400	stream_cluster	1	76	31.076923076923077	0.820000	0.581923076923077	376.970601	41.029671	39.893791	0.681561	7.363249	59.559649	0.000008	0.000008	311.094234	3572.756224	110.136232	21215.738050	0.231667
38912	stream_cluster	1	76	31.076923076923077	0.820000	0.5972	372.945803	40.834340	37.928732	0.713103	7.150584	59.241216	0.000005	0.000008	297.070199	3651.355022	110.487907	20612.321249	0.221554
39416	stream_cluster	1	76	31.153846153846153	0.820000	0.6352461538461539	373.026398	40.635838	40.613144	0.694869	7.403421	59.902754	0.000008	0.000008	303.384812	3592.112846	118.094277	21165.062550	0.218559
39928	stream_cluster	1	76	31.384615384615383	0.820000	0.605523076923077	372.609060	40.307344	38.533541	0.739227	7.155836	69.625859	0.000008	0.000008	297.666973	3573.796735	110.440356	20953.001437	0.229097
40440	stream_cluster	1	76	31.153846153846153	0.820000	0.6209076923076923	373.059773	39.921690	40.017325	0.704229	7.415654	69.917021	0.000008	0.000008	298.136471	3547.897956	116.854019	22445.669556	0.223324
40944	stream_cluster	1	76	31.23076923076923	0.820000	0.6754923076923076	446.482148	40.304918	39.870173	0.732895	7.548380	61.481561	0.000008	0.000008	301.216280	3537.454975	109.713121	21516.507940	0.219686
41456	stream_cluster	1	76	31.153846153846153	0.820000	0.6434153846153847	422.345240	39.812186	40.963350	0.868182	7.069069	59.328053	0.000008	0.000008	299.431373	3576.084912	112.685510	20385.395385	0.232764
41968	stream_cluster	1	76	31.615384615384617	0.820000	0.6469692307692309	394.484714	40.643468	43.967706	0.736520	7.697328	53.062353	0.000008	0.000008	296.041647	3611.503884	118.279148	20785.141775	0.230029
42472	stream_cluster	1	76	31.46153846153846	0.820000	0.6304	363.324178	40.604122	43.543486	0.708693	7.635945	56.412218	0.000008	0.000008	312.309910	3676.948983	126.668887	23232.605187	0.292697
42984	stream_cluster	1	76	31.46153846153846	0.820000	0.6007230769230769	373.460152	39.536419	37.708428	0.822413	8.228086	53.755519	0.000008	0.000005	321.565594	3856.413845	104.507987	22524.145779	0.291990
43488	stream_cluster	1	76	31.307692307692307	0.820000	0.6422769230769231	374.010162	38.955331	34.284652	0.852664	8.277669	52.878081	0.000008	0.000008	320.242699	3843.451906	108.325953	23931.706159	0.277583
44000	stream_cluster	1	76	31.615384615384617	0.820000	0.5793846153846153	347.684168	36.752270	33.942442	0.914853	9.506975	51.498447	0.000008	0.000008	355.324720	3631.129658	98.623577	25194.315877	0.296067
44512	stream_cluster	1	76	31.46153846153846	0.820000	0.6078	327.863951	35.716135	34.730315	0.932727	9.792427	53.973726	0.000008	0.000008	387.758975	3367.743614	104.731135	23605.144633	0.286002
45016	stream_cluster	1	76	31.46153846153846	0.820000	0.5687384615384615	341.887060	35.485518	35.260070	1.009897	9.714541	52.780864	0.000008	0.000008	387.561068	3170.988633	103.532521	23788.640940	0.306905
45528	stream_cluster	1	76	31.384615384615383	0.820000	0.5675846153846154	347.542755	35.481067	34.003791	1.019767	9.200752	51.378625	0.000008	0.000008	377.495821	3251.177640	100.602903	24185.016090	0.304337
46032	stream_cluster	1	76	31.307692307692307	0.820000	0.5830307692307692	339.213353	35.493866	33.795431	0.940408	9.784034	53.727573	0.000008	0.000008	375.584503	3237.221173	102.175838	25375.753516	0.285335
46544	stream_cluster	1	76	31.384615384615383	0.820000	0.5474153846153846	332.245015	35.437800	35.226875	1.016826	9.726959	53.487614	0.000008	0.000008	369.237964	3179.733944	104.365230	24740.334637	0.306517
47056	stream_cluster	1	76	31.384615384615383	0.820000	0.5794307692307693	345.047376	35.545192	35.182644	1.022082	9.186506	54.440320	0.000008	0.000008	365.581969	3202.038858	101.995839	24524.065825	0.306631
47560	stream_cluster	1	76	31.384615384615383	0.820000	0.5865692307692307	348.524863	35.548587	34.107081	1.012411	9.805854	57.090094	0.000008	0.000008	371.534956	3242.405027	100.097751	25418.371693	0.304885
48072	stream_cluster	1	76	31.307692307692307	0.820000	0.5663692307692307	347.490990	35.320657	33.649768	0.937943	9.758936	54.932470	0.000008	0.000008	368.623085	3231.788885	104.209091	25324.943072	0.303896
48584	stream_cluster	1	76	31.307692307692307	0.820000	0.612553846153846	369.991111	35.421297	35.297063	1.105074	9.714197	52.471460	0.000008	0.000008	369.371024	3191.971288	102.863942	24722.020993	0.286975
49088	stream_cluster	1	76	31.53846153846154	0.820000	0.597123076923077	352.918438	36.265942	37.393795	1.019403	9.194583	51.321464	0.000008	0.000008	372.303250	3210.600823	104.231566	24697.787817	0.306503
49600	stream_cluster	1	76	31.76923076923077	0.820000	0.6113384615384615	347.914481	36.608183	36.483781	1.007427	9.824243	53.849122	0.000008	0.000008	371.577479	3228.165094	107.066231	26648.446876	0.326065
50112	stream_cluster	1	76	31.692307692307693	0.820000	0.6006923076923077	338.073570	37.333624	37.299358	1.015051	9.734663	53.709799	0.000008	0.000008	369.231075	3296.552596	109.979114	26273.192410	0.308443
50616	stream_cluster	1	76	31.53846153846154	0.820000	0.5935846153846153	331.091086	38.059375	35.244278	0.957496	9.129270	51.199451	0.000008	0.000008	366.013329	3447.611558	105.090757	25687.588611	0.304459
51128	stream_cluster	1	76	31.46153846153846	0.820000	0.5698923076923077	347.659556	37.044564	34.374898	0.980270	9.819073	52.981544	0.000008	0.000008	379.389744	3394.076463	99.239352	25903.578301	0.286406
51640	stream_cluster	1	76	31.53846153846154	0.820000	0.5888923076923077	341.240417	36.644932	33.363682	1.035332	10.490768	54.023603	0.000008	0.000008	398.667952	3234.007342	104.094556	24180.983395	0.306119
52144	stream_cluster	1	76	31.53846153846154	0.820000	0.5864923076923076	330.331277	36.134813	35.199232	1.013757	9.891922	52.377376	0.000008	0.000008	401.416454	3166.007379	104.754444	23215.637537	0.305027
52656	stream_cluster	1	76	31.307692307692307	0.820000	0.5794153846153848	345.272958	35.368857	35.257242	0.993204	9.805678	51.545874	0.000008	0.000008	386.149735	3208.022734	102.530356	24013.085386	0.302257
53160	stream_cluster	1	76	31.23076923076923	0.820000	0.5794769230769231	348.356093	35.488012	34.106144	0.951594	9.689568	53.885638	0.000008	0.000008	368.766030	3272.894730	99.224208	22771.758974	0.287715
53672	stream_cluster	1	76	31.46153846153846	0.820000	0.6126307692307692	335.979965	35.582522	33.915997	1.007639	9.189011	53.321468	0.000008	0.000008	369.340566	3208.307511	104.141547	23991.427685	0.306537
54184	stream_cluster	1	76	31.46153846153846	0.820000	0.583076923076923	333.884267	35.572356	35.154623	1.026401	11.538986	54.611771	0.000008	0.000008	373.095667	3159.244275	104.621986	23993.352397	0.303177
54688	stream_cluster	1	76	31.23076923076923	0.820000	0.5794307692307693	348.474695	35.456771	34.847819	0.960494	9.742856	55.481412	0.000008	0.000008	371.798934	3233.356848	99.351860	24386.242494	0.305709
1092160	stream_cluster	1	153	29.846153846153847	0.820000	0.46444615384615384	0.000000	11.314473	2.203793	0.121687	27.019837	30.753810	0.000033	0.000012	366.075498	335.429618	2.991014	227.238702	0.310752
1092672	stream_cluster	1	153	30.0	0.820000	0.45486153846153843	0.000000	3.364993	0.000000	0.000000	4.281043	1.136342	0.000000	0.000000	163.701298	67.156237	0.000000	26.000724	0.037206
1093184	stream_cluster	1	153	29.923076923076923	0.820000	0.45607692307692305	0.000000	1.895801	0.000000	0.000000	0.333748	0.166507	0.000004	0.000018	12.685148	4.675757	0.103089	7.120782	0.010733
1093688	stream_cluster	1	153	29.692307692307693	0.820000	0.4572461538461538	0.000000	1.749467	0.000000	0.000000	0.000000	1.540233	0.000000	0.000001	1.252883	2.889753	0.104359	7.023354	0.010753
1094200	stream_cluster	1	153	29.692307692307693	0.820000	0.4702923076923078	0.000000	0.064012	0.000000	0.000000	0.333457	0.000000	0.000001	0.000001	1.998289	2.890113	4.112461	7.209934	0.010732
1094704	stream_cluster	1	153	29.076923076923077	0.820000	0.565076923076923	187.215106	0.020846	8.951254	0.176471	0.958447	6.236136	0.000485	0.001305	53.183444	768.382330	60.971542	3782.842475	0.104577
1095216	stream_cluster	1	153	29.153846153846153	0.820000	0.8402615384615386	346.948046	4.806142	25.022781	0.215591	5.223661	42.229580	0.000000	0.000001	94.750533	1651.720252	68.243554	19723.098797	0.132080
1095728	stream_cluster	1	153	28.76923076923077	0.820000	0.9125692307692307	300.534766	11.305831	29.521324	0.303137	6.306988	49.401568	0.000005	0.000004	100.277884	2245.513697	96.881334	6777.599026	0.212840
1096232	stream_cluster	1	153	29.076923076923077	0.820000	0.9740461538461539	378.591584	19.481168	35.440023	0.361882	6.844978	51.727707	0.000003	0.000003	133.999599	3047.425630	115.626282	7642.432395	0.248663
1096744	stream_cluster	1	153	29.0	0.820000	1.0868153846153845	345.428293	29.251879	35.206347	0.356558	7.038447	59.180542	0.000003	0.000003	177.238680	3298.926417	116.763595	8363.589028	0.219306
1097256	stream_cluster	1	153	28.923076923076923	0.820000	0.9018307692307693	348.465940	34.113001	35.115031	0.348617	7.591808	56.097666	0.000004	0.000004	199.591665	3127.155271	104.968340	8157.609204	0.220273
1097768	stream_cluster	1	153	28.692307692307693	0.820000	1.0453384615384615	350.214396	37.069206	39.059911	0.354567	7.573676	53.780947	0.000004	0.000004	197.562526	3129.238073	109.091492	6709.418725	0.227770
1098280	stream_cluster	1	153	28.692307692307693	0.820000	0.9327846153846154	349.750237	38.105208	33.913293	0.352669	7.597004	57.724640	0.000004	0.000004	180.441863	3200.410873	121.455763	6707.327937	0.230484
1098792	stream_cluster	1	153	28.846153846153847	0.820000	1.0499692307692308	354.515092	37.596996	34.723501	0.374260	7.570980	56.340558	0.000004	0.000005	160.458620	3111.766358	141.838421	6437.892339	0.279940
1099304	stream_cluster	1	153	29.23076923076923	0.820000	1.0058307692307695	349.137144	37.881423	35.536903	0.352321	7.351440	70.271916	0.000003	0.000004	154.857812	3183.988321	139.353727	6648.287036	0.307660
1099816	stream_cluster	1	153	29.23076923076923	0.820000	1.0058615384615386	358.437587	40.891120	35.125923	0.446995	7.573934	72.642429	0.000003	0.000004	151.448071	3214.170841	140.903815	16629.398532	0.282272
1100328	stream_cluster	1	153	29.0	0.820000	1.088953846153846	371.598751	41.686830	35.139210	0.496962	7.312143	71.839956	0.000004	0.000004	149.094131	3125.099052	140.100290	16389.552420	0.211963
1100840	stream_cluster	1	153	29.0	0.820000	0.9812	358.981683	41.911724	34.453276	0.417826	7.316402	71.856864	0.000004	0.000003	149.551179	3106.455865	140.077295	17192.900898	0.210413
1101352	stream_cluster	1	153	28.923076923076923	0.820000	1.0275230769230768	371.811309	40.955493	41.663084	0.352293	7.582327	72.041753	0.000004	0.000004	151.564745	3466.923570	134.073226	17225.725989	0.221264
1101864	stream_cluster	1	153	28.923076923076923	0.820000	0.9906461538461536	374.525008	37.765355	47.975072	0.340835	7.306672	69.732955	0.000004	0.000004	149.196895	4082.345253	110.490429	17362.633029	0.212948
1102376	stream_cluster	1	153	28.692307692307693	0.820000	1.0286	490.269107	36.950765	48.026316	0.339477	7.344451	56.120676	0.000003	0.000004	148.230011	3930.387589	111.056697	17374.188809	0.212280
1102880	stream_cluster	1	153	28.76923076923077	0.820000	1.0003538461538464	480.963806	36.640850	43.918181	0.352714	7.583873	59.011755	0.000004	0.000004	151.890794	3350.306221	109.638025	17048.796429	0.210714
1103392	stream_cluster	1	153	28.923076923076923	0.820000	0.9918769230769231	481.435226	37.093710	34.382330	0.345895	7.517474	57.756712	0.000003	0.000004	156.766048	3142.916245	109.222983	16943.285814	0.217406
1103896	stream_cluster	1	153	29.0	0.820000	1.098523076923077	489.311320	37.407408	34.376650	0.349981	7.115019	58.281393	0.000004	0.000004	182.643254	3147.936326	109.413821	15481.553261	0.214638
1104408	stream_cluster	1	153	29.0	0.820000	1.0736153846153846	482.114576	37.647668	35.093861	0.349123	7.263232	58.620327	0.000004	0.000004	187.471395	3145.915744	109.432624	14077.585343	0.214309
1104912	stream_cluster	1	153	28.846153846153847	0.820000	0.9955076923076924	485.334722	37.808602	34.688520	0.356783	7.013081	57.554526	0.000004	0.000004	159.023274	3157.052058	107.482498	13958.811300	0.218668
1105424	stream_cluster	1	153	28.76923076923077	0.820000	1.1012307692307692	481.221376	37.506988	34.144772	0.351588	7.137070	59.433451	0.000004	0.000004	151.751162	3140.985114	116.239723	7992.126958	0.204050
1105936	stream_cluster	1	153	28.923076923076923	0.820000	0.9990307692307691	375.045670	37.165958	35.074051	0.352567	7.262344	55.308276	0.000004	0.000004	154.293454	3135.323155	140.087652	6946.220571	0.227325
1106448	stream_cluster	1	153	29.076923076923077	0.820000	1.055953846153846	340.652812	37.283549	33.819862	0.353792	7.370115	69.447207	0.000004	0.000004	153.742492	3154.105401	125.787622	6760.770497	0.282632
1106960	stream_cluster	1	153	29.307692307692307	0.820000	1.0807076923076921	331.925562	40.437747	35.058775	0.416657	7.285329	72.343351	0.000004	0.000004	153.351728	3158.523339	107.165922	6862.150993	0.298983
1107472	stream_cluster	1	153	29.153846153846153	0.820000	1.0760461538461539	334.056617	43.711604	34.572093	0.490933	8.435014	55.769892	0.000004	0.000005	152.698745	3157.535434	105.566956	6566.917660	0.263750
