#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
504 stream_cluster 1 76 34 0.820000 0.369600  nan nan nan nan nan nan nan nan nan nan nan nan nan
1016 stream_cluster 1 76 34 0.820000 0.354200  nan nan nan nan nan nan nan nan nan nan nan nan nan
1528 stream_cluster 1 76 34 0.820000 0.323400  nan nan nan nan nan nan nan nan 2.743126 nan nan nan nan
2040 stream_cluster 1 76 34 0.820000 0.369600  nan nan nan nan nan nan nan nan 4.032041 nan nan nan nan
2544 stream_cluster 1 76 34 0.820000 0.385000  nan nan nan nan nan nan nan nan 23.010277 nan nan nan nan
3056 stream_cluster 1 76 34 0.820000 0.462200  nan nan nan nan nan nan nan nan 149.645367 nan nan nan nan
3568 stream_cluster 1 76 34 0.820000 0.570000  nan nan nan nan nan nan nan nan 195.465431 nan nan nan nan
4080 stream_cluster 1 76 34 0.820000 0.570200  nan nan nan nan nan nan nan nan 149.041569 nan nan nan nan
4592 stream_cluster 1 76 34 0.820000 0.677800  nan nan nan nan nan nan nan nan 164.923874 nan nan nan nan
5104 stream_cluster 1 76 33 0.820000 0.662600  nan nan nan nan nan nan nan nan 179.658701 nan nan nan nan
5624 stream_cluster 1 76 34 0.820000 0.739400  nan nan nan nan nan nan nan nan 192.849234 nan nan nan nan
6136 stream_cluster 1 76 34 0.820000 0.508600  nan nan nan nan nan nan nan nan 189.944490 nan nan nan nan
6648 stream_cluster 1 76 33 0.820000 0.770400  nan nan nan nan nan nan nan nan 188.336168 nan nan nan nan
7152 stream_cluster 1 76 34 0.820000 0.693200  nan nan nan nan nan nan nan nan 202.703556 nan nan nan nan
7664 stream_cluster 1 76 34 0.820000 0.662200  nan nan nan nan nan nan nan nan 220.330276 nan nan nan nan
8176 stream_cluster 1 76 34 0.820000 0.477600  nan nan nan nan nan nan nan nan 221.420724 nan nan nan nan
8688 stream_cluster 1 76 33 0.820000 0.724200  nan nan nan nan nan nan nan nan 200.561127 nan nan nan nan
9200 stream_cluster 1 76 33 0.820000 0.662600  nan nan nan nan nan nan nan nan 188.144035 nan nan nan nan
9712 stream_cluster 1 76 33 0.820000 0.662800  nan nan nan nan nan nan nan nan 192.537582 nan nan nan nan
10224 stream_cluster 1 76 33 0.820000 0.662800  nan nan nan nan nan nan nan nan 193.018343 nan nan nan nan
10744 stream_cluster 1 76 33 0.820000 0.770400  nan nan nan nan nan nan nan nan 188.592023 nan nan nan nan
11256 stream_cluster 1 76 33 0.820000 0.739600  nan nan nan nan nan nan nan nan 188.041356 nan nan nan nan
11768 stream_cluster 1 76 33 0.820000 0.693400  nan nan nan nan nan nan nan nan 191.982442 nan nan nan nan
12280 stream_cluster 1 76 33 0.820000 0.739600  nan nan nan nan nan nan nan nan 191.254185 nan nan nan nan
12792 stream_cluster 1 76 33 0.820000 0.646800  nan nan nan nan nan nan nan nan 185.554302 nan nan nan nan
13304 stream_cluster 1 76 33 0.820000 0.631600  nan nan nan nan nan nan nan nan 184.510084 nan nan nan nan
13816 stream_cluster 1 76 33 0.820000 0.662600  nan nan nan nan nan nan nan nan 188.331769 nan nan nan nan
14328 stream_cluster 1 76 34 0.820000 0.462200  nan nan nan nan nan nan nan nan 200.729220 nan nan nan nan
14840 stream_cluster 1 76 34 0.820000 0.862400  nan nan nan nan nan nan nan nan 218.783299 nan nan nan nan
15352 stream_cluster 1 76 34 0.820000 0.677600  nan nan nan nan nan nan nan nan 220.785184 nan nan nan nan
15864 stream_cluster 1 76 33 0.820000 0.755200  nan nan nan nan nan nan nan nan 200.983939 nan nan nan nan
16376 stream_cluster 1 76 33 0.820000 0.662600  nan nan nan nan nan nan nan nan 188.270774 nan nan nan nan
16880 stream_cluster 1 76 33 0.820000 0.600800  nan nan nan nan nan nan nan nan 189.954251 nan nan nan nan
17392 stream_cluster 1 76 33 0.820000 0.662400  nan nan nan nan nan nan nan nan 190.339918 nan nan nan nan
17904 stream_cluster 1 76 33 0.820000 0.647200  nan nan nan nan nan nan nan nan 190.190191 nan nan nan nan
18416 stream_cluster 1 76 33 0.820000 0.754800  nan nan nan nan nan nan nan nan 190.258309 nan nan nan nan
18928 stream_cluster 1 76 33 0.820000 0.677800  nan nan nan nan nan nan nan nan 190.933248 nan nan nan nan
19440 stream_cluster 1 76 33 0.820000 0.677800  nan nan nan nan nan nan nan nan 191.012263 nan nan nan nan
19952 stream_cluster 1 76 32 0.820000 0.647200  nan nan nan nan nan nan nan nan 190.557839 nan nan nan nan
20456 stream_cluster 1 76 32 0.820000 0.647200  nan nan nan nan nan nan nan nan 191.285701 nan nan nan nan
20968 stream_cluster 1 76 32 0.820000 0.678000  nan nan nan nan nan nan nan nan 191.718424 nan nan nan nan
21480 stream_cluster 1 76 33 0.820000 0.770400  nan nan nan nan nan nan nan nan 195.424810 nan nan nan nan
21992 stream_cluster 1 76 34 0.820000 0.847000  nan nan nan nan nan nan nan nan 211.769844 nan nan nan nan
22496 stream_cluster 1 76 34 0.820000 0.877800  nan nan nan nan nan nan nan nan 225.830858 nan nan nan nan
23000 stream_cluster 1 76 34 0.820000 0.539000  nan nan nan nan nan nan nan nan 221.211754 nan nan nan nan
23512 stream_cluster 1 76 33 0.820000 0.693200  nan nan nan nan nan nan nan nan 212.108268 nan nan nan nan
24024 stream_cluster 1 76 33 0.820000 0.616000  nan nan nan nan nan nan nan nan 199.690772 nan nan nan nan
24536 stream_cluster 1 76 33 0.820000 0.539000  nan nan nan nan nan nan nan nan 196.301436 nan nan nan nan
25048 stream_cluster 1 76 33 0.820000 0.462000  nan nan nan nan nan nan nan nan 195.384515 nan nan nan nan
25560 stream_cluster 1 76 33 0.820000 0.631600  nan nan nan nan nan nan nan nan 198.289889 nan nan nan nan
26072 stream_cluster 1 76 33 0.820000 0.446600  nan nan nan nan nan nan nan nan 202.676513 nan nan nan nan
26584 stream_cluster 1 76 32 0.820000 0.616200  nan nan nan nan nan nan nan nan 207.847307 nan nan nan nan
27096 stream_cluster 1 76 33 0.820000 0.847400  nan nan nan nan nan nan nan nan 211.321431 nan nan nan nan
27608 stream_cluster 1 76 32 0.820000 0.647200  nan nan nan nan nan nan nan nan 209.323506 nan nan nan nan
28120 stream_cluster 1 76 33 0.820000 0.847400  nan nan nan nan nan nan nan nan 208.023660 nan nan nan nan
28632 stream_cluster 1 76 32 0.820000 0.554600  nan nan nan nan nan nan nan nan 208.236454 nan nan nan nan
29136 stream_cluster 1 76 34 0.820000 0.646800  nan nan nan nan nan nan nan nan 236.404183 nan nan nan nan
29648 stream_cluster 1 76 33 0.820000 0.754600  nan nan nan nan nan nan nan nan 258.735713 nan nan nan nan
30160 stream_cluster 1 76 32 0.820000 0.462000  nan nan nan nan nan nan nan nan 235.133385 nan nan nan nan
30672 stream_cluster 1 76 32 0.820000 0.523800  nan nan nan nan nan nan nan nan 219.139264 nan nan nan nan
31184 stream_cluster 1 76 32 0.820000 0.754800  nan nan nan nan nan nan nan nan 221.284972 nan nan nan nan
31696 stream_cluster 1 76 32 0.820000 0.754600  nan nan nan nan nan nan nan nan 226.696977 nan nan nan nan
32208 stream_cluster 1 76 32 0.820000 0.585200  nan nan nan nan nan nan nan nan 234.798540 nan nan nan nan
32720 stream_cluster 1 76 33 0.820000 0.647000  nan nan nan nan nan nan nan nan 230.923725 nan nan nan nan
33232 stream_cluster 1 76 32 0.820000 0.755000  nan nan nan nan nan nan nan nan 230.344397 nan nan nan nan
33744 stream_cluster 1 76 32 0.820000 0.493200  nan nan nan nan nan nan nan nan 235.207141 nan nan nan nan
34256 stream_cluster 1 76 32 0.820000 0.647200  nan nan nan nan nan nan nan nan 235.543808 nan nan nan nan
34768 stream_cluster 1 76 32 0.820000 0.755200  nan nan nan nan nan nan nan nan 235.888742 nan nan nan nan
35280 stream_cluster 1 76 32 0.820000 0.847800  nan nan nan nan nan nan nan nan 230.113063 nan nan nan nan
35792 stream_cluster 1 76 32 0.820000 0.740000  nan nan nan nan nan nan nan nan 221.834954 nan nan nan nan
36296 stream_cluster 1 76 33 0.820000 0.754600  nan nan nan nan nan nan nan nan 259.396342 nan nan nan nan
36808 stream_cluster 1 76 34 0.820000 0.646800  nan nan nan nan nan nan nan nan 326.273735 nan nan nan nan
