#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
512 stream_cluster 1 76 34 0.820000 0.323400  nan nan nan nan nan nan nan nan nan nan nan nan nan
1024 stream_cluster 1 76 34 0.820000 0.338800  nan nan nan nan nan 0.000000 nan nan nan nan nan nan nan
1528 stream_cluster 1 76 34 0.820000 0.354200  nan nan nan nan nan 0.524869 nan nan nan nan nan nan nan
2040 stream_cluster 1 76 34 0.820000 0.338800  nan nan nan nan nan 2.087405 nan nan nan nan nan nan nan
2552 stream_cluster 1 76 34 0.820000 0.338800  nan nan nan nan nan 0.330818 nan nan nan nan nan nan nan
3056 stream_cluster 1 76 34 0.820000 0.385000  nan nan nan nan nan 20.406779 nan nan nan nan nan nan nan
3568 stream_cluster 1 76 34 0.820000 0.816200  nan nan nan nan nan 61.437788 nan nan nan nan nan nan nan
4080 stream_cluster 1 76 34 0.820000 0.693400  nan nan nan nan nan 70.080049 nan nan nan nan nan nan nan
4592 stream_cluster 1 76 34 0.820000 0.600800  nan nan nan nan nan 54.985720 nan nan nan nan nan nan nan
5104 stream_cluster 1 76 34 0.820000 0.677800  nan nan nan nan nan 67.512686 nan nan nan nan nan nan nan
5616 stream_cluster 1 76 34 0.820000 0.678000  nan nan nan nan nan 67.958389 nan nan nan nan nan nan nan
6128 stream_cluster 1 76 34 0.820000 0.647200  nan nan nan nan nan 66.024161 nan nan nan nan nan nan nan
6640 stream_cluster 1 76 33 0.820000 0.724000  nan nan nan nan nan 67.933348 nan nan nan nan nan nan nan
7152 stream_cluster 1 76 33 0.820000 0.770000  nan nan nan nan nan 68.214242 nan nan nan nan nan nan nan
7664 stream_cluster 1 76 33 0.820000 0.770600  nan nan nan nan nan 67.208848 nan nan nan nan nan nan nan
8176 stream_cluster 1 76 33 0.820000 0.801600  nan nan nan nan nan 67.097650 nan nan nan nan nan nan nan
8696 stream_cluster 1 76 33 0.820000 0.755200  nan nan nan nan nan 66.736815 nan nan nan nan nan nan nan
9208 stream_cluster 1 76 33 0.820000 0.600800  nan nan nan nan nan 66.603358 nan nan nan nan nan nan nan
9720 stream_cluster 1 76 33 0.820000 0.755200  nan nan nan nan nan 67.610875 nan nan nan nan nan nan nan
