#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
504 stream_cluster 1 76 33 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan nan
1016 stream_cluster 1 76 33 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan nan
1528 stream_cluster 1 76 33 0.820000 0.323400  nan nan nan nan nan nan nan nan nan nan nan nan nan
2032 stream_cluster 1 76 33 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan nan
2544 stream_cluster 1 76 33 0.820000 0.308000  nan 0.016411 nan nan nan nan nan nan nan nan nan nan nan
3056 stream_cluster 1 76 33 0.820000 0.570000  nan 4.835072 nan nan nan nan nan nan nan nan nan nan nan
3568 stream_cluster 1 76 32 0.820000 0.693400  nan 13.738260 nan nan nan nan nan nan nan nan nan nan nan
4080 stream_cluster 1 76 32 0.820000 0.554400  nan 22.494877 nan nan nan nan nan nan nan nan nan nan nan
4592 stream_cluster 1 76 32 0.820000 0.678000  nan 31.709346 nan nan nan nan nan nan nan nan nan nan nan
5096 stream_cluster 1 76 33 0.820000 0.554600  nan 38.946434 nan nan nan nan nan nan nan nan nan nan nan
5608 stream_cluster 1 76 33 0.820000 0.754800  nan 43.666527 nan nan nan nan nan nan nan nan nan nan nan
6120 stream_cluster 1 76 32 0.820000 0.693200  nan 46.960083 nan nan nan nan nan nan nan nan nan nan nan
6632 stream_cluster 1 76 32 0.820000 0.755400  nan 49.102203 nan nan nan nan nan nan nan nan nan nan nan
7144 stream_cluster 1 76 32 0.820000 0.646800  nan 48.846098 nan nan nan nan nan nan nan nan nan nan nan
7656 stream_cluster 1 76 32 0.820000 0.678200  nan 46.936263 nan nan nan nan nan nan nan nan nan nan nan
8168 stream_cluster 1 76 32 0.820000 0.739800  nan 46.243682 nan nan nan nan nan nan nan nan nan nan nan
8680 stream_cluster 1 76 32 0.820000 0.662800  nan 46.293159 nan nan nan nan nan nan nan nan nan nan nan
9200 stream_cluster 1 76 32 0.820000 0.539600  nan 45.591980 nan nan nan nan nan nan nan nan nan nan nan
9712 stream_cluster 1 76 32 0.820000 0.677800  nan 45.321943 nan nan nan nan nan nan nan nan nan nan nan
10224 stream_cluster 1 76 32 0.820000 0.662400  nan 45.402361 nan nan nan nan nan nan nan nan nan nan nan
10736 stream_cluster 1 76 32 0.820000 0.662800  nan 45.169101 nan nan nan nan nan nan nan nan nan nan nan
11248 stream_cluster 1 76 32 0.820000 0.678200  nan 45.605334 nan nan nan nan nan nan nan nan nan nan nan
11768 stream_cluster 1 76 31 0.820000 0.662800  nan 45.737808 nan nan nan nan nan nan nan nan nan nan nan
12280 stream_cluster 1 76 32 0.820000 0.647400  nan 46.017811 nan nan nan nan nan nan nan nan nan nan nan
12784 stream_cluster 1 76 33 0.820000 0.847000  nan 48.506564 nan nan nan nan nan nan nan nan nan nan nan
