#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN
1495800856987108563	parsec.facesim	1	1400	35	1.000000	0.816000	0.863000	700859874	607937	289636	119877644	1294221	354788303	3955
1495800857496317573	parsec.facesim	1	1400	35	1.000000	0.746000	0.789000	700851178	93144	58655	160581254	877624	439063489	264
1495800858005455000	parsec.facesim	1	1400	35	1.000000	0.762000	0.806000	700848508	592495	193642	124435986	949927	401222863	1835
1495800858514772468	parsec.facesim	1	1400	35	1.000000	0.779000	0.824000	700850948	709346	228388	125096921	1414380	303639304	2604
1495800859024086853	parsec.facesim	1	1400	35	1.000000	0.800000	0.846000	700850040	849577	477060	154733257	1512944	362218598	6710
1495800859533332238	parsec.facesim	1	1400	35	1.000000	0.769000	0.813000	700845700	612794	357755	136082988	1258330	328008607	5012
1495800860042626123	parsec.facesim	1	1400	35	1.000000	0.744000	0.787000	700843156	621693	359961	136168880	1229469	328311992	5177
1495800860551866675	parsec.facesim	1	1400	35	1.000000	0.743000	0.786000	700851196	549723	309235	133806304	1191445	322493982	4262
1495800861061116435	parsec.facesim	1	1400	35	1.000000	0.730000	0.772000	700853692	458857	271169	153922160	799785	510017222	4154
1495800861570380278	parsec.facesim	1	1400	35	1.000000	0.829000	0.878000	700848468	79388	27027	541404924	700343	905032636	112
1495800862079549121	parsec.facesim	1	1400	36	1.000000	1.269000	1.346000	700841656	71854	25881	796338837	1042125	1106675092	120
1495800862588625507	parsec.facesim	1	1400	35	1.000000	0.832000	0.881000	700855732	508906	330474	177407632	719959	587151247	5304
1495800863097911850	parsec.facesim	1	1400	35	1.000000	0.801000	0.849000	700891428	4474372	1153221	289042508	4278162	496689888	20251
1495800863607155527	parsec.facesim	1	1400	35	1.000000	0.931000	0.986000	700852968	5699068	26687	356719633	5536583	669415296	115
1495800864116400412	parsec.facesim	1	1400	35	1.000000	0.921000	0.976000	700977082	6286363	27658	348053381	5410331	655669749	112
1495800864625490422	parsec.facesim	1	1400	36	1.000000	0.911000	0.965000	700850034	6065599	27922	339609288	5370262	645385196	113
1495800865134713224	parsec.facesim	1	1400	36	1.000000	0.914000	0.968000	700951310	4763547	33105	347428182	4420923	678678267	190
1495800865643948359	parsec.facesim	1	1400	36	1.000000	0.906000	0.960000	700841682	9133817	28272	319650245	4978115	628008551	113
1495800866153128160	parsec.facesim	1	1400	36	1.000000	0.903000	0.957000	700839996	9101217	28508	315139960	4957828	621573177	123
1495800866662837170	parsec.facesim	1	1400	36	1.000000	0.901000	0.955000	700844104	8945291	28739	312427476	4946947	618376605	113
1495800867172111722	parsec.facesim	1	1400	35	1.000000	0.898000	0.951000	700842816	8676257	28104	305605399	4944645	609396521	113
1495800867681333690	parsec.facesim	1	1400	36	1.000000	0.894000	0.947000	700841536	8671104	27818	306464171	4943329	611410171	113
1495800868190625783	parsec.facesim	1	1400	35	1.000000	0.891000	0.944000	700821636	50955	21433	157236322	226152	329448763	113
1495800868700077835	parsec.facesim	1	1400	35	1.000000	0.801000	0.847000	700842492	48245	21031	155034929	222936	324784899	112
1495800869209429595	parsec.facesim	1	1400	35	1.000000	0.762000	0.806000	700904292	51431	21944	157118075	224370	329237354	113
1495800869718756146	parsec.facesim	1	1400	35	1.000000	0.768000	0.812000	700859524	50941	22100	153068331	220133	320567382	112
1495800870228051323	parsec.facesim	1	1400	35	1.000000	0.757000	0.800000	700849396	50479	21757	155217369	223055	325139348	111
1495800870737354374	parsec.facesim	1	1400	35	1.000000	0.763000	0.807000	700850936	51019	22349	155713645	222481	325418511	113
1495800871246676551	parsec.facesim	1	1400	35	1.000000	0.754000	0.797000	700855040	50388	22129	156426769	224299	327760371	114
1495800871756019811	parsec.facesim	1	1400	35	1.000000	0.763000	0.807000	700989956	50700	22488	156435087	224982	327725336	112
1495800872265240488	parsec.facesim	1	1400	35	1.000000	0.757000	0.800000	700844776	51464	22361	154594593	221524	323818304	113
1495800872774500748	parsec.facesim	1	1400	35	1.000000	0.760000	0.804000	700839000	51102	21968	154509187	220950	323674922	112
1495800873283900007	parsec.facesim	1	1400	35	1.000000	0.763000	0.807000	700848776	51564	22113	154817663	222900	324259185	113
1495800873793187476	parsec.facesim	1	1400	35	1.000000	0.759000	0.803000	700858680	50064	22059	156425651	222866	327009711	112
1495800874302583819	parsec.facesim	1	1400	35	1.000000	0.771000	0.815000	701078616	50794	22395	154570586	222157	323747938	113
1495800874811993912	parsec.facesim	1	1400	35	1.000000	0.762000	0.806000	700883088	51398	22371	155986152	224331	326788973	113
1495800875321467922	parsec.facesim	1	1400	35	1.000000	0.768000	0.812000	700884252	51070	22093	155537565	223342	325823935	114
1495800875830796140	parsec.facesim	1	1400	35	1.000000	0.764000	0.808000	700869960	49161	21592	155530696	221567	325787962	112
1495800876340151316	parsec.facesim	1	1400	35	1.000000	0.761000	0.806000	700871112	51476	22317	152321457	219045	318936389	113
1495800876849654409	parsec.facesim	1	1400	35	1.000000	0.757000	0.800000	700869888	48740	21797	156388432	224095	326977931	112
1495800877358949753	parsec.facesim	1	1400	35	1.000000	0.761000	0.806000	700905256	50600	22241	154426380	221310	323312282	113
1495800877868269013	parsec.facesim	1	1400	35	1.000000	0.755000	0.798000	700872200	49986	22001	156490689	224970	327837881	112
1495800878377639356	parsec.facesim	1	1400	35	1.000000	0.756000	0.799000	700875572	50330	22109	156174017	225162	327172508	113
1495800878886991866	parsec.facesim	1	1400	35	1.000000	0.758000	0.801000	700877648	51189	22031	155589628	222593	325938010	113
1495800879396388167	parsec.facesim	1	1400	35	1.000000	0.759000	0.803000	700876248	51586	22556	154435665	220979	323462428	114
1495800879905775677	parsec.facesim	1	1400	35	1.000000	0.758000	0.801000	700877256	50589	22251	155311355	223185	325027906	112
1495800880415080854	parsec.facesim	1	1400	35	1.000000	0.760000	0.804000	700879768	6061146	28031	263271419	3357609	530135887	127
1495800880924383280	parsec.facesim	1	1400	35	1.000000	0.908000	0.962000	700877240	9450965	25837	314992599	5154596	636122373	112
1495800881433710540	parsec.facesim	1	1400	35	1.000000	0.906000	0.960000	700883706	9241305	27734	310193075	5172516	628786925	113
1495800881942969842	parsec.facesim	1	1400	36	1.000000	0.903000	0.957000	700867746	8964513	27654	304887438	5152773	621538361	112
1495800882452270310	parsec.facesim	1	1400	36	1.000000	0.898000	0.951000	700876148	8944297	27593	303076716	5167220	619060891	113
1495800882961465945	parsec.facesim	1	1400	36	1.000000	0.896000	0.949000	700865404	5706040	27310	289058321	4019937	630290376	135
1495800883470803247	parsec.facesim	1	1400	36	1.000000	0.915000	0.969000	700883349	3609632	864036	325537120	2629732	719344171	1710
1495800883980354048	parsec.facesim	1	1400	35	1.000000	0.979000	1.037000	630351675	713506	290609	103853051	1148051	259492839	2178
1495800884490279182	parsec.freqmine	1	1400	35	1.000000	0.574000	0.610000	549446650	5863219	1707736	130510185	2035011	257573343	29570
1495800885000028358	parsec.freqmine	1	1400	35	1.000000	0.785000	0.832000	700923862	7672413	2233052	161906543	2627244	314503348	38847
1495800885509808451	parsec.freqmine	1	1400	35	1.000000	0.794000	0.840000	700963918	7546418	2200759	165432304	2592292	326862115	38402
1495800886019563294	parsec.freqmine	1	1400	35	1.000000	0.795000	0.841000	700940516	7268834	2140547	165199110	2568793	328954233	37618
1495800886528791095	parsec.freqmine	1	1400	35	1.000000	0.788000	0.833000	700837307	202795	99852	68502125	167942	164570390	1137
1495800887037959147	parsec.freqmine	1	1400	35	1.000000	0.661000	0.699000	700841156	189909	94618	68259058	176166	164253236	1087
1495800887547153657	parsec.freqmine	1	1400	34	1.000000	0.661000	0.699000	700937188	196711	98000	68320981	175895	164110908	1138
1495800888056326751	parsec.freqmine	1	1400	34	1.000000	0.664000	0.702000	700845927	188922	93740	68084449	166622	163776561	1083
1495800888565434844	parsec.freqmine	1	1400	34	1.000000	0.663000	0.701000	700846105	189605	93045	68046786	166977	163768819	1081
1495800889074612729	parsec.freqmine	1	1400	34	1.000000	0.664000	0.702000	700847960	189548	93001	68059780	169203	163789746	1083
1495800889583802823	parsec.freqmine	1	1400	34	1.000000	0.663000	0.701000	700853888	191781	93656	68081507	167244	163794635	1082
1495800890092936458	parsec.freqmine	1	1400	34	1.000000	0.663000	0.701000	700848915	191389	92898	68096702	165008	163794587	1083
1495800890602219343	parsec.freqmine	1	1400	34	1.000000	0.663000	0.701000	700851012	193929	94082	68091359	166151	163790070	1087
1495800891111433186	parsec.freqmine	1	1400	34	1.000000	0.663000	0.701000	700852389	193926	94504	68090255	167015	163812171	1083
1495800891620526447	parsec.freqmine	1	1400	34	1.000000	0.664000	0.702000	701014075	193403	93380	68148967	167592	163867897	1089
1495800892129762998	parsec.freqmine	1	1400	34	1.000000	0.663000	0.701000	700857313	191758	93123	68097331	166799	163831230	1082
1495800892638853258	parsec.freqmine	1	1400	34	1.000000	0.663000	0.701000	700854891	192715	92926	68110695	167307	163841698	1085
1495800893147967977	parsec.freqmine	1	1400	34	1.000000	0.663000	0.701000	700840268	192156	93101	68053132	166534	163795541	1080
1495800893657115529	parsec.freqmine	1	1400	34	1.000000	0.663000	0.701000	700838770	195887	94421	68116661	168477	163843179	1086
1495800894166308247	parsec.freqmine	1	1400	34	1.000000	0.663000	0.701000	700942219	192592	94892	68136089	165905	163852624	1087
1495800894675458174	parsec.freqmine	1	1400	34	1.000000	0.663000	0.701000	700838437	194263	95415	68099486	167365	163792211	1085
1495800895184662309	parsec.freqmine	1	1400	34	1.000000	0.914000	0.968000	700845022	286438	157270	150037829	470482	818378761	1792
1495800895693827278	parsec.freqmine	1	1400	35	1.000000	0.926000	0.981000	700968384	241578	131026	171705289	520524	1019864712	1277
1495800896203146621	parsec.freqmine	1	1400	34	1.000000	0.924000	0.979000	700837112	669267	354004	141333121	6611374	604383877	5121
1495800896712726631	parsec.freqmine	1	1400	35	1.000000	0.762000	0.807000	700841356	1543727	840418	179028004	4440309	415452306	13365
1495800897221971932	parsec.freqmine	1	1400	35	1.000000	0.781000	0.826000	700839216	113889	27027	392322344	690040	774257711	128
1495800897731257484	parsec.freqmine	1	1400	35	1.000000	0.859000	0.910000	700863881	100413	25879	424966815	576022	801006968	116
1495800898240468661	parsec.freqmine	1	1400	35	1.000000	0.936000	0.992000	700972712	87204	24824	436124717	527695	814094946	112
1495800898749665462	parsec.freqmine	1	1400	35	1.000000	0.938000	0.994000	700811673	108202	25816	434126307	591436	807521668	112
1495800899258769931	parsec.freqmine	1	1400	35	1.000000	0.940000	0.996000	700934536	86609	26908	408633246	687548	778748378	119
1495800899767866358	parsec.freqmine	1	1400	35	1.000000	0.922000	0.977000	700842791	109499	25235	425724320	589620	801319899	117
1495800900277001868	parsec.freqmine	1	1400	35	1.000000	0.931000	0.986000	700844362	108611	25368	439056600	528889	817723771	112
1495800900786311086	parsec.freqmine	1	1400	35	1.000000	0.940000	0.996000	700845311	106911	25450	437191610	543885	812912564	112
1495800901295411055	parsec.freqmine	1	1400	35	1.000000	0.943000	0.999000	700832868	110604	26101	425491544	636125	799239917	114
1495800901804622690	parsec.freqmine	1	1400	35	1.000000	0.943000	0.999000	700842688	109219	25521	438177630	530655	815815530	112
1495800902313655617	parsec.freqmine	1	1400	35	1.000000	0.942000	0.998000	700843561	109403	25431	440473392	519928	819073702	112
1495800902822849669	parsec.freqmine	1	1400	35	1.000000	0.940000	0.996000	700842726	108495	25457	438484400	538414	815108860	112
1495800903332158095	parsec.freqmine	1	1400	35	1.000000	0.940000	0.996000	700925063	111126	26974	433745832	586160	806396359	113
1495800903841497563	parsec.freqmine	1	1400	35	1.000000	0.938000	0.994000	700954849	110283	25436	424808854	626159	796995759	113
1495800904350673615	parsec.freqmine	1	1400	35	1.000000	0.940000	0.996000	700851008	109058	25987	436065972	516548	813559087	112
1495800904859967042	parsec.freqmine	1	1400	35	1.000000	0.942000	0.998000	700832787	106368	25240	435857657	557343	812551733	112
1495800905369061385	parsec.freqmine	1	1400	35	1.000000	0.940000	0.996000	700834705	108205	25491	434039649	590125	808021808	112
1495800905878105437	parsec.freqmine	1	1400	35	1.000000	0.941000	0.997000	700840611	107395	25936	433189775	590060	806057935	112
1495800906387263281	parsec.freqmine	1	1400	35	1.000000	0.943000	0.999000	700839553	110356	26795	420915921	686677	788922537	113
1495800906896535249	parsec.freqmine	1	1400	35	1.000000	0.941000	0.997000	700847401	107859	24813	439517585	583771	812972828	113
1495800907405649551	parsec.freqmine	1	1400	35	1.000000	0.942000	0.998000	700841671	109882	25847	438400846	618375	811097245	113
1495800907914809020	parsec.freqmine	1	1400	35	1.000000	0.942000	0.998000	700847821	109363	25376	424311857	678052	793317253	112
1495800908423935405	parsec.freqmine	1	1400	35	1.000000	0.942000	0.998000	700847851	108383	25259	435271489	623745	805409189	112
1495800908933115040	parsec.freqmine	1	1400	35	1.000000	0.942000	0.998000	700852069	108932	25264	439309093	570996	815566955	115
1495800909442406300	parsec.freqmine	1	1400	35	1.000000	0.950000	1.007000	700991092	109433	24950	438104403	618026	809522062	112
1495800909951575185	parsec.freqmine	1	1400	35	1.000000	0.944000	1.000000	700946855	108433	25613	427459215	672683	796583198	112
1495800910460942112	parsec.freqmine	1	1400	35	1.000000	0.946000	1.002000	700945767	112520	26038	425907915	681700	795678739	115
1495800910970103247	parsec.freqmine	1	1400	35	1.000000	0.940000	0.996000	700942110	108728	24938	435957442	640714	805146112	112
1495800911479261424	parsec.freqmine	1	1400	35	1.000000	0.946000	1.002000	701135563	111727	26197	429796043	678956	798701727	114
1495800911988330684	parsec.freqmine	1	1400	35	1.000000	0.941000	0.997000	700957172	107017	24616	427053187	697683	791666799	112
1495800912497510902	parsec.freqmine	1	1400	35	1.000000	0.948000	1.004000	700944541	113369	25851	412944188	716581	784299845	116
1495800913006781579	parsec.freqmine	1	1400	35	1.000000	0.926000	0.981000	700951530	103152	25132	356055304	782346	745850307	120
1495800913516100422	parsec.freqmine	1	1400	35	1.000000	0.871000	0.923000	701014532	103617	30322	255089588	944004	636696371	148
1495800914025230141	parsec.freqmine	1	1400	35	1.000000	0.850000	0.901000	700846934	123443	29752	325255032	832634	685288390	168
1495800914534422109	parsec.freqmine	1	1400	35	1.000000	0.908000	0.962000	700852200	189492	74051	251587368	1175871	574232061	904
1495800915043675161	parsec.freqmine	1	1400	35	1.000000	0.843000	0.893000	700846304	155846	65258	225980271	1923019	554859028	692
1495800915552809296	parsec.freqmine	1	1400	35	1.000000	0.883000	0.935000	700837875	141891	58059	235442519	2056259	575636266	595
1495800916062063056	parsec.freqmine	1	1400	35	1.000000	0.869000	0.921000	700835847	151951	64106	233223002	2270677	553341837	664
1495800916571223316	parsec.freqmine	1	1400	35	1.000000	0.875000	0.927000	509567150	440825	152551	161061011	1707720	360704995	2077
1495800917081265117	parsec.streamcluster	1	1400	35	1.000000	0.532000	0.566000	670743402	7204671	2081112	157855802	2476517	310259724	36188
1495800917591169709	parsec.streamcluster	1	1400	35	1.000000	0.788000	0.833000	700883019	7607332	2194512	161605526	2589211	314406821	38427
1495800918101024052	parsec.streamcluster	1	1400	35	1.000000	0.791000	0.836000	700978520	7499096	2162200	165234226	2550057	327055464	37955
1495800918610668020	parsec.streamcluster	1	1400	35	1.000000	0.790000	0.837000	700856141	6300387	1916682	205689820	2342730	413998567	33526
1495800919120128821	parsec.streamcluster	1	1400	35	1.000000	0.786000	0.833000	701024520	82598	34019	244263008	934917	564216828	268
1495800919629487997	parsec.streamcluster	1	1400	35	1.000000	0.961000	1.018000	700864270	58600	21609	247203664	940060	567145725	113
1495800920138797507	parsec.streamcluster	1	1400	36	1.000000	0.964000	1.021000	700863530	57022	21127	246983692	937811	566286981	112
1495800920648028309	parsec.streamcluster	1	1400	36	1.000000	0.964000	1.021000	700847060	57425	21347	247257232	939994	567247082	113
1495800921157380569	parsec.streamcluster	1	1400	36	1.000000	0.965000	1.022000	700845832	56925	21917	246651050	937829	565795436	110
1495800921666766412	parsec.streamcluster	1	1400	36	1.000000	0.965000	1.022000	700892122	59330	22596	247625865	941079	567835299	113
1495800922176155672	parsec.streamcluster	1	1400	36	1.000000	0.966000	1.023000	700839166	57015	21526	246822194	937836	566126463	112
1495800922685440640	parsec.streamcluster	1	1400	36	1.000000	0.968000	1.026000	700842428	58634	21981	247216598	940265	567053996	113
1495800923194727900	parsec.streamcluster	1	1400	36	1.000000	0.963000	1.020000	700953298	57736	21904	246092404	936243	564822521	114
1495800923704034202	parsec.streamcluster	1	1400	36	1.000000	0.967000	1.025000	700954264	57602	22213	247320103	940155	567292473	113
1495800924213250045	parsec.streamcluster	1	1400	36	1.000000	0.965000	1.022000	700856850	56758	21572	247284489	939127	567018514	112
1495800924722635430	parsec.streamcluster	1	1400	36	1.000000	0.965000	1.022000	700841048	58166	22906	245725761	939414	565229318	114
1495800925232137523	parsec.streamcluster	1	1400	36	1.000000	0.963000	1.020000	700847936	57679	22022	245979751	942958	566322230	112
1495800925741585533	parsec.streamcluster	1	1400	36	1.000000	0.963000	1.020000	700834492	60406	21848	245791727	945214	566454691	113
1495800926251012793	parsec.streamcluster	1	1400	36	1.000000	0.964000	1.021000	700842634	57063	20662	245260057	939280	565667313	112
1495800926760348511	parsec.streamcluster	1	1400	37	1.000000	0.961000	1.018000	701032664	58390	22270	245538060	945565	567026614	114
1495800927269705021	parsec.streamcluster	1	1400	36	1.000000	0.965000	1.022000	700854426	57364	21663	245129140	943786	566320278	113
1495800927779098781	parsec.streamcluster	1	1400	37	1.000000	0.962000	1.019000	700873466	55535	22264	246131177	947958	568599178	113
1495800928288378749	parsec.streamcluster	1	1400	37	1.000000	0.964000	1.021000	700831052	58335	22149	245041650	961604	566468747	114
1495800928797753217	parsec.streamcluster	1	1400	37	1.000000	0.963000	1.020000	700858188	57036	21527	244389623	959026	565340471	112
1495800929307118269	parsec.streamcluster	1	1400	37	1.000000	0.962000	1.019000	700852236	58299	22214	245373373	963364	567493742	113
1495800929816517487	parsec.streamcluster	1	1400	37	1.000000	0.965000	1.022000	700852692	57501	22454	244705288	1006846	566065529	112
1495800930325786497	parsec.streamcluster	1	1400	37	1.000000	0.963000	1.020000	700859508	61035	22162	244911520	1052700	566885967	113
1495800930835204090	parsec.streamcluster	1	1400	37	1.000000	0.963000	1.020000	701035626	59235	22363	243582721	1044454	563902481	114
1495800931344480933	parsec.streamcluster	1	1400	37	1.000000	0.962000	1.019000	700857188	60767	22593	244431826	1047137	565829066	113
1495800931853877318	parsec.streamcluster	1	1400	37	1.000000	0.962000	1.019000	700853766	58733	22121	244050118	1046654	564976321	112
1495800932363302203	parsec.streamcluster	1	1400	37	1.000000	0.961000	1.018000	700849032	58957	21976	243919973	1048037	564745431	113
1495800932872575755	parsec.streamcluster	1	1400	37	1.000000	0.961000	1.018000	700957720	56884	21485	243948980	1047702	564689193	112
1495800933381953223	parsec.streamcluster	1	1400	37	1.000000	0.962000	1.019000	700853296	58500	21843	244194605	1046950	565375995	113
1495800933891461024	parsec.streamcluster	1	1400	37	1.000000	0.961000	1.018000	700854428	57780	21501	243828863	1065837	564652158	112
1495800934400734992	parsec.streamcluster	1	1400	37	1.000000	0.962000	1.019000	700863164	60133	22510	243321893	1070821	563488162	113
1495800934910103919	parsec.streamcluster	1	1400	37	1.000000	0.962000	1.019000	701019348	58858	21673	243012633	1073334	562840356	114
1495800935419375971	parsec.streamcluster	1	1400	37	1.000000	0.959000	1.016000	700857692	60524	22830	243419193	1073863	563836819	110
1495800935928723897	parsec.streamcluster	1	1400	37	1.000000	0.961000	1.018000	700854572	58236	21863	243028338	1065407	562910054	112
1495800936438017740	parsec.streamcluster	1	1400	37	1.000000	0.960000	1.017000	700860044	58603	21977	243565641	1059704	564149038	113
1495800936947356625	parsec.streamcluster	1	1400	37	1.000000	0.960000	1.017000	626670125	386365	128009	215140173	1050511	493874305	1767
1495800937457137301	splash2x.barnes	1	1400	36	1.000000	0.962000	1.019000	552147062	5895734	1714476	130946373	2059112	258292868	29618
1495800937966931269	splash2x.barnes	1	1400	36	1.000000	0.780000	0.825000	700927377	7661161	2218102	161402951	2637437	313200930	38707
1495800938476762528	splash2x.barnes	1	1400	36	1.000000	0.792000	0.837000	700867115	7520803	2188004	164822130	2602834	325700866	38085
1495800938986599912	splash2x.barnes	1	1400	36	1.000000	0.793000	0.840000	701141181	7324291	2149927	165360971	2592851	328409801	37727
1495800939496194922	splash2x.barnes	1	1400	36	1.000000	0.789000	0.836000	701004798	1339134	662699	154093397	1676201	397332722	9836
1495800940005535598	splash2x.barnes	1	1400	36	1.000000	0.867000	0.919000	700976604	358179	149005	144994422	3174591	321837075	1699
1495800940514750317	splash2x.barnes	1	1400	36	1.000000	0.794000	0.841000	700947542	57146	25723	240834996	4069315	502687085	113
1495800941023954119	splash2x.barnes	1	1400	36	1.000000	0.930000	0.985000	700964891	53414	22721	241516321	3816137	503732359	112
1495800941533103754	splash2x.barnes	1	1400	36	1.000000	0.935000	0.991000	700949661	55022	31651	241638850	3547366	504560466	113
1495800942042306972	splash2x.barnes	1	1400	36	1.000000	0.936000	0.992000	700959210	54182	29638	241569746	3757374	503727615	112
1495800942551512107	splash2x.barnes	1	1400	36	1.000000	0.934000	0.990000	701138434	56313	29151	241524938	3785101	504313995	114
1495800943060653867	splash2x.barnes	1	1400	36	1.000000	0.935000	0.991000	700879982	55647	29457	241602827	3845510	504882363	113
1495800943569849544	splash2x.barnes	1	1400	36	1.000000	0.935000	0.992000	700877444	55878	34064	241346902	3790717	505569060	113
1495800944079016679	splash2x.barnes	1	1400	36	1.000000	0.934000	0.990000	700880332	55593	37836	240871550	4260526	503750241	113
1495800944588191856	splash2x.barnes	1	1400	36	1.000000	0.930000	0.985000	700880244	57922	27948	240869799	3947064	502359415	113
1495800945097486908	splash2x.barnes	1	1400	36	1.000000	0.928000	0.983000	700879944	55783	27691	240751279	3875934	503438304	112
1495800945606683501	splash2x.barnes	1	1400	36	1.000000	0.931000	0.986000	700872432	57792	33226	241843897	3316147	504203481	113
1495800946115969053	splash2x.barnes	1	1400	36	1.000000	0.934000	0.990000	700864748	55583	33459	242080202	3033023	504788638	113
1495800946625155313	splash2x.barnes	1	1400	36	1.000000	0.934000	0.990000	700921944	57231	27103	242154638	3209949	503354334	113
1495800947134509781	splash2x.barnes	1	1400	36	1.000000	0.933000	0.988000	700871106	56126	27937	241993230	3192777	504730719	113
1495800947643721208	splash2x.barnes	1	1400	36	1.000000	0.935000	0.991000	700881218	56058	25234	241952857	3223733	504164625	113
1495800948152864468	splash2x.barnes	1	1400	36	1.000000	0.935000	0.991000	700874412	54228	27368	241748509	3267564	505060116	112
1495800948662025812	splash2x.barnes	1	1400	36	1.000000	0.935000	0.991000	700871009	56261	29753	241678222	3427606	505464097	113
1495800949171210113	splash2x.barnes	1	1400	36	1.000000	0.932000	0.987000	700880987	55789	34960	240730791	3895753	502160448	112
1495800949680504123	splash2x.barnes	1	1400	36	1.000000	0.929000	0.984000	700877856	56746	33681	240777164	4063654	501920397	113
1495800950189774217	splash2x.barnes	1	1400	35	1.000000	0.927000	0.982000	700876060	256509	107025	192705540	2996152	423863345	1120
1495800950699108476	splash2x.barnes	1	1400	36	1.000000	0.786000	0.833000	700961280	300340	122814	182590988	2174995	408922415	1409
1495800951208222778	splash2x.barnes	1	1400	36	1.000000	0.931000	0.986000	700879006	54962	26164	241862719	2381541	503916158	113
1495800951717529413	splash2x.barnes	1	1400	36	1.000000	0.933000	0.988000	700872040	55635	25338	242238242	2370214	504257015	113
1495800952226734590	splash2x.barnes	1	1400	35	1.000000	0.934000	0.990000	700869836	54291	28163	242141181	2666519	505005992	112
1495800952736074433	splash2x.barnes	1	1400	36	1.000000	0.933000	0.988000	700967242	55384	26051	242193574	2531337	504419850	111
1495800953245201818	splash2x.barnes	1	1400	35	1.000000	0.934000	0.990000	700834928	54597	29092	242079547	2526671	505207349	112
1495800953754344579	splash2x.barnes	1	1400	36	1.000000	0.932000	0.987000	700839105	54450	30301	242241832	2477130	505516800	113
1495800954263486089	splash2x.barnes	1	1400	35	1.000000	0.931000	0.986000	700896441	55439	36483	242203290	2351104	506337561	113
1495800954772739141	splash2x.barnes	1	1400	35	1.000000	0.929000	0.984000	700845556	56538	35646	242258550	2256991	504703042	113
1495800955281935026	splash2x.barnes	1	1400	36	1.000000	0.930000	0.985000	700847183	56894	35262	242070160	2382028	502678514	113
1495800955791254161	splash2x.barnes	1	1400	36	1.000000	0.928000	0.983000	700848016	57879	24226	241665745	2194452	503893842	113
1495800956300455212	splash2x.barnes	1	1400	35	1.000000	0.934000	0.990000	700841901	55575	23447	242576768	2703951	504210909	113
1495800956809704264	splash2x.barnes	1	1400	35	1.000000	0.933000	0.988000	700862887	51808	23425	243034427	2583891	503495988	112
1495800957318816733	splash2x.barnes	1	1400	35	1.000000	0.934000	0.990000	700958727	55490	34961	242526718	2487667	504670727	113
1495800957827969034	splash2x.barnes	1	1400	36	1.000000	0.934000	0.990000	700848294	56030	24523	242542873	2587818	504058712	113
1495800958337122336	splash2x.barnes	1	1400	35	1.000000	0.934000	0.990000	701014666	57751	24760	242177821	2453233	505137122	113
1495800958846413804	splash2x.barnes	1	1400	35	1.000000	0.934000	0.990000	700854997	57376	24878	242003897	2322125	504776419	113
1495800959355562981	splash2x.barnes	1	1400	35	1.000000	0.935000	0.991000	700850807	57460	24789	242084467	2400671	503652018	113
1495800959864930449	splash2x.barnes	1	1400	35	1.000000	0.931000	0.986000	700834912	55887	22810	242297757	2453847	503637196	112
1495800960374046043	splash2x.barnes	1	1400	35	1.000000	0.928000	0.983000	700841704	390658	161571	173982210	1932037	400792525	1911
1495800960883419928	splash2x.barnes	1	1400	36	1.000000	0.826000	0.873000	700857256	160525	62632	202771677	2401920	434684217	621
1495800961392619646	splash2x.barnes	1	1400	35	1.000000	0.928000	0.983000	700847964	57817	24553	242424066	2289972	506199907	113
1495800961901916948	splash2x.barnes	1	1400	35	1.000000	0.927000	0.982000	701009322	56937	24274	242984827	2422684	506575927	113
1495800962411197708	splash2x.barnes	1	1400	35	1.000000	0.931000	0.986000	700870855	56415	24301	242691057	2645958	506418272	113
1495800962920363718	splash2x.barnes	1	1400	35	1.000000	0.932000	0.987000	700871997	57319	23781	242976060	2503809	506567135	113
1495800963429534187	splash2x.barnes	1	1400	36	1.000000	0.932000	0.987000	700865066	56289	24242	242741295	2448210	507008205	113
1495800963938755613	splash2x.barnes	1	1400	35	1.000000	0.932000	0.987000	700872062	56102	24898	242548663	2502554	506711081	112
1495800964447872665	splash2x.barnes	1	1400	35	1.000000	0.932000	0.987000	700864175	57193	23226	242539201	2226358	507171734	113
1495800964957065550	splash2x.barnes	1	1400	35	1.000000	0.930000	0.985000	700868140	56148	23610	242581733	2268602	506180772	112
1495800965466254477	splash2x.barnes	1	1400	35	1.000000	0.928000	0.983000	700870515	58977	26122	241915351	2340633	504174592	113
1495800965975452195	splash2x.barnes	1	1400	35	1.000000	0.928000	0.983000	700943014	56150	24900	242102596	2261792	505206226	113
1495800966484603039	splash2x.barnes	1	1400	36	1.000000	0.933000	0.988000	700871502	58408	26578	242659271	2457064	505984785	114
1495800966993748966	splash2x.barnes	1	1400	35	1.000000	0.932000	0.987000	700869708	55602	24844	242868123	2629532	505335620	112
1495800967502904184	splash2x.barnes	1	1400	35	1.000000	0.933000	0.988000	700874162	56386	23464	242836225	2525651	505053020	113
1495800968012088153	splash2x.barnes	1	1400	36	1.000000	0.933000	0.988000	700870926	55261	24111	242335762	2451706	505253486	112
