#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1496385442863613520	parsec.facesim	1	1400	39	1.0	.817	.864	704209763	794309	349345	121543530	1128920	365517454	4487	18348	6974832	95068304	149314389	187745998	7064249
1496385443372756364	parsec.facesim	1	1400	39	1.0	.747	.790	702794421	94275	61346	161201241	766930	441994424	274	7396	4838389	81570192	120858389	148729505	5423708
1496385443881924374	parsec.facesim	1	1400	39	1.0	.765	.809	702403946	513588	189006	124173309	977040	386819286	1841	1591	5960547	95169743	161018528	192528250	5000640
1496385444391171321	parsec.facesim	1	1400	39	1.0	.770	.815	702705393	776652	239562	124146386	1363492	333250059	2539	3715	9180321	102711177	123207985	201734445	4253145
1496385444900423540	parsec.facesim	1	1400	39	1.0	.784	.829	704135094	871208	462170	155849092	1400824	362854882	6526	9170	3375104	70926179	139409489	136141666	6050789
1496385445409817591	parsec.facesim	1	1400	39	1.0	.755	.798	703967320	667090	378532	138064344	1141837	335034181	5448	11370	2113400	68854675	146518420	122482593	5256711
1496385445919384517	parsec.facesim	1	1400	38	1.0	.743	.786	703779363	652948	362607	136535924	1111953	331453397	5026	11006	2164361	66992618	137010520	117601333	4567930
1496385446428687881	parsec.facesim	1	1400	38	1.0	.747	.790	703934507	550410	323619	134096308	1089454	324252333	4316	11869	2206621	67256747	138079341	119273136	4627782
1496385446938089371	parsec.facesim	1	1400	38	1.0	.746	.789	703961478	508884	300674	145276953	904482	446048804	4430	11348	2093968	66601149	135831707	116884735	4645772
1496385447447462422	parsec.facesim	1	1400	38	1.0	.756	.799	702033871	106073	43070	355061664	473407	762754604	324	265	13710568	145225573	156718317	293105275	3501866
1496385447956664016	parsec.facesim	1	1400	38	1.0	.867	.916	702402640	120930	54279	981417902	1321116	1237807619	609	654	5658326	80487740	756590343	324801769	72603139
1496385448465785401	parsec.facesim	1	1400	39	1.0	1.236	1.310	702366670	132641	61865	171058414	379044	624840429	523	1601	8755687	105718068	581334736	328867324	52102385
1496385448975291327	parsec.facesim	1	1400	39	1.0	.827	.874	794066641	5390494	1528793	322546620	4600985	587741815	25956	27821	11151101	122802537	184968580	275585703	6111924
1496385449484550254	parsec.facesim	1	1400	39	1.0	1.125	1.192	1297447959	12711136	50007	693553841	11003773	1332909942	228	24828	1665853	63019941	553262509	319687912	16023567
1496385449993839493	parsec.facesim	1	1400	40	1.0	1.547	1.642	1337154697	11175708	81357	628362472	9749726	1210614122	753	458	1554373	70240524	712177128	391365132	17288636
1496385450503014482	parsec.facesim	1	1400	40	1.0	1.188	1.260	1222533032	14793977	50350	575416413	8523990	1163181839	268	1505	1193069	60919027	563844605	311370924	15024161
1496385451012279471	parsec.facesim	1	1400	40	1.0	1.507	1.599	1401912803	18184476	48754	628002966	10137200	1260002054	229	458	1550530	72799469	641277505	368799742	21302167
1496385451521585544	parsec.facesim	1	1400	40	1.0	1.511	1.604	1330333233	1803052	117247	379609240	1572476	805509661	1115	1811	429503	46109037	411490504	237735158	29382564
1496385452030976679	parsec.facesim	1	1400	40	1.0	1.340	1.422	1375609691	243661	96437	371889285	418550	764516679	681	1184	133681	15035031	370943791	201389771	48300370
1496385452540610980	parsec.facesim	1	1400	41	1.0	1.359	1.441	1368437901	256157	99049	371520950	418211	763292929	685	1144	128284	14913672	367578035	199694761	47815455
1496385453049996635	parsec.facesim	1	1400	41	1.0	1.343	1.425	1374916311	247857	96046	370995034	416481	763102194	673	1212	129406	15103261	373295942	202472052	48692759
1496385453559503103	parsec.facesim	1	1400	41	1.0	1.352	1.435	1377178194	248330	95945	376661728	422698	775182348	671	1174	128446	15118772	374163678	203027131	48722614
1496385454069083592	parsec.facesim	1	1400	41	1.0	1.361	1.443	1381324211	240199	93603	376117650	419906	773887815	657	1166	126649	15047860	372069412	201906094	48403900
1496385454578563206	parsec.facesim	1	1400	41	1.0	1.357	1.439	1371828144	244410	95334	369448506	414899	759800650	669	1195	130683	14903870	367511137	199583744	47903379
1496385455088054695	parsec.facesim	1	1400	41	1.0	1.348	1.430	1378467869	251253	98428	370871879	418051	762575960	686	1180	128491	15182997	375773472	203819913	48883213
1496385455597492621	parsec.facesim	1	1400	41	1.0	1.358	1.440	1376935251	251748	98618	371832034	418725	763804156	674	1169	128010	15058583	372068675	201887065	48458953
1496385456106880652	parsec.facesim	1	1400	42	1.0	1.353	1.435	1374218817	244381	94307	371142598	415971	763296039	662	1184	131588	15132556	372910564	202389406	48539267
1496385456616440640	parsec.facesim	1	1400	41	1.0	1.344	1.426	1380391609	6907106	82242	463739878	4151887	944869677	523	1166	128131	15108325	373024134	202497112	48814440
1496385457125687651	parsec.facesim	1	1400	42	1.0	1.389	1.473	1400638788	18319900	50094	616427522	10265458	1255758644	224	533	1461864	68137223	616464430	350869883	24005161
1496385457634877744	parsec.facesim	1	1400	41	1.0	1.508	1.600	1402049652	18295037	49117	622092668	10259065	1264922061	224	452	1487105	73530854	646754299	366794030	21572836
1496385458144144379	parsec.facesim	1	1400	41	1.0	1.520	1.614	1121774629	7454935	326841	420287917	5685491	929900802	788	430	951143	67455698	518131175	293327403	15249369
1496385458653614722	parsec.facesim	1	1400	41	1.0	1.216	1.289	743178142	1795098	704685	235971535	1470510	518905342	1416	2152	1130405	132454404	332256180	217058160	7755919
1496385459163267586	parsec.facesim	1	1400	40	1.0	.936	.991	517231954	2786708	832476	101665675	1236546	239646220	12943	3160	761265	42445582	79289081	74074885	8518484
1496385459673524803	parsec.freqmine	1	1400	40	1.0	.530	.564	758441211	8558164	2523097	168562331	2870343	326330743	41079	67222	4564463	67377929	168024203	197938282	13122874
1496385460184081540	parsec.freqmine	1	1400	39	1.0	.796	.842	772447766	8416507	2486897	172402853	2835634	339682398	40463	71649	4756619	68329285	171087187	204537768	13746327
1496385460694437632	parsec.freqmine	1	1400	39	1.0	.815	.861	771426822	8274095	2475338	175939881	2825858	354003447	40031	70656	4723600	71418210	175158860	206485939	13579530
1496385461204386704	parsec.freqmine	1	1400	39	1.0	.820	.867	764289109	2941504	901321	104721348	1096503	226888402	14126	47725	3274357	60386411	142283239	152869838	9622585
1496385461713622505	parsec.freqmine	1	1400	38	1.0	.807	.853	702829572	192723	99214	68262684	183239	164341263	1107	1751	514354	35068666	68355594	42464275	888440
1496385462222870307	parsec.freqmine	1	1400	38	1.0	.663	.701	703058040	196842	103019	68466811	185903	164546542	1161	1855	517818	35076606	68543759	42663325	931227
1496385462731958963	parsec.freqmine	1	1400	38	1.0	.661	.699	702780174	189293	98805	68388967	179322	164637346	1103	1748	502186	35044326	68311092	42245416	918569
1496385463241200348	parsec.freqmine	1	1400	38	1.0	.660	.697	702777318	186167	96801	68360547	177538	164532345	1100	1742	542712	35021899	68272257	42881099	919977
1496385463750408504	parsec.freqmine	1	1400	38	1.0	.660	.697	703020977	191386	98928	68398975	179321	164643383	1107	1746	555134	35041603	68306095	43129441	922162
1496385464259534014	parsec.freqmine	1	1400	38	1.0	.659	.697	703022506	190860	98748	68366956	178979	164594242	1105	1748	525750	35025495	68282974	42635859	930142
1496385464768731733	parsec.freqmine	1	1400	37	1.0	.659	.697	702710853	192377	98900	68358914	178393	164550141	1106	1743	533986	35022608	68257213	42754253	919407
1496385465277883326	parsec.freqmine	1	1400	37	1.0	.660	.697	703098639	192713	99745	68427928	179675	164687064	1110	1752	522409	35033365	68314591	42596346	928502
1496385465787109149	parsec.freqmine	1	1400	37	1.0	.658	.696	702927809	191908	99021	68389914	178996	164620936	1107	1749	532064	35032289	68295738	42728330	922847
1496385466296303846	parsec.freqmine	1	1400	37	1.0	.659	.697	702810373	189552	100005	68413761	178954	164683562	1110	1749	566723	35067147	68374061	43318839	924598
1496385466805436544	parsec.freqmine	1	1400	37	1.0	.659	.697	702998117	187193	99303	68380859	177502	164579867	1105	1750	561021	35082823	68397230	43258658	927488
1496385467314678658	parsec.freqmine	1	1400	37	1.0	.658	.696	702884331	190133	98969	68430590	179156	164707797	1106	1744	550336	35064286	68341805	43039632	920603
1496385467823936960	parsec.freqmine	1	1400	37	1.0	.659	.696	702661296	189140	98587	68344426	178445	164601736	1103	1732	542235	35027292	68280368	42862015	915953
1496385468333167761	parsec.freqmine	1	1400	37	1.0	.658	.696	702725317	187077	97882	68402359	177053	164677545	1107	1743	506684	35011273	68266675	42281818	928655
1496385468842365605	parsec.freqmine	1	1400	37	1.0	.657	.694	702905173	193601	100907	68393781	178369	164610242	1107	1746	511249	35043359	68332812	42390580	926273
1496385469351648219	parsec.freqmine	1	1400	37	1.0	.658	.695	702752090	188536	99066	68421054	176503	164617006	1104	1737	484781	35005824	68235995	41928857	921197
1496385469860926437	parsec.freqmine	1	1400	37	1.0	.658	.696	918750956	454140	255999	208685648	715587	1096290423	2635	3753	1549308	43032037	106226404	97568046	2221981
1496385470370260302	parsec.freqmine	1	1400	38	1.0	1.098	1.164	1373600820	1039088	632997	293327935	8717379	1443222885	7461	5289	5909733	73493133	337950600	425253532	8383114
1496385470880075415	parsec.freqmine	1	1400	38	1.0	1.347	1.429	1367905750	2110040	1337356	344107056	6895328	784187418	17624	42877	4224963	151405970	277993604	181132302	52906064
1496385471389383862	parsec.freqmine	1	1400	39	1.0	1.175	1.245	1388843712	218502	52010	800824159	1354130	1556994795	251	4128	11572320	202273323	633743636	424729229	16497950
1496385471898621289	parsec.freqmine	1	1400	39	1.0	1.597	1.696	1402031122	212795	50552	835565299	1330394	1576548525	234	468	15904674	235268418	837540499	599110426	5199348
1496385472407816737	parsec.freqmine	1	1400	40	1.0	1.607	1.706	1402025388	208375	49642	850245321	1290568	1590525093	231	464	16223382	232813688	839366083	604281605	5920499
1496385472916990122	parsec.freqmine	1	1400	40	1.0	1.605	1.704	1402092362	214855	50645	864272137	1159704	1619296707	233	460	14977218	235992373	854338741	594719705	6457758
1496385473426160632	parsec.freqmine	1	1400	40	1.0	1.617	1.717	1402026902	205273	47399	874074213	1208572	1624998563	226	454	14920816	237378723	868851222	602710323	5538065
1496385473935436642	parsec.freqmine	1	1400	40	1.0	1.612	1.711	1402076250	210684	50133	865317284	1241193	1612097967	230	454	15081791	236634940	868715623	603879961	5183408
1496385474444587965	parsec.freqmine	1	1400	40	1.0	1.611	1.711	1402005796	208223	47960	866709640	1167583	1613768809	227	460	15733390	235014203	853821128	604823367	5186281
1496385474953889141	parsec.freqmine	1	1400	40	1.0	1.608	1.707	1402002643	208266	48570	860342564	1231920	1603326220	227	454	15653172	236867508	858305975	608297423	5017472
1496385475463109110	parsec.freqmine	1	1400	41	1.0	1.609	1.708	1402015430	208873	48589	864580366	1340237	1610924040	229	454	15764134	234713545	852353098	603829935	5676605
1496385475972570536	parsec.freqmine	1	1400	41	1.0	1.612	1.712	1402018918	208679	48749	870062900	1295612	1613881770	227	454	15348120	234999918	864991776	604084833	5787443
1496385476481833088	parsec.freqmine	1	1400	41	1.0	1.613	1.713	1402210777	209964	48679	849246932	1470798	1576851616	229	456	16244472	232235631	847197606	608129789	6149219
1496385476991015265	parsec.freqmine	1	1400	41	1.0	1.605	1.704	1402111526	210039	48998	864635034	1264808	1609603999	228	454	15929963	232947497	849537684	602910534	5454711
1496385477500295650	parsec.freqmine	1	1400	41	1.0	1.617	1.716	1401973931	208143	48541	851723729	1434920	1588797663	230	460	15645793	232378950	848749521	597375460	5992618
1496385478009458347	parsec.freqmine	1	1400	41	1.0	1.608	1.707	1401907064	207058	47898	868236868	1419864	1604087769	226	458	15447919	233158962	863894044	602839487	5598129
1496385478518658003	parsec.freqmine	1	1400	41	1.0	1.607	1.706	1401875356	207178	47241	855798943	1486903	1588083855	228	450	16081589	230387037	847095530	601922666	5874297
1496385479027949763	parsec.freqmine	1	1400	41	1.0	1.605	1.704	1401921444	206697	49670	814989498	1618508	1559629346	233	454	16003981	229823401	833140449	591136984	6129028
1496385479537218689	parsec.freqmine	1	1400	41	1.0	1.497	1.589	1398911867	242308	61484	532090585	1877643	1290587394	328	540	10771020	223354056	630167676	405363141	13640385
1496385480046455804	parsec.freqmine	1	1400	41	1.0	1.468	1.558	1384710134	313092	123863	519173703	2723587	1172671874	1396	1680	13327971	207242362	595820554	444970045	13488771
1496385480555799251	parsec.freqmine	1	1400	41	1.0	1.416	1.502	1400588247	279636	116547	460791770	4314288	1119036650	1221	2633	18019475	191364466	447185890	479428149	18972656
1496385481320555453	parsec.streamcluster	1	1400	40	1.0	1.078	1.143	773261071	8599106	2532025	167387342	2868632	323584539	41065	72038	4785112	67812274	170483217	204380719	13726980
1496385481830937294	parsec.streamcluster	1	1400	40	1.0	.820	.867	772364293	8457576	2498126	171474736	2833105	336769098	40606	71030	4760949	70359013	173554515	205648006	13610090
1496385482341134262	parsec.streamcluster	1	1400	39	1.0	.819	.866	784813681	8322543	2460123	175449573	2796862	351730938	39860	70570	4624619	75212233	188894441	210999456	13742286
1496385482851077187	parsec.streamcluster	1	1400	39	1.0	.818	.865	1146026284	4663019	1455626	309097046	2273358	670318456	23116	4350	1772525	60837210	451580027	291837531	45482560
1496385483360592780	parsec.streamcluster	1	1400	39	1.0	1.271	1.349	1402059884	136536	56574	465364667	1767976	1066918882	887	1044	1993179	53660721	465183073	309479563	52549089
1496385483870062748	parsec.streamcluster	1	1400	40	1.0	1.553	1.649	1402191860	136786	57303	465488007	1767006	1067076204	927	1059	2006094	53721590	465133242	309698997	52535262
1496385484379337237	parsec.streamcluster	1	1400	41	1.0	1.559	1.655	1402078217	134329	56976	465344329	1768081	1067240209	916	1038	2005803	53745686	465238260	309743130	52535852
1496385484888686477	parsec.streamcluster	1	1400	41	1.0	1.560	1.656	1402074664	137961	59029	465424144	1766802	1066861299	913	1038	1996950	53623969	465090626	309440257	52551006
1496385485398094424	parsec.streamcluster	1	1400	41	1.0	1.562	1.659	1402197787	133405	57809	465353637	1768126	1067394599	886	1043	2009809	53724801	465258671	309897740	52547022
1496385485907447350	parsec.streamcluster	1	1400	42	1.0	1.563	1.660	1402255148	137003	58057	464903744	1767662	1066929606	886	1000	1876860	53243718	462970247	305276252	54136859
1496385486416748318	parsec.streamcluster	1	1400	42	1.0	1.564	1.660	1402083450	134446	57958	462410905	1772889	1064765127	935	1033	1795396	52944748	461997862	302984658	55107758
1496385486926110016	parsec.streamcluster	1	1400	42	1.0	1.566	1.663	1402091806	138817	59283	461926821	1770194	1065004675	931	1051	1751411	52819161	461687429	301696055	54688842
1496385487435521630	parsec.streamcluster	1	1400	42	1.0	1.565	1.661	1402062210	134637	56212	461874941	1773912	1066206529	868	1078	1713289	52772645	461503734	300596413	54183331
1496385487944924056	parsec.streamcluster	1	1400	42	1.0	1.563	1.659	1401985015	136008	58377	461625045	1781076	1066417687	828	1060	1680929	52723604	461033005	299440693	53979501
1496385488454310171	parsec.streamcluster	1	1400	42	1.0	1.561	1.658	1401973373	133795	58027	461166906	1810416	1066077604	880	1059	1660273	52578670	460851044	298969062	53930063
1496385488963679847	parsec.streamcluster	1	1400	42	1.0	1.561	1.657	1401970664	136206	59460	460889384	1876396	1065876937	879	1072	1649741	52686469	460065484	298111989	52907185
1496385489473141315	parsec.streamcluster	1	1400	42	1.0	1.558	1.654	1402058933	134028	58384	460280862	1984084	1065111730	865	1075	1621832	52369581	459946201	297443809	52858213
1496385489982622804	parsec.streamcluster	1	1400	42	1.0	1.555	1.651	1401973022	134457	57880	460224320	1983982	1065153089	857	1033	1624395	52491575	459887980	297443556	52831172
1496385490491948772	parsec.streamcluster	1	1400	43	1.0	1.556	1.652	1401984443	131488	56725	460260289	1982749	1065210820	807	1074	1621482	52404631	459875607	297340479	52822379
1496385491001532761	parsec.streamcluster	1	1400	43	1.0	1.556	1.652	1402146929	134136	58193	459872344	1994759	1064546137	844	1008	1616868	52637376	459076506	296677506	53188245
1496385491510966000	parsec.streamcluster	1	1400	43	1.0	1.556	1.652	1401981811	130782	58228	459367077	2015354	1063746002	858	1034	1604529	52209010	458887762	296464700	53178020
1496385492020295385	parsec.streamcluster	1	1400	43	1.0	1.556	1.652	1401968894	132578	57171	459336117	2010570	1063487448	818	1078	1606593	52233191	458761237	296361843	53162360
1496385492529676561	parsec.streamcluster	1	1400	43	1.0	1.556	1.652	1283990873	131983	58326	459336030	2024639	1063536291	821	3847	1514457	45488988	378197162	248801017	42991448
1496385493294820866	splash2x.barnes	1	1400	42	1.0	.761	.810	702322813	8554957	2515761	168229355	2874237	325426401	40995	56638	3851793	57431866	142885153	167536333	11124388
1496385493805102812	splash2x.barnes	1	1400	41	1.0	.825	.873	772977382	8422496	2476627	172089408	2838192	339020843	40362	71535	4762782	67867964	170534406	204438545	13802540
1496385494315468925	splash2x.barnes	1	1400	40	1.0	.812	.858	771936212	8275410	2439743	176364289	2806469	354378725	39779	70395	4722682	70664221	173989316	205753510	13653208
1496385494825297642	splash2x.barnes	1	1400	40	1.0	.824	.872	781071329	4095993	1441559	176177913	2158114	423477265	22718	62008	4244693	71803966	181733451	207813947	13312736
1496385495335303048	splash2x.barnes	1	1400	40	1.0	.924	.977	1238549853	707589	322060	333641824	5731742	728331430	3328	18848	3638654	72523349	183755600	182403754	20429400
1496385495844676391	splash2x.barnes	1	1400	41	1.0	1.383	1.468	1402052861	104155	51970	490725980	6791569	1023454040	230	454	3209500	83495495	484919308	340918186	21476304
1496385496353946838	splash2x.barnes	1	1400	41	1.0	1.557	1.653	1402151735	100257	57819	491123550	6256266	1024423070	227	462	3048221	84203980	491765868	342797367	22606848
1496385496863167640	splash2x.barnes	1	1400	41	1.0	1.560	1.656	1402025995	102040	55675	491227696	6007006	1023521951	230	452	3054510	84259064	492278647	343494546	22624114
1496385497372334838	splash2x.barnes	1	1400	41	1.0	1.561	1.658	1402016908	99766	61620	491031578	6350535	1024534670	228	458	3019324	84342005	492370701	343074374	22776849
1496385497881599389	splash2x.barnes	1	1400	41	1.0	1.560	1.656	1402127226	101745	49336	491427731	6208718	1025724661	227	458	2991371	84207976	492061480	342228400	22898117
1496385498390906045	splash2x.barnes	1	1400	41	1.0	1.562	1.658	1402016149	99620	55306	491301910	6466482	1026960425	227	458	2990469	84220155	491712092	342006375	22866860
1496385498900209388	splash2x.barnes	1	1400	41	1.0	1.561	1.657	1402028318	102479	68897	489964638	6878926	1024256511	229	454	2980951	84197846	491524222	341486213	22750915
1496385499409382731	splash2x.barnes	1	1400	41	1.0	1.559	1.655	1402111761	102940	75448	490114447	7584389	1022501509	231	458	3210208	84063849	490171216	343467216	20688783
1496385499918656346	splash2x.barnes	1	1400	41	1.0	1.552	1.648	1402009993	101857	61475	489805062	7303664	1020861406	229	458	3291303	84059278	490187576	344200127	19934752
1496385500427918418	splash2x.barnes	1	1400	41	1.0	1.550	1.645	1217028563	400214	151910	307918865	4611285	696306483	1844	414	2655679	70050506	403315012	283958645	18485151
1496385500937202324	splash2x.barnes	1	1400	41	1.0	1.167	1.237	1389753035	106090	48342	491740249	4622254	1025609767	231	3105	3129388	96833993	393368381	286748479	18980389
1496385501446439626	splash2x.barnes	1	1400	41	1.0	1.554	1.650	1402095784	100153	43024	491268749	4891115	1024571284	228	460	3123613	84189764	491595770	343999075	22101053
1496385501955647823	splash2x.barnes	1	1400	41	1.0	1.561	1.657	1402025992	101552	42652	491239422	5074099	1023000395	228	452	3059443	84074534	491232871	343260467	22980280
1496385502464925250	splash2x.barnes	1	1400	41	1.0	1.562	1.659	1402010700	98082	43737	491368505	5112585	1024242217	225	458	3017742	84072555	491168214	342859989	23560607
1496385502974066698	splash2x.barnes	1	1400	41	1.0	1.561	1.657	1402001831	101396	43915	491146744	4976975	1024260774	227	452	3002697	84007098	490821323	342319842	23189079
1496385503483384145	splash2x.barnes	1	1400	41	1.0	1.562	1.658	1402044253	98591	43977	491547629	4830961	1026368283	223	456	2993423	84014816	490783667	341827769	23876623
1496385503992544426	splash2x.barnes	1	1400	41	1.0	1.562	1.658	1402019340	100643	56993	491582562	4759064	1028007717	225	454	2973407	84075458	491100600	341634803	23509527
1496385504501846040	splash2x.barnes	1	1400	41	1.0	1.556	1.652	1402156910	100024	55249	491515481	4506805	1026394496	223	468	3140686	84248070	491434428	343732199	20965821
1496385505011149821	splash2x.barnes	1	1400	41	1.0	1.554	1.650	1401910353	103702	54618	491593306	4762943	1025140525	227	454	3258205	84276412	491743314	345377091	19815030
1496385505520570768	splash2x.barnes	1	1400	41	1.0	1.550	1.646	1268825621	114665	54403	365555190	3722043	769476411	346	456	3333733	84176063	491203933	345802019	19312732
1496385506029916195	splash2x.barnes	1	1400	41	1.0	1.321	1.402	1240087539	318160	124809	401026317	4146258	882763740	1281	2757	2313397	76559320	271255316	202015306	15683968
1496385506539126288	splash2x.barnes	1	1400	41	1.0	1.462	1.551	1401999577	100443	51652	491836977	4853313	1026341133	229	458	3164929	84312746	492425290	344542530	20625180
1496385507048357444	splash2x.barnes	1	1400	41	1.0	1.556	1.652	1401932649	99942	50660	491417658	5154698	1024559264	228	450	3018741	84080970	491578311	342473883	22594537
1496385507557594058	splash2x.barnes	1	1400	41	1.0	1.558	1.654	1401916308	97589	46927	491607495	5267744	1024694799	226	458	3041059	84162038	491823527	343162088	22380071
1496385508066786735	splash2x.barnes	1	1400	41	1.0	1.561	1.657	1401907632	99912	52461	491538846	5078864	1025248278	229	458	2984494	84184628	492148150	342518286	22662057
1496385508576017162	splash2x.barnes	1	1400	41	1.0	1.559	1.655	1401911183	98328	49452	491222274	5146442	1025781510	226	460	3014817	84081870	491430850	342382905	22852479
1496385509086036358	splash2x.barnes	1	1400	41	1.0	1.559	1.655	1401904494	103602	49481	491467885	5029203	1027661011	231	454	2981187	84194371	491707261	342067973	22662293
1496385509595284514	splash2x.barnes	1	1400	41	1.0	1.560	1.656	1402034130	100147	59397	491715624	4632901	1027943661	228	458	3019354	84198849	491652301	342065768	22044172
1496385510104513733	splash2x.barnes	1	1400	41	1.0	1.551	1.647	1402013951	99678	51380	484467469	4815677	1010742897	227	458	3280437	84401017	492695732	345861017	18432269
1496385510613762409	splash2x.barnes	1	1400	41	1.0	1.548	1.644	1130551311	338342	130973	286225399	3113049	650251167	1480	1491	2474403	73590574	348235582	249082303	14717350
1496385511123139523	splash2x.barnes	1	1400	41	1.0	1.094	1.159	1389358538	95559	47322	492199748	4735896	1026883254	227	1823	3084325	88184478	420418593	301334087	20466051
1496385511632448429	splash2x.barnes	1	1400	41	1.0	1.396	1.482	1401969728	103615	48692	491055928	5092896	1024718322	226	458	3143251	84343775	492306699	344077815	21766579
1496385512141651502	splash2x.barnes	1	1400	41	1.0	1.557	1.653	1402024954	101083	44987	491401032	5279258	1024029082	226	460	3076710	84234793	492207734	343373504	22650899
1496385512650882741	splash2x.barnes	1	1400	41	1.0	1.561	1.657	1402037064	104676	47491	491442760	5131239	1025256603	231	454	3036477	84292367	492431850	343091721	23200758
1496385513160055834	splash2x.barnes	1	1400	41	1.0	1.563	1.659	1402105763	103058	44787	491483785	5080874	1025132824	230	458	3033192	84200275	492074461	342475280	23189399
1496385513669175573	splash2x.barnes	1	1400	41	1.0	1.560	1.656	1402175340	104295	44866	491433235	4869599	1027038335	229	454	3020560	84254248	492106612	342485053	23283896
1496385514178479250	splash2x.barnes	1	1400	41	1.0	1.561	1.657	1402060454	102430	43794	491230812	4792220	1028079139	228	458	2997467	84193604	491765956	341517467	23107422
1496385514687760656	splash2x.barnes	1	1400	41	1.0	1.561	1.657	1402058150	103701	44801	491577888	4616188	1027321100	229	456	3187433	84361725	492158676	344209591	20170465
1496385515196864312	splash2x.barnes	1	1400	41	1.0	1.554	1.650	1402296354	101722	44384	491690984	4909473	1025542016	226	462	3228655	84417943	492333734	345110142	18973417
1496385515706103343	splash2x.barnes	1	1400	41	1.0	1.548	1.644	1157329144	479967	157456	300537779	3207959	629796057	1849	436	3114066	79499355	461145152	324796702	18236315
1496385516470786128	splash2x.fmm	1	1400	41	1.0	.815	.864	685046471	6350192	1860224	135616780	2147125	268249971	30396	72107	4789735	66679741	169010710	203796151	13906817
1496385516981128094	splash2x.fmm	1	1400	40	1.0	.820	.867	773196700	8482524	2491927	170647411	2838261	333101890	40670	71215	4752318	69307630	172397886	205198087	13743407
1496385517491503686	splash2x.fmm	1	1400	40	1.0	.825	.872	771641152	8351716	2500515	173370291	2851263	345066663	40374	70221	4708438	72536573	176495095	206742267	13559086
1496385518001529320	splash2x.fmm	1	1400	39	1.0	.821	.868	774259914	7516636	2265918	169530383	2653002	347406285	36186	29182	2049248	51069524	127055544	129047661	7514715
1496385518511100434	splash2x.fmm	1	1400	39	1.0	.792	.837	841161810	437457	226332	97820392	638559	267854166	3044	68195	1905230	59035598	178485241	171115760	13612536
1496385519021053381	splash2x.fmm	1	1400	39	1.0	.759	.802	993700307	5385872	4273113	235620883	5386785	381561952	59128	75936	3800798	61284238	175008364	206461899	17006069
1496385519530600807	splash2x.fmm	1	1400	39	1.0	1.068	1.130	881532768	1062439	679972	112404651	4963320	253826306	11642	409	3174594	52877921	184388256	222501029	11247990
1496385520039772442	splash2x.fmm	1	1400	39	1.0	.866	.915	1385265716	234019	47156	255977027	7207584	1042320314	246	460	772034	50302911	262315922	304775971	6727993
1496385520549205285	splash2x.fmm	1	1400	40	1.0	1.256	1.331	1402057660	277198	46228	265268364	8076240	1171541514	227	454	740210	52854806	273194341	317432583	6688130
1496385521058536170	splash2x.fmm	1	1400	40	1.0	1.403	1.488	1402059188	298131	47655	273423510	7142247	1206751301	232	456	746676	52402631	271283508	315236658	6670660
1496385521567737409	splash2x.fmm	1	1400	40	1.0	1.402	1.487	1402040286	284246	45271	263558150	8308908	1164220623	224	454	667937	69164716	344532567	404114687	5922022
1496385522076935190	splash2x.fmm	1	1400	40	1.0	1.498	1.589	1386113234	384701	44036	341616398	808974	1520880409	237	786	3609483	81344422	238057485	279076947	15913591
1496385522586143346	splash2x.fmm	1	1400	40	1.0	1.441	1.530	1397700874	215876	60126	232879181	7800114	855088732	438	454	773187	49176248	257660661	299369732	6654731
1496385523095329710	splash2x.fmm	1	1400	40	1.0	1.364	1.447	1402064280	282807	48194	262058664	8229172	1155711014	229	458	748223	52519546	271782697	315940688	6656374
1496385523604597720	splash2x.fmm	1	1400	40	1.0	1.411	1.496	1402058718	287064	46168	272306055	7273221	1202318011	229	458	748418	53764397	277072793	322195578	6590212
1496385524113855814	splash2x.fmm	1	1400	40	1.0	1.431	1.517	1401989058	292722	46016	269875942	7634430	1192876056	229	460	720862	61530730	311172059	363910016	6317356
1496385524623032199	splash2x.fmm	1	1400	41	1.0	1.430	1.517	1400023190	413403	43435	349258920	3067160	1563671048	227	541	3416378	89801297	267265963	333731616	14345253
1496385525132302896	splash2x.fmm	1	1400	41	1.0	1.371	1.454	1396314774	168335	54781	228755874	5338520	831996251	357	516	898425	49342834	269285142	294022751	7927929
1496385525641463136	splash2x.fmm	1	1400	41	1.0	1.375	1.458	1401923662	273712	47345	256197495	8884965	1129276704	227	450	746913	51564156	267735776	311191813	6616601
1496385526150760104	splash2x.fmm	1	1400	41	1.0	1.392	1.476	1401927790	296822	46996	267587996	7856187	1181988633	229	456	741204	52434478	271526931	315159250	6595464
1496385526660015176	splash2x.fmm	1	1400	41	1.0	1.404	1.489	1401904790	292687	45451	268644571	7649370	1185925762	226	454	754565	53846103	277798117	323564038	6556731
1496385527169212457	splash2x.fmm	1	1400	41	1.0	1.403	1.488	1400729403	355690	47566	310748503	5407426	1383353174	230	485	1056269	79689338	311041892	364785137	11242994
