#Timestamp	Benchmark	Run(#)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1495863885884074034	parsec.freqmine	1	1400	37	1.000000	0.654000	0.691000	700850550	1703	497443	34913301	67993970	41906825	900231
1495863886393226752	parsec.freqmine	1	1400	37	1.000000	0.654000	0.691000	700865304	1704	491391	34911929	67974210	41801363	906027
1495863886902496429	parsec.freqmine	1	1400	37	1.000000	0.654000	0.691000	700939885	1707	509004	34919643	67994624	42116113	906806
1495863887411777189	parsec.freqmine	1	1400	37	1.000000	0.654000	0.691000	700853423	1709	500984	34916524	67988099	41984774	901942
1495863887920996907	parsec.freqmine	1	1400	37	1.000000	0.654000	0.691000	700855155	1709	488149	34915207	68001800	41780249	903378
1495863888430215667	parsec.freqmine	1	1400	37	1.000000	0.654000	0.691000	700856517	1713	509452	34934924	68031238	42142079	905272
1495863888939391844	parsec.freqmine	1	1400	37	1.000000	0.654000	0.691000	700861237	1710	544061	34966027	68089094	42746756	904160
1495863889448639771	parsec.freqmine	1	1400	37	1.000000	0.654000	0.691000	700853163	1717	521236	34962523	68093787	42369404	903314
1495863889957797698	parsec.freqmine	1	1400	37	1.000000	0.654000	0.691000	700851984	1701	509628	34928594	68014345	42138335	902700
1495863890466994958	parsec.freqmine	1	1400	37	1.000000	0.654000	0.691000	700850016	1712	489457	34932000	68023646	41814866	901756
1495863890976258343	parsec.freqmine	1	1400	37	1.000000	0.653000	0.690000	701050765	1706	483787	34920383	68012895	41708685	907392
1495863891485423811	parsec.freqmine	1	1400	37	1.000000	0.654000	0.691000	700860173	1716	541438	34964809	68091816	42660114	904168
1495863891994546071	parsec.freqmine	1	1400	37	1.000000	0.653000	0.690000	700851190	1714	518883	34967714	68091243	42314441	906063
1495863892503677165	parsec.freqmine	1	1400	37	1.000000	0.654000	0.691000	700847256	1712	501884	34952118	68058815	42027643	904382
1495863893012914467	parsec.freqmine	1	1400	37	1.000000	0.748000	0.791000	700855000	3355	2433825	38223177	140151286	164558108	5411102
1495863893522098977	parsec.freqmine	1	1400	37	1.000000	0.914000	0.968000	700839284	2434	2930391	35860569	167397254	211278971	7145770
1495863894031772403	parsec.freqmine	1	1400	37	1.000000	0.915000	0.969000	700852232	9116	3198566	49614192	150573825	171125184	18227542
1495863894541581537	parsec.freqmine	1	1400	37	1.000000	0.728000	0.770000	700853044	22172	1855077	104071393	169528586	85268924	26262491
1495863895050960172	parsec.freqmine	1	1400	37	1.000000	0.772000	0.818000	700841166	254	7260711	117915641	375922629	260362267	4704227
1495863895560079849	parsec.freqmine	1	1400	38	1.000000	0.882000	0.934000	700833692	242	8047917	118559703	420953979	302215548	2994538
1495863896069347776	parsec.freqmine	1	1400	38	1.000000	0.950000	1.007000	700949624	224	7715777	119777321	434254527	305798507	3192873
1495863896578369703	parsec.freqmine	1	1400	38	1.000000	0.959000	1.016000	700826314	224	7704162	119199784	436169156	305061710	2954545
1495863897087500046	parsec.freqmine	1	1400	38	1.000000	0.958000	1.015000	700845986	236	8501899	116459712	406489080	298618304	3388066
1495863897596671848	parsec.freqmine	1	1400	38	1.000000	0.931000	0.986000	700846556	234	8175044	117899846	421492331	303274271	2692357
1495863898105954733	parsec.freqmine	1	1400	38	1.000000	0.938000	0.994000	700850645	224	7410517	120604149	441237516	304248401	2406013
1495863898615192785	parsec.freqmine	1	1400	38	1.000000	0.959000	1.016000	700843155	226	7834107	119254862	435915525	306832824	2371223
1495863899124546169	parsec.freqmine	1	1400	38	1.000000	0.954000	1.011000	700852062	224	7850695	118336080	430457849	302424079	2836581
1495863899633675305	parsec.freqmine	1	1400	38	1.000000	0.956000	1.013000	700844600	228	7654052	118816263	430136024	301064774	3204697
1495863900142813315	parsec.freqmine	1	1400	38	1.000000	0.956000	1.013000	700955009	224	7505687	119557373	438950386	303620431	2748549
1495863900651924075	parsec.freqmine	1	1400	38	1.000000	0.959000	1.016000	700842886	224	7589649	119610497	438693545	304645558	2531636
1495863901161142002	parsec.freqmine	1	1400	38	1.000000	0.959000	1.016000	700849076	224	8036869	118741145	434095959	307472716	2428958
1495863901670231512	parsec.freqmine	1	1400	38	1.000000	0.956000	1.013000	700846392	230	8317925	118276398	423620835	306144398	2643146
1495863902179478397	parsec.freqmine	1	1400	38	1.000000	0.955000	1.012000	700840113	224	7680027	120350393	435482075	306003480	2475529
1495863902688619782	parsec.freqmine	1	1400	38	1.000000	0.957000	1.014000	700948339	226	7629243	119763750	434421228	304512540	3213160
1495863903197818626	parsec.freqmine	1	1400	38	1.000000	0.959000	1.016000	700847309	224	7967364	118713156	430355941	306444151	3348697
1495863903706979177	parsec.freqmine	1	1400	38	1.000000	0.957000	1.014000	700850657	224	7873173	119065118	433258378	306345306	2999416
1495863904216232396	parsec.freqmine	1	1400	38	1.000000	0.957000	1.014000	700846460	224	8588392	117547590	424547813	311168956	2537511
1495863904725416073	parsec.freqmine	1	1400	38	1.000000	0.952000	1.009000	700839037	228	7780169	118231665	431193452	301363314	2657408
1495863905234547249	parsec.freqmine	1	1400	38	1.000000	0.957000	1.014000	700850945	224	7744682	117920041	438452063	304384311	2592740
1495863905743948051	parsec.freqmine	1	1400	38	1.000000	0.957000	1.014000	700850820	224	8269642	116858745	429123901	307327639	3032082
1495863906253157394	parsec.freqmine	1	1400	38	1.000000	0.956000	1.013000	700848917	224	7829888	117613327	430440549	301246221	2653171
1495863906762395404	parsec.freqmine	1	1400	38	1.000000	0.945000	1.001000	700862252	230	7774093	117972009	433963834	303952069	2912980
1495863907271759748	parsec.freqmine	1	1400	38	1.000000	0.953000	1.010000	700933329	222	7761504	118101207	438692746	304906900	2417697
1495863907781092591	parsec.freqmine	1	1400	38	1.000000	0.956000	1.013000	700972748	222	8210059	116764471	433332451	307840704	2339990
1495863908290258226	parsec.freqmine	1	1400	38	1.000000	0.954000	1.011000	700954273	230	8142941	116515695	417831597	298627565	3116639
1495863908799455153	parsec.freqmine	1	1400	38	1.000000	0.944000	1.000000	700945342	224	7874435	117194508	434052799	304169913	3127475
1495863909308539830	parsec.freqmine	1	1400	38	1.000000	0.957000	1.014000	700955218	226	8087018	116604429	429005443	303716005	2679373
1495863909817734840	parsec.freqmine	1	1400	38	1.000000	0.949000	1.005000	701027826	224	8255938	116053304	427371849	304978403	2810835
1495863910326923975	parsec.freqmine	1	1400	38	1.000000	0.954000	1.011000	700852168	226	8099424	116009262	415331843	295401998	3101804
1495863910836167818	parsec.freqmine	1	1400	38	1.000000	0.930000	0.985000	701050674	240	7179071	116618591	398623795	271188433	4027027
1495863911345343370	parsec.freqmine	1	1400	38	1.000000	0.847000	0.897000	700851300	283	4154324	111775469	266926343	159530338	8914643
1495863911854593672	parsec.freqmine	1	1400	38	1.000000	0.847000	0.897000	700849512	348	5858063	108794087	291529298	203899605	7033221
1495863912363937348	parsec.freqmine	1	1400	38	1.000000	0.898000	0.951000	700855108	1668	7759436	102412266	294775186	238845732	7012335
1495863912873294400	parsec.freqmine	1	1400	38	1.000000	0.838000	0.888000	700850782	1307	9432811	97304547	227637176	246501238	8678981
1495863913382534368	parsec.freqmine	1	1400	38	1.000000	0.843000	0.893000	700843872	1310	9230763	101446312	239657610	253268412	9809441
1495863913891767712	parsec.freqmine	1	1400	38	1.000000	0.858000	0.909000	700847318	1280	9664897	101276820	238627134	263169310	10142722
1495863914400991055	parsec.freqmine	1	1400	38	1.000000	0.856000	0.905000	550326973	3866	7582104	74154501	178988796	206272438	7762481
1495863914910666689	parsec.streamcluster	1	1400	38	1.000000	0.841000	0.891000	630112526	59705	3908917	59733742	149098602	173161498	11178745
1495863915420563615	parsec.streamcluster	1	1400	38	1.000000	0.776000	0.821000	700855250	68163	4376541	64552485	162455195	192354341	12535329
1495863915930696957	parsec.streamcluster	1	1400	38	1.000000	0.774000	0.818000	700960269	67197	4344628	67252572	166069417	194095138	12382355
1495863916440405050	parsec.streamcluster	1	1400	38	1.000000	0.779000	0.824000	700965357	60838	3763950	74577157	199691982	196059481	11319541
1495863916949764852	parsec.streamcluster	1	1400	38	1.000000	0.891000	0.944000	700856904	1191	974283	29553518	249642594	162808362	27396041
1495863917459128320	parsec.streamcluster	1	1400	38	1.000000	0.958000	1.015000	700878788	224	1060087	28315655	249141947	165674621	28895982
1495863917968405913	parsec.streamcluster	1	1400	38	1.000000	0.958000	1.015000	700856956	226	1074619	28330209	248965381	165899437	28866189
1495863918477771673	parsec.streamcluster	1	1400	39	1.000000	0.959000	1.016000	700870180	226	1057137	28295058	248899660	165467255	28864033
1495863918987129558	parsec.streamcluster	1	1400	39	1.000000	0.959000	1.016000	700866398	228	1061349	28224879	248095212	165095104	28775942
1495863919496436359	parsec.streamcluster	1	1400	39	1.000000	0.959000	1.016000	700975730	224	1066695	28328831	249090046	165807058	28882349
1495863920005690911	parsec.streamcluster	1	1400	39	1.000000	0.959000	1.016000	700862998	226	1067065	28285575	248643402	165535440	28833060
1495863920515128046	parsec.streamcluster	1	1400	39	1.000000	0.959000	1.016000	700872724	224	1066218	28347738	249332904	165922036	28922479
1495863921024568264	parsec.streamcluster	1	1400	39	1.000000	0.961000	1.018000	700850246	226	1052452	28262943	248707221	165234931	28854325
1495863921533891191	parsec.streamcluster	1	1400	39	1.000000	0.961000	1.018000	700859760	224	1069215	28385434	249677044	166182069	28950603
1495863922043175117	parsec.streamcluster	1	1400	39	1.000000	0.961000	1.018000	700864472	226	1073149	28372419	249475323	166150492	28932816
1495863922552527585	parsec.streamcluster	1	1400	39	1.000000	0.959000	1.016000	700889712	228	999889	28172698	248580874	163879806	28918326
1495863923061924679	parsec.streamcluster	1	1400	39	1.000000	0.958000	1.015000	700849010	224	986933	28018807	248058725	163182971	28869738
1495863923571333313	parsec.streamcluster	1	1400	39	1.000000	0.959000	1.016000	700857518	224	959265	27952405	247726200	162389380	28856324
1495863924080631073	parsec.streamcluster	1	1400	39	1.000000	0.957000	1.014000	700855564	226	939079	27900190	247169614	161616600	28800510
1495863924590030541	parsec.streamcluster	1	1400	39	1.000000	0.957000	1.014000	700844154	226	908675	27750040	246961592	160770389	28827921
1495863925099335051	parsec.streamcluster	1	1400	39	1.000000	0.957000	1.014000	700900220	224	909582	27897306	247855982	161321702	28922910
1495863925608650228	parsec.streamcluster	1	1400	39	1.000000	0.956000	1.013000	701010942	230	903312	27887160	246874883	160589408	28835763
1495863926117986446	parsec.streamcluster	1	1400	39	1.000000	0.956000	1.013000	700864150	226	887906	27766474	246933201	160265269	28884656
1495863926627373789	parsec.streamcluster	1	1400	40	1.000000	0.955000	1.012000	700862448	228	883294	27800774	247420103	160410320	28963037
1495863927136758674	parsec.streamcluster	1	1400	40	1.000000	0.959000	1.016000	700863076	224	878775	27755310	246972074	160076748	28904158
1495863927646228976	parsec.streamcluster	1	1400	40	1.000000	0.958000	1.015000	700866970	226	878879	27783461	246404375	159735675	28912661
1495863928155523069	parsec.streamcluster	1	1400	40	1.000000	0.958000	1.015000	700861918	224	863749	27613682	245628266	158921353	28870506
1495863928664869995	parsec.streamcluster	1	1400	40	1.000000	0.956000	1.013000	700969264	226	859680	27555299	245564238	158792456	28869114
1495863929174157505	parsec.streamcluster	1	1400	40	1.000000	0.954000	1.011000	700872292	224	860752	27628236	246012969	159071859	28917962
1495863929683538682	parsec.streamcluster	1	1400	40	1.000000	0.955000	1.012000	700862924	226	859798	27642893	246166096	159135847	28936951
1495863930192983692	parsec.streamcluster	1	1400	40	1.000000	0.955000	1.012000	700861458	226	860468	27554030	245962054	159022889	28919229
1495863930702367660	parsec.streamcluster	1	1400	40	1.000000	0.955000	1.012000	700861896	228	862229	27650004	246248541	159219954	28948722
1495863931211812003	parsec.streamcluster	1	1400	40	1.000000	0.955000	1.012000	700848694	224	863665	27781160	246007228	159111703	28961717
1495863931721297929	parsec.streamcluster	1	1400	40	1.000000	0.956000	1.013000	700860622	226	850055	27567602	245099105	158273086	28925180
1495863932230587064	parsec.streamcluster	1	1400	40	1.000000	0.954000	1.011000	700866430	224	849219	27540925	245498717	158483984	28971905
1495863932739987574	parsec.streamcluster	1	1400	39	1.000000	0.955000	1.012000	700863810	226	850436	27490529	245524280	158524890	28978388
1495863933249289209	parsec.streamcluster	1	1400	40	1.000000	0.955000	1.012000	700862910	224	850940	27608285	246099094	158883461	29038215
1495863933758568886	parsec.streamcluster	1	1400	40	1.000000	0.956000	1.013000	700857532	226	850634	27511315	245348751	158431198	28958422
1495863934267935104	parsec.streamcluster	1	1400	40	1.000000	0.955000	1.012000	700942336	226	850487	27574338	246040717	158845890	29036076
1495863934777289155	parsec.streamcluster	1	1400	40	1.000000	0.956000	1.013000	477999887	6185	915192	24431615	161492374	112653921	17312108
1495863935287264415	splash2x.barnes	1	1400	39	1.000000	0.955000	1.012000	700878936	67605	4390796	64468061	162702958	192099717	12396556
1495863935797050632	splash2x.barnes	1	1400	39	1.000000	0.778000	0.823000	700883608	67919	4357576	64889257	162973085	192552026	12367493
1495863936307093683	splash2x.barnes	1	1400	39	1.000000	0.777000	0.822000	700848222	67207	4330282	67849462	166959690	194635087	12224114
1495863936816731942	splash2x.barnes	1	1400	38	1.000000	0.781000	0.826000	700953665	52644	3575703	65791855	169761629	190152958	11196898
1495863937326145702	splash2x.barnes	1	1400	38	1.000000	0.779000	0.825000	700874208	15466	2602955	54026936	135359028	133753347	13745864
1495863937835357920	splash2x.barnes	1	1400	39	1.000000	0.801000	0.849000	700861188	1406	1843183	38540226	184780393	139992569	12852706
1495863938344556139	splash2x.barnes	1	1400	39	1.000000	0.912000	0.966000	701158372	226	1561406	41393499	241201972	169350676	11305409
1495863938853756399	splash2x.barnes	1	1400	38	1.000000	0.926000	0.981000	700848005	228	1496229	41386997	241526547	168904311	12060540
1495863939362951034	splash2x.barnes	1	1400	39	1.000000	0.926000	0.981000	700851356	224	1468037	41438145	241782956	168617562	12182029
1495863939872099586	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700851939	226	1494490	41408579	241621729	168934222	11984174
1495863940381310138	splash2x.barnes	1	1400	38	1.000000	0.926000	0.981000	700847337	224	1460259	41442713	241842268	168573717	12176381
1495863940890559856	splash2x.barnes	1	1400	39	1.000000	0.925000	0.980000	700854519	226	1455497	41427103	241761152	168159166	11910959
1495863941399733199	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700848124	224	1483887	41399455	241378078	168400324	11847953
1495863941908856876	splash2x.barnes	1	1400	38	1.000000	0.921000	0.976000	700871484	228	1600594	41444144	241080847	169859320	10591493
1495863942418334303	splash2x.barnes	1	1400	38	1.000000	0.921000	0.976000	701023772	228	1649395	41403802	241006456	170257376	10029207
1495863942927614229	splash2x.barnes	1	1400	39	1.000000	0.918000	0.973000	700969930	226	1549981	41457765	241428497	169607153	10587469
1495863943436822156	splash2x.barnes	1	1400	38	1.000000	0.920000	0.975000	700949574	226	1505758	41568491	242397979	169824266	11547120
1495863943946109541	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700957178	224	1486814	41578644	242750175	169806666	11612318
1495863944455332634	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700949274	226	1499442	41598953	242603790	170017044	11535501
1495863944964554728	splash2x.barnes	1	1400	38	1.000000	0.926000	0.981000	700948522	224	1479188	41520224	242198349	169286127	11669585
1495863945473618363	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700948242	226	1475298	41555446	242436465	169577742	11568194
1495863945982814707	splash2x.barnes	1	1400	38	1.000000	0.924000	0.979000	700954130	226	1443203	41513364	242184810	168783229	11696898
1495863946492114091	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700953834	226	1586216	41475166	241301230	169919045	10624529
1495863947001354435	splash2x.barnes	1	1400	38	1.000000	0.918000	0.973000	700948839	226	1583736	41409991	241346297	169904292	10451594
1495863947510614612	splash2x.barnes	1	1400	38	1.000000	0.922000	0.977000	700947274	226	1592644	41395587	241377981	169971765	10322407
1495863948020082371	splash2x.barnes	1	1400	38	1.000000	0.870000	0.922000	701030071	4830	1415591	56727990	158137321	121059905	8215346
1495863948529338548	splash2x.barnes	1	1400	38	1.000000	0.863000	0.914000	700868164	226	1630868	38380975	218785376	157412835	11259350
1495863949038441058	splash2x.barnes	1	1400	38	1.000000	0.922000	0.977000	700865845	224	1495417	41493456	242298898	169632513	11041004
1495863949547770943	splash2x.barnes	1	1400	38	1.000000	0.923000	0.978000	700853059	226	1497446	41533630	242432316	169843198	11377063
1495863950057085286	splash2x.barnes	1	1400	38	1.000000	0.924000	0.979000	700939218	226	1482001	41515614	242329115	169277938	11436164
1495863950566304963	splash2x.barnes	1	1400	38	1.000000	0.922000	0.977000	700845644	226	1473155	41460573	242323565	169403639	11454433
1495863951075509181	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700831196	226	1462006	41527649	242470237	169439189	11281939
1495863951584764108	splash2x.barnes	1	1400	38	1.000000	0.923000	0.978000	700852167	226	1448198	41467731	242226960	168688427	11484777
1495863952094043743	splash2x.barnes	1	1400	38	1.000000	0.923000	0.978000	700854359	224	1523488	41552877	242331626	169713959	10597281
1495863952603219920	splash2x.barnes	1	1400	38	1.000000	0.918000	0.973000	700852708	226	1589355	41605119	242529635	170637438	9753554
1495863953112468555	splash2x.barnes	1	1400	38	1.000000	0.918000	0.973000	700846493	224	1632717	41494651	241998895	171068512	9688187
1495863953621671315	splash2x.barnes	1	1400	38	1.000000	0.918000	0.973000	700839715	226	1528904	41526153	242353662	170197730	10862896
1495863954130962408	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700839664	226	1504048	41533920	242745276	170501777	11422738
1495863954640095794	splash2x.barnes	1	1400	38	1.000000	0.926000	0.981000	700826872	222	1477140	41560637	242766953	170329778	11590614
1495863955149392470	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700828861	226	1464517	41483390	242327614	169532687	11816211
1495863955658598980	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700851119	224	1480061	41524078	242444946	169850902	11779960
1495863956167771740	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700850804	226	1447851	41452296	241996403	168830941	12089775
1495863956677073792	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700851712	224	1610836	41538963	242122850	170910065	10095965
1495863957186362552	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700959504	226	1587662	41524704	242345735	170582662	9948792
1495863957695710437	splash2x.barnes	1	1400	38	1.000000	0.919000	0.974000	701040517	226	1615774	41520721	242324237	170969160	9640638
1495863958205119238	splash2x.barnes	1	1400	38	1.000000	0.917000	0.972000	700861995	4834	1430580	53698489	135504667	107932620	9838982
1495863958714405082	splash2x.barnes	1	1400	38	1.000000	0.794000	0.840000	700855140	226	1589763	41644205	242860124	170780950	9365644
1495863959223536217	splash2x.barnes	1	1400	38	1.000000	0.919000	0.974000	700855596	226	1486276	41606127	243032722	169675177	10890835
1495863959732813143	splash2x.barnes	1	1400	38	1.000000	0.923000	0.978000	700847884	224	1492113	41590701	242895516	169523791	11097773
1495863960242041570	splash2x.barnes	1	1400	38	1.000000	0.924000	0.979000	700855092	226	1499103	41657486	243197153	169969063	10817020
1495863960751356747	splash2x.barnes	1	1400	38	1.000000	0.922000	0.977000	700848554	224	1465394	41616977	243218482	169367379	11018919
1495863961260520924	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700857462	226	1487700	41655180	243058538	169498300	10965561
1495863961769850934	splash2x.barnes	1	1400	38	1.000000	0.923000	0.978000	700940478	226	1465183	41587708	242825519	169018992	11059655
1495863962279001694	splash2x.barnes	1	1400	38	1.000000	0.922000	0.977000	700867115	226	1540667	41677553	242909260	170081860	9932002
1495863962788233037	splash2x.barnes	1	1400	38	1.000000	0.917000	0.972000	700859531	226	1630400	41676764	242877204	171116968	9265325
1495863963297519964	splash2x.barnes	1	1400	38	1.000000	0.920000	0.975000	700854832	226	1612018	41594508	242353971	170615716	9842535
1495863963806726640	splash2x.barnes	1	1400	38	1.000000	0.919000	0.974000	700854358	224	1493177	41578216	242748583	169734558	11166822
1495863964316302983	splash2x.barnes	1	1400	38	1.000000	0.920000	0.975000	700848890	226	1480604	41592573	242747256	169681259	11483118
1495863964825491285	splash2x.barnes	1	1400	38	1.000000	0.924000	0.979000	700854852	224	1522453	41669593	243140090	170670267	11012798
1495863965334640920	splash2x.barnes	1	1400	38	1.000000	0.924000	0.979000	700849432	226	1457320	41575825	242644017	169395021	11796494
1495863965843748097	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	701047108	226	1482268	41575666	242579366	169776332	11827622
1495863966352871941	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700854096	226	1455690	41551384	242389500	169113420	11781176
1495863966862085659	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700962500	226	1465256	41544976	242234884	168758448	11622859
1495863967371504252	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700857490	226	1623387	41629143	242666917	171157861	9482891
1495863967880777304	splash2x.barnes	1	1400	38	1.000000	0.920000	0.975000	700854100	224	1595635	41655388	243149381	170919011	9565748
1495863968390116480	splash2x.barnes	1	1400	38	1.000000	0.919000	0.974000	700849874	1359	1411909	43375556	205856733	147651037	9712002
1495863968899488782	splash2x.barnes	1	1400	38	1.000000	0.826000	0.875000	700858832	3715	1592878	52073595	173164362	131529688	9988584
1495863969408670500	splash2x.barnes	1	1400	38	1.000000	0.918000	0.973000	700853053	226	1551617	41552147	242446196	170286069	10191605
1495863969917965094	splash2x.barnes	1	1400	38	1.000000	0.924000	0.979000	700947069	226	1505288	41614184	242956170	170135550	11215838
1495863970427234520	splash2x.barnes	1	1400	38	1.000000	0.924000	0.979000	700852070	226	1467142	41558078	242773060	169544131	11733671
1495863970936536905	splash2x.barnes	1	1400	38	1.000000	0.923000	0.978000	700855556	226	1493103	41577530	242820866	169777902	11186017
1495863971445956082	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700854516	226	1458722	41572962	242771322	169330431	11531351
1495863971955118759	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700838740	224	1481904	41605779	242932483	169596814	11337214
1495863972464344852	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700848318	222	1457517	41573533	242635701	168991837	11430517
1495863972973553654	splash2x.barnes	1	1400	38	1.000000	0.923000	0.978000	700856878	224	1594762	41658273	242727451	170834672	9698142
1495863973483175372	splash2x.barnes	1	1400	38	1.000000	0.918000	0.973000	700854072	226	1600089	41641433	242895647	171145528	9640344
1495863973992264882	splash2x.barnes	1	1400	38	1.000000	0.917000	0.972000	700959132	226	1586277	41631073	242602940	170619108	9716147
1495863974501430642	splash2x.barnes	1	1400	38	1.000000	0.920000	0.975000	700858258	226	1479155	41620751	243021724	170030197	11033883
1495863975010568652	splash2x.barnes	1	1400	38	1.000000	0.924000	0.979000	700852264	226	1476230	41598497	242973700	169783526	11245637
1495863975519665829	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700847418	226	1499153	41674499	243322027	170657203	11104074
1495863976028827714	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700851293	224	1462372	41645957	243097353	169745254	11369258
1495863976537971558	splash2x.barnes	1	1400	38	1.000000	0.924000	0.979000	700951043	226	1491801	41643169	243096616	170267941	11253809
1495863977047131609	splash2x.barnes	1	1400	38	1.000000	0.923000	0.976000	700850996	224	1450082	41573774	242723815	169069287	11351566
1495863977556373495	splash2x.barnes	1	1400	38	1.000000	0.925000	0.980000	700850416	226	1531966	41625069	242589619	170042591	10609382
1495863978065464088	splash2x.barnes	1	1400	38	1.000000	0.918000	0.973000	701146318	226	1566128	41629105	242923262	170666899	9607085
1495863978574568598	splash2x.barnes	1	1400	38	1.000000	0.921000	0.974000	700959430	226	1578061	41606339	242960971	170767711	9798311
1495863979084144191	splash2x.fmm	1	1400	38	1.000000	0.917000	0.972000	478615331	3043	942060	27215662	131647663	99202286	6806530
1495863979594198158	splash2x.fmm	1	1400	38	1.000000	0.509000	0.542000	700754124	66674	4344910	66097116	165306823	192228403	12318512
1495863980103778085	splash2x.fmm	1	1400	38	1.000000	0.775000	0.819000	701118960	68090	4362734	64822391	162886532	192335277	12419139
1495863980613877302	splash2x.fmm	1	1400	38	1.000000	0.778000	0.823000	701125434	67456	4323855	67458742	166425820	193858530	12286870
1495863981123220895	splash2x.fmm	1	1400	38	1.000000	0.781000	0.826000	701001008	54067	3477849	61385458	151648144	169596304	10399344
1495863981632441405	splash2x.fmm	1	1400	38	1.000000	0.749000	0.792000	701051384	10784	694423	40510719	102925932	89010491	4861383
1495863982141819998	splash2x.fmm	1	1400	38	1.000000	0.771000	0.815000	700995824	46833	3968042	49411118	133414315	173552784	17636021
1495863982651176967	splash2x.fmm	1	1400	38	1.000000	0.770000	0.816000	700946646	239	2031524	37234549	129375963	146598101	6421040
1495863983160334102	splash2x.fmm	1	1400	38	1.000000	0.828000	0.877000	700950610	226	386822	24665269	129170360	150055710	3330106
1495863983669502029	splash2x.fmm	1	1400	38	1.000000	0.844000	0.894000	700960016	224	368181	26595225	137338872	159540137	3335705
1495863984178636747	splash2x.fmm	1	1400	38	1.000000	0.856000	0.905000	700931356	226	375349	25332346	132013170	153310176	3343601
1495863984687871840	splash2x.fmm	1	1400	38	1.000000	0.842000	0.892000	701112124	226	371150	25671568	133399985	154821627	3330821
1495863985197117059	splash2x.fmm	1	1400	38	1.000000	0.829000	0.877000	700946707	226	360791	26894835	138608586	160877893	3337436
1495863985706352402	splash2x.fmm	1	1400	38	1.000000	0.854000	0.905000	701014081	224	371199	25595647	133118213	154596016	3342885
1495863986215622704	splash2x.fmm	1	1400	38	1.000000	0.851000	0.900000	700842716	226	324466	38356363	188716641	222090653	2850401
1495863986724847131	splash2x.fmm	1	1400	38	1.000000	0.834000	0.884000	700849056	228	314912	45706053	163907472	189830695	4184874
1495863987234040891	splash2x.fmm	1	1400	38	1.000000	0.934000	0.990000	700859200	239	3168871	41308630	100849060	131629520	11071821
1495863987743249692	splash2x.fmm	1	1400	38	1.000000	0.737000	0.779000	700851212	225	484239	24870404	135963276	149352357	3932653
1495863988252439536	splash2x.fmm	1	1400	38	1.000000	0.834000	0.884000	700848268	226	369978	25799933	133963378	155528171	3274636
1495863988761693838	splash2x.fmm	1	1400	38	1.000000	0.831000	0.880000	701006004	222	366968	27178321	139805775	162454854	3300735
1495863989270742431	splash2x.fmm	1	1400	38	1.000000	0.856000	0.905000	700854580	226	383103	25829107	134118224	156058093	3313548
1495863989779998524	splash2x.fmm	1	1400	38	1.000000	0.842000	0.890000	700844460	224	380086	24847064	129940326	150827342	3314938
1495863990289092535	splash2x.fmm	1	1400	38	1.000000	0.829000	0.878000	700843360	226	365158	26965607	138896343	161424069	3359880
1495863990798291878	splash2x.fmm	1	1400	38	1.000000	0.842000	0.890000	700862452	226	373301	26565089	137225937	159487807	3299256
1495863991307455013	splash2x.fmm	1	1400	38	1.000000	0.846000	0.896000	700854088	226	357346	31624824	159400098	186651648	3085432
1495863991816718190	splash2x.fmm	1	1400	38	1.000000	0.926000	0.981000	700857356	226	322663	41920781	201542622	236552958	2953009
1495863992326038283	splash2x.fmm	1	1400	38	1.000000	0.901000	0.955000	700871404	236	2481254	47549807	96064199	129939168	9999223
1495863992835187293	splash2x.fmm	1	1400	38	1.000000	0.773000	0.817000	700960564	229	1081895	29310815	133826090	140908210	5893969
1495863993344389970	splash2x.fmm	1	1400	38	1.000000	0.831000	0.880000	700851976	226	373230	25280569	131778454	152903069	3279099
