#Timestamp	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN
1495802340980434214	500705113	2740637	1370403	163511353	1612657	375677564	14891
1495802341481127611	500690105	2558469	1283875	167378217	1530291	388532830	14405
1495802341981850549	500726154	2321328	1087061	172434564	1383376	391353094	12762
1495802342482578654	500731644	2341501	1136106	171491384	1401913	400329112	13459
1495802342983283218	500703972	2623590	1289995	168238003	1562328	378398095	14301
1495802343484024740	500738551	2640971	1306876	168748969	1563861	385550848	14628
1495802343984720303	500690181	2430098	1210188	171802573	1463830	390638891	14308
1495802344485491200	500777567	2619928	1402359	162672276	1606908	374444528	14361
1495802344986193888	500705031	2477424	1224030	170881479	1463065	395496106	14122
1495802345486869701	500676048	2552434	1260764	166785142	1518001	385917494	14747
1495802345987515598	500646262	2354625	1150636	171877199	1397751	398606891	14055
1495802346488137328	500622471	2432409	1200417	169873856	1456921	390648852	14273
1495802346988823475	500689112	2902003	1474994	161525715	1721916	368091166	15051
1495802347489435747	500612448	2324004	1141555	171593282	1396760	396440755	13739
1495802347990063269	500628426	2415116	1188823	171002979	1428364	396461993	13887
1495802348490705707	500637570	2785384	1396295	163830738	1664696	372620870	15131
1495802348991344479	500644827	2254471	1106514	172764791	1352951	400604214	13415
1495802349491958668	500613609	2541205	1250621	160365162	1575739	352476136	12775
1495802349992572106	500615622	2417484	1182289	172417655	1462033	393316125	14082
1495802350493182420	500610495	2577986	1269787	170593184	1575454	395149433	14313
1495802350993839442	500659675	2843387	1409071	163185539	1740792	370642319	14889
1495802351494460464	500613311	3107996	1546181	159730599	1881095	358799470	15767
1495802351995097235	500642763	2426913	1185752	171409198	1521239	395465344	13973
1495802352495811132	500716210	2394288	1174528	168961245	1499729	399081192	13982
1495802352996454487	500643437	2536032	1238151	168905617	1599773	388364415	14079
1495802353497073051	500619330	2506249	1227687	169262341	1564715	395689820	14321
1495802353997694489	500622814	2377400	1165405	169120295	1473855	400922777	13689
1495802354498308761	500614220	2517808	1239541	167824681	1575217	388122841	14181
1495802354999010991	500703763	2388524	1181072	169205939	1505323	398685105	13846
1495802355499652055	500643045	2309659	1122792	171614374	1469532	402000583	13550
1495802356000282827	500627204	2640404	1319441	165641228	1637377	384309340	14692
1495802356500910140	500629125	2553954	1256404	170211373	1602395	386355899	14538
1495802357001539537	500633869	2365150	1174740	170394573	1508644	395397811	13509
1495802357502146392	500605316	2459929	1214939	168749989	1545761	396206210	13993
1495802358002812664	500656356	2459568	1214388	173092584	1597133	389800426	14362
1495802358503449477	500645610	2561912	1266230	169594647	1587336	390455094	14186
1495802359004140499	500689665	2517223	1240491	168079921	1551315	391180149	14369
1495802359504789271	500654668	2386148	1179601	169114342	1504751	400093297	13647
1495802360005402251	500609459	2254873	1106483	171337571	1424377	410115486	13215
1495802360506005898	500609163	2358160	1160087	170683702	1496808	401102007	13624
1495802361006602587	500593029	2733284	1351578	164624402	1666108	378468765	14729
1495802361507199025	500601936	2344604	1148023	172572130	1493005	400660613	13189
1495802362007869880	500666811	2430793	1192633	170488865	1505310	394952854	14035
1495802362508487152	500621067	2547563	1253654	168413915	1589243	391354589	14341
1495802363009164632	500680239	2625147	1290235	167901421	1638588	379523517	14691
1495802363509765362	500596512	2304730	1127877	171387765	1455831	403131416	13480
1495802364010375134	500611915	2885224	1432471	161128140	1750503	371843915	15283
1495802364510992948	500621099	2459774	1211915	168986856	1544066	396150661	14083
1495802365011587761	500595303	2355841	1153830	170954113	1492072	397266977	14035
1495802365512253367	500662156	2488863	1239977	164711144	1554773	382513143	13904
1495802366012963805	500696369	2026356	1069754	163907575	1474422	366157465	11048
1495802366513638160	335122575	1967170	597431	78616752	1068278	172343002	9657
1495802367014362432	500770182	5781371	1687456	118309323	2004318	226509563	29310
1495802367515049537	500679490	5696113	1656876	121066972	1976162	235358389	28893
1495802368015682017	500640081	5616973	1640084	122792576	1958032	241802465	28586
1495802368516381455	500689638	5568472	1623112	124572755	1945558	248174854	28346
1495802369017055269	500687894	4323128	1368678	167136132	1662495	348495300	23037
1495802369517688791	500630226	678858	438804	195478640	645825	478007252	5461
1495802370018407646	500713248	804536	551353	200349860	808204	549264176	7870
1495802370519226876	500827341	1247586	804944	124912728	1375878	282790456	13234
1495802371019925356	500697159	586341	178864	95809247	617803	313880213	1463
1495802371520630628	500706618	400775	237936	100124461	1151123	269221219	3396
1495802372021253774	500625726	69588	43472	126973059	695425	346942392	114
1495802372521874130	500618313	479901	164115	96076948	738019	304255745	1493
1495802373022497235	500625162	534915	221315	98324091	1130835	262743272	2223
1495802373523120632	500626560	650127	365928	122376095	1081451	297810431	5254
1495802374023745070	500624283	506797	275606	109610844	1146674	251839452	3406
1495802374524368384	500622195	480711	284414	106913922	1007592	258425529	3886
1495802375024992281	500625216	575828	342939	109389959	1033585	264662787	4896
1495802375525615636	500623749	490041	288269	107031615	987473	258835038	3987
1495802376026237491	500622813	548939	318894	101802053	984853	250245596	4721
1495802376526855179	500617440	67302	26687	124976750	311926	458106726	112
1495802377027465910	500613186	68165	26525	345953099	430284	622852129	112
1495802377528082140	500618077	68353	23832	787252109	1016329	956357271	112
1495802378028707537	500622617	73016	27194	235939003	393170	546174132	121
1495802378529325267	500618913	601424	367639	134607821	698087	417498386	6428
1495802379029967580	500644101	2714553	1112037	208281396	3037137	347111403	19126
1495802379530589102	500622060	2828158	25408	266519006	4109923	498640649	111
1495802380031206082	500618070	3137803	26058	261761502	4059014	490804957	113
1495802380531820646	500615403	3133150	25616	257860723	4021596	485649103	112
1495802381032505084	500686572	2893267	26800	252822150	4014293	479721891	113
1495802381533132106	500626422	2732721	26321	254432558	4016816	482901523	112
1495802382033787295	500656509	2783314	32927	256614020	2997460	510383255	192
1495802382534409858	500621541	4893830	25533	239193560	3735729	470085550	112
1495802383035026880	500619324	4960326	27487	236399778	3731496	466138770	125
1495802383535648069	500620584	4908959	25298	234510112	3708066	463687520	112
1495802384036266882	500620980	4846907	25665	232677398	3703386	461404821	113
1495802384536885529	500617287	4695689	25640	228225717	3699186	455409830	112
1495802385037508884	500623239	4759025	25838	230331587	3687180	458799709	113
1495802385538123948	500617707	2552795	26044	196941044	2833536	418590222	134
1495802386038737886	500617230	106971	54459	147804416	1808547	331020310	617
1495802386539346991	500608047	49227	20270	132983119	192527	278186673	112
1495802387039957763	500613537	50547	21612	131441240	191171	274852297	114
1495802387540574743	500615919	49015	21802	134566580	196122	281576956	112
1495802388041189015	500614548	50533	22115	132736548	193511	277645974	113
1495802388541808454	500619732	49648	21676	133029252	193572	278299734	112
1495802389042421934	500615238	51396	22446	132350690	193270	276830509	113
1495802389543044331	500621901	48385	21955	133476219	194247	279166444	112
1495802390043675978	500634003	52619	22655	132353469	193353	276821472	114
1495802390544361666	500687145	48436	21935	133505035	194409	279224850	112
1495802391044969521	500606811	51865	22889	132374419	192861	276873225	114
1495802391545572377	500604261	48294	21828	132218885	192345	276475363	112
1495802392046173690	500603244	50187	21514	134231304	194814	280872570	113
1495802392546777379	500603118	50321	21933	133103984	193271	278432712	110
1495802393047374942	500599869	49632	22430	134826621	196433	282063284	113
1495802393547976256	500601021	48996	21877	133415599	194488	279096945	112
1495802394048630653	500604036	49172	22341	132448717	193717	276994642	113
1495802394549252549	500656824	48530	21860	133080528	193876	278415842	112
1495802395049948821	500718300	50670	22666	132984901	194854	278155687	114
1495802395550568593	500613885	49038	21643	130437828	191520	273517203	112
1495802396051189532	500622816	51519	22491	133166037	194130	278635281	113
1495802396551805262	500616552	49059	21818	132487591	193631	276948590	112
1495802397052425325	500621070	48408	21698	133020212	194280	278210405	113
1495802397553049139	500622348	47712	21425	132874175	191448	277980416	112
1495802398053682077	500634372	50052	22355	131398829	193201	274744217	114
1495802398554300516	500620572	47900	22124	131756964	192646	275490167	112
1495802399054921996	500621958	50684	22538	131381131	191883	274727166	114
1495802399555546810	500623107	46671	21520	133699828	194485	279675214	112
1495802400056173831	500630019	49471	21892	131628442	191915	275237665	113
1495802400556868270	500693796	3860216	25429	216271091	2965936	433170813	126
1495802401057495875	500625843	5085252	25017	237197914	3827311	478553679	113
1495802401558121064	500627154	5015457	24362	234805334	3874333	474804331	112
1495802402058741085	500622291	4927401	25077	231313746	3830965	469631366	114
1495802402559359857	500616618	4855889	24846	228976851	3835774	466563590	112
1495802403059980962	500624583	4797206	24980	227654164	3830610	464890090	114
1495802403560601151	500620176	4784819	24192	226768850	3826845	463987991	115
1495802404061220548	500619825	241801	25746	197305491	2944496	456339854	132
1495802404561845986	500626312	2056552	784658	258113961	1402134	561853839	1535
1495802405062584550	500737802	620473	281012	108028500	1040592	269040613	731
1495802405563300655	339578097	2882066	856278	88801694	1122157	183962401	14547
1495802406064073385	500757431	5777445	1680531	119460182	1986172	229394482	29272
1495802406564872865	500767974	5717547	1655614	121470383	1959820	236320503	28935
1495802407065582970	500736765	5615768	1635583	123634593	1940330	244163376	28567
1495802407566352325	500778690	5575862	1650827	125317943	1959370	250930939	28531
1495802408067041805	500691194	3193177	973435	94199184	1186991	196125934	16810
1495802408567724910	500682909	170127	83310	55840760	141848	134206797	909
1495802409068411890	500687895	168602	82541	55785615	145859	134047211	906
1495802409569155037	500743635	173710	87103	55985429	147714	134293233	959
1495802410069904183	500749599	167539	82861	55801188	142300	134114980	904
1495802410570518622	500616869	165789	82981	55729474	140514	134054019	904
1495802411071135727	500615464	167658	82283	55783211	140630	134036105	903
1495802411571754582	500619064	166543	81744	55787883	141975	134136872	904
1495802412072367396	500615863	167778	83037	55778882	140044	134105873	904
1495802412572982751	500616545	165944	82450	55778959	139899	134116374	905
1495802413073646314	500617425	168470	83542	55783718	141463	134148888	909
1495802413574268920	500667469	166408	82742	55779381	139326	134115324	906
1495802414074882983	500616772	169291	83976	55767264	140281	134149782	906
1495802414575504172	500622084	167350	83276	55826821	141594	134179273	908
1495802415076143985	500639790	169411	83905	55778517	139898	134080732	903
1495802415576757632	500615566	166318	83170	55833387	140427	134147096	907
1495802416077375779	500616357	166251	82925	55766851	140098	134063161	904
1495802416577987467	500613525	167895	83311	55783531	141142	134142685	903
1495802417078646781	500612871	168503	83617	55799718	141382	134161192	908
1495802417579261844	500663351	166202	83057	55807151	139152	134204116	907
1495802418079880866	500619891	165445	83090	55786334	140786	134125707	907
1495802418580497263	500615310	231760	119888	79037472	253196	313411882	1487
1495802419081118702	500614710	196246	102232	123785536	381913	733050987	941
1495802419581743182	500627181	196491	103111	123920823	385930	733334409	947
1495802420082431287	500694711	457369	248138	125259467	1501578	634321596	3425
1495802420583047351	500615137	591366	310451	88429509	7699961	215480612	4807
1495802421083676622	500630330	1270629	712366	139570395	2660451	312028529	11737
1495802421584300269	500625225	482901	277803	152226867	3012991	336268061	4171
1495802422084907749	500608860	85459	27231	266700213	509492	555162065	125
1495802422585522021	500615227	108444	26388	298320095	466126	563758908	118
1495802423086127710	500605356	109265	26385	302771057	438353	571522164	116
1495802423586734398	500607308	106446	25898	310629703	387164	580236444	112
1495802424087344587	500613184	82935	25521	312771855	386520	582825454	112
1495802424588048609	500701475	104358	25219	296919582	508573	563336172	112
1495802425088692714	500643730	112202	27116	297124075	498339	559611653	119
1495802425589312736	500621784	109226	26770	296175576	523760	559387966	117
1495802426089928049	500615374	105747	25612	315106000	351412	586771065	112
1495802426590543946	500618519	104806	25356	313026765	366614	584066623	112
1495802427091162010	500617464	107011	25732	310531488	417501	577685712	112
1495802427591778115	500619565	106627	25257	311400722	417712	578471179	112
1495802428092399595	500619106	109998	25834	301480984	470554	569213090	114
1495802428593013367	500616162	107126	25368	311835184	384178	580919909	112
1495802429093691389	500679536	106808	25562	315800535	365185	586973634	113
1495802429594378452	500685986	105922	25183	313129447	392001	582087446	112
1495802430095104307	500726743	108337	25596	311219135	400872	578738236	112
1495802430595787537	500685080	106628	25181	309138758	431771	574042393	112
1495802431096478809	500689595	108001	26656	306818191	442218	572142062	112
1495802431597168372	500692416	107834	26057	303466669	444942	570699111	115
1495802432097860436	500692086	106371	25645	310439367	390444	578983603	112
1495802432598611416	500694584	104440	25187	312995173	374666	583317232	112
1495802433099309438	500757651	108328	26125	308519528	430839	575493611	112
1495802433599998334	500687810	105795	24881	309456852	417054	576260308	112
1495802434100689648	500691804	107342	24856	310366524	426392	577088212	112
1495802434601381420	500694848	106045	25308	303322525	485937	565179265	112
1495802435102070358	500684839	108524	25905	301720368	510587	566038029	113
1495802435602764130	500699573	108082	24796	312559349	428692	578851619	113
1495802436103455401	500688352	109014	25407	313093129	441721	578214512	112
1495802436604282048	500829393	108449	25259	310214871	452160	574894939	111
1495802437104974986	500692469	110973	26276	301200864	507630	564915524	112
1495802437605654967	500681072	105529	24473	312597173	447685	578274807	112
1495802438106346030	500691322	109578	26207	306323795	466393	569205506	115
1495802438607029135	500686046	104726	24192	316710999	386455	585939532	112
1495802439107716740	500687606	108858	25443	312092814	427406	576956044	112
1495802439608432137	500713764	106932	24358	310058548	474530	572966672	112
1495802440109129742	500700062	109401	26156	301221961	515449	565315293	114
1495802440609744972	500613007	106739	24893	303840576	493996	568099541	114
1495802441110361994	500618339	105481	24774	312527279	450830	577437904	112
1495802441610984849	500624946	106384	25118	307542345	501353	567646545	112
1495802442111601829	500619207	108007	24975	305845683	504600	569812038	113
1495802442612220976	500619427	106256	24902	305040125	505460	566245500	112
1495802443112840998	500618919	106845	24814	303733667	511957	564509179	112
1495802443613465187	500626290	111217	25493	287042925	564308	557979962	116
1495802444114209792	500743190	111364	25145	260948732	596240	553074795	120
1495802444614833772	500626131	98854	30645	203144080	739847	500612882	139
1495802445115452127	500617950	100241	30134	190550547	749691	475282544	168
1495802445616066232	500613792	114746	27198	283492136	559318	546561566	130
1495802446116678212	500616039	188521	74378	169177074	1025443	411998521	917
1495802446617291818	500612361	131694	53814	167895334	1361682	411884329	512
1495802447117908673	500617869	129777	53989	174219541	1541439	427434689	533
1495802447618620528	500635416	121428	48863	175811008	1666119	426514812	462
1495802448119242591	500700309	132264	56275	173468660	1688317	408049230	535
1495802448619932322	475255247	448481	155184	159168955	1687945	356454283	2093
1495802449120672843	367248620	4066143	1171218	92890373	1400287	185051554	20294
1495802449621395490	500714913	5780245	1669438	120209742	1959653	232293886	29093
1495802450122015720	500636469	5718022	1646177	121663611	1934913	237440827	28774
1495802450622644075	500623326	5636532	1624568	124091919	1908666	246063602	28392
1495802451123316930	500681475	5542914	1602164	125505610	1901488	252244259	27966
1495802451624040077	500720702	2009218	689578	193360027	1181961	417380704	11913
1495802452124655641	500616560	61048	23681	193742201	748033	444776380	145
1495802452625273663	500618786	58550	22570	195316957	747700	448382730	113
1495802453125887351	500612608	56825	21790	195489254	748153	448872403	112
1495802453626495290	500614937	54596	21938	195255704	747783	448466856	113
1495802454127177520	500679259	55754	21272	195514467	747349	448788802	112
1495802454627794917	500616759	56514	22582	195261269	747806	448499989	113
1495802455128413147	500620364	57089	23281	195441139	748041	448725711	113
1495802455629173668	500760438	58570	23205	195144599	748005	448268452	114
1495802456129795774	500622092	56805	22716	195300258	746993	448231269	112
1495802456630422004	500628260	57485	22672	195199207	746971	448094718	113
1495802457131043067	500621544	55661	22563	195168668	747862	448427820	112
1495802457631664964	500619537	57517	22992	195315642	747442	448465448	113
1495802458132283861	500621618	55463	22610	195430351	748109	448698197	112
1495802458632906175	500620474	56690	22489	195218847	748259	448518235	113
1495802459133734863	500829094	57983	23574	194538633	750147	448419888	115
1495802459634360551	500629123	56817	22244	194646659	751012	448450831	113
1495802460134984990	500625887	56759	22198	194544192	753161	448653975	112
1495802460635693720	500708515	57972	22795	194631733	751066	449315397	113
1495802461136398575	500705866	57261	22735	194633612	750860	449394682	112
1495802461637090972	500692088	56960	23221	194179153	750741	448423974	113
1495802462137786952	500696923	55438	22404	194165426	753614	448855694	112
1495802462638483682	500697482	57187	22910	194261688	753873	449194043	113
1495802463139291078	500810011	57705	23809	194249106	753597	449066030	114
1495802463639990350	500698119	59836	23557	193685572	765236	448185548	115
1495802464140697664	500708006	57437	23365	193883552	775163	448616725	110
1495802464641393394	500697867	58824	23438	193746227	773906	448679949	113
1495802465142082999	500688410	56626	23685	193762025	774938	448391796	112
1495802465642784562	500702333	58300	23389	193672535	777801	448322816	113
1495802466143479001	500695202	57548	23209	193094773	854894	447338892	112
1495802466644292731	500814614	59563	23404	192896383	851981	446917678	114
1495802467144989836	500698177	57838	23880	192864407	848187	446905972	113
1495802467645689066	500698793	58348	23706	193028753	855020	447293733	113
1495802468146384212	500696842	57212	23067	192989738	852606	447143083	112
1495802468647149442	500765717	58587	23430	193060025	856765	447372647	113
1495802469147757131	500609247	56406	23069	193046779	856624	447289619	112
1495802469648374736	500617932	57066	23373	193043328	855107	447298751	113
1495802470149080175	500705563	55939	23305	193068341	861725	447366635	113
1495802470649700780	500621609	58911	23901	192857274	857314	446961883	113
1495802471150322135	500621740	56981	23267	192589790	872742	446351776	113
1495802471650944573	500623958	57758	23316	192602858	874065	446437246	113
1495802472151570637	500626449	58303	23397	192571851	874914	446436049	112
1495802472652202117	500630862	57451	23347	192628917	871098	446523236	114
1495802473152816764	500615043	56443	22648	192864394	866142	447116162	112
1495802473653437994	500623884	56661	23115	192579866	866936	446387005	113
1495802474154140183	500703408	55933	22205	192601477	864884	446507656	113
1495802474654757538	500617440	58048	22663	192674290	869215	446612424	113
1495802475155388643	340700683	2850457	835683	98978513	1149433	207703146	14177
1495802475656086415	500701105	5802823	1682079	119501928	1985397	229434753	29297
1495802476156772228	500682564	5715691	1649963	121405131	1960333	236072134	28892
1495802476657402458	500629957	5644969	1636948	123605967	1945044	243882879	28591
1495802477158123605	500719833	5564839	1616964	125585060	1924525	250979688	28283
1495802477658888710	500765639	3720869	1167489	126231806	1623087	293300239	19929
1495802478159514857	500628291	886716	471006	109469556	1416725	268661740	6955
1495802478660236004	500721780	312292	131256	107106632	2540317	239779446	1430
1495802479160856442	500622045	55598	25880	172763776	2918192	360188934	113
1495802479661472881	500617488	56163	29042	172869352	2792241	361551897	113
1495802480162088486	500615608	53918	31545	173066458	2759488	360640611	112
1495802480662697758	500612253	54873	29477	173158736	2549434	362064054	113
1495802481163316530	500616885	52978	28836	173189051	2620387	361354145	112
1495802481664007426	500692361	56542	28551	173067536	2716996	360654081	114
1495802482164624407	500618890	53169	27612	173165326	2671162	361728444	112
1495802482665235345	500603633	53016	26905	173310597	2792495	362219166	113
1495802483165932617	500709487	52640	29450	173193017	2653168	362375744	113
1495802483666536514	500598092	55982	30992	172865608	2770136	361982340	113
1495802484167150369	500615881	54760	30609	172762975	3040272	361225764	112
1495802484667764557	500615216	55187	27378	172742118	2954614	360636724	114
1495802485168385329	500620872	54367	28991	172862129	2775387	360130503	112
1495802485669085684	500700475	55496	26859	172642559	2820576	361081448	114
1495802486169705956	500622957	53301	30461	173289788	2412361	361632514	112
1495802486670325645	500619059	55670	28483	173497237	2395781	361040799	113
1495802487170942375	500617854	55050	30647	173624148	2119636	361853950	113
1495802487671561980	500620764	54511	27716	173800383	2372855	360868794	113
1495802488172266794	500704374	55183	26733	173594411	2311626	361488287	112
1495802488672886440	500620911	55449	32038	173388638	2333749	361711217	113
1495802489173506546	500622020	54719	23855	173539835	2255231	361760727	112
1495802489674183151	500674760	56954	30374	173383579	2304627	361764225	114
1495802490174801464	500619380	54848	30239	173200229	2417974	362436579	112
1495802490675415569	500615437	56428	28416	173185001	2556618	362008663	113
1495802491176035716	500620655	54068	24296	172822339	2727846	359922446	113
1495802491676664446	500628225	55329	24661	172820504	2897346	360422303	113
1495802492177284427	500620496	54307	26017	172790418	2865493	360147889	110
1495802492677899574	500618101	218903	93354	139123694	2212145	309840651	999
1495802493178559512	500621952	324855	131843	127178599	1651080	295649929	1529
1495802493679176701	500656575	56007	25493	173988515	1724662	362015888	114
1495802494179793514	500615382	54494	22564	173605965	1689948	361961199	112
1495802494680412994	500622763	54735	22770	173943137	1721587	361784633	113
1495802495181030974	500615901	55240	23585	173595473	1909156	361707036	113
1495802495681733538	500703570	55244	25233	173834420	1901026	361966978	113
1495802496182423143	500692213	53508	24163	173803176	1816865	361548279	112
1495802496683106581	500684750	55694	28870	173683645	1823887	362145371	113
1495802497183893645	500785781	54853	25296	173958473	1752174	362656054	113
1495802497684606833	500709954	54251	28485	173734005	1862726	362958279	113
1495802498185345230	500744943	53911	32299	173772340	1668708	363096697	112
1495802498685965335	500621428	55714	34421	174101068	1559911	363382291	113
1495802499186596357	500630895	55375	32019	174094244	1765255	362702347	113
1495802499687221420	500624504	56031	29509	174115087	1725487	361656642	113
1495802500187846525	500625180	55213	29696	173807496	1584829	363101063	112
1495802500688470089	500624356	55254	27909	173938201	1721292	362162003	113
1495802501189197777	500728174	55159	30134	174167955	1786771	361925846	113
1495802501689824799	500628850	55188	28734	174077938	1963745	361880004	113
1495802502190444779	500620018	55274	28510	174447494	1844604	361450247	112
1495802502691067468	500624120	56073	28618	174061502	1820710	362050654	113
1495802503191685406	500619220	55022	30479	173699728	1807368	361920373	113
1495802503692303095	500617744	56090	28099	173911266	1919709	361740888	113
1495802504192915909	500615049	54810	22892	173694488	1847643	362186087	112
1495802504693627139	500616348	54870	23380	173662606	1758528	362736250	114
1495802505194244410	500711093	56227	24679	174010081	1621637	362823587	112
1495802505694864182	500620772	55993	23890	174108346	1774874	361761157	113
1495802506195486204	500625051	54749	23578	174133562	1765859	361898509	112
1495802506696107309	500620958	57651	24284	174077797	1756743	361933747	113
1495802507196725123	500615662	321232	128370	131081434	1515124	301848068	1453
1495802507697429603	500706948	238329	98537	136279665	1733996	306026243	1078
1495802508198048958	500618841	54287	25432	174393124	1683257	363388211	112
1495802508698678813	500630365	55678	24437	173939586	1678267	363501785	114
1495802509199294877	500619065	54465	23161	174281820	1721334	363026402	112
1495802509699911690	500616161	54843	23916	174023797	1930058	363370915	113
1495802510200528337	500619472	54102	23843	174297860	1849678	363079032	112
1495802510701146526	500615899	54993	23562	174361947	1795067	363639575	113
1495802511201771506	500626065	52795	23917	174167128	1804908	363692134	113
1495802511702391111	500621355	54999	24041	174283994	1728751	363633410	113
1495802512203022716	500616681	51509	23438	173874231	1811986	363553665	112
1495802512703789405	500784962	53599	23007	173988410	1626677	364139829	114
1495802513204402760	500612943	55899	23927	174480388	1549235	364340911	112
1495802513705027573	500624302	56751	24226	174240091	1741179	362988752	113
1495802514205654137	500625833	55604	24272	174091665	1694384	362737545	112
1495802514706281784	500627131	56228	24574	174073479	1591161	363054916	113
1495802515206907639	500630077	55491	23582	174014657	1725113	362995022	113
1495802515707529577	500623013	54963	23673	173985122	1803166	362806971	113
