#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1496409762179024568	parsec.dedup	1000	34	0.900000	0.325000	0.317000	353990625	32531	2262498	35377827	86791559	99544675	6483650
1496409762689342284	parsec.dedup	1000	34	0.900000	0.532000	0.514000	554190792	53972	3618650	50496121	127799737	153644796	10453883
1496409763199749460	parsec.dedup	1000	34	0.900000	0.537000	0.519000	552613026	53563	3587683	51527010	129027633	153918064	10339340
1496409763709815010	parsec.dedup	1000	34	0.900000	0.537000	0.520000	552934472	51436	3536606	55701823	134411206	156068910	10095351
1496409764219119895	parsec.dedup	1000	34	0.900000	0.538000	0.521000	550695577	50372	2038348	42064380	148913960	131182575	12633998
1496409764729020113	parsec.dedup	1000	34	0.900000	0.563000	0.546000	514193162	46699	1506950	39378055	150794948	120534397	12362126
1496409765238961413	parsec.dedup	1000	34	0.900000	0.530000	0.513000	704947121	54107	1936244	50818108	178482441	163344700	14640156
1496409765748866797	parsec.dedup	1000	34	0.900000	0.719000	0.698000	776669448	44232	3468603	66462838	302391609	233199311	15354102
1496409766259051015	parsec.dedup	1000	35	0.900000	0.757000	0.734000	951303190	38183	5050943	87473064	400090852	302016023	18402340
1496409766768460149	parsec.dedup	1000	35	0.900000	0.932000	0.905000	971087785	20069	4543998	95786060	491452202	339861989	11001063
1496409767277786076	parsec.dedup	1000	35	0.900000	1.043000	1.013000	957593624	17929	3567250	90887545	493143417	326031216	10744297
1496409767787233711	parsec.dedup	1000	35	0.900000	0.999000	0.970000	969303102	14013	3300673	99088012	491591796	317086797	11332504
1496409768296551637	parsec.dedup	1000	35	0.900000	0.976000	0.947000	951237762	17416	2667983	98637170	466736120	291774958	9839229
1496409768805770147	parsec.dedup	1000	35	0.900000	0.991000	0.962000	941226248	22643	3320508	87736529	468579490	313691977	11876310
1496409769315136282	parsec.dedup	1000	35	0.900000	1.019000	0.989000	965107778	31412	4195334	96732048	448228477	313032537	14133598
1496409769824640167	parsec.dedup	1000	35	0.900000	0.949000	0.921000	958182278	30768	4057694	92837414	455482451	317024264	14079283
1496409770334023552	parsec.dedup	1000	35	0.900000	0.936000	0.908000	979639292	48009	5939291	105837951	416860201	320496343	18614956
1496409770843964977	parsec.dedup	1000	35	0.900000	0.952000	0.924000	998046489	55180	6531038	111689026	419869688	328559620	20226478
1496409771353586404	parsec.dedup	1000	35	0.900000	0.948000	0.920000	997182912	41166	7422264	124324806	409160621	332656518	19496181
1496409771862922455	parsec.dedup	1000	35	0.900000	0.946000	0.918000	1001474123	9185	9163074	151941617	427514188	352313508	17054841
1496409772372031132	parsec.dedup	1000	35	0.900000	0.965000	0.937000	995630382	7327	9691187	154967963	439065797	361154990	17301618
1496409772881108517	parsec.dedup	1000	35	0.900000	0.970000	0.941000	1001604198	4165	9455223	164199768	478972791	374252578	17146193
1496409773390109986	parsec.dedup	1000	35	0.900000	1.009000	0.979000	1001467011	3842	9954733	169801666	474294372	377319126	15857248
1496409773899229705	parsec.dedup	1000	35	0.900000	1.004000	0.974000	1001479179	3856	9763963	168456618	480576766	380888727	15979053
1496409774408203465	parsec.dedup	1000	35	0.900000	1.011000	0.981000	1001472096	4029	9789000	163940117	479745790	380315022	16787090
1496409774917203017	parsec.dedup	1000	35	0.900000	1.016000	0.986000	1001487684	3275	11052273	186211974	451789545	386884599	13759718
1496409775426399777	parsec.dedup	1000	35	0.900000	1.016000	0.986000	1001481378	3993	10751135	168058432	479305208	389366980	15866857
1496409775935516162	parsec.dedup	1000	35	0.900000	1.022000	0.992000	1001529113	5414	11254970	201641786	409470836	373630287	11224184
1496409776444595714	parsec.dedup	1000	35	0.900000	0.980000	0.951000	1001514430	10000	10755600	187765630	400484017	362247562	12873103
1496409776953671058	parsec.dedup	1000	35	0.900000	0.962000	0.934000	1001482287	5325	11705980	192849334	408055318	375009606	13242573
1496409777462634318	parsec.dedup	1000	35	0.900000	0.983000	0.955000	1001527429	8648	10894009	196000557	395023944	364112416	11982574
1496409777971771870	parsec.dedup	1000	35	0.900000	0.966000	0.938000	1001474549	5727	11233299	200327014	410661042	371793076	11121992
1496409778480813172	parsec.dedup	1000	35	0.900000	0.977000	0.949000	1001459064	4869	11342582	199477055	402946006	372377574	13830363
1496409778989911807	parsec.dedup	1000	35	0.900000	0.980000	0.951000	1001486368	5194	11241989	201291320	408561624	371447474	11680277
1496409779498893526	parsec.dedup	1000	35	0.900000	0.977000	0.948000	1001633087	5559	11458444	198237677	409277287	372546317	11314724
1496409780007955745	parsec.dedup	1000	35	0.900000	0.974000	0.945000	1001623671	6396	11240148	199770710	401417688	370879983	11770984
1496409780517000047	parsec.dedup	1000	35	0.900000	0.974000	0.945000	1001325477	4702	11209994	203413186	410156332	373768415	11343245
1496409781026200473	parsec.dedup	1000	35	0.900000	0.984000	0.956000	1001330269	6281	10667524	190042902	396134180	361591358	11582037
1496409781535501858	parsec.dedup	1000	35	0.900000	0.965000	0.937000	1001320116	9203	10427604	188740230	386569102	360695547	11655779
1496409782044848285	parsec.dedup	1000	35	0.900000	0.970000	0.941000	1001319949	10990	10275832	181677051	383818760	355778470	11957915
1496409782554059420	parsec.dedup	1000	35	0.900000	0.965000	0.937000	1001358469	10371	10868812	181625859	382671962	360832525	12485518
1496409783063271680	parsec.dedup	1000	35	0.900000	0.959000	0.931000	1001673026	12364	10476004	173950589	376648000	353741092	12603115
1496409783572862481	parsec.dedup	1000	35	0.900000	0.957000	0.929000	1001552385	11457	10245448	180403480	384386134	350847175	11933695
1496409784082301074	parsec.dedup	1000	35	0.900000	0.942000	0.914000	1001538313	8699	10937372	187396727	389706487	366022913	11245161
1496409784591880626	parsec.dedup	1000	35	0.900000	0.969000	0.940000	1001557272	11768	10472903	178632616	377827821	356978016	12117944
1496409785101316719	parsec.dedup	1000	35	0.900000	0.959000	0.931000	952329137	12252	9441159	154608832	344796801	328148823	12853811
1496409785610721395	parsec.dedup	1000	35	0.900000	0.790000	0.766000	510797309	24876	2207380	37536271	106272597	125109983	8947268
1496409786120333446	parsec.dedup	1000	34	0.900000	0.502000	0.486000	509405030	25222	2204932	37270271	105964832	124527703	9088298
1496409786629783289	parsec.dedup	1000	34	0.900000	0.502000	0.485000	509586879	25410	2190749	37271655	106070269	124611760	9028182
1496409787139985840	parsec.dedup	1000	34	0.900000	0.501000	0.484000	656975901	24326	2360845	46816777	141211868	148718343	13260311
1496409787649961724	parsec.facesim	1000	34	0.900000	0.508000	0.491000	387819738	9800	1078935	31323507	78162428	83324777	5252934
1496409788160546107	parsec.facesim	1000	34	0.900000	0.472000	0.460000	514758293	48082	3320947	49774819	123424510	143974482	9511104
1496409788670950074	parsec.facesim	1000	34	0.900000	0.534000	0.516000	553189231	54215	3590068	50737113	127708694	152897407	10377978
1496409789181328541	parsec.facesim	1000	34	0.900000	0.536000	0.519000	552621353	53730	3602013	51999377	129435249	154005539	10328643
1496409789691849507	parsec.facesim	1000	34	0.900000	0.537000	0.519000	552126510	53095	3572033	53878330	131829047	154912431	10177767
1496409790202189891	parsec.facesim	1000	34	0.900000	0.540000	0.522000	570892548	49297	3239430	64363360	156800267	162088515	10032963
1496409790711776900	parsec.facesim	1000	34	0.900000	0.644000	0.624000	503607910	7265	743799	85880144	210131931	138424711	4343826
1496409791220999410	parsec.facesim	1000	34	0.900000	0.599000	0.581000	504185100	16597	879569	80457393	209553157	156995553	5467083
1496409791730639461	parsec.facesim	1000	34	0.900000	0.508000	0.491000	505213469	26970	692618	39821288	125740355	101047376	8158731
1496409792240134555	parsec.facesim	1000	34	0.900000	0.550000	0.533000	501689770	4322	8766929	86800960	96893833	178739958	3319098
1496409792749474023	parsec.facesim	1000	34	0.900000	0.515000	0.498000	502122803	6806	2706961	58619904	95611132	103647698	4380231
1496409793258680908	parsec.facesim	1000	34	0.900000	0.528000	0.511000	501506830	3497	6141028	77404969	96716132	146981971	2843463
1496409793767934501	parsec.facesim	1000	34	0.900000	0.500000	0.484000	501590505	3963	4667788	66151881	97549207	126322445	3819909
1496409794277324219	parsec.facesim	1000	34	0.900000	0.515000	0.498000	503033115	11012	2849648	62030473	121770354	121054625	5673064
1496409794786619854	parsec.facesim	1000	34	0.900000	0.510000	0.493000	502058702	6014	1684026	51691846	110643478	90322401	3284870
1496409795296488488	parsec.facesim	1000	34	0.900000	0.493000	0.477000	502447807	8588	1775156	52782635	108455677	94432810	3390624
1496409795805752623	parsec.facesim	1000	33	0.900000	0.488000	0.472000	502669956	9464	1777618	53720818	110205211	96394074	3535678
