#Timestamp	CPU_CYCLES	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1496409790249495034	570892548	49297	3239430	64363360	156800267	162088515	10032963
1496409790750219473	503607910	7265	743799	85880144	210131931	138424711	4343826
1496409791250939536	504185100	16597	879569	80457393	209553157	156995553	5467083
1496409791751657683	505213469	26970	692618	39821288	125740355	101047376	8158731
1496409792252408496	501689770	4322	8766929	86800960	96893833	178739958	3319098
1496409792753198809	502122803	6806	2706961	58619904	95611132	103647698	4380231
1496409793253913956	501045178	255	5143654	75539745	132999236	160613056	4067791
1496409793754620728	501506830	3497	6141028	77404969	96716132	146981971	2843463
1496409794255387708	501590505	3963	4667788	66151881	97549207	126322445	3819909
1496409794756210855	503033115	11012	2849648	62030473	121770354	121054625	5673064
1496409795256935251	502058702	6014	1684026	51691846	110643478	90322401	3284870
1496409795757657690	502447807	8588	1775156	52782635	108455677	94432810	3390624
1496409796258487461	502669956	9464	1777618	53720818	110205211	96394074	3535678
1496409796759208108	502318571	8048	1753596	52253956	107637773	93004992	3217220
1496409797259930546	502667426	9692	1642200	53399343	107248857	94626801	3916911
1496409797760654068	501086568	253	10431288	110417893	118452098	222564234	2681181
1496409798261384798	501072265	646	8768827	95451923	284061239	239094655	19929206
1496409798762111445	501365959	256	136059	25975507	777441386	233206701	81081200
1496409799262971966	501655925	1581	8298469	93069029	306816572	239793933	23943236
1496409799763701238	502119340	5138	11001791	112352282	128136568	235593368	2710028
1496409800264441760	625308266	47397	1468263	41325619	245884102	166555163	10776346
1496409800765145031	1001408526	456	1130190	50200350	506816636	279312639	14813521
1496409801265846678	1001410134	454	1131743	50765741	513869554	281774048	15090331
1496409801766568992	780351340	1400	819513	41429630	397089131	216526145	10731611
1496409802267277847	972732816	525	978136	49645793	438085243	250510129	18397374
1496409802768009952	1001462862	462	1005978	51378655	451142894	259569375	19115862
1496409803268715223	1001412651	454	976498	51711183	454162172	260820356	19023977
1496409803769420328	933272602	481	647875	50560712	382419426	225767892	17877443
1496409804270138809	971955260	1939	162163	18846594	293289019	163620394	34490814
1496409804770884414	987243315	1014	113733	12087566	293966200	159806064	38491750
1496409805271619227	983695056	996	111579	11948576	292097566	158733929	38046907
1496409805772351707	986696164	1052	116418	12039610	293606594	159659908	38409093
1496409806273152395	989782062	1023	114050	12111244	295033308	160680363	38848682
1496409806773898042	987304817	1040	116249	12105136	295834953	160665943	38635616
1496409807274619189	987716053	1031	115703	12116393	295263828	160480115	38487800
1496409807775338544	984817867	1020	116304	12077215	292737178	159099515	38172607
1496409808276058357	985130199	1004	111171	11966938	291848446	158605112	38041860
1496409808776885587	989942527	1008	112947	12067721	294518491	160020184	38353331
1496409809277620400	992655970	1049	113763	12074102	296430835	161087392	38613783
1496409809778484172	986808361	995	109966	12039580	294334075	159890082	38371999
1496409810279221069	986201993	1017	110584	12023295	293853811	159670119	38299590
1496409810779950757	997574662	750	666156	34098019	381943781	214888656	27819437
1496409811280683779	1001459298	456	928314	50837156	445625707	254802545	18956800
1496409811781416217	1001470050	458	927468	51999352	455970342	258722509	18870786
1496409812282157947	963354967	438	908432	49091804	430565492	246261283	18166692
1496409812783001135	702623883	926	507260	69801829	292971655	177348849	9414502
1496409813283780449	505529217	1565	830146	94978638	216795066	144045513	5449896
1496409813784650887	396498591	3167	656529	38257946	73575521	67604445	7950492
1496409814285433617	505479586	47281	3270029	48906742	121319986	141447931	9382007
1496409814786206430	553729978	53760	3607007	50981990	128409451	153763425	10397374
1496409815287089826	552849775	53401	3598712	51838089	129280348	153971813	10334291
1496409815787976806	552308640	52683	3579660	53900871	132036906	155323350	10218033
1496409816288811745	574982129	50118	3340972	53561042	130655155	149627449	9961102
1496409816789553266	502448458	1533	426259	28700119	56082754	34897617	749301
1496409817290303621	502093485	1471	466384	28688934	55992170	35487304	746264
1496409817791143226	502440749	1583	481285	28714766	56199271	35891905	783018
1496409818291995414	502663738	1477	460485	28663970	55939660	35389481	783472
1496409818792867352	502166054	1464	457574	28604881	55821322	35276915	782711
1496409819293615208	502504099	1471	450971	28625745	55850041	35209803	782314
1496409819794351396	502476685	1473	428887	28612578	55845792	34838194	790609
1496409820295093501	502254245	1467	404217	28589868	55786152	34409110	780305
1496409820795832939	502218188	1472	460983	28623286	55861968	35365078	780497
1496409821296576794	502590953	1475	480305	28643732	55919887	35703976	792628
1496409821797316774	502316897	1475	484966	28639116	55883363	35773457	785817
1496409822298108213	502068190	1467	426112	28604373	55807658	34769467	777361
1496409822798859109	502419673	1479	466868	28645885	55912723	35495784	788142
1496409823299626798	502540609	1474	475163	28644599	55911799	35606127	787603
1496409823800386944	502511994	1474	418964	28638766	55912166	34747102	779543
1496409824301127883	502279371	1471	457734	28620900	55863367	35294516	778765
1496409824801874029	502489798	1470	403050	28606061	55834636	34425994	786514
1496409825302622843	502177552	1476	458273	28624793	55874586	35332313	778587
1496409825803507947	502432285	1476	437828	28632196	55883637	35019475	781932
1496409826304257552	502492362	1479	423925	28624533	55868845	34792129	783312
1496409826804997366	502098390	1467	442951	28607946	55834360	35067955	784596
1496409827305725888	965291147	5144	4363642	53703117	234159060	294827399	7801886
1496409827806530701	964560334	10474	4262528	64832237	211571191	246277020	20836368
1496409828307262223	996573923	35413	2733993	122263852	224255093	130624694	39219602
1496409828808003036	933170437	3900	7075476	135606952	399457818	257782625	14841148
1496409829308706724	1001406987	474	11464113	165652113	591220080	426691089	5464567
1496409829809415579	1001420304	468	11395461	165954046	587055932	422311700	5596504
1496409830310131768	1001434078	464	11434912	165391450	594448316	426852114	5242487
1496409830810845206	1001426435	464	10831929	168360848	606272315	424654074	4729071
1496409831311546645	1001413425	452	10712651	168849992	616930180	429882037	4378608
1496409831812251791	1001404312	454	10715757	168310943	615909946	428974106	4569289
1496409832312962521	1001422658	454	10673580	167896049	615795635	428101128	4894908
1496409832813684751	1001449553	454	10968143	165783431	608266676	427803252	5462693
1496409833314390648	1001413943	460	11087448	166981031	603018089	427540874	5698278
1496409833815088920	1001392738	454	11143992	167613190	606565377	431438579	5397032
1496409834315795525	1001408593	456	11120387	167023506	603353952	427499042	5268160
1496409834816504463	1001429306	458	10963373	167179850	611351229	429821827	5449030
1496409835317208485	1001407718	454	11003890	166792364	614700181	430445289	4667674
1496409835818011548	1001604263	458	11277375	166502909	609197378	431946039	4575155
1496409836318711653	1001402779	452	11781952	164193376	592481244	429536522	5247569
1496409836819417050	1001415655	452	11227982	164269315	603914428	428469623	5865704
1496409837320219863	1001599091	450	10948003	165711058	604043709	423463551	5720537
1496409837821042385	1001650952	454	11005608	165016117	606445907	425575462	5644759
1496409838321837157	1001592995	446	11311596	164294807	609845860	430623699	4801823
1496409838822633095	1001592172	448	11404923	162893258	597019247	425062408	5543358
1496409839323572741	1001877153	450	11519134	162513099	598525349	427859818	5863847
1496409839824366555	1001592750	452	10928532	163801590	583647000	408239375	6242153
1496409840325165201	999081928	528	6806350	165878991	415383878	255659187	12908965
1496409840825965015	1001601162	608	9811599	158362715	472806045	342151741	10167400
1496409841326768369	985200098	2811	12760824	137764754	325285810	335906992	13650606
1496409841827573683	1001607623	1942	13163150	145394354	342325104	363129530	14425403
1496409842328597912	970247033	2048	13681387	137838531	325448193	368279841	13932465
1496409842829487059	384146630	34824	2425385	37652508	92880197	106904194	7050352
1496409843330409705	553975281	53900	3625213	50449612	127658354	153719668	10422606
1496409843831319393	553691353	53532	3603797	51726475	129243935	154301218	10363499
1496409844332269748	553096399	52857	3575322	53556651	131648545	155285515	10243883
1496409844833263978	553958489	51324	3545910	55808169	134628512	156339946	10121736
1496409845334157166	822439412	17662	1740110	54097251	309799837	209756768	27870782
1496409845834972229	1001622990	898	1635010	43504877	376961408	250943123	43439552
1496409846335784709	1001636427	904	1631206	43460963	376877779	250832806	43448560
1496409846836628231	1001681700	895	1638677	43547834	376919281	250923911	43450199
1496409847337365752	1001472312	867	1629803	43580692	376931332	250822219	43433083
1496409847838160982	1001592774	932	1634260	43516979	376804831	250794901	43425142
1496409848338883962	1001447256	873	1624448	43495990	376922617	250681658	43424387
1496409848839620692	1001475014	931	1635745	43540319	376628619	250668580	43419552
1496409849340355131	1001473639	884	1495065	43033193	374712704	246316396	45312850
1496409849841081194	1001450619	802	1460604	42916261	374462719	245357739	45545869
1496409850341804591	1001445381	892	1441522	42913337	373933046	244581102	45327968
1496409850842528446	1001451489	960	1395745	42759181	373888024	243391616	44754713
1496409851343319051	1001589117	948	1393920	42905081	373861650	243255363	44735761
1496409851844043698	1001442692	931	1355172	42555619	373285995	242108717	44536819
1496409852344758261	1001435963	922	1354098	42577688	373414991	242198644	44548759
1496409852845514491	1001485256	965	1348849	42677697	372623590	241480522	43756139
1496409853346349388	1001711376	906	1320578	42391228	371890306	240447162	43559312
1496409853847081493	1001442516	952	1324975	42501757	372718662	240930104	43669160
1496409854347871264	1001486130	922	1323105	42419754	372151909	240622139	43591986
1496409854848611703	1001586891	947	1324427	42555007	372161219	240579716	43598900
1496409855349352058	1001481975	951	1316980	42446965	371351278	240055649	43873420
1496409855850090163	1001477859	981	1307115	42328456	371295570	239698808	43807077
1496409856350891268	1001601465	971	1309477	42337941	371737799	240040109	43871818
1496409856851613539	1001445290	950	1310255	42397811	371542335	239850599	43835466
1496409857352430269	719990414	3705	1118486	32283386	262332219	173960680	30098189
1496409857853311624	508288085	47837	3276145	49214652	122088362	142233366	9393309
1496409858354144354	553446309	54087	3607951	50960274	128147468	153345975	10395897
1496409858854953417	553287469	53648	3601232	51999005	129480089	154001646	10342353
1496409859355756522	552099050	53074	3575691	53726734	131625976	154814783	10224600
1496409859856486127	579572742	50812	3442593	55138587	137707896	158894694	10493650
1496409860357243232	624232884	17337	2157232	52894485	142092179	140315218	12457818
1496409860857964796	1001238658	3506	3079015	61848236	267230662	207840870	18263614
1496409861358668734	1001406303	452	2290026	60418306	351953496	247009118	16016016
1496409861859371547	1001407704	456	2187251	60439487	352305315	245957410	16758285
1496409862360077236	1001413785	454	2206807	60473998	352616916	246409837	16761953
1496409862860781466	1001406510	462	2201619	60458764	352530331	246348145	16974542
1496409863361485988	1001410119	454	2169375	60491071	352600789	246030091	16806879
1496409863862193051	1001414085	458	2164021	60391216	352268709	245680290	17061725
1496409864362965281	1001480304	458	2164079	60422332	352279581	245622882	17239148
1496409864863669469	1001478762	458	2153246	60415439	352162226	245348052	17067878
1496409865364452283	1001565660	454	2131027	60415703	352154831	244710089	17265948
1496409865865156304	1001407863	458	2295187	60381486	351392522	246253503	15732940
1496409866365855160	1001400288	456	2376003	60428103	351464491	247253039	15079624
1496409866866560890	1001409432	462	2366922	60381184	351571389	247315364	14998035
1496409867367268536	1001417166	452	2305470	59459738	344106306	242498652	15096274
1496409867867984183	812981959	3031	1920442	65676242	208230060	157528337	12217086
1496409868368777746	1001588646	454	2299558	60542336	352733727	247496598	14919304
1496409868869557893	1001560734	458	2222214	60487872	352525327	246552018	16245659
1496409869370332373	1001550204	452	2190330	60348076	351928209	245899371	16877247
1496409869871110103	1001555655	456	2202517	60340927	351785520	246113990	16820501
1496409870371887041	1001555973	454	2166379	60395180	352033252	245873266	16910869
1496409870872665105	1001558043	464	2179984	60368876	352066829	245799650	16628669
1496409871373555834	1001663025	454	2166909	60384644	352082069	245621071	17129358
1496409871874334856	1001680734	456	2160384	60378146	351871688	245148897	16948644
1496409872375108419	1001546874	448	2136510	60348009	351959726	244828695	16786061
1496409872875882024	1001550375	450	2263320	60515443	352157215	246634912	15449515
1496409873376656088	1001551746	446	2312782	60583352	352895437	247577727	14487012
1496409873877429984	1001546349	450	2314410	60571288	352892361	247693476	14539896
1496409874378263464	1001667840	454	2389982	60518463	352539508	248384365	14140319
1496409874879104152	713323019	1232	1569970	48472549	214541140	154781365	9804842
1496409875379814674	977723406	1972	2332120	69461839	294330199	213966187	14907582
1496409875880524071	1001420376	458	2265621	60556364	352837829	247199509	15643833
1496409876381229884	1001412483	450	2165437	60303268	351923369	245275744	16743355
1496409876881935656	1001411175	458	2195673	60352495	351924597	245916980	16417417
1496409877382632428	1001399520	450	2161014	60307938	351862779	245377012	17088469
1496409877883385033	1001508018	462	2151626	60367381	352031289	245291003	16690298
1496409878384090054	1001405595	454	2154208	60335497	351974737	245267214	16532347
1496409878884786201	1001398411	464	2155264	60357599	351804046	245147853	16720492
1496409879385473390	1001373326	454	2146074	60427116	352301066	245364690	16472034
1496409879886156703	1001372799	458	2132778	60339116	351779074	244712914	16945968
1496409880386846017	1001376282	452	2278755	60531102	352618643	247053538	14814233
1496409880887534247	1001376342	458	2358782	60681418	353239266	248506854	13908196
1496409881388289435	1001514069	456	2367448	60534897	352738504	248125670	13933961
1496409881888995957	914313674	420	2059870	54027787	312235612	220066598	13019101
1496409882389719937	785025803	2814	1828236	63828281	199775082	151366412	11564209
1496409882890492958	1001599236	464	2273266	60580857	353085798	247260174	14936841
1496409883391189605	1001382123	454	2225674	60603265	353179396	246975206	15787538
1496409883891896502	1001416878	458	2184898	60442242	352661435	246169727	16538704
1496409884392687148	1001581950	454	2201959	60509807	352732479	246647853	16358823
1496409884893464837	1001557956	456	2166800	60503918	352778497	246009324	16810001
1496409885394162150	1001392512	446	2175464	60457093	352786661	245999787	16664959
1496409885894861172	1001404341	448	2159765	60454288	352608044	245736958	16773784
1496409886395564985	1001407449	444	2149932	60503241	352808013	245729792	16561102
1496409886896272090	1001414903	456	2153232	60494202	352746139	245588696	16630233
1496409887396976571	1001414245	446	2265381	60639318	352931611	247044210	15319867
1496409887897677301	1001400954	458	2279247	60606571	352956745	247200411	14480562
1496409888398492072	1001626392	456	2291234	60635511	353415290	247875068	14261761
1496409888899197469	1001411880	456	2354882	60578636	352958847	248320863	13707968
1496409889399996282	672891988	3239	1491337	40043981	208437894	152972109	10028866
1496409889900842804	381000193	35147	2443777	37716876	92791065	106980999	6950929
1496409890401657617	553924754	54119	3615101	50552713	127788838	153553889	10405414
1496409890902485472	553485613	53709	3598221	51716869	129297264	154123208	10302876
1496409891403332660	553161345	52936	3583208	53504133	131528691	155177089	10201787
1496409891904105557	558504022	52142	3542204	55592083	134810094	156697925	10185804
1496409892404831120	531217238	14980	1071830	35132352	88097299	84244490	4587112
1496409892905565225	607576074	34089	1076050	38639374	113708843	104904376	8497836
1496409893406349413	784640543	96009	2325569	59362390	187263151	191693361	13011799
1496409893907187893	504682367	14433	4793962	45859835	89430729	152006169	13615723
1496409894407938457	907987018	458	817157	34169430	173136882	181834659	8433350
1496409894908639478	1001440320	458	557350	35575547	185466020	215281176	6955438
1496409895409345834	1001420487	454	534541	37552206	193725710	225204839	7192761
1496409895910049439	1001402712	454	525637	38730438	198816117	230736610	7272920
1496409896410775960	1001454918	456	538679	36875665	190917261	221794898	7033679
1496409896911480982	1001412738	456	518219	43440815	219411403	256494670	7614348
1496409897412196212	971694972	451	453460	63145816	244091371	284313769	8741845
1496409897912940692	994405096	783	3550569	54881913	176503722	210122036	14302528
1496409898413647631	1001448546	454	546237	35457996	184958034	214534501	6882264
1496409898914352777	1001413458	460	540451	37168536	192214379	223262182	7085421
1496409899415045966	1001385738	452	534436	38349042	197149322	229048612	7167998
1496409899915747446	1001403135	456	548784	37728895	194540674	226281592	7164811
1496409900416447134	1001406480	454	533485	38004761	195833960	227632739	7177689
1496409900917167156	955924593	445	449463	56195135	271128367	318797770	8608658
1496409901417938636	999422577	547	3424282	66816281	172492507	205211220	14729447
1496409901918645741	1001550756	460	585926	35226205	185044897	213561350	6958686
1496409902419341179	1001388927	458	548671	36562204	189663314	220383914	7021762
1496409902920037159	1001390958	460	536142	37178734	192182619	223178818	7080658
1496409903420867681	1001663073	454	532015	37631059	194225382	225402585	7057915
1496409903921569119	1001403606	458	545049	36695263	190227816	220947151	7065170
1496409904422268141	1001402382	454	470647	53288746	262168357	308391656	8362142
1496409904922996663	959248947	513	3271496	69521487	169733861	220210505	14141638
1496409905423709226	1001444547	473	708309	36786004	202076264	215196347	7970770
1496409905924407706	1001397963	454	555061	36123463	187842899	218117568	6937087
1496409906425102895	1001392920	458	548995	37179977	192200754	223517018	7119470
1496409906925796500	1001384583	460	558891	38367515	197311157	229327622	7157798
1496409907426491313	1001393421	454	547198	36816630	190687803	221666900	7043219
1496409907927190002	1001394660	458	497206	47967525	239073945	280351354	7884963
1496409908427947440	945197802	462	774165	56598901	200190909	233292917	12098162
1496409908928642420	1000962309	538	3162370	55206226	195442304	231049921	10435224
1496409909429331317	1001378568	454	565190	35594195	185581177	215688258	6942334
1496409909930020630	1001377359	458	533561	37482025	193506329	224678052	7134595
1496409910430706944	1001377023	456	544263	37436343	193448396	224490879	7022159
1496409910931398924	1001387499	458	543323	37131006	191991438	223185393	7125996
1496409911432079321	1001362308	454	530969	41728823	212095882	247640763	7374706
1496409911932884426	967319675	453	446122	61518377	250286619	292122504	8766903
1496409912433666447	453531080	6396	795008	34546133	84912866	85610679	6086036
1496409912934514427	553967166	53286	3622999	51178650	128975556	154025735	10356332
1496409913435319240	553336591	53804	3596203	51056485	128483674	153814439	10341558
1496409913936092095	553175691	53162	3580235	52446764	130187148	154454993	10276809
1496409914436925700	552435673	52920	3565468	53964199	132084439	155213513	10185881
1496409914937805597	571134392	58415	3062937	52848293	139454550	152335341	10356101
1496409915438573827	510193107	58139	1298468	44629387	137836251	126688219	11121473
1496409915939338682	511313738	65424	1498221	44305038	142650714	128154634	8439453
1496409916440097912	508570080	73738	1447586	47153282	150401595	130648365	9033723
1496409916940903558	505249623	75587	1230404	43654154	145404033	116094839	12029374
1496409917441658330	513922089	28330	491983	21234377	80198467	54275301	23251828
1496409917942359727	1001318168	3980	6589493	158261469	356035181	411016881	7293332
1496409918443190332	1001663641	493	9167413	187457445	360776824	482332014	11728322
1496409918943893228	1001406546	495	9342781	187767300	356884271	483379263	11836567
1496409919444596500	1001409165	491	8936003	185387546	364474177	480010479	10611911
1496409919945298314	1001404877	566	7462573	179678146	374961449	458679911	7471386
1496409920446009044	1001418924	554	7104788	176381110	375906940	451808298	7569110
1496409920946710357	1001407103	609	8420602	175967760	374865978	459100678	6549991
1496409921447414295	1001408477	616	8668557	175853265	371986311	458266610	6609427
1496409921948167567	1001509466	580	8408096	175671239	376579801	458610195	6869822
1496409922448922339	1001507824	627	7602614	173413821	382519189	447430577	7220676
1496409922949591944	1001336299	628	7531169	176425766	381201812	450289267	6406260
1496409923450250424	1001321882	549	7910528	180849061	374306850	459506056	5708507
1496409923950908237	1001317870	537	7559600	178736298	379756449	453891523	4864748
1496409924451564468	1001312981	598	7370425	176133747	380432944	446388375	4280883
1496409924952225364	1001322410	684	8153642	173179467	371661310	450584185	5339080
1496409925452921344	1001313054	715	6942680	167871608	380582677	430636088	5677068
1496409925953576825	1001392541	834	7483982	158933420	375279099	420567996	5803502
1496409926454234596	1001315736	668	8479012	170638615	370842097	449156289	7854012
1496409926954896327	1001326462	674	8272069	166977507	375397271	439840463	5679097
1496409927455557723	1001328366	691	7424112	167819654	386839185	433906230	5373492
1496409927956218745	1001321604	698	8283641	165839463	377428715	436817343	5367795
1496409928456879559	1001323246	699	7544254	168241118	384027390	435726812	5900975
1496409928957537789	1001316166	615	7447718	172885143	382895332	441195230	7529215
1496409929458268019	1001464531	610	7134049	179215308	381453202	447024272	5310656
1496409929958925166	1001312074	751	7866059	165824297	374919767	434126969	6328554
1496409930459588021	1001327630	725	7880460	169958067	375950921	438991157	5284085
1496409930960242209	1001310675	743	6874491	168844796	377962627	426122234	3625808
1496409931460899523	1001314386	740	6711043	169869622	382686367	426641833	4260352
1496409931961628086	1001348310	748	6752485	161716673	392159661	422888789	4419835
1496409932462289275	1001321501	700	7516986	151240185	393191750	424244314	6559646
1496409932962956296	1001337890	675	7287955	154823655	390979050	421909553	6953340
1496409933463616401	1001318795	681	7411428	160093720	390104307	428256776	5997563
1496409933964272507	1001315636	758	6657583	163525167	397170451	425213544	5874918
1496409934464928862	1001317154	735	6792022	157188046	394155608	417066358	5405323
1496409934965584634	1001312535	678	8012295	167831420	382569757	441130160	5519265
1496409935466245114	1001320769	859	6529638	157226720	390258908	415093015	4821016
1496409935966901677	1001315210	740	7845582	166196461	380152632	435008654	6365872
1496409936467555199	1001306824	746	7648108	162940688	382445064	430519357	7250021
1496409936968256971	1001402960	728	8249519	165211457	382005164	439845917	7365424
1496409937468907368	1001307855	792	7412774	168631869	384112293	432506594	6833859
1496409937969552639	1001286888	798	7660213	173666584	370611150	437879067	6548511
1496409938470283161	1001460147	803	7500697	169830032	372095931	430913602	5774897
1496409938971001349	1001442950	1038	6086644	163769115	384335652	411980234	4231341
1496409939471719788	1001291215	990	6737958	161391741	382964826	414017163	3721968
1496409939972446143	1001451809	928	8059618	154089255	378555923	424994897	7461341
1496409940473241789	1001590705	974	7773679	156431370	372647909	419623226	7256339
1496409940973956770	1001431359	1139	6350331	154883183	373289866	398723474	6180882
1496409941474687208	1001462454	1195	6631850	156344567	377175890	408142771	6239984
1496409941975327771	1001144769	1032	7566111	147228486	362203041	401751099	8985600
1496409942476011002	1001213633	1055	6570559	142146027	348487043	374131660	9721542
1496409942976679398	1000988721	1025	4726522	107169861	286605691	276575138	17163606
1496409943477374795	872744655	1287	1759923	81782316	184085442	116412671	20220887
1496409943978098358	501004337	258	1314259	133139730	132794500	38638814	15378796
1496409944478775089	500944453	254	1324898	138357197	137982550	39335428	13487988
1496409944979449110	500945709	254	1051576	125751553	125728520	31155224	18032280
1496409945480192674	459567582	3170	1169231	59204992	123667105	117636737	3599697
1496409945980951654	432852687	40493	2788426	42380065	104741283	121439895	7914289
1496409946481711759	553561384	54056	3619748	50731393	127883318	153422895	10341952
1496409946982419655	553046156	53616	3601531	51886587	129263831	153868528	10268123
1496409947483183844	552484671	53247	3574078	53393810	131238350	154657062	10183983
1496409947983866782	574939806	54187	3593367	55821262	136668043	159138877	10585571
1496409948484544596	748641505	4282	1916005	95414881	221921893	198470345	46975330
1496409948985204534	1001324958	596	535752	97998388	282956093	217381703	91784992
1496409949485866431	1001328492	541	609688	97092987	285097460	220375801	93119060
1496409949986522411	1001317496	493	514217	97521948	284700135	218337120	91806343
1496409950487177058	1001308325	558	472347	96783639	286219876	219035549	91474707
1496409950987968996	1001580983	548	463710	95472183	285790939	219502438	92843404
1496409951488680310	1001427505	589	604355	93753768	285697674	221034527	93857562
1496409951989383790	1001410722	642	586128	93894623	286771568	221344338	94002915
1496409952490084478	1001404113	537	422111	96389689	285612670	219927479	94401964
1496409952990793541	1001416119	584	438302	95357616	286650668	220471627	94152980
1496409953491497563	1001406678	611	451573	95868006	287912689	221324777	92854934
1496409953992200835	1001409149	577	474993	96498573	286718709	220529407	93162885
1496409954492967440	1001468833	534	485206	96371567	285313347	219694913	92941402
1496409954993675837	1001485586	583	560800	94272457	286227715	220892902	94430249
1496409955494373150	1001389270	521	511177	95945299	286133568	220590273	94661926
1496409955995078963	1001418408	544	491066	96312224	284278281	219335870	94088328
1496409956495786069	1001411630	567	503025	96662197	287349361	222065225	95227204
1496409956996496257	1001424293	578	491927	95573876	286416300	220219758	94917945
1496409957497203154	1001416616	581	478799	95352498	286358147	220342806	94924534
1496409957997941634	1001444446	618	520095	94803700	288293638	222150063	95073940
1496409958498649489	1001450925	611	472645	96328437	288737532	222378650	93488496
1496409958999350219	1001403320	527	460709	95767687	287253026	220645507	94607367
1496409959500054032	1001405641	522	455417	94685487	285195980	219137206	94649038
1496409960000761096	1001416451	512	406929	93821160	283974976	217113741	94476256
1496409960501537701	1001554168	519	421735	93227643	285290011	217867297	95193440
