#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	SW_INCR	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL
1481219982825067578	automotive_bitcount	1000	53	0.900000	0.544000	0.532000	500605254	0	45791	21004	8892	49795865	18534
1481219983334046899	automotive_bitcount	1000	53	0.900000	0.558000	0.545000	500605484	0	44549	20060	8906	46786007	18022
1481219983843078636	automotive_bitcount	1000	53	0.900000	0.558000	0.545000	500600631	0	45181	20261	8894	88736217	18553
1481219984351968873	automotive_bitcount	1000	53	0.900000	0.557000	0.544000	500673533	0	44855	19374	9013	47268533	18022
1481219984861100569	automotive_bitcount	1000	53	0.900000	0.562000	0.549000	500604723	0	45498	20113	9042	46628856	18565
1481219985369994347	automotive_bitcount	1000	53	0.900000	0.550000	0.537000	500603073	0	44546	19796	8449	88959619	18413
1481219985879046210	automotive_bitcount	1000	53	0.900000	0.561000	0.548000	500673635	0	48062	21354	9415	47273162	18719
1481219986388069655	automotive_bitcount	1000	53	0.900000	0.532000	0.520000	500606727	0	44243	20080	9228	46467083	18161
1481219986897024476	automotive_bitcount	1000	53	0.900000	0.560000	0.548000	500604666	0	44702	20250	9465	89144992	18477
1481219987405970630	automotive_bitcount	1000	53	0.900000	0.524000	0.512000	500603235	0	44523	19437	8775	47234814	18462
1481219987914970867	automotive_bitcount	1000	53	0.900000	0.561000	0.549000	500599978	0	45237	20603	8638	51212282	18712
1481219988423901354	automotive_bitcount	1000	53	0.900000	0.556000	0.544000	500603054	0	44387	20191	8680	84401559	18196
1481219988932892591	automotive_bitcount	1000	53	0.900000	0.561000	0.548000	500599358	0	45133	20667	8715	47224059	18737
1481219989441868162	automotive_bitcount	1000	53	0.900000	0.542000	0.530000	500602646	0	44099	20868	8938	58186094	18791
1481219989950896566	automotive_bitcount	1000	53	0.900000	0.561000	0.548000	500667209	0	46347	21659	9229	77443906	19116
1481219990459972220	automotive_bitcount	1000	53	0.900000	0.558000	0.545000	500602732	0	44595	20798	8783	47217052	18407
1481219990969012957	automotive_bitcount	1000	53	0.900000	0.556000	0.543000	500607285	0	45380	20433	8844	71084314	18982
1481219991478105236	automotive_bitcount	1000	53	0.900000	0.557000	0.544000	500602477	0	44243	19715	8545	64533689	18796
1481219991987029807	automotive_bitcount	1000	53	0.900000	0.561000	0.548000	500599024	0	45499	19204	9172	47057588	18789
1481219992496107211	automotive_bitcount	1000	53	0.900000	0.551000	0.538000	500605770	0	43116	18041	9256	83378767	18552
1481219993005277823	automotive_bitcount	1000	53	0.900000	0.562000	0.549000	500599977	0	44716	19593	9073	52395986	18623
1481219993514298811	automotive_bitcount	1000	53	0.900000	0.533000	0.521000	500677428	0	44917	19091	8620	46873138	18497
1481219994024093675	automotive_qsort1	1000	53	0.900000	0.559000	0.546000	342028300	0	62687	24297	13740	46244111	22143
1481219994533703705	automotive_qsort1	1000	53	0.900000	0.603000	0.589000	494507137	0	401170	136588	617513	189187730	195010
1481219995042969609	automotive_qsort1	1000	53	0.900000	0.606000	0.592000	500591311	0	155956	64469	594429	194811101	104052
1481219995552223514	automotive_qsort1	1000	53	0.900000	0.608000	0.594000	500592584	0	170133	66057	584124	195647936	104075
1481219996061310418	automotive_qsort1	1000	53	0.900000	0.606000	0.592000	500587382	0	168264	69087	583941	196014932	104551
1481219996570411030	automotive_qsort1	1000	53	0.900000	0.608000	0.594000	500627880	0	152197	69061	667276	191863462	101704
1481219997079562851	automotive_qsort1	1000	53	0.900000	0.605000	0.591000	500679108	0	157711	68298	585424	193961736	103151
1481219997588737630	automotive_qsort1	1000	54	0.900000	0.604000	0.590000	500674674	0	168924	66622	580970	193621779	103278
1481219998097895159	automotive_qsort1	1000	54	0.900000	0.605000	0.591000	500607000	0	168071	67533	580565	193824503	102444
1481219998606957313	automotive_qsort1	1000	54	0.900000	0.606000	0.593000	500607195	0	168299	68409	580886	193711994	103022
1481219999116163926	automotive_qsort1	1000	54	0.900000	0.604000	0.590000	500611757	0	160124	67374	580885	193794878	102790
1481219999625278497	automotive_qsort1	1000	54	0.900000	0.606000	0.592000	500607613	0	164889	67358	580225	193666224	102821
1481220000134390193	automotive_qsort1	1000	53	0.900000	0.603000	0.589000	500611311	0	163308	68131	633430	191182857	100831
1481220000643503764	automotive_qsort1	1000	54	0.900000	0.604000	0.590000	500605779	0	165495	67678	615503	191705413	101256
1481220001152640959	automotive_qsort1	1000	54	0.900000	0.605000	0.591000	500605245	0	170098	67374	580210	193469505	102325
1481220001661730822	automotive_qsort1	1000	54	0.900000	0.603000	0.589000	500661270	0	160181	66308	581830	193793184	103336
1481220002171248227	automotive_qsort1	1000	54	0.900000	0.606000	0.592000	500611110	0	161501	66358	579935	193824777	102291
1481220002680513089	automotive_qsort1	1000	53	0.900000	0.603000	0.589000	500605779	0	166833	67626	580696	193678050	102833
1481220003189650327	automotive_qsort1	1000	54	0.900000	0.606000	0.592000	500613455	0	166933	68149	580523	193818973	102732
1481220003698855940	automotive_qsort1	1000	54	0.900000	0.605000	0.591000	500608771	0	167726	69540	594095	193257915	102880
1481220004208068594	automotive_qsort1	1000	53	0.900000	0.605000	0.591000	500678133	0	153780	68016	643190	190733582	100378
1481220004717289082	automotive_qsort1	1000	54	0.900000	0.604000	0.590000	500607354	0	165228	68676	592659	192687685	102068
1481220005226374902	automotive_qsort1	1000	54	0.900000	0.604000	0.590000	500609894	0	167126	71825	580797	193725228	103051
1481220005735537432	automotive_qsort1	1000	54	0.900000	0.604000	0.590000	500665899	0	170794	73495	581114	193704748	103182
1481220006244621461	automotive_qsort1	1000	53	0.900000	0.604000	0.590000	500612062	0	167239	73784	581250	194636436	103187
1481220006753760782	automotive_qsort1	1000	53	0.900000	0.606000	0.592000	500611803	0	153556	68867	581214	194920068	103363
1481220007262886186	automotive_qsort1	1000	54	0.900000	0.606000	0.592000	500608557	0	165345	66846	582039	194588462	103018
1481220007771992048	automotive_qsort1	1000	53	0.900000	0.606000	0.592000	500614470	0	165584	71639	642178	191508336	101293
1481220008281224453	automotive_qsort1	1000	53	0.900000	0.604000	0.590000	500606432	0	163744	66666	608320	193076071	101935
1481220008790427899	automotive_qsort1	1000	54	0.900000	0.606000	0.592000	500606481	0	168817	71293	581835	194655621	103317
1481220009299834803	automotive_qsort1	1000	54	0.900000	0.604000	0.590000	500604345	0	154246	68652	580956	194754845	103034
1481220009808976499	automotive_qsort1	1000	54	0.900000	0.608000	0.594000	500670250	0	170397	69499	582168	194602970	103540
1481220010318131320	automotive_qsort1	1000	53	0.900000	0.606000	0.592000	500603223	0	166367	68824	581826	194771824	103019
1481220010827395974	automotive_qsort1	1000	53	0.900000	0.604000	0.590000	500608983	0	170253	70123	590789	194436629	103178
1481220011336484545	automotive_qsort1	1000	54	0.900000	0.605000	0.591000	500603886	0	155084	65408	649997	191143097	100422
1481220011845616574	automotive_qsort1	1000	53	0.900000	0.605000	0.591000	500605773	0	167159	67091	592020	193598548	102615
1481220012354621478	automotive_qsort1	1000	54	0.900000	0.604000	0.590000	500602715	0	165898	66164	581602	194899083	103104
1481220012863767466	automotive_qsort1	1000	53	0.900000	0.606000	0.592000	500611138	0	168447	67409	581036	194527568	103381
1481220013372984287	automotive_qsort1	1000	53	0.900000	0.604000	0.590000	500605145	0	168791	68940	581544	194772882	103120
1481220013882220566	automotive_qsort1	1000	54	0.900000	0.606000	0.592000	500611848	0	158864	69049	583015	194580619	103484
1481220014391492596	automotive_qsort1	1000	54	0.900000	0.604000	0.590000	500690881	0	166764	65897	604308	193761684	102374
1481220014900684500	automotive_qsort1	1000	53	0.900000	0.606000	0.592000	500607225	0	165850	66701	644789	191151116	100751
1481220015409821654	automotive_qsort1	1000	54	0.900000	0.605000	0.591000	500615851	0	166582	67352	583604	194318850	103296
1481220015919056017	automotive_qsort1	1000	54	0.900000	0.606000	0.592000	500601880	0	168135	67663	582063	194665833	103422
1481220016428118046	automotive_qsort1	1000	54	0.900000	0.606000	0.592000	500608029	0	156119	67155	581279	194808195	103392
1481220016937359034	automotive_qsort1	1000	54	0.900000	0.607000	0.594000	500603064	0	170511	69019	581327	194648113	103351
1481220017446469188	automotive_qsort1	1000	54	0.900000	0.605000	0.591000	500605093	0	165074	66849	582369	194753473	102933
1481220017955583592	automotive_qsort1	1000	53	0.900000	0.605000	0.591000	500642471	0	171015	69846	614126	193065246	102652
1481220018464603746	automotive_qsort1	1000	54	0.900000	0.606000	0.592000	500608498	0	150766	64912	637430	191796017	101071
1481220018973899900	automotive_qsort1	1000	54	0.900000	0.606000	0.592000	500605007	0	166477	66342	581715	194546492	102976
1481220019483078763	automotive_qsort1	1000	54	0.900000	0.606000	0.592000	500607176	0	168554	68574	581128	194721073	103031
1481220019992440209	automotive_qsort1	1000	53	0.900000	0.607000	0.593000	500606944	0	169068	68196	582056	194592503	103390
1481220020501577030	automotive_qsort1	1000	53	0.900000	0.605000	0.591000	500601933	0	167554	67205	581264	194702635	102898
1481220021010737143	automotive_qsort1	1000	54	0.900000	0.608000	0.594000	500601396	0	158354	70752	581303	194702634	103411
1481220021520753799	automotive_susan_c	1000	53	0.900000	0.604000	0.590000	334179197	0	458737	176320	521673	133025053	232866
1481220022030223662	automotive_susan_c	1000	53	0.900000	0.530000	0.518000	500721015	0	1520324	739959	859337	363663850	899412
1481220022539948400	automotive_susan_c	1000	54	0.900000	0.605000	0.591000	500632440	0	1566951	769264	896463	357839981	914806
1481220023049357763	automotive_susan_c	1000	54	0.900000	0.614000	0.600000	500648508	0	1510891	752950	859032	362873003	905622
1481220023558830877	automotive_susan_c	1000	54	0.900000	0.642000	0.627000	500714988	0	1539971	754141	895070	358665601	912345
1481220024068693866	automotive_susan_c	1000	54	0.900000	0.627000	0.613000	500726961	0	1525973	748485	860113	362515846	908989
1481220024578489021	automotive_susan_c	1000	54	0.900000	0.633000	0.619000	500728519	0	1566096	758961	893118	359054834	911285
1481220025087975384	automotive_susan_c	1000	54	0.900000	0.597000	0.583000	500683178	0	1524167	760130	868042	361498902	914091
1481220025597339414	automotive_susan_c	1000	54	0.900000	0.642000	0.627000	500697347	0	1546755	751148	876733	361110556	921874
1481220026106836110	automotive_susan_c	1000	54	0.900000	0.614000	0.600000	500637691	0	1526250	752819	883020	360592313	906784
1481220026616811558	automotive_susan_c	1000	54	0.900000	0.609000	0.595000	500728737	0	1555111	766082	878424	360114512	921967
1481220027126280004	automotive_susan_c	1000	54	0.900000	0.647000	0.632000	500620274	0	1506153	751758	881685	361434395	904259
1481220027635610659	automotive_susan_c	1000	54	0.900000	0.600000	0.586000	500623264	0	1573461	760479	880904	359235656	928754
1481220028145200272	automotive_susan_c	1000	54	0.900000	0.624000	0.610000	500636906	0	1522013	730580	881653	362497312	904576
1481220028654535885	automotive_susan_c	1000	54	0.900000	0.635000	0.621000	500663013	0	1571159	756422	883786	359166420	930075
1481220029163969373	automotive_susan_c	1000	54	0.900000	0.594000	0.580000	500637549	0	1515261	742432	876268	362610232	899128
1481220029673270819	automotive_susan_c	1000	54	0.900000	0.617000	0.603000	500629486	0	1563368	761552	887306	358213126	932271
1481220030182981683	automotive_susan_c	1000	54	0.900000	0.604000	0.590000	500626053	0	1522040	743195	862742	363355472	901987
1481220030692338921	automotive_susan_c	1000	54	0.900000	0.647000	0.632000	500626182	0	1559945	749110	901370	357804088	932268
1481220031201743742	automotive_susan_c	1000	54	0.900000	0.597000	0.583000	500633964	0	1519494	747311	863190	362952516	903283
1481220031711080897	automotive_susan_c	1000	54	0.900000	0.642000	0.627000	500625609	0	1559505	755533	900428	357570888	930623
1481220032220871969	automotive_susan_c	1000	54	0.900000	0.594000	0.580000	500627859	0	1536090	742264	864868	362714333	903783
1481220032730156790	automotive_susan_c	1000	54	0.900000	0.636000	0.622000	500621457	0	1561194	762759	900989	357100628	932379
1481220033239561237	automotive_susan_c	1000	54	0.900000	0.622000	0.608000	500627523	0	1530970	744270	862741	363630920	904432
1481220033748866141	automotive_susan_c	1000	54	0.900000	0.603000	0.589000	500630021	0	1548800	760958	902190	356960004	933002
1481220034258605630	automotive_susan_c	1000	54	0.900000	0.647000	0.632000	500696805	0	1529741	748004	865091	363529265	902055
1481220034767985285	automotive_susan_c	1000	54	0.900000	0.602000	0.588000	500644375	0	1571617	750789	902333	357049298	937057
1481220035277397398	automotive_susan_c	1000	54	0.900000	0.623000	0.609000	500628477	0	1516075	733338	864385	364737697	901082
1481220035786742927	automotive_susan_c	1000	54	0.900000	0.632000	0.618000	500631809	0	1549786	767830	901430	356769752	929309
1481220036296390291	automotive_susan_c	1000	54	0.900000	0.595000	0.581000	500668965	0	1528097	745043	864343	363351548	900722
1481220036805837029	automotive_susan_c	1000	54	0.900000	0.646000	0.631000	500629515	0	1560553	752156	900925	358132354	928553
1481220037315133308	automotive_susan_c	1000	54	0.900000	0.609000	0.595000	500694642	0	1519233	744797	864832	362889435	906028
1481220037824607630	automotive_susan_c	1000	54	0.900000	0.609000	0.595000	500640252	0	1571678	750851	902684	358717509	925144
1481220038333982118	automotive_susan_c	1000	54	0.900000	0.646000	0.631000	500660604	0	1543166	745535	864297	362047325	914227
1481220038843735273	automotive_susan_c	1000	54	0.900000	0.622000	0.608000	500632111	0	1562010	745126	900758	359618026	919769
1481220039353169553	automotive_susan_c	1000	54	0.900000	0.594000	0.580000	500652035	0	1529500	753025	865083	361878527	914607
1481220039862860333	automotive_susan_c	1000	54	0.900000	0.638000	0.623000	500644438	0	1548854	759932	889077	359468932	911908
1481220040372217904	automotive_susan_c	1000	54	0.900000	0.625000	0.611000	500634609	0	1558861	741684	876151	361336192	926406
1481220040881662559	automotive_susan_c	1000	54	0.900000	0.599000	0.585000	500629616	0	1539345	752426	886038	360364424	911195
1481220041390984964	automotive_susan_c	1000	54	0.900000	0.645000	0.630000	500712418	0	1550712	762023	878613	360228409	921671
1481220041900738161	automotive_susan_c	1000	54	0.900000	0.604000	0.590000	500630351	0	1536186	743777	884414	361213174	905648
1481220042409978024	automotive_susan_c	1000	54	0.900000	0.613000	0.599000	500633082	0	1542164	768794	881440	359235619	928626
1481220042919454220	automotive_susan_c	1000	54	0.900000	0.643000	0.628000	500627700	0	1512503	734026	880834	362344149	904111
1481220043428786916	automotive_susan_c	1000	54	0.900000	0.594000	0.580000	500631019	0	1560245	761249	885086	358627963	929290
1481220043938456946	automotive_susan_c	1000	54	0.900000	0.638000	0.623000	500703998	0	1522905	743213	871967	363039795	904075
1481220044447986935	automotive_susan_c	1000	54	0.900000	0.629000	0.615000	500619690	0	1553814	767606	894871	357691809	929587
1481220044957496173	automotive_susan_c	1000	54	0.900000	0.598000	0.584000	500638138	0	1528060	734777	865082	363759426	907483
1481220045466801536	automotive_susan_c	1000	54	0.900000	0.652000	0.637000	500632559	0	1551472	766480	902224	356906357	929088
1481220045976715233	automotive_susan_c	1000	54	0.900000	0.602000	0.588000	500632951	0	1527512	750532	867737	362523732	907468
1481220046486217180	automotive_susan_c	1000	54	0.900000	0.644000	0.629000	500640936	0	1563053	767697	901595	357136303	928869
1481220046995580459	automotive_susan_c	1000	54	0.900000	0.598000	0.584000	500626014	0	1529278	736591	864585	364453568	904690
1481220047504947322	automotive_susan_c	1000	54	0.900000	0.635000	0.621000	500630202	0	1549880	766301	902719	357048876	928439
1481220048014405811	automotive_susan_c	1000	54	0.900000	0.626000	0.612000	500610207	0	1527040	747380	864409	363469748	905045
1481220048523950965	automotive_susan_c	1000	54	0.900000	0.596000	0.582000	463808053	0	1445210	706449	836564	330244987	852403
1481220049033390745	automotive_susan_e	1000	54	0.900000	0.617000	0.603000	372976386	0	715795	301343	470362	258317564	378085
1481220049542632150	automotive_susan_e	1000	54	0.900000	0.619000	0.605000	500623692	0	729985	352628	609430	353926266	422879
1481220050052212638	automotive_susan_e	1000	54	0.900000	0.614000	0.600000	500610702	0	749490	354438	622760	354307590	421830
1481220050561878002	automotive_susan_e	1000	54	0.900000	0.619000	0.605000	500612847	0	756983	352336	624853	354027023	421957
1481220051071946616	automotive_susan_e	1000	54	0.900000	0.620000	0.606000	500614710	0	744534	348732	624677	354061084	423489
1481220051581498021	automotive_susan_e	1000	54	0.900000	0.617000	0.603000	500608656	0	733969	351809	623825	354613415	421882
1481220052090820384	automotive_susan_e	1000	54	0.900000	0.619000	0.605000	500598582	0	720477	350751	620357	354876824	422654
1481220052600006038	automotive_susan_e	1000	54	0.900000	0.611000	0.597000	500598897	0	697628	337803	615969	357263599	403324
1481220053109157026	automotive_susan_e	1000	54	0.900000	0.621000	0.607000	500698504	0	683477	335579	610787	357627870	403234
1481220053618522097	automotive_susan_e	1000	54	0.900000	0.616000	0.602000	500715920	0	687272	337622	615362	358060904	411550
1481220054127780835	automotive_susan_e	1000	54	0.900000	0.619000	0.605000	500719875	0	729666	352059	613692	356893135	423744
1481220054636927614	automotive_susan_e	1000	54	0.900000	0.613000	0.599000	500595564	0	729204	351751	614910	353853087	427122
1481220055146210018	automotive_susan_e	1000	54	0.900000	0.619000	0.605000	500609001	0	707333	347848	619666	355294263	423188
1481220055655376048	automotive_susan_e	1000	54	0.900000	0.618000	0.604000	500690004	0	729494	349036	617564	354438217	425510
1481220056164547618	automotive_susan_e	1000	54	0.900000	0.618000	0.604000	500619570	0	716541	353737	621896	354690708	424356
1481220056673715356	automotive_susan_e	1000	54	0.900000	0.619000	0.605000	500707200	0	712114	350935	622993	354783515	423725
1481220057182886427	automotive_susan_e	1000	54	0.900000	0.611000	0.597000	500617593	0	721333	354222	623895	354333091	425571
1481220057692045915	automotive_susan_e	1000	54	0.900000	0.620000	0.606000	500627565	0	730758	353014	626905	354158840	428874
1481220058201507319	automotive_susan_e	1000	54	0.900000	0.617000	0.603000	500619687	0	726218	351647	627265	354334923	424588
1481220058711033933	automotive_susan_e	1000	54	0.900000	0.618000	0.604000	500618196	0	719897	342393	625632	355606357	413232
1481220059220946755	automotive_susan_e	1000	54	0.900000	0.612000	0.598000	500695546	0	722691	333968	612842	357374416	403285
1481220059730682077	automotive_susan_e	1000	54	0.900000	0.619000	0.605000	500632508	0	719919	342580	612033	357805302	414991
1481220060239957940	automotive_susan_e	1000	54	0.900000	0.617000	0.603000	500619525	0	725009	351809	617636	356454547	422758
1481220060749158136	automotive_susan_e	1000	54	0.900000	0.619000	0.605000	500663421	0	719455	348106	618577	355482475	428485
1481220061258352540	automotive_susan_e	1000	54	0.900000	0.613000	0.599000	500622306	0	710500	342130	618185	354466077	425778
1481220061767544569	automotive_susan_e	1000	54	0.900000	0.619000	0.605000	500623905	0	727282	351547	620869	354971857	424450
1481220062276722557	automotive_susan_e	1000	54	0.900000	0.618000	0.603000	500621127	0	712099	349257	613234	353968197	423646
1481220062785956211	automotive_susan_e	1000	54	0.900000	0.619000	0.605000	500619117	0	727036	352028	622753	354945871	425344
1481220063295138241	automotive_susan_e	1000	54	0.900000	0.620000	0.606000	500615232	0	729561	348795	621737	354965982	425767
1481220063804312353	automotive_susan_e	1000	54	0.900000	0.611000	0.596000	500700762	0	728313	350984	620707	354609627	427371
1481220064313484591	automotive_susan_e	1000	54	0.900000	0.619000	0.605000	500623773	0	735653	350796	625381	354395396	426628
1481220064822704120	automotive_susan_e	1000	54	0.900000	0.616000	0.602000	500619402	0	732005	349829	628581	354257498	423707
1481220065331935274	automotive_susan_e	1000	54	0.900000	0.620000	0.605000	500616237	0	701252	333077	619358	356976317	405805
1481220065841154262	automotive_susan_e	1000	54	0.900000	0.620000	0.606000	500650156	0	698190	331405	605168	357590459	402216
1481220066350369750	automotive_susan_e	1000	54	0.900000	0.615000	0.601000	500638589	0	692815	344599	614723	357922933	414552
1481220066859732029	automotive_susan_e	1000	54	0.900000	0.618000	0.604000	500622744	0	732887	345576	625371	356247082	422547
1481220067369200059	automotive_susan_e	1000	54	0.900000	0.613000	0.599000	500620701	0	739581	345337	618745	354452837	423717
1481220067878984006	automotive_susan_e	1000	54	0.900000	0.620000	0.606000	500621898	0	756021	350303	624105	353646392	428372
1481220068388957996	automotive_susan_e	1000	54	0.900000	0.620000	0.606000	500619765	0	749924	351480	621252	352909871	424389
1481220068898676651	automotive_susan_e	1000	54	0.900000	0.617000	0.603000	500614638	0	732640	351853	627020	354291924	423277
1481220069407860013	automotive_susan_e	1000	54	0.900000	0.619000	0.605000	500609937	0	727334	349057	624307	354678220	425894
1481220069917013084	automotive_susan_e	1000	54	0.900000	0.620000	0.606000	500618925	0	734993	346152	625834	354241586	424889
1481220070426232114	automotive_susan_e	1000	54	0.900000	0.614000	0.600000	500616507	0	712212	343622	623454	354763599	420846
1481220070935387601	automotive_susan_e	1000	54	0.900000	0.618000	0.604000	500612388	0	727465	348573	623217	354635484	424734
1481220071444537589	automotive_susan_e	1000	54	0.900000	0.614000	0.600000	500616990	0	693118	332149	621631	357018047	402321
1481220071953740951	automotive_susan_e	1000	54	0.900000	0.620000	0.606000	500648572	0	690930	332807	605005	357627284	401761
1481220072463695941	automotive_susan_s	1000	54	0.900000	0.618000	0.603000	334611974	0	636700	263900	407649	214141863	323978
1481220072973114095	automotive_susan_s	1000	54	0.900000	0.424000	0.414000	500620162	0	112140	47820	75566	261141621	51603
1481220073482276375	automotive_susan_s	1000	54	0.900000	0.643000	0.628000	500609407	0	100329	42602	72990	261766170	45074
1481220073991537654	automotive_susan_s	1000	54	0.900000	0.638000	0.623000	500664001	0	154119	65129	103603	259943086	70797
1481220074500705642	automotive_susan_s	1000	54	0.900000	0.637000	0.622000	500602830	0	101466	42806	70361	261563334	44996
1481220075009972129	automotive_susan_s	1000	54	0.900000	0.643000	0.628000	500604072	0	101831	43355	70263	261679158	45004
1481220075519322576	automotive_susan_s	1000	54	0.900000	0.640000	0.625000	500595058	0	99320	40303	70064	261754127	44510
1481220076028547147	automotive_susan_s	1000	54	0.900000	0.642000	0.627000	500597054	0	156355	66206	104465	259754391	71621
1481220076537783176	automotive_susan_s	1000	54	0.900000	0.643000	0.628000	500607282	0	100925	42566	72694	261591885	45728
1481220077046910247	automotive_susan_s	1000	54	0.900000	0.642000	0.627000	500659520	0	100489	42754	71906	261762931	45171
1481220077556209568	automotive_susan_s	1000	54	0.900000	0.640000	0.625000	500602819	0	154212	65582	103587	259907253	69830
1481220078065491597	automotive_susan_s	1000	54	0.900000	0.643000	0.628000	500607061	0	102142	42827	69406	261515703	45275
1481220078574623710	automotive_susan_s	1000	54	0.900000	0.639000	0.624000	500598559	0	98796	42160	68339	256716931	45057
1481220079083800989	automotive_susan_s	1000	54	0.900000	0.636000	0.622000	500598967	0	101011	42438	68718	261721427	44991
1481220079593029727	automotive_susan_s	1000	54	0.900000	0.642000	0.627000	500599299	0	154908	65215	101174	259856271	70626
1481220080102268506	automotive_susan_s	1000	54	0.900000	0.641000	0.626000	500602681	0	102340	43480	69318	261554414	45096
1481220080611385077	automotive_susan_s	1000	54	0.900000	0.642000	0.627000	500591857	0	99630	42454	68108	261768691	45033
1481220081120542606	automotive_susan_s	1000	54	0.900000	0.640000	0.625000	500639972	0	154312	66023	101342	259904060	70592
1481220081629626885	automotive_susan_s	1000	54	0.900000	0.638000	0.623000	500605411	0	100833	42002	68827	261547276	44645
