#Timestamp	CPU_CYCLES	SW_INCR	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL
1481219986545515544	500606727	0	44243	20080	9228	46467083	18161
1481219987046119515	500604666	0	44702	20250	9465	89144992	18477
1481219987546724652	500603235	0	44523	19437	8775	47234814	18462
1481219988047325207	500599978	0	45237	20603	8638	51212282	18712
1481219988547929219	500603054	0	44387	20191	8680	84401559	18196
1481219989048529732	500599358	0	45133	20667	8715	47224059	18737
1481219989549133328	500602646	0	44099	20868	8938	58186094	18791
1481219990049803215	500667209	0	46347	21659	9229	77443906	19116
1481219990550406103	500602732	0	44595	20798	8783	47217052	18407
1481219991051014949	500607285	0	45380	20433	8844	71084314	18982
1481219991551616337	500602477	0	44243	19715	8545	64533689	18796
1481219992052217183	500599024	0	45499	19204	9172	47057588	18789
1481219992552822195	500605770	0	43116	18041	9256	83378767	18552
1481219993053424208	500599977	0	44716	19593	9073	52395986	18623
1481219993554102679	500677428	0	44917	19091	8620	46873138	18497
1481219994054899609	342028300	0	62687	24297	13740	46244111	22143
1481219994555626830	494507137	0	401170	136588	617513	189187730	195010
1481219995056219009	500591311	0	155956	64469	594429	194811101	104052
1481219995556812230	500592584	0	170133	66057	584124	195647936	104075
1481219996057408034	500593286	0	170228	67113	584290	195957855	104820
1481219996557995630	500587382	0	168264	69087	583941	196014932	104551
1481219997058635351	500627880	0	152197	69061	667276	191863462	101704
1481219997559302614	500679108	0	157711	68298	585424	193961736	103151
1481219998059979960	500674674	0	168924	66622	580970	193621779	103278
1481219998560589015	500607000	0	168071	67533	580565	193824503	102444
1481219999061196736	500607195	0	168299	68409	580886	193711994	103022
1481219999561810165	500611757	0	160124	67374	580885	193794878	102790
1481220000062418428	500607613	0	164889	67358	580225	193666224	102821
1481220000563029065	500611311	0	163308	68131	633430	191182857	100831
1481220001063636661	500605779	0	165495	67678	615503	191705413	101256
1481220001564243841	500605245	0	170098	67374	580210	193469505	102325
1481220002064905562	500661270	0	160181	66308	581830	193793184	103336
1481220002565516491	500611110	0	161501	66358	579935	193824777	102291
1481220003066124295	500605779	0	166833	67626	580696	193678050	102833
1481220003566739516	500613455	0	166933	68149	580523	193818973	102732
1481220004067348321	500608771	0	167726	69540	594095	193257915	102880
1481220004568028417	500678133	0	153780	68016	643190	190733582	100378
1481220005068635179	500607354	0	165228	68676	592659	192687685	102068
1481220005569246900	500609894	0	167126	71825	580797	193725228	103051
1481220006069913663	500665899	0	170794	73495	581114	193704748	103182
1481220006570527176	500612062	0	167239	73784	581250	194636436	103187
1481220007071139313	500611803	0	153556	68867	581214	194920068	103363
1481220007571750659	500608557	0	165345	66846	582039	194588462	103018
1481220008072364589	500614470	0	165584	71639	642178	191508336	101293
1481220008572970851	500606432	0	163744	66666	608320	193076071	101935
1481220009073578739	500606481	0	168817	71293	581835	194655621	103317
1481220009574183793	500604345	0	154246	68652	580956	194754845	103034
1481220010074855639	500670250	0	170397	69499	582168	194602970	103540
1481220010575461569	500603223	0	166367	68824	581826	194771824	103019
1481220011076069623	500608983	0	170253	70123	590789	194436629	103178
1481220011576674261	500603886	0	155084	65408	649997	191143097	100422
1481220012077281898	500605773	0	167159	67091	592020	193598548	102615
1481220012577885536	500602715	0	165898	66164	581602	194899083	103104
1481220013078499215	500611138	0	168447	67409	581036	194527568	103381
1481220013579103603	500605145	0	168791	68940	581544	194772882	103120
1481220014079717282	500611848	0	158864	69049	583015	194580619	103484
1481220014580407962	500690881	0	166764	65897	604308	193761684	102374
1481220015081016099	500607225	0	165850	66701	644789	191151116	100751
1481220015581632029	500615851	0	166582	67352	583604	194318850	103296
1481220016082237250	500601880	0	168135	67663	582063	194665833	103422
1481220016582844970	500608029	0	156119	67155	581279	194808195	103392
1481220017083449566	500603064	0	170511	69019	581327	194648113	103351
1481220017584055662	500605093	0	165074	66849	582369	194753473	102933
1481220018084698217	500642471	0	171015	69846	614126	193065246	102652
1481220018585308563	500608498	0	150766	64912	637430	191796017	101071
1481220019085914534	500605007	0	166477	66342	581715	194546492	102976
1481220019586522796	500607176	0	168554	68574	581128	194721073	103031
1481220020087129684	500606944	0	169068	68196	582056	194592503	103390
1481220020587732863	500601933	0	167554	67205	581264	194702635	102898
1481220021088335834	500601396	0	158354	70752	581303	194702634	103411
1481220021588956680	334179197	0	458737	176320	521673	133025053	232866
1481220022089675443	500721015	0	1520324	739959	859337	363663850	899412
1481220022590309331	500632440	0	1566951	769264	896463	357839981	914806
1481220023090957010	500648508	0	1510891	752950	859032	362873003	905622
1481220023591679731	500714988	0	1539971	754141	895070	358665601	912345
1481220024092402744	500726961	0	1525973	748485	860113	362515846	908989
1481220024593135674	500728519	0	1566096	758961	893118	359054834	911285
1481220025093813228	500683178	0	1524167	760130	868042	361498902	914091
1481220025594442074	500626723	0	1526962	746096	886136	360026000	909252
1481220026095139754	500697347	0	1546755	751148	876733	361110556	921874
1481220026595786017	500637691	0	1526250	752819	883020	360592313	906784
1481220027096505321	500728737	0	1555111	766082	878424	360114512	921967
1481220027597128250	500620274	0	1506153	751758	881685	361434395	904259
1481220028097754263	500623264	0	1573461	760479	880904	359235656	928754
1481220028598415067	500636906	0	1522013	730580	881653	362497312	904576
1481220029099055830	500663013	0	1571159	756422	883786	359166420	930075
1481220029599694676	500637549	0	1515261	742432	876268	362610232	899128
1481220030100325397	500629486	0	1563368	761552	887306	358213126	932271
1481220030600952118	500626053	0	1522040	743195	862742	363355472	901987
1481220031101581506	500626182	0	1559945	749110	901370	357804088	932268
1481220031602213894	500633964	0	1519494	747311	863190	362952516	903283
1481220032102839990	500625609	0	1559505	755533	900428	357570888	930623
1481220032603470669	500627859	0	1536090	742264	864868	362714333	903783
1481220033104091265	500621457	0	1561194	762759	900989	357100628	932379
1481220033604720486	500627523	0	1530970	744270	862741	363630920	904432
1481220034105351499	500630021	0	1548800	760958	902190	356960004	933002
1481220034606054345	500696805	0	1529741	748004	865091	363529265	902055
1481220035106693483	500644375	0	1571617	750789	902333	357049298	937057
1481220035607325329	500628477	0	1516075	733338	864385	364737697	901082
1481220036107962550	500631809	0	1549786	767830	901430	356769752	929309
1481220036608627396	500668965	0	1528097	745043	864343	363351548	900722
1481220037109259825	500629515	0	1560553	752156	900925	358132354	928553
1481220037609956963	500694642	0	1519233	744797	864832	362889435	906028
1481220038110597059	500640252	0	1571678	750851	902684	358717509	925144
1481220038611257363	500660604	0	1543166	745535	864297	362047325	914227
1481220039111889668	500632111	0	1562010	745126	900758	359618026	919769
1481220039612545930	500652035	0	1529500	753025	865083	361878527	914607
1481220040113189985	500644438	0	1548854	759932	889077	359468932	911908
1481220040613824581	500634609	0	1558861	741684	876151	361336192	926406
1481220041114456969	500629616	0	1539345	752426	886038	360364424	911195
1481220041615166231	500712418	0	1550712	762023	878613	360228409	921671
1481220042115801911	500630351	0	1536186	743777	884414	361213174	905648
1481220042616432673	500633082	0	1542164	768794	881440	359235619	928626
1481220043117062103	500627700	0	1512503	734026	880834	362344149	904111
1481220043617695657	500631019	0	1560245	761249	885086	358627963	929290
1481220044118397670	500703998	0	1522905	743213	871967	363039795	904075
1481220044619018224	500619690	0	1553814	767606	894871	357691809	929587
1481220045119663862	500638138	0	1528060	734777	865082	363759426	907483
1481220045620292250	500632559	0	1551472	766480	902224	356906357	929088
1481220046120926804	500632951	0	1527512	750532	867737	362523732	907468
1481220046621565900	500640936	0	1563053	767697	901595	357136303	928869
1481220047122193621	500626014	0	1529278	736591	864585	364453568	904690
1481220047622822967	500630202	0	1549880	766301	902719	357048876	928439
1481220048123435688	500610207	0	1527040	747380	864409	363469748	905045
1481220048624149451	463808053	0	1445210	706449	836564	330244987	852403
1481220049124900547	372976386	0	715795	301343	470362	258317564	378085
1481220049625522810	500623692	0	729985	352628	609430	353926266	422879
1481220050126134698	500610702	0	749490	354438	622760	354307590	421830
1481220050626750794	500612847	0	756983	352336	624853	354027023	421957
1481220051127366598	500614710	0	744534	348732	624677	354061084	423489
1481220051627973110	500608656	0	733969	351809	623825	354613415	421882
1481220052128573498	500598582	0	720477	350751	620357	354876824	422654
1481220052629174052	500598897	0	697628	337803	615969	357263599	403324
1481220053129875899	500698504	0	683477	335579	610787	357627870	403234
1481220053630591120	500715920	0	687272	337622	615362	358060904	411550
1481220054131311466	500719875	0	729666	352059	613692	356893135	423744
1481220054631910854	500597406	0	715145	349602	621977	356633746	425031
1481220055132504658	500595564	0	729204	351751	614910	353853087	427122
1481220055633124171	500609001	0	707333	347848	619666	355294263	423188
1481220056133806517	500690004	0	729494	349036	617564	354438217	425510
1481220056634429279	500619570	0	716541	353737	621896	354690708	424356
1481220057135135250	500707200	0	712114	350935	622993	354783515	423725
1481220057635756971	500617593	0	721333	354222	623895	354333091	425571
1481220058136381276	500627565	0	730758	353014	626905	354158840	428874
1481220058637001997	500619687	0	726218	351647	627265	354334923	424588
1481220059137628676	500618196	0	719897	342393	625632	355606357	413232
1481220059638321939	500695546	0	722691	333968	612842	357374416	403285
1481220060138955618	500632508	0	719919	342580	612033	357805302	414991
1481220060639615631	500619525	0	725009	351809	617636	356454547	422758
1481220061140238060	500663421	0	719455	348106	618577	355482475	428485
1481220061640862240	500622306	0	710500	342130	618185	354466077	425778
1481220062141487502	500623905	0	727282	351547	620869	354971857	424450
1481220062642107682	500621127	0	712099	349257	613234	353968197	423646
1481220063142727611	500619117	0	727036	352028	622753	354945871	425344
1481220063643346374	500615232	0	729561	348795	621737	354965982	425767
1481220064144045345	500700762	0	728313	350984	620707	354609627	427371
1481220064644672983	500623773	0	735653	350796	625381	354395396	426628
1481220065145289537	500619402	0	732005	349829	628581	354257498	423707
1481220065645912550	500616237	0	701252	333077	619358	356976317	405805
1481220066146562687	500650156	0	698190	331405	605168	357590459	402216
1481220066647201533	500638589	0	692815	344599	614723	357922933	414552
1481220067147823921	500622744	0	732887	345576	625371	356247082	422547
1481220067648444142	500620701	0	739581	345337	618745	354452837	423717
1481220068149068280	500621898	0	756021	350303	624105	353646392	428372
1481220068649691167	500619765	0	749924	351480	621252	352909871	424389
1481220069150303055	500614638	0	732640	351853	627020	354291924	423277
1481220069650917776	500609937	0	727334	349057	624307	354678220	425894
1481220070151534289	500618925	0	734993	346152	625834	354241586	424889
1481220070652150718	500616507	0	712212	343622	623454	354763599	420846
1481220071152765856	500612388	0	727465	348573	623217	354635484	424734
1481220071653386743	500616990	0	693118	332149	621631	357018047	402321
1481220072154033256	500648572	0	690930	332807	605005	357627284	401761
1481220072654677227	334611974	0	636700	263900	407649	214141863	323978
1481220073155296740	500620162	0	112140	47820	75566	261141621	51603
1481220073655908377	500609407	0	100329	42602	72990	261766170	45074
1481220074156572640	500664001	0	154119	65129	103603	259943086	70797
1481220074657177403	500602830	0	101466	42806	70361	261563334	44996
1481220075157781290	500604072	0	101831	43355	70263	261679158	45004
1481220075658378178	500595058	0	99320	40303	70064	261754127	44510
1481220076158975024	500597054	0	156355	66206	104465	259754391	71621
1481220076659641037	500607282	0	100925	42566	72694	261591885	45728
1481220077160243091	500659520	0	100489	42754	71906	261762931	45171
1481220077660850145	500602819	0	154212	65582	103587	259907253	69830
1481220078161455741	500607061	0	102142	42827	69406	261515703	45275
1481220078662056212	500598559	0	98796	42160	68339	256716931	45057
1481220079162655933	500598967	0	101011	42438	68718	261721427	44991
1481220079663255363	500599299	0	154908	65215	101174	259856271	70626
1481220080163859375	500602681	0	102340	43480	69318	261554414	45096
1481220080664451013	500591857	0	99630	42454	68108	261768691	45033
1481220081165094526	500639972	0	154312	66023	101342	259904060	70592
1481220081665699455	500605411	0	100833	42002	68827	261547276	44645
1481220082166280634	500579966	0	101279	42448	68848	261680991	45114
1481220082666863105	500582884	0	100841	43904	71138	261697730	44603
1481220083167444243	500577874	0	155772	66127	103035	259818019	70886
1481220083668033005	500588788	0	100300	41970	68634	261628056	44761
1481220084168739893	500707215	0	99791	41871	70058	261817620	45387
1481220084669335739	500593962	0	151691	65754	101348	259993277	69853
1481220085170020252	500676122	0	98674	43077	69925	261604475	45873
1481220085670664931	500650766	0	102328	43121	69868	261749186	45348
1481220086171284360	500618900	0	102786	43141	69298	261332473	45458
1481220086671904998	500619823	0	153440	66424	101655	259835940	70659
1481220087172517011	500609783	0	102075	42593	69938	261576605	45134
1481220087673135773	500616403	0	98445	42246	68363	261794033	44887
1481220088173757578	500624393	0	155346	66990	101291	259921653	71035
1481220088674378924	500619178	0	103699	43542	69594	261497246	44897
1481220089175048520	500669102	0	102318	42663	69254	261735921	45030
1481220089675670283	500621009	0	100621	42784	68761	261740092	44871
1481220090176292795	500620890	0	157140	67457	102972	259722336	71161
1481220090676909766	500615803	0	102212	43101	68595	261650904	45163
1481220091177535237	500622363	0	102384	42308	72886	261732948	45132
1481220091678221625	480738598	0	162598	65757	98503	247314236	78105
1481220092178904554	354150209	0	926714	241935	412794	115925857	607055
1481220092679612192	500642622	0	732737	302911	2700589	131558938	2356298
1481220093180232622	500684688	0	655180	297996	2011813	163877826	1656528
1481220093680851176	500617311	0	747672	320626	2398360	147461808	2087524
1481220094181550897	500695963	0	699773	310202	2289002	148344623	1925059
1481220094682188743	500639774	0	699231	314957	2117630	163156890	1819567
1481220095182830173	500641239	0	729428	318929	2574503	132659126	2201648
1481220095683468435	500638002	0	657400	304819	1834548	178998293	1546724
1481220096184116573	500641723	0	749457	313561	2745528	129015106	2327800
1481220096684822502	500707439	0	637894	297107	1876110	173312346	1524629
1481220097185471057	500650101	0	772859	332451	2590634	136470307	2277511
1481220097686110570	500638014	0	670718	308620	2096091	159273905	1739462
1481220098186754249	500634207	0	737935	326092	2316696	151731872	2009105
1481220098687435845	500689375	0	698946	307582	2370078	144017804	2008132
1481220099188080649	500643566	0	675980	308497	2038670	167750656	1743438
1481220099688715912	500634705	0	738770	311603	2602838	130940250	2227082
1481220100189355633	500636259	0	649721	307535	1851131	179662105	1522438
1481220100690063688	500708829	0	773502	324122	2761834	128715182	2382059
1481220101190713117	500647233	0	651929	303569	1905587	169897794	1556751
1481220101691347963	500635854	0	735659	326494	2503741	141925465	2195039
1481220102191991976	500642871	0	697005	309193	2193788	153917812	1830685
1481220102692627239	500633115	0	706870	318572	2219504	157695843	1917264
1481220103193267293	500639571	0	719789	313500	2471316	138070703	2102491
1481220103693898306	500631090	0	665416	309585	1940747	173194523	1647627
1481220104194653818	500753040	0	725561	306654	2602052	131270026	2217482
1481220104695264373	500610903	0	656856	300881	1919794	176851126	1530838
1481220105195886302	500621436	0	774670	333199	2696655	130757002	2376344
1481220105696509856	500621466	0	663543	302920	1988894	165015184	1633667
1481220106197129286	500618124	0	739601	323802	2424082	146019609	2115181
1481220106697751757	500621184	0	693892	310356	2269381	149778813	1906901
1481220107198368186	500617269	0	697650	315770	2142632	161808257	1841113
1481220107698987782	500615605	0	725133	314909	2551030	133947912	2180660
1481220108199663128	500674187	0	660469	306793	1862261	177633664	1571153
1481220108700310308	500646282	0	724999	307861	2678992	130125411	2269263
1481220109200927445	500618250	0	660851	305453	1921295	173637070	1560227
1481220109701546500	500620065	0	764100	328878	2618952	135106159	2301444
1481220110202160679	500608768	0	669913	300671	2071768	160674306	1717084
1481220110702781567	500620352	0	727783	318789	2342203	150821134	2036310
1481220111203403204	500621871	0	704934	310694	2351565	145061500	1984649
1481220111704004050	500602665	0	691745	310356	2061899	166605341	1765979
1481220112204683813	500662289	0	745584	351996	2622497	128962881	2254292
1481220112705391201	500707884	0	657822	304774	1810673	180523709	1519338
1481220113206096422	500705901	0	752880	317427	2802069	127978274	2374847
1481220113706806768	500709759	0	640695	292785	1843361	172917177	1497542
1481220114207531573	500724801	0	774705	334024	2573655	137794148	2259252
1481220114708169669	500643552	0	660810	303820	2120297	157977706	1764862
1481220115208769640	500593749	0	714261	314038	2296275	153129838	1991736
1481220115709405402	500629240	0	711958	308741	2391561	142761289	2026824
1481220116210094165	500690681	0	674392	306576	2023290	168887476	1723292
1481220116710715511	500620671	0	720197	311114	2607417	130688191	2227313
1481220117211416482	500689281	0	658496	313644	1859233	178966689	1528442
1481220117712154829	500742924	0	775337	337829	2789326	127086879	2403258
1481220118212850966	332663739	0	545816	216794	3663511	107596287	4005573
1481220118713487104	500635158	0	354797	176969	5368291	205192266	4927634
1481220119214101658	500614584	0	362339	185611	5347134	205176780	4931474
1481220119714722171	500616993	0	354716	185542	5468629	202227189	5056867
1481220120215345600	500624289	0	212055	95738	6137448	200924758	4990589
1481220120715961696	500615289	0	305734	157011	6008377	188799128	5696256
1481220121216570584	500606049	0	275058	143388	5908687	191317435	5539942
1481220121717187097	500617443	0	365589	182465	6358715	188026224	5923132
1481220122217801776	500611554	0	362435	181040	5721225	197381450	5323454
1481220122718426122	500623374	0	373966	182251	5291712	206272474	4924802
1481220123219057760	500631774	0	358642	180561	5331567	205328273	4896199
1481220123719839273	500781261	0	354027	184133	5424778	204331391	4992492
1481220124220455827	500615241	0	349060	179301	5457972	203093081	4975504
1481220124721083090	500625256	0	204716	93111	6215666	198013798	5143922
1481220125221701102	500620115	0	304839	158256	5928291	191023001	5660932
1481220125722311282	500608845	0	255420	140369	5975870	190971100	5583852
1481220126222930294	500615208	0	360621	188203	6360834	188300826	5931777
1481220126723543974	500615292	0	362034	180716	5687131	197687060	5299548
1481220127224161403	500613786	0	354126	182991	5242576	206940019	4865513
1481220127724824082	500662263	0	350264	179399	5356175	205476274	4910284
1481220128225440762	500615805	0	373759	185053	5436101	203148206	4996542
1481220128726063774	500616075	0	332281	169339	5507449	204111441	4933450
1481220129226687912	500631459	0	212000	92430	6233474	195833256	5247578
1481220129727305050	500614308	0	309455	161695	5889673	192866068	5640961
1481220130227922104	500617674	0	260998	146269	6020785	188978095	5609267
1481220130728538742	500616756	0	356556	182440	6364933	189299566	5926206
1481220131229159629	500619330	0	355404	185494	5623119	198246644	5231691
1481220131729826767	500664318	0	376951	188270	5251953	207182071	4859893
1481220132230436697	500610897	0	367787	184008	5360762	205281239	4919731
1481220132731048751	500609394	0	350779	181892	5453542	203445424	5012589
1481220133231668097	500615772	0	338917	163378	5546968	204712586	4856464
1481220133732377568	500709478	0	226320	95342	6258190	192506002	5387009
1481220134232998372	500620871	0	319492	168945	5813715	195316597	5605760
1481220134733606218	500607942	0	255347	145729	6094796	187785819	5657974
1481220135234223023	500615730	0	344777	180703	6317304	190170144	5872599
1481220135734882994	500658054	0	345487	190829	5615400	198087666	5221202
1481220136235505548	500620308	0	343848	180905	5259016	207616842	4855075
1481220136736120436	500616273	0	374137	185822	5368061	205016269	4933365
1481220137236736115	500612580	0	363854	183899	5429059	203142542	5002729
1481220137737371628	500635038	0	313908	159953	5605625	205127231	4801426
1481220138238023724	500632971	0	228245	99080	6264213	190667431	5504659
1481220138738633945	500628597	0	333250	171949	5770542	196498113	5572885
1481220139239239541	500605155	0	246373	141700	6145569	186925408	5681379
1481220139739900012	500660157	0	349556	185030	6253535	190877250	5822352
1481220140240508441	500604612	0	347314	180864	5631461	198444638	5244940
1481220140741129787	331411017	0	415269	242551	2548308	141199672	1690766
1481220141241790467	276515662	0	444263	167283	610373	143677441	146151
1481220141742402563	471971535	0	638433	253187	1033362	249825139	211736
1481220142243067284	471478459	0	644965	255219	1031506	249275092	213306
1481220142743688380	470348853	0	646871	256982	1035395	248555713	213629
1481220143244394517	472134255	0	635300	252671	1035487	249540131	211547
1481220143745313031	472483401	0	632032	254043	1034669	250190111	212440
1481220144246039669	471203937	0	641316	255576	1031441	249186159	213701
1481220144746682806	471801623	0	637863	255209	1037847	249259800	212841
1481220145247327319	471819231	0	631407	252066	1031015	249721764	210568
1481220145747969707	471725872	0	639032	254660	1032298	249610090	212120
1481220146248614469	471199924	0	644792	256658	1034883	248963747	214229
1481220146749265440	472250636	0	636338	254911	1039427	249517353	213427
1481220147249983162	472162546	0	632393	252538	1032783	249949601	210978
1481220147750673299	471663950	0	638056	255513	1031388	249438317	213671
1481220148251326646	471701608	0	636719	254706	1038400	249258117	213711
1481220148751967408	471849630	0	631064	251870	1033877	249680636	211290
1481220149252604838	471868972	0	632714	253027	1032472	249784715	211048
1481220149753244725	471246455	0	642193	255343	1035712	249158041	213686
1481220150253885321	472100668	0	632045	252110	1036075	249556640	211596
1481220150754571167	471954146	0	636560	253293	1032250	249809034	212057
1481220151255255930	471507588	0	639675	253670	1031053	249338560	212396
1481220151755908693	471877225	0	641120	255439	1037966	249296547	213960
1481220152256546789	471915757	0	631907	250730	1033264	249732803	210663
1481220152757188677	471746360	0	637397	252955	1032413	249551168	212720
1481220153257824439	471087245	0	647798	257075	1032761	248953251	214459
1481220153758531911	471748555	0	637736	252500	1037979	249228948	212735
1481220154259152840	471837370	0	635094	250536	1031600	249667889	210972
1481220154759839686	471762292	0	640725	253786	1031631	249646707	212082
1481220155260453907	471144889	0	643621	255588	1035229	249042242	214565
1481220155761074545	471697360	0	636142	253983	1036879	249225074	212259
1481220156261682974	471881363	0	633444	252977	1032090	249711102	211356
1481220156762304987	472041611	0	636566	254100	1032874	249757223	213261
1481220157262934874	471166543	0	638678	254789	1037071	249071313	213556
1481220157763554220	471798420	0	635695	253601	1034746	249347207	211780
1481220158264168691	471831738	0	633820	252194	1032985	249819236	212050
1481220158764864329	471349298	0	643837	257282	1033617	249150941	214060
1481220159265488342	471946408	0	633252	252981	1038394	249340085	212417
1481220159766110646	472044937	0	629698	251105	1031581	249983798	210538
1481220160266737284	471876095	0	634534	252786	1031719	249797501	212053
1481220160767363505	471152637	0	641032	257321	1036121	249020444	214176
1481220161267986268	471736598	0	634203	252774	1035205	249381194	211217
1481220161768597072	471953529	0	636864	253484	1031837	249889990	211906
1481220162269209251	471078909	0	643901	256239	1032267	249016445	213839
1481220162769911139	472007930	0	639658	254757	1039348	249314787	213064
1481220163270608444	471905400	0	632924	252110	1033021	249765438	210892
1481220163771248665	471810369	0	639528	253124	1032210	249770220	211484
1481220164271888636	471115285	0	644990	255620	1035032	248989998	214758
1481220164772529815	471686129	0	635655	252696	1036261	249350851	211923
1481220165273171869	471809327	0	636464	251929	1032396	249641599	211902
1481220165773854340	471772720	0	641412	255509	1032742	249548288	213415
1481220166274495478	471231421	0	640081	255146	1035844	249023002	213655
1481220166775171866	472011535	0	637491	252369	1036695	249487794	211437
1481220167275800545	471830066	0	635144	252514	1032361	249806516	211781
1481220167776431933	471251240	0	643200	255678	1033062	249207805	213056
1481220168277076196	296430567	0	1535006	543035	745087	140075687	480102
1481220168777710292	411399017	0	3082950	1106318	1145663	191125351	914891
1481220169278351554	418610101	0	3128990	1121920	1161244	194487925	928651
1481220169778988359	416491588	0	3113568	1114115	1151176	193648680	918965
1481220170279692413	416963628	0	3120047	1121040	1153750	193815410	923109
1481220170780330468	420452081	0	3152965	1129980	1166062	195403110	928695
1481220171281044772	415979600	0	3117869	1122183	1154098	193188452	921606
1481220171781686910	417825920	0	3134044	1123860	1160009	194261342	924705
1481220172282323631	414484811	0	3102549	1115162	1149402	192654376	916892
1481220172782996394	413972956	0	3112563	1114746	1153185	192282343	915623
1481220173283732990	419336181	0	3121253	1123562	1159043	195063089	926299
1481220173784367878	413061893	0	3089355	1104901	1142950	192099098	914080
1481220174285113307	421763246	0	3154215	1133008	1164911	195987061	932011
1481220174785748278	418884173	0	3128272	1123033	1158494	194884295	926777
1481220175286398624	412056484	0	3089471	1106511	1145034	191283250	917528
1481220175787034887	420459494	0	3146208	1126433	1159649	195421503	933314
1481220176287666150	417197663	0	3124950	1120402	1156331	194052917	924041
1481220176788357329	420940271	0	3152434	1126271	1168152	195645601	932949
1481220177288977883	418008043	0	3115833	1119435	1152886	194470821	924811
1481220177789706855	417442727	0	3129071	1120410	1162068	193902998	925399
1481220178290418909	421945292	0	3153318	1131792	1169497	196346259	932830
1481220178791120714	413696437	0	3109031	1111195	1154942	192141751	918815
1481220179291870143	422379006	0	3157308	1132448	1171348	196402950	933606
1481220179792614365	419650370	0	3136758	1124907	1163063	195046233	925200
1481220180293327086	417569908	0	3123191	1117998	1153588	194125497	920269
1481220180794068140	417327420	0	3121947	1117660	1156570	193996861	924902
1481220181294897695	419701688	0	3135213	1121266	1159501	195058290	928202
1481220181795635041	415543355	0	3115931	1114810	1154842	193090367	921286
1481220182296346054	419367815	0	3135969	1120475	1162583	195001264	928431
1481220182797037192	417366762	0	3124534	1117800	1157785	193964063	923795
1481220183297761913	408189075	0	3052718	1093051	1129120	189798291	904364
1481220183798388759	414272661	0	3105770	1112366	1146913	192489641	917183
1481220184299011563	415413104	0	3116462	1116356	1156056	193077442	921126
1481220184799683285	417606941	0	3125913	1122570	1162233	194056543	926480
1481220185300315797	413303636	0	3095126	1109915	1146771	192250084	912551
1481220185800946268	418044683	0	3127602	1120001	1160935	194239984	924739
1481220186301576114	414728099	0	3100741	1114752	1150942	192769989	918168
1481220186802249544	419303365	0	3140999	1123744	1166239	194988967	929553
1481220187302870848	415905709	0	3114867	1112784	1154428	193198970	921487
