#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	CID_WRITE_RETIRED	BRANCH_MISPRED	BRANCH_PRED
1481344704468037757	automotive_bitcount	1500	55	1.000000	0.935000	1.014000	750978581	1186014527	109	218	0	4876810	147195660
1481344704976891036	automotive_bitcount	1500	55	1.000000	0.919000	0.997000	750880585	1187971655	109	218	0	4816403	147228633
1481344705485753898	automotive_bitcount	1500	55	1.000000	0.919000	0.997000	750877728	1187834006	109	218	0	4816514	147220220
1481344705994540093	automotive_bitcount	1500	55	1.000000	0.917000	0.994000	751097893	1187449467	110	220	0	4844048	147302605
1481344706503367996	automotive_bitcount	1500	55	1.000000	0.923000	1.001000	750885319	1187865084	109	218	0	4815486	147223048
1481344707012258358	automotive_bitcount	1500	55	1.000000	0.935000	1.014000	750882053	1187222209	109	218	0	4841332	147223271
1481344707520996220	automotive_bitcount	1500	55	1.000000	0.920000	0.998000	750881001	1187910882	109	218	0	4816264	147227467
1481344708029850624	automotive_bitcount	1500	55	1.000000	0.919000	0.997000	750875334	1186163233	109	218	0	4862842	147614386
1481344708538685152	automotive_bitcount	1500	55	1.000000	0.920000	0.998000	750881566	1181206831	109	218	0	4994597	148930022
1481344709047465723	automotive_bitcount	1500	55	1.000000	0.917000	0.994000	750888332	1181517193	108	216	0	4994183	149002000
1481344709556239418	automotive_bitcount	1500	55	1.000000	0.923000	1.001000	750879486	1181427035	109	218	0	4992479	148965793
1481344710065029488	automotive_bitcount	1500	55	1.000000	0.935000	1.014000	750886013	1180255544	110	220	0	5045509	148799427
1481344710573844767	automotive_bitcount	1500	55	1.000000	0.919000	0.997000	750886223	1180517216	109	218	0	5033946	148834224
1481344711082667462	automotive_bitcount	1500	55	1.000000	0.919000	0.997000	750891681	1185306459	109	218	0	4850339	148376872
1481344711591448907	automotive_bitcount	1500	55	1.000000	0.918000	0.996000	750889631	1186439134	109	218	0	4759038	148541499
1481344712100254310	automotive_bitcount	1500	55	1.000000	0.923000	1.001000	750879357	1186214298	109	218	0	4798203	149323377
1481344712609066339	automotive_bitcount	1500	55	1.000000	0.939000	1.018000	750882331	1186572407	108	216	0	4792297	149388846
1481344713117849118	automotive_bitcount	1500	55	1.000000	0.919000	0.997000	750882374	1191206371	111	222	0	4758852	148328254
1481344713626595188	automotive_bitcount	1500	55	1.000000	0.918000	0.996000	750875143	1192011120	111	222	0	4791930	147698238
1481344714135396758	automotive_bitcount	1500	55	1.000000	0.918000	0.996000	750877856	1191158864	109	218	0	4758942	148440284
1481344714644128286	automotive_bitcount	1500	55	1.000000	0.915000	0.992000	610881087	975142468	153	287	1	3602791	108544454
1481344715153354024	automotive_qsort1	1500	55	1.000000	0.763000	0.828000	645564409	767117216	2506	3340	4	4471136	166510745
1481344715662561970	automotive_qsort1	1500	55	1.000000	1.005000	1.091000	750900200	913018489	1706	1816	0	5579059	198469850
1481344716171656457	automotive_qsort1	1500	55	1.000000	1.003000	1.089000	750899372	914189019	1705	1814	0	5580118	198783538
1481344716680764653	automotive_qsort1	1500	55	1.000000	1.005000	1.091000	750878756	913715175	1706	1816	0	5576325	198682288
1481344717189893599	automotive_qsort1	1500	55	1.000000	1.006000	1.091000	750900540	914301453	1705	1814	0	5581400	198835676
1481344717699018086	automotive_qsort1	1500	55	1.000000	1.005000	1.091000	750892756	914243073	1706	1816	0	5590503	198778340
1481344718208197616	automotive_qsort1	1500	55	1.000000	1.004000	1.090000	750891212	913003467	1696	1806	0	5649409	198717198
1481344718717283103	automotive_qsort1	1500	55	1.000000	1.007000	1.093000	750965348	913800623	1700	1811	0	5652054	198889576
1481344719226332049	automotive_qsort1	1500	55	1.000000	1.003000	1.089000	750926392	914340387	1698	1806	0	5648041	198989073
1481344719735385245	automotive_qsort1	1500	55	1.000000	1.005000	1.091000	750897984	913210756	1697	1807	0	5647752	198769920
1481344720244407148	automotive_qsort1	1500	55	1.000000	1.006000	1.092000	750892656	914592466	1700	1809	0	5631662	199057427
1481344720753532719	automotive_qsort1	1500	55	1.000000	1.004000	1.090000	750886580	913984574	1699	1809	0	5642652	198943836
1481344721262691915	automotive_qsort1	1500	55	1.000000	1.008000	1.094000	750890372	913009116	1696	1805	0	5664895	198745126
1481344721771736361	automotive_qsort1	1500	55	1.000000	1.006000	1.092000	750885584	912792998	1697	1807	0	5651318	198676416
1481344722281173099	automotive_qsort1	1500	55	1.000000	1.004000	1.089000	750889120	912687145	1696	1806	0	5653436	198668390
1481344722790287711	automotive_qsort1	1500	55	1.000000	1.007000	1.093000	750966732	913002505	1699	1810	0	5654181	198733179
1481344723299363574	automotive_qsort1	1500	55	1.000000	1.007000	1.093000	750894868	913305903	1696	1805	0	5652621	198790033
1481344723808523061	automotive_qsort1	1500	55	1.000000	1.003000	1.089000	750878416	913481239	1698	1807	0	5642454	198819671
1481344724317662549	automotive_qsort1	1500	55	1.000000	1.007000	1.093000	750972156	913650071	1697	1806	0	5648578	198875181
1481344724826833745	automotive_qsort1	1500	55	1.000000	1.005000	1.091000	750877844	912330234	1696	1806	0	5665448	198591305
1481344725335982607	automotive_qsort1	1500	55	1.000000	1.004000	1.090000	750868060	913222932	1697	1806	0	5655697	198776578
1481344725845005303	automotive_qsort1	1500	55	1.000000	1.008000	1.094000	750869916	913165149	1697	1807	0	5653565	198766848
1481344726354082124	automotive_qsort1	1500	55	1.000000	1.005000	1.091000	750875124	913242306	1698	1808	0	5651664	198788546
1481344726863131069	automotive_qsort1	1500	56	1.000000	1.006000	1.092000	750952892	912928052	1698	1809	0	5658731	198730834
1481344727372437766	automotive_qsort1	1500	56	1.000000	1.007000	1.093000	750983768	913054317	1697	1807	0	5652406	198753408
1481344727881573170	automotive_qsort1	1500	55	1.000000	1.006000	1.092000	751001404	913516319	1698	1807	0	5654870	198838442
1481344728390876241	automotive_qsort1	1500	55	1.000000	1.005000	1.091000	751058549	913809319	1698	1807	0	5650911	198898712
1481344728900232729	automotive_qsort1	1500	55	1.000000	1.006000	1.092000	751006171	912948229	1696	1805	0	5658765	198712316
1481344729409486342	automotive_qsort1	1500	56	1.000000	1.008000	1.094000	751009484	912133692	1695	1805	0	5681271	198558329
1481344729918678663	automotive_qsort1	1500	56	1.000000	1.003000	1.089000	751016833	913443383	1698	1808	0	5646121	198816692
1481344730427818900	automotive_qsort1	1500	55	1.000000	1.010000	1.096000	751198487	913431204	1699	1810	0	5649007	198815280
1481344730936904888	automotive_qsort1	1500	56	1.000000	1.005000	1.091000	751012537	913297839	1697	1806	0	5657418	198807676
1481344731446050083	automotive_qsort1	1500	56	1.000000	1.006000	1.092000	751005263	913027903	1697	1807	0	5650409	198741283
1481344731955104071	automotive_qsort1	1500	56	1.000000	1.008000	1.093000	751011004	913891814	1698	1807	0	5642294	198914372
1481344732464175475	automotive_qsort1	1500	56	1.000000	1.007000	1.093000	751001949	913652112	1699	1809	0	5649506	198871857
1481344732973263504	automotive_qsort1	1500	56	1.000000	1.006000	1.092000	751010299	913612042	1696	1804	0	5645783	198852230
1481344733482308741	automotive_qsort1	1500	55	1.000000	1.008000	1.094000	751008375	912806547	1708	1826	0	5661218	198679237
1481344733992248605	automotive_susan_c	1500	55	1.000000	1.004000	1.090000	502152468	597742824	7894	15193	5	1640805	37150211
1481344734501769427	automotive_susan_c	1500	56	1.000000	1.025000	1.113000	750985700	927344444	10833	21296	0	2355267	55351361
1481344735011635166	automotive_susan_c	1500	56	1.000000	1.026000	1.114000	750980804	927344264	10624	20880	0	2339935	55646372
1481344735521698780	automotive_susan_c	1500	56	1.000000	1.021000	1.108000	750965449	926099711	10821	21272	0	2339028	55303293
1481344736031319560	automotive_susan_c	1500	56	1.000000	1.023000	1.110000	750964612	928250519	10636	20904	0	2355002	55659022
1481344736540694215	automotive_susan_c	1500	56	1.000000	1.022000	1.109000	750971544	924908180	10803	21236	0	2333794	55340344
1481344737050023661	automotive_susan_c	1500	56	1.000000	1.024000	1.112000	750963479	929532155	10650	20936	0	2357986	55638999
1481344737559347399	automotive_susan_c	1500	56	1.000000	1.022000	1.109000	750957074	923778576	10789	21204	0	2331719	55358976
1481344738068866512	automotive_susan_c	1500	56	1.000000	1.028000	1.116000	751026048	931192655	10667	20972	0	2360281	55698389
1481344738578844418	automotive_susan_c	1500	56	1.000000	1.022000	1.108000	750978871	922108579	10770	21165	0	2329389	55311690
1481344739088319490	automotive_susan_c	1500	56	1.000000	1.023000	1.110000	750969012	931239518	10685	21009	0	2361984	55286390
1481344739597635228	automotive_susan_c	1500	56	1.000000	1.024000	1.112000	750932064	920456710	10756	21134	0	2333810	55745765
1481344740107186633	automotive_susan_c	1500	56	1.000000	1.023000	1.110000	750938284	933667294	10701	21042	0	2363804	55318862
1481344740616595537	automotive_susan_c	1500	56	1.000000	1.028000	1.116000	750934940	919604895	10756	21134	0	2346528	55753377
1481344741125929275	automotive_susan_c	1500	56	1.000000	1.027000	1.115000	750938211	932304276	10701	21042	0	2369257	55306976
1481344741636012181	automotive_susan_c	1500	56	1.000000	1.023000	1.110000	750950765	925239078	10757	21136	0	2312881	55507070
1481344742145478753	automotive_susan_c	1500	56	1.000000	1.023000	1.110000	750940399	934612033	10715	21056	0	2309446	55626396
1481344742654713199	automotive_susan_c	1500	56	1.000000	1.030000	1.118000	750960988	937364644	10967	21569	0	2333887	55111927
1481344743164063645	automotive_susan_c	1500	56	1.000000	1.020000	1.107000	750932057	931394175	10824	21271	0	2313033	55527151
1481344743673471425	automotive_susan_c	1500	56	1.000000	1.022000	1.109000	750919029	929619575	10820	21263	0	2331404	55567781
1481344744182974663	automotive_susan_c	1500	56	1.000000	1.030000	1.118000	751071892	942242612	10807	21253	0	2340572	55226868
1481344744692478651	automotive_susan_c	1500	56	1.000000	1.022000	1.109000	750918863	930245292	10867	21357	0	2325099	55444167
1481344745201909931	automotive_susan_c	1500	56	1.000000	1.030000	1.118000	750926444	927684317	10876	21373	0	2327984	55460590
1481344745711304419	automotive_susan_c	1500	56	1.000000	1.022000	1.109000	750909579	940729954	10707	21049	0	2331645	55450599
1481344746220557615	automotive_susan_c	1500	56	1.000000	1.028000	1.116000	750922256	931917051	10905	21438	0	2345494	55173083
1481344746729697894	automotive_susan_c	1500	56	1.000000	1.033000	1.121000	750941576	931498942	10835	21291	0	2306134	55428815
1481344747238928424	automotive_susan_c	1500	56	1.000000	1.020000	1.107000	750931648	935113187	10710	21050	0	2321415	55613990
1481344747748725704	automotive_susan_c	1500	56	1.000000	1.030000	1.118000	750978025	936752373	10961	21554	0	2324550	55117316
1481344748258482526	automotive_susan_c	1500	56	1.000000	1.023000	1.110000	750932360	931137869	10824	21270	0	2295525	55492509
1481344748768525765	automotive_susan_c	1500	56	1.000000	1.023000	1.110000	750906559	929945872	10733	21091	0	2339706	55469040
1481344749278407754	automotive_susan_c	1500	56	1.000000	1.028000	1.116000	750942057	939701268	10904	21445	0	2332228	55034180
1481344749788054743	automotive_susan_c	1500	56	1.000000	1.020000	1.107000	750920671	930357131	10837	21296	0	2316220	55580612
1481344750297537814	automotive_susan_c	1500	56	1.000000	1.033000	1.121000	750925349	929212219	10908	21438	0	2298331	55585073
1481344750806783802	automotive_susan_c	1500	56	1.000000	1.023000	1.110000	750932911	941729967	10704	21045	0	2324314	55394693
1481344751316123123	automotive_susan_c	1500	56	1.000000	1.025000	1.113000	750933694	930954845	10889	21403	0	2329939	55181988
1481344751825714903	automotive_susan_c	1500	56	1.000000	1.030000	1.118000	750921630	930537108	10852	21326	0	2297725	55458408
1481344752335029933	automotive_susan_c	1500	56	1.000000	1.023000	1.110000	750905792	936713320	10708	21048	0	2336964	55513620
1481344752844393879	automotive_susan_c	1500	56	1.000000	1.034000	1.122000	750923352	933826369	10927	21484	0	2339134	55144223
1481344753353566158	automotive_susan_e	1500	56	1.000000	0.979000	1.062000	503652496	661860891	5766	10995	5	1500922	36973241
1481344753862880980	automotive_susan_e	1500	56	1.000000	1.035000	1.124000	750991648	1091146209	4683	9162	0	1982822	56178445
1481344754373008677	automotive_susan_e	1500	56	1.000000	1.035000	1.124000	751015060	1091514022	4682	9160	0	2090782	58335390
1481344754882211082	automotive_susan_e	1500	56	1.000000	1.023000	1.110000	750906252	1108654839	4301	8415	0	2018832	55863239
1481344755391667737	automotive_susan_e	1500	56	1.000000	1.038000	1.127000	750902496	1092679076	4681	9158	0	1998212	56590664
1481344755900761557	automotive_susan_e	1500	57	1.000000	1.038000	1.127000	750897652	1093304333	4682	9160	0	2093555	58349678
1481344756409819170	automotive_susan_e	1500	57	1.000000	1.037000	1.126000	750891276	1092534416	4682	9160	0	1983400	56360509
1481344756918886282	automotive_susan_e	1500	56	1.000000	1.037000	1.126000	750882780	1093414149	4681	9158	0	2096407	58320715
1481344757428134561	automotive_susan_e	1500	57	1.000000	1.025000	1.113000	751057464	1110009828	4302	8417	0	2039756	56232916
1481344757937711425	automotive_susan_e	1500	57	1.000000	1.034000	1.122000	750952208	1091249848	4681	9158	0	1986596	56252436
1481344758447369497	automotive_susan_e	1500	56	1.000000	1.027000	1.115000	750928072	1091279592	4683	9162	0	2091054	58301927
1481344758956923568	automotive_susan_e	1500	57	1.000000	1.032000	1.120000	750910384	1110356035	4301	8415	0	2023966	55994987
1481344759466081056	automotive_susan_e	1500	57	1.000000	1.030000	1.118000	750912900	1092479308	4683	9162	0	1990676	56461574
1481344759975152252	automotive_susan_e	1500	57	1.000000	1.036000	1.125000	750918076	1093401827	4681	9158	0	2091329	58342734
1481344760484142447	automotive_susan_e	1500	57	1.000000	1.033000	1.121000	750903672	1110254558	4301	8415	0	2038668	56134581
1481344760993321143	automotive_susan_e	1500	57	1.000000	1.026000	1.114000	750913800	1092697159	4681	9158	0	1986672	56335935
1481344761502465006	automotive_susan_e	1500	57	1.000000	1.038000	1.127000	750911720	1092324878	4685	9166	0	2091523	58328957
1481344762012525370	automotive_susan_e	1500	57	1.000000	1.036000	1.124000	751055280	1108318856	4303	8419	0	2021314	55945007
1481344762521741733	automotive_susan_e	1500	57	1.000000	1.023000	1.110000	751025608	1092657977	4682	9160	0	1992281	56513560
1481344763030980137	automotive_susan_e	1500	57	1.000000	1.038000	1.127000	751018712	1093805765	4683	9162	0	2090524	58333535
1481344763540124125	automotive_susan_e	1500	57	1.000000	1.037000	1.126000	751009616	1109845702	4303	8419	0	2029062	56096461
1481344764049272112	automotive_susan_e	1500	57	1.000000	1.026000	1.114000	751060972	1093399250	4683	9162	0	1985266	56381641
1481344764558333516	automotive_susan_e	1500	57	1.000000	1.034000	1.122000	750916288	1093334308	4684	9164	0	2096132	58336989
1481344765067517504	automotive_susan_e	1500	57	1.000000	1.037000	1.126000	750921022	1110096722	4302	8417	0	2038893	56311428
1481344765577011284	automotive_susan_e	1500	57	1.000000	1.034000	1.122000	751026082	1091484937	4685	9166	0	1976502	56156356
1481344766087274690	automotive_susan_e	1500	57	1.000000	1.030000	1.118000	750916412	1091847148	4684	9164	0	2088953	58324241
1481344766596491803	automotive_susan_e	1500	57	1.000000	1.032000	1.120000	750907832	1108872951	4303	8419	0	2032563	56001335
1481344767106044583	automotive_susan_e	1500	57	1.000000	1.029000	1.117000	750909308	1092976638	4683	9162	0	1985176	56439128
1481344767615115862	automotive_susan_e	1500	57	1.000000	1.037000	1.126000	750910408	1093610714	4682	9160	0	2091254	58330971
1481344768124206308	automotive_susan_e	1500	57	1.000000	1.034000	1.122000	750912224	1110558412	4302	8417	0	2032312	56272309
1481344768633320295	automotive_susan_e	1500	57	1.000000	1.026000	1.114000	750901504	1092668674	4684	9164	0	1978963	56232322
1481344769142449824	automotive_susan_e	1500	57	1.000000	1.039000	1.128000	551071953	800824912	3189	6217	1	1570457	43372757
1481344769651557728	automotive_susan_s	1500	57	1.000000	0.877000	0.951000	704236155	1110579174	1290	2215	4	7827939	122174150
1481344770160648216	automotive_susan_s	1500	57	1.000000	1.081000	1.173000	750901226	1208639207	278	530	0	8448947	132209626
1481344770669563328	automotive_susan_s	1500	57	1.000000	1.081000	1.173000	750895092	1208765315	278	530	0	8448631	132218359
1481344771178624440	automotive_susan_s	1500	57	1.000000	1.079000	1.171000	750912582	1208955227	277	528	0	8448088	132238531
1481344771687744344	automotive_susan_s	1500	57	1.000000	1.085000	1.178000	750893230	1208576999	278	530	0	8446063	132191410
1481344772196764373	automotive_susan_s	1500	57	1.000000	1.073000	1.165000	750891095	1208937429	277	528	0	8446047	132228138
1481344772705880319	automotive_susan_s	1500	57	1.000000	1.080000	1.172000	750914323	1208958225	276	526	0	8447444	132239483
1481344773214924515	automotive_susan_s	1500	57	1.000000	1.076000	1.168000	750903814	1208862954	277	528	0	8449596	132244010
1481344773724026002	automotive_susan_s	1500	57	1.000000	1.084000	1.177000	751106439	1209029166	279	532	0	8451990	132267471
1481344774233129115	automotive_susan_s	1500	57	1.000000	1.077000	1.169000	751003335	1208936466	278	530	0	8450863	132250826
1481344774742296727	automotive_susan_s	1500	57	1.000000	1.080000	1.172000	750894477	1208552087	278	530	0	8449937	132214367
1481344775251278798	automotive_susan_s	1500	57	1.000000	1.082000	1.175000	750898303	1209126303	277	528	0	8451176	132265147
1481344775760443077	automotive_susan_s	1500	57	1.000000	1.086000	1.179000	750901890	1217661466	194	375	0	8505915	133041559
1481344776269537523	automotive_susan_s	1500	57	1.000000	1.079000	1.171000	750886395	1208953775	278	530	0	8449365	132243974
1481344776778557593	automotive_susan_s	1500	57	1.000000	1.084000	1.177000	750893843	1208675337	277	528	0	8449620	132214656
1481344777287710664	automotive_susan_s	1500	57	1.000000	1.079000	1.171000	750886449	1205719814	278	530	0	8552660	131891258
1481344777796817110	automotive_susan_s	1500	57	1.000000	1.081000	1.173000	751115681	1209373513	277	528	0	8452075	132283942
1481344778306007764	automotive_susan_s	1500	57	1.000000	1.082000	1.175000	750882706	1208740402	278	530	0	8449179	132219964
1481344778815233127	automotive_susan_s	1500	57	1.000000	1.078000	1.170000	750882794	1208865775	278	530	0	8449235	132226115
1481344779324487907	automotive_susan_s	1500	57	1.000000	1.082000	1.175000	750895112	1208448693	277	528	0	8442002	132166779
1481344779833806811	automotive_susan_s	1500	57	1.000000	1.081000	1.173000	750883182	1208737785	278	530	0	8445480	132211321
1481344780342857257	automotive_susan_s	1500	57	1.000000	1.084000	1.177000	750893720	1209177716	277	528	0	8447626	132256382
1481344780852021703	automotive_susan_s	1500	57	1.000000	1.076000	1.168000	750888234	1208831877	278	530	0	8450003	132243897
1481344781361169774	automotive_susan_s	1500	57	1.000000	1.082000	1.175000	750894814	1208880720	277	528	0	8449114	132243734
1481344781870219636	automotive_susan_s	1500	57	1.000000	1.079000	1.171000	750895969	1208963092	276	526	0	8450623	132255367
1481344782379387998	bzip2d	1500	57	1.000000	1.078000	1.170000	504780768	603240935	794	1273	4	4175318	71644763
1481344782888595819	bzip2d	1500	57	1.000000	0.879000	0.953000	750905988	448602498	2866	4921	1	5728966	77992300
1481344783397838641	bzip2d	1500	57	1.000000	0.866000	0.939000	750886244	468928377	2982	4999	0	6098235	81231526
1481344783906913170	bzip2d	1500	56	1.000000	0.887000	0.962000	750895380	475707619	2993	5103	0	6253122	82348125
1481344784416182282	bzip2d	1500	56	1.000000	0.851000	0.923000	751016348	474583193	2980	5079	0	6232320	82077922
1481344784925415687	bzip2d	1500	57	1.000000	0.844000	0.915000	750904224	475582064	2993	5102	0	6257124	82330750
1481344785434557133	bzip2d	1500	57	1.000000	0.866000	0.939000	750893833	454023985	2758	4639	0	5703259	77238390
1481344785943803912	bzip2d	1500	57	1.000000	0.885000	0.960000	750994393	443122710	2781	4650	0	5683221	76836950
1481344786453049483	bzip2d	1500	57	1.000000	0.852000	0.924000	750953633	442677694	2776	4644	0	5696492	76769109
1481344786962407346	bzip2d	1500	56	1.000000	0.842000	0.913000	751025352	451242136	2767	4633	0	5837153	78237359
1481344787471927584	bzip2d	1500	56	1.000000	0.864000	0.937000	750885654	470477968	2884	4802	0	6101279	81356765
1481344787981281114	bzip2d	1500	56	1.000000	0.882000	0.956000	750896928	472926847	2979	5077	0	6211941	81892581
1481344788490458685	bzip2d	1500	57	1.000000	0.850000	0.922000	750903868	475601754	2988	5093	0	6244959	82237069
1481344788999640339	bzip2d	1500	57	1.000000	0.840000	0.911000	750909396	474866066	2985	5088	0	6234810	82193497
1481344789508838577	bzip2d	1500	57	1.000000	0.873000	0.947000	750919872	467081086	2863	4855	0	5965842	79737425
1481344790018091189	bzip2d	1500	57	1.000000	0.880000	0.954000	751022880	444808914	2772	4641	0	5690520	76870492
1481344790527420802	bzip2d	1500	56	1.000000	0.841000	0.912000	750940012	442987860	2777	4645	0	5694408	76753581
1481344791036563873	bzip2d	1500	56	1.000000	0.853000	0.925000	750904264	442680330	2776	4642	0	5679348	76805658
1481344791545686361	bzip2d	1500	56	1.000000	0.883000	0.958000	750908456	443036972	2777	4646	0	5695732	76771669
1481344792055048140	bzip2d	1500	56	1.000000	0.866000	0.939000	750910228	467130052	2760	4626	0	6079421	80675011
1481344792564303586	bzip2d	1500	57	1.000000	0.845000	0.916000	750916808	468788780	2988	5017	0	6101928	81318649
1481344793073581866	bzip2d	1500	57	1.000000	0.884000	0.959000	750916212	475895338	2993	5103	0	6258257	82396814
1481344793582764520	bzip2d	1500	57	1.000000	0.886000	0.961000	750902446	475116592	2986	5089	0	6232063	82138542
1481344794091967258	bzip2d	1500	56	1.000000	0.843000	0.914000	751224870	475809851	2992	5101	0	6245364	82331548
1481344794601408329	bzip2d	1500	56	1.000000	0.843000	0.914000	750901897	452197308	2747	4615	0	5676860	76971395
1481344795110610192	bzip2d	1500	56	1.000000	0.843000	0.914000	750933127	442331706	2775	4642	0	5692738	76730372
1481344795619677429	bzip2d	1500	57	1.000000	0.885000	0.960000	750920600	442848839	2777	4645	0	5690272	76778782
1481344796129011292	bzip2d	1500	57	1.000000	0.871000	0.945000	750945922	442737515	2774	4641	0	5690928	76774040
1481344796638218155	bzip2d	1500	56	1.000000	0.841000	0.912000	750927470	452724969	2771	4639	0	5864682	78488948
1481344797149130271	bzip2d	1500	57	1.000000	0.877000	0.951000	750956224	461057123	2827	4694	0	5943616	79686220
1481344797659293219	bzip2d	1500	57	1.000000	0.881000	0.955000	751207236	473493197	2983	5086	0	6226314	81984445
1481344798168703290	bzip2d	1500	57	1.000000	0.849000	0.921000	751084804	475560977	2987	5091	0	6249169	82245160
1481344798678382862	bzip2d	1500	57	1.000000	0.845000	0.916000	751098692	475149569	2990	5097	0	6242716	82227470
1481344799187755808	bzip2d	1500	57	1.000000	0.884000	0.959000	751094800	471206134	2912	4948	0	6080773	80769233
1481344799696892712	bzip2d	1500	57	1.000000	0.887000	0.962000	751045856	446775610	2761	4629	0	5682555	76841958
1481344800206130075	bzip2d	1500	57	1.000000	0.843000	0.914000	751066360	443407014	2778	4645	0	5693029	76859520
1481344800715319521	bzip2d	1500	57	1.000000	0.865000	0.938000	751052390	442400995	2776	4643	0	5711475	76800263
1481344801224502550	bzip2d	1500	57	1.000000	0.884000	0.959000	751203062	442873789	2774	4643	0	5688995	76732679
1481344801734266164	bzip2e	1500	57	1.000000	0.688000	0.747000	496961217	265798512	2943	5185	5	5053337	48976243
1481344802243781611	bzip2e	1500	57	1.000000	0.711000	0.772000	751141154	543945730	2130	3861	0	8302739	67233712
1481344802753253015	bzip2e	1500	57	1.000000	0.991000	1.075000	751061800	586337123	2814	4835	0	8379707	74549057
1481344803262547087	bzip2e	1500	57	1.000000	1.000000	1.085000	751104246	505050392	3210	6025	0	9333777	71598529
1481344803772002866	bzip2e	1500	57	1.000000	1.008000	1.093000	751040594	505654096	2044	3692	0	9369145	72173092
1481344804281294521	bzip2e	1500	57	1.000000	1.003000	1.088000	751060316	577499196	2188	3837	0	8053598	66916174
1481344804790562300	bzip2e	1500	57	1.000000	0.990000	1.074000	751005276	547916285	3838	7027	0	8417031	72977220
1481344805299713871	bzip2e	1500	57	1.000000	1.018000	1.104000	750905984	505762504	2044	3692	0	9965846	73853364
1481344805808955401	bzip2e	1500	57	1.000000	0.995000	1.080000	750897344	538156784	2045	3694	0	8468704	67763573
1481344806318184597	bzip2e	1500	57	1.000000	0.983000	1.067000	750901997	591333366	2657	4524	0	8284156	74239571
1481344806827349876	bzip2e	1500	57	1.000000	0.992000	1.076000	750921703	504572295	3367	6336	0	9160702	70919611
1481344807336410405	bzip2e	1500	57	1.000000	0.997000	1.082000	750899900	506924814	2044	3692	0	9433478	72623897
1481344807845695184	bzip2e	1500	57	1.000000	0.997000	1.082000	750896900	576876360	2188	3837	0	8002017	66739857
1481344808354966839	bzip2e	1500	57	1.000000	0.993000	1.077000	750898768	547923039	3836	7023	0	8358027	72790690
1481344808864125451	bzip2e	1500	57	1.000000	0.983000	1.067000	750994346	506330097	2045	3694	0	9988752	73978886
1481344809373662065	bzip2e	1500	57	1.000000	0.991000	1.076000	750899078	534770468	2044	3692	0	8510368	68362753
1481344809882866969	bzip2e	1500	57	1.000000	0.977000	1.061000	750899097	589453528	2573	4399	0	8323647	73101590
1481344810392456416	bzip2e	1500	57	1.000000	0.989000	1.074000	750915135	509355262	3452	6463	0	8994160	71331633
