#Timestamp	CPU_CYCLES	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	CID_WRITE_RETIRED	BRANCH_MISPRED	BRANCH_PRED
1481344727365618460	750869348	913551597	1697	1806	0	5650718	198843603
1481344727866275057	750983768	913054317	1697	1807	0	5652406	198753408
1481344728366936819	751001404	913516319	1698	1807	0	5654870	198838442
1481344728867649749	751058549	913809319	1698	1807	0	5650911	198898712
1481344729368321637	751006171	912948229	1696	1805	0	5658765	198712316
1481344729868996566	751009484	912133692	1695	1805	0	5681271	198558329
1481344730369673162	751016833	913443383	1698	1808	0	5646121	198816692
1481344730870473842	751198487	913431204	1699	1810	0	5649007	198815280
1481344731371149980	751012537	913297839	1697	1806	0	5657418	198807676
1481344731871819867	751005263	913027903	1697	1807	0	5650409	198741283
1481344732372494838	751011004	913891814	1698	1807	0	5642294	198914372
1481344732873164101	751001949	913652112	1699	1809	0	5649506	198871857
1481344733373839572	751010299	913612042	1696	1804	0	5645783	198852230
1481344733874529710	751008375	912806547	1708	1826	0	5661218	198679237
1481344734375356182	502152468	597742824	7894	15193	5	1640805	37150211
1481344734876011278	750985700	927344444	10833	21296	0	2355267	55351361
1481344735376671999	750980804	927344264	10624	20880	0	2339935	55646372
1481344735877310636	750965449	926099711	10821	21272	0	2339028	55303293
1481344736377955524	750964612	928250519	10636	20904	0	2355002	55659022
1481344736878602662	750971544	924908180	10803	21236	0	2333794	55340344
1481344737379247008	750963479	929532155	10650	20936	0	2357986	55638999
1481344737879932479	750957074	923778576	10789	21204	0	2331719	55358976
1481344738380577742	751026048	931192655	10667	20972	0	2360281	55698389
1481344738881225588	750978871	922108579	10770	21165	0	2329389	55311690
1481344739381869100	750969012	931239518	10685	21009	0	2361984	55286390
1481344739882491613	750932064	920456710	10756	21134	0	2333810	55745765
1481344740383121001	750938284	933667294	10701	21042	0	2363804	55318862
1481344740883743889	750934940	919604895	10756	21134	0	2346528	55753377
1481344741384372110	750938211	932304276	10701	21042	0	2369257	55306976
1481344741885006706	750950765	925239078	10757	21136	0	2312881	55507070
1481344742385639635	750940399	934612033	10715	21056	0	2309446	55626396
1481344742886278564	750960988	937364644	10967	21569	0	2333887	55111927
1481344743386898910	750932057	931394175	10824	21271	0	2313033	55527151
1481344743887514548	750919029	929619575	10820	21263	0	2331404	55567781
1481344744388228269	751071892	942242612	10807	21253	0	2340572	55226868
1481344744888841782	750918863	930245292	10867	21357	0	2325099	55444167
1481344745389458669	750926444	927684317	10876	21373	0	2327984	55460590
1481344745890068099	750909579	940729954	10707	21049	0	2331645	55450599
1481344746390690820	750922256	931917051	10905	21438	0	2345494	55173083
1481344746891310916	750941576	931498942	10835	21291	0	2306134	55428815
1481344747391933720	750931648	935113187	10710	21050	0	2321415	55613990
1481344747892586441	750978025	936752373	10961	21554	0	2324550	55117316
1481344748393210412	750932360	931137869	10824	21270	0	2295525	55492509
1481344748893814383	750906559	929945872	10733	21091	0	2339706	55469040
1481344749394441271	750942057	939701268	10904	21445	0	2332228	55034180
1481344749895061992	750920671	930357131	10837	21296	0	2316220	55580612
1481344750395674588	750925349	929212219	10908	21438	0	2298331	55585073
1481344750896307725	750932911	941729967	10704	21045	0	2324314	55394693
1481344751396923030	750933694	930954845	10889	21403	0	2329939	55181988
1481344751897535167	750921630	930537108	10852	21326	0	2297725	55458408
1481344752398141555	750905792	936713320	10708	21048	0	2336964	55513620
1481344752898758776	750923352	933826369	10927	21484	0	2339134	55144223
1481344753399377789	503652496	661860891	5766	10995	5	1500922	36973241
1481344753900039385	750991648	1091146209	4683	9162	0	1982822	56178445
