#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1496408270239373854	parsec.dedup	1800	31	1.100000	0.458000	0.545000	641626384	54732	3715627	55599786	138011586	161651014	10683818
1496408270749619446	parsec.dedup	1800	31	1.100000	1.202000	1.439000	994612948	87785	5813285	83285056	208867775	250103652	16745952
1496408271259946663	parsec.dedup	1800	32	1.100000	1.208000	1.447000	991703048	86383	5753420	87954435	214666537	252208198	16522515
1496408271770045630	parsec.dedup	1800	32	1.100000	1.212000	1.451000	1163963606	70683	2467076	69337578	248894464	214175401	19838487
1496408272280215889	parsec.dedup	1800	33	1.100000	1.155000	1.383000	1273168024	71671	4035654	89308977	414457350	314894210	23266346
1496408272790193814	parsec.dedup	1800	34	1.200000	1.469000	1.762000	1701485966	40333	7584466	155171612	737919964	519136360	25304313
1496408273299600532	parsec.dedup	1800	36	1.200000	2.040000	2.452000	1669794307	31878	5996518	158222670	785952522	522572570	17947568
1496408273808902542	parsec.dedup	1800	37	1.200000	2.306000	2.774000	1674729645	29038	4329407	159761806	796809699	500383570	16727687
1496408274318204594	parsec.dedup	1800	37	1.200000	2.244000	2.699000	1707703292	37196	5409221	164160237	785060130	514016608	19467913
1496408274827594646	parsec.dedup	1800	38	1.200000	2.236000	2.689000	1753421845	68438	8618211	170494270	741793085	542789959	28309397
1496408275337154822	parsec.dedup	1800	38	1.200000	2.162000	2.600000	1793915515	92007	11029243	187016369	702848823	551649978	34178452
1496408275846918664	parsec.dedup	1800	39	1.200000	2.151000	2.587000	1793866832	83690	11818356	197005564	689041176	556265609	33531943
1496408276356267841	parsec.dedup	1800	39	1.200000	2.119000	2.549000	1789087843	19877	13879488	231116518	708805322	575721322	32741258
1496408276865326601	parsec.dedup	1800	39	1.200000	2.127000	2.556000	1802409230	6919	16913814	278737436	851698688	660614394	32890469
1496408277374292403	parsec.dedup	1800	40	1.200000	2.346000	2.826000	1802434575	7641	17337851	286038283	841928268	668857004	29744408
1496408277883402039	parsec.dedup	1800	40	1.200000	2.332000	2.810000	1802421336	8676	18551131	323473956	780828185	664962661	25098220
1496408278392468090	parsec.dedup	1800	40	1.200000	2.333000	2.811000	1802646513	11995	19773944	345096655	712074303	656328805	21279335
1496408278901701559	parsec.dedup	1800	41	1.200000	2.259000	2.717000	1802284235	13032	19641886	341388492	714975057	648258470	19835339
1496408279410761111	parsec.dedup	1800	41	1.200000	2.268000	2.728000	1802249735	9454	19689911	353173664	724549993	652368948	19386869
1496408279919860246	parsec.dedup	1800	41	1.200000	2.268000	2.728000	1802474001	9284	19642984	361855508	719561971	658460056	18356437
1496408280428778423	parsec.dedup	1800	41	1.200000	2.246000	2.706000	1802257430	10539	20007782	351174627	715999005	660444102	19996004
1496408280937825600	parsec.dedup	1800	41	1.200000	2.247000	2.703000	1802254505	11318	19615275	346963103	718819335	649627069	22161675
