#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1496402114005401446	splash2x.barnes	1800	44	1.100000	1.234000	1.478000	992361725	86388	5737314	88250945	215196944	252664547	16599382
1496402114515238247	splash2x.barnes	1800	43	1.100000	1.238000	1.483000	1144656556	43791	4212203	85022233	223793698	235908917	18512324
1496402115024669715	splash2x.barnes	1800	43	1.100000	1.318000	1.578000	1802845809	3062	4593618	100860644	505055068	374272926	28373426
1496402115533781392	splash2x.barnes	1800	44	1.200000	2.324000	2.795000	1802692590	458	3919107	107603242	628974191	438855603	29102691
1496402116042947527	splash2x.barnes	1800	44	1.200000	2.351000	2.828000	1802718540	452	3891110	107691561	629825346	439084991	28971123
1496402116552212704	splash2x.barnes	1800	45	1.200000	2.353000	2.835000	1802786685	456	3851887	107658047	629489958	438248559	29532517
1496402117061497005	splash2x.barnes	1800	45	1.200000	2.354000	2.831000	1802928035	454	3820055	107608277	629127042	437745548	29588138
1496402117570614682	splash2x.barnes	1800	45	1.200000	2.355000	2.833000	1802409455	458	3894783	107482691	627852426	437279786	28779347
1496402118080061859	splash2x.barnes	1800	45	1.200000	2.355000	2.833000	1802859449	464	4127681	107355560	626862378	439573858	26711963
1496402118589327660	splash2x.barnes	1800	45	1.200000	2.346000	2.826000	1724068301	442	3913665	100200462	582398699	409981325	25112500
1496402119098594962	splash2x.barnes	1800	45	1.200000	2.343000	2.823000	1697976813	3609	3584793	109876582	465484174	337942694	23090997
1496402119607807930	splash2x.barnes	1800	45	1.200000	1.681000	2.018000	1802423420	456	3934773	107416218	628252371	438945319	28987444
1496402120116985024	splash2x.barnes	1800	45	1.200000	2.349000	2.830000	1802435130	452	3882233	107391003	628168967	438584529	30182981
1496402120626254659	splash2x.barnes	1800	46	1.200000	2.360000	2.843000	1802417990	456	3836522	107399916	628208018	437872470	29536093
1496402121135381877	splash2x.barnes	1800	46	1.200000	2.359000	2.842000	1802400370	452	3793019	107382312	628118664	437023459	30493958
1496402121644598429	splash2x.barnes	1800	46	1.200000	2.360000	2.843000	1802465640	454	3839374	107518181	628539482	437309207	29120077
1496402122153733231	splash2x.barnes	1800	46	1.200000	2.358000	2.841000	1802872360	462	4121715	107555747	628259380	440810927	25933611
1496402122662940783	splash2x.barnes	1800	46	1.200000	2.343000	2.823000	1797984079	458	4049848	104945926	610826303	429507417	25496753
1496402123172281543	splash2x.barnes	1800	45	1.200000	2.316000	2.790000	1502854366	2865	3160024	97811239	397696729	290556692	19715697
1496402123681560469	splash2x.barnes	1800	45	1.200000	2.175000	2.616000	1802443875	458	3967990	107554180	628755284	439243907	27682144
1496402124190653688	splash2x.barnes	1800	46	1.200000	2.355000	2.837000	1802437755	454	3892957	107454565	628811400	438565489	29017430
1496402124699930740	splash2x.barnes	1800	46	1.200000	2.359000	2.842000	1802435454	458	3826428	107459357	628666152	437573815	29685662
1496402125209208125	splash2x.barnes	1800	46	1.200000	2.358000	2.841000	1802445051	452	3827439	107524176	628746238	437647854	29176945
1496402125718318301	splash2x.barnes	1800	46	1.200000	2.358000	2.841000	1802954620	456	3809547	107599285	629029849	436934686	29244337
1496402126227475895	splash2x.barnes	1800	46	1.200000	2.359000	2.837000	1802456520	448	4106522	107743877	629115578	440740011	25112856
1496402126736735113	splash2x.barnes	1800	46	1.200000	2.346000	2.822000	1802722910	454	4154825	107575028	628734099	441209479	24678995
1496402127246068206	splash2x.barnes	1800	45	1.200000	2.345000	2.825000	1525714611	2833	3166075	97069460	390654014	286583627	19368068
1496402127755265508	splash2x.barnes	1800	46	1.200000	1.672000	2.008000	1802501745	458	4019493	107566779	628701424	439556008	27326721
1496402128264427768	splash2x.barnes	1800	46	1.200000	2.348000	2.829000	1802525995	454	3892302	107510138	629037598	438632210	28864670
1496402128773620695	splash2x.barnes	1800	46	1.200000	2.358000	2.841000	1802496905	458	3850759	107482128	628885778	437990253	29847255
1496402129282842122	splash2x.barnes	1800	46	1.200000	2.360000	2.843000	1802711695	458	3853801	107472699	628710258	437788058	29588672
1496402129792094007	splash2x.barnes	1800	46	1.200000	2.361000	2.845000	1802492365	458	3797437	107502450	628802219	436793856	29861893
1496402130301367100	splash2x.barnes	1800	46	1.200000	2.361000	2.845000	1802504525	458	4047900	107683114	628906628	439925139	25905080
1496402130810593944	splash2x.barnes	1800	46	1.200000	2.342000	2.822000	1802491985	458	4180382	107554193	628329431	441035044	24462179
1496402131319820079	splash2x.barnes	1800	46	1.200000	2.340000	2.815000	1052101310	3258	2245457	59216005	320420965	231895497	14426986
1496402131830011296	splash2x.fmm	1800	44	1.100000	0.794000	0.949000	927355394	79683	5373069	79186357	197792999	233740710	15459439
1496402132340225054	splash2x.fmm	1800	44	1.100000	1.233000	1.477000	993625705	86927	5766095	84399879	210287662	250557444	16668327
1496402132850266938	splash2x.fmm	1800	43	1.100000	1.235000	1.479000	1011028299	86467	5724621	88814508	217057223	254162568	16690400
1496402133359811990	splash2x.fmm	1800	43	1.100000	1.258000	1.507000	918786350	12727	1057121	49812543	123315697	110506338	5216208
1496402133869681415	splash2x.fmm	1800	43	1.100000	1.135000	1.359000	1371736391	133603	3091015	82345207	265019948	263702601	20178683
1496402134379031009	splash2x.fmm	1800	42	1.100000	1.201000	1.438000	1141168604	7080	5199509	60873041	172165031	229771546	18460255
1496402134888206394	splash2x.fmm	1800	43	1.200000	1.959000	2.354000	1802431645	460	948624	62631677	327304526	380270807	16773325
1496402135397448321	splash2x.fmm	1800	44	1.200000	2.148000	2.584000	1802436175	454	905331	66538397	343725919	399414390	17675866
1496402135906749247	splash2x.fmm	1800	44	1.200000	2.141000	2.575000	1802525240	460	916959	67467527	348056357	405411230	17940961
1496402136416589840	splash2x.fmm	1800	44	1.200000	2.396000	2.887000	1781231603	751	3476319	104241041	340986488	422341253	23621151
1496402136926022016	splash2x.fmm	1800	44	1.200000	1.770000	2.125000	1802419040	515	1167717	62162225	328982423	361676956	16592030
1496402137435154818	splash2x.fmm	1800	45	1.200000	2.093000	2.515000	1802438765	452	904735	65914136	341216568	396382202	17512335
1496402137944277162	splash2x.fmm	1800	45	1.200000	2.176000	2.617000	1802420475	454	921474	65871783	341001738	396414048	17483040
1496402138453420338	splash2x.fmm	1800	45	1.200000	2.170000	2.610000	1800377449	471	766412	93552517	394508212	459380928	21289501
1496402138962580515	splash2x.fmm	1800	45	1.200000	1.803000	2.165000	1800513997	593	3809928	76050604	296094200	351141034	20047358
1496402139471720984	splash2x.fmm	1800	45	1.200000	2.107000	2.532000	1802387230	454	917738	63808021	332335574	386094207	17035475
1496402139981051660	splash2x.fmm	1800	45	1.200000	2.131000	2.561000	1802882235	462	916211	65127624	337948532	392472100	17200427
1496402140490159087	splash2x.fmm	1800	45	1.200000	2.112000	2.538000	1799074171	467	838852	85170552	420521544	492331026	21595540
1496402140999368972	splash2x.fmm	1800	45	1.200000	2.272000	2.733000	1800092039	596	3724173	84650858	270339724	318525812	19761468
1496402141508497607	splash2x.fmm	1800	45	1.200000	2.086000	2.509000	1802423765	452	931209	63452881	330923510	384243125	16831696
1496402142017665243	splash2x.fmm	1800	45	1.200000	2.149000	2.585000	1802377630	460	930069	65919451	341144882	396661324	17495544
1496402142526795836	splash2x.fmm	1800	45	1.200000	2.140000	2.574000	1789133369	577	3671590	95170340	309193107	363175011	21843086
1496402143036083388	splash2x.fmm	1800	45	1.200000	2.139000	2.573000	1802759415	458	942956	62759237	327913871	380907689	16649082
1496402143545187815	splash2x.fmm	1800	45	1.200000	2.096000	2.521000	1802833410	458	910716	65493512	339515144	394133653	17307135
1496402144054300825	splash2x.fmm	1800	45	1.200000	2.139000	2.573000	1802412270	454	918272	66473944	343853822	400313119	17651789
1496402144563375835	splash2x.fmm	1800	46	1.200000	2.135000	2.568000	1617473664	516	876649	90892492	338917294	388439071	19041554
1496402145073296136	splash2x.fmm	1800	45	1.200000	2.014000	2.420000	686842133	55532	3799084	58563183	145811960	170138550	11016655
1496402145583418895	splash2x.radiosity	1800	44	1.100000	1.195000	1.431000	994191141	87798	5800042	83296607	208734137	249934662	16729103
1496402146093630237	splash2x.radiosity	1800	43	1.100000	1.234000	1.478000	992401124	86459	5745257	87787349	214578633	252387096	16515799
1496402146604041995	splash2x.radiosity	1800	43	1.200000	1.236000	1.483000	973645455	84699	3215295	71833900	203934702	208026327	15918909
1496402147114073171	splash2x.radiosity	1800	42	1.100000	1.256000	1.504000	920336141	97908	2192546	66307513	213100362	192157714	12837571
1496402147623841972	splash2x.radiosity	1800	41	1.100000	1.190000	1.425000	912556803	119814	2177735	71445129	231951560	195209870	13612225
1496402148134200772	splash2x.radiosity	1800	41	1.100000	1.175000	1.407000	906010441	37345	629131	24491391	92489063	60108842	24133358
1496402148643382532	splash2x.radiosity	1800	41	1.100000	1.124000	1.346000	1726668879	12061	12901164	284235423	609187671	739688417	7666293
1496402149152370834	splash2x.radiosity	1800	43	1.200000	1.790000	2.151000	1802512217	560	17541716	345613460	662594947	892733611	7517523
1496402149661405594	splash2x.radiosity	1800	44	1.200000	2.513000	3.028000	1802842036	701	14249349	330892301	681455296	846040396	5287132
1496402150170301272	splash2x.radiosity	1800	45	1.200000	2.498000	3.010000	1802512683	800	14783016	319858520	680209858	831470358	4967435
1496402150679334574	splash2x.radiosity	1800	45	1.200000	2.467000	2.972000	1802482451	870	15579052	317216723	677984043	827625402	5506254
1496402151188168376	splash2x.radiosity	1800	45	1.200000	2.459000	2.963000	1802526484	900	13766708	317747940	692860954	813309785	5109818
1496402151697345511	splash2x.radiosity	1800	46	1.200000	2.479000	2.987000	1802839600	727	14229984	325730783	675818929	827716851	6047736
1496402152206586354	splash2x.radiosity	1800	46	1.200000	2.472000	2.978000	1802772079	921	13512541	314071953	678734803	801129312	5524501
1496402152715588906	splash2x.radiosity	1800	46	1.200000	2.448000	2.949000	1802777166	1124	12646863	299183852	678659729	771449303	5695317
1496402153224581292	splash2x.radiosity	1800	46	1.200000	2.421000	2.917000	1803228496	1050	14860513	305248024	674100151	800404903	6511755
1496402153733672010	splash2x.radiosity	1800	46	1.200000	2.466000	2.971000	1802754959	1240	14075948	296534941	682134645	776654080	5900662
1496402154242775312	splash2x.radiosity	1800	46	1.200000	2.463000	2.967000	1802784053	1271	13970299	298745938	685230637	778432553	6037912
1496402154751847531	splash2x.radiosity	1800	46	1.200000	2.440000	2.940000	1802762029	969	13679269	318032833	691042234	807043963	6396023
1496402155260819666	splash2x.radiosity	1800	47	1.200000	2.463000	2.967000	1802613009	1209	13476433	302650823	679633428	781273744	5734466
1496402155769961051	splash2x.radiosity	1800	47	1.200000	2.435000	2.934000	1802260994	1226	13227300	300877354	672330162	769306089	4459981
1496402156278898353	splash2x.radiosity	1800	47	1.200000	2.410000	2.904000	1802092048	1232	12149672	302022309	691405206	768197334	4637438
1496402156787929114	splash2x.radiosity	1800	47	1.200000	2.448000	2.949000	1802482226	1242	13045459	271454384	708456083	751560018	4576336
1496402157296987707	splash2x.radiosity	1800	47	1.200000	2.425000	2.922000	1802297761	1214	12700424	293154105	709255999	769983684	4297657
1496402157806093384	splash2x.radiosity	1800	47	1.200000	2.433000	2.931000	1802262654	1386	12715072	287185805	704297392	759596530	4683904
1496402158315028311	splash2x.radiosity	1800	47	1.200000	2.434000	2.932000	1802326187	1560	12792268	288697011	692295211	760683155	4723021
1496402158824073155	splash2x.radiosity	1800	47	1.200000	2.416000	2.911000	1802258548	1330	13814253	296652488	689400729	776868380	5501824
1496402159333014957	splash2x.radiosity	1800	47	1.200000	2.429000	2.926000	1802266650	1290	14428966	301835677	687158045	789464155	6414377
1496402159842049217	splash2x.radiosity	1800	47	1.200000	2.459000	2.963000	1802299865	1304	13769228	311837867	670906627	786212856	4980016
1496402160351026020	splash2x.radiosity	1800	47	1.200000	2.421000	2.917000	1802386505	2196	11270587	292160166	676676225	735285512	4743600
