#Timestamp	CPU_CYCLES	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1496402075424701058	901944727	2029	18710440	192609723	272199281	411711992	10617152
1496402075925374705	1288429627	51873	2553803	73285095	507703555	322245569	17351447
1496402076426051226	1802429755	454	2101661	86998960	884367996	489139902	21593724
1496402076926731831	1536243693	1511	1624268	77694142	707337928	397746482	20856592
1496402077427411478	1802458244	452	1973625	91529189	807968691	466206241	27712507
1496402077928116042	1687890918	1620	1120146	74500251	603222934	352619255	27574893
1496402078428964230	1754120079	1192	141380	16674455	417032061	229578372	53490118
1496402078929649918	1764125821	1138	132853	16470777	414939013	228404068	53076422
1496402079430352732	1771250826	1121	127684	16666744	421434617	231654439	53914379
1496402079931134712	1757507305	1171	138605	16603101	414934625	228895716	53595251
1496402080431835067	1764554398	1121	128073	16575397	416344167	228769052	53310848
1496402080932535380	1771567593	1129	131950	16515202	414893425	228409439	52987311
1496402081433231652	1759915838	1145	132316	16588735	417101133	229570425	53365293
1496402081934014257	1776671502	1135	130234	16730572	421015143	231884471	54323010
1496402082434708445	1761407203	1151	132636	16373586	412081946	226752987	52591064
1496402082935385134	1790158868	695	1447380	68268519	681862878	386636698	35602187
1496402083436066572	1802457730	448	1851178	91488974	805763889	458519594	28174612
1496402083936766636	1368036508	1143	1119703	110022002	549178115	323676331	15956440
1496402084437542199	910222867	1440	1148227	108997020	230830677	167161444	10779397
1496402084938366512	681299875	50067	3483647	57506591	143641441	163569937	11281715
1496402085439170534	994990608	87338	5805979	83169878	208937687	250422904	16739851
1496402085939935472	992229155	86155	5759052	87307516	214038035	252392750	16527874
1496402086440709452	974253924	36930	2655946	60399620	136677028	133342465	7716771
1496402086941407724	903803378	1970	552951	40041449	78013718	47809848	955514
1496402087442109121	903224311	2067	570088	40074298	78228572	48244783	1004364
1496402087942801684	903449793	1959	543210	40042099	78003814	47642715	990521
1496402088443541914	903604057	1961	541294	40049029	78025875	47634577	993139
1496402088944243936	903549107	1961	567389	40039633	78001852	48007469	982264
1496402089445016624	903479990	1961	533012	40049545	78004694	47469975	980334
1496402089945710104	903713131	1973	542013	40054475	78049424	47642617	989014
1496402090446410918	903479473	1970	547622	40052770	78029629	47700429	981270
1496402090947105148	903355342	1969	539851	40058763	78041211	47605440	979176
1496402091447807711	903698602	1963	563467	40065257	78039884	47995801	979601
1496402091948609441	903533469	1964	543365	40065814	78041534	47645826	974001
1496402092449382588	903370044	1963	535152	40058896	78029120	47512405	971445
1496402092950159151	903725512	1971	541592	40073067	78079924	47651354	981722
1496402093450938048	903675846	1970	541056	40074266	78066188	47634589	980202
1496402093951691236	1411436555	6034	4845140	73158502	283924970	337271841	8134738
1496402094452470216	1762736345	38170	5933497	168444764	372194977	317414572	48870894
1496402094953246071	1737457344	10935	13091682	228313020	719987387	489265261	25460071
1496402095454131801	1803192325	474	20796401	302777606	1082040670	777696609	6378254
1496402095954875864	1802681158	472	19966621	303633460	1092923835	770285914	6235992
1496402096455615511	1802680425	452	19526360	307088481	1123686810	782442702	5157283
1496402096956353741	1802649512	454	19658130	304807303	1118815361	780695123	6465009
1496402097457104512	1802706721	458	20067363	304615698	1105104287	780237687	6060500
1496402097957851617	1802691144	458	20312148	303319906	1097091449	779896431	6921155
1496402098458595473	1802685195	460	19853304	303398587	1116449662	780603511	6993728
1496402098959365827	1802765720	456	21138452	300856695	1091678361	785089948	6289084
1496402099460035391	1802414995	458	19973712	300775113	1102826742	773832459	6860463
1496402099960714704	1802451256	458	20257227	299429278	1106000181	778029990	7352105
1496402100461402518	1802470374	454	20760992	298292269	1099153232	780229046	6525984
1496402100962076665	1802428775	460	19043732	293584000	1019037052	706963548	9611026
1496402101462759103	1798875855	684	13678225	265152297	713576779	485903838	17375560
1496402101963565375	1784412711	3841	21411072	233732560	551201146	573465048	23078854
1496402102464294021	1441032103	5173	18312883	188820023	447286589	499691118	18961464
1496402102965049168	850021409	73249	4955160	72878724	181626615	214114521	14281195
1496402103465801731	993422437	87471	5811254	84328305	210063678	250468395	16781806
1496402103966562253	997975661	85425	5738714	88882868	216267166	252817745	16557695
1496402104467270525	1625246656	14509	2335152	73103235	486826034	322729682	46645712
1496402104967964297	1802513130	950	2200226	60472903	516802887	341914890	57095963
1496402105468657360	1802499825	971	2225360	60464382	516966830	342701201	57093855
1496402105969346215	1802474255	919	2210791	60510543	516901229	342215138	57101070
1496402106470040362	1802507585	912	2202618	60568646	516958846	341951480	57072529
1496402106970811842	1802780060	1000	2165124	60200557	515979348	340669724	57607019
1496402107471571030	1802725429	997	2014663	59771035	513741350	335702305	59868753
1496402107972331677	1802747606	958	1955752	59380309	513084622	334235756	59728015
1496402108473099532	1802764299	1136	1890082	59322576	513104661	332483998	58942027
1496402108973845137	1802695233	1138	1863113	59282540	512482543	331390436	58726421
1496402109474530284	1802459812	1035	1832467	59104909	512411645	330786372	58670515
1496402109975205014	1802434047	1089	1814927	59052353	511815689	330044640	57416653
1496402110475883702	1802446595	1127	1797202	59096430	511860094	329385339	57377261
1496402110976574266	1802486885	1121	1795830	59091660	511918892	329258439	57369517
1496402111477259496	1802479740	1079	1792883	59274517	511632327	329134663	57605313
1496402111978030601	1802768761	1128	1777654	58993141	511178377	328454389	57786817
1496402112478948914	1803310323	1130	1776307	59056730	511641016	328690308	57818621
1496402112979741894	1744027856	4018	1893508	59076158	492763242	320927668	54962336
1496402113480580332	687898842	58560	3963745	59244923	147319617	172959212	11482575
1496402113981453437	994228826	87666	5796665	83598305	209422399	250517091	16751629
1496402114482384333	992361725	86388	5737314	88250945	215196944	252664547	16599382
1496402114983203313	1144656556	43791	4212203	85022233	223793698	235908917	18512324
1496402115484124126	1802845809	3062	4593618	100860644	505055068	374272926	28373426
1496402115984871023	1802692590	458	3919107	107603242	628974191	438855603	29102691
1496402116485626003	1802718540	452	3891110	107691561	629825346	439084991	28971123
1496402116986398108	1802786685	456	3851887	107658047	629489958	438248559	29532517
1496402117487211338	1802928035	454	3820055	107608277	629127042	437745548	29588138
1496402117987878610	1802409455	458	3894783	107482691	627852426	437279786	28779347
1496402118488674340	1802859449	464	4127681	107355560	626862378	439573858	26711963
1496402118989358570	1724068301	442	3913665	100200462	582398699	409981325	25112500
1496402119490039550	1697976813	3609	3584793	109876582	465484174	337942694	23090997
1496402119990713447	1802423420	456	3934773	107416218	628252371	438945319	28987444
1496402120491387885	1802435130	452	3882233	107391003	628168967	438584529	30182981
1496402120992059532	1802417990	456	3836522	107399916	628208018	437872470	29536093
1496402121492724762	1802400370	452	3793019	107382312	628118664	437023459	30493958
1496402121993519950	1802465640	454	3839374	107518181	628539482	437309207	29120077
1496402122494208097	1802872360	462	4121715	107555747	628259380	440810927	25933611
1496402122994897619	1797984079	458	4049848	104945926	610826303	429507417	25496753
1496402123495573849	1502854366	2865	3160024	97811239	397696729	290556692	19715697
1496402123996253287	1802443875	458	3967990	107554180	628755284	439243907	27682144
1496402124496928101	1802437755	454	3892957	107454565	628811400	438565489	29017430
1496402124997605581	1802435454	458	3826428	107459357	628666152	437573815	29685662
1496402125498285269	1802445051	452	3827439	107524176	628746238	437647854	29176945
1496402125999104666	1802954620	456	3809547	107599285	629029849	436934686	29244337
1496402126499784896	1802456520	448	4106522	107743877	629115578	440740011	25112856
1496402127000541043	1802722910	454	4154825	107575028	628734099	441209479	24678995
1496402127501233189	1525714611	2833	3166075	97069460	390654014	286583627	19368068
1496402128001931711	1802501745	458	4019493	107566779	628701424	439556008	27326721
1496402128502630691	1802525995	454	3892302	107510138	629037598	438632210	28864670
1496402129003322171	1802496905	458	3850759	107482128	628885778	437990253	29847255
1496402129504073985	1802711695	458	3853801	107472699	628710258	437788058	29588672
1496402130004767256	1802492365	458	3797437	107502450	628802219	436793856	29861893
1496402130505459903	1802504525	458	4047900	107683114	628906628	439925139	25905080
1496402131006153508	1802491985	458	4180382	107554193	628329431	441035044	24462179
1496402131506928655	1052101310	3258	2245457	59216005	320420965	231895497	14426986
1496402132007678385	927355394	79683	5373069	79186357	197792999	233740710	15459439
1496402132508515906	993625705	86927	5766095	84399879	210287662	250557444	16668327
1496402133009336178	1011028299	86467	5724621	88814508	217057223	254162568	16690400
1496402133510081491	918786350	12727	1057121	49812543	123315697	110506338	5216208
1496402134010807388	1371736391	133603	3091015	82345207	265019948	263702601	20178683
1496402134511510618	1141168604	7080	5199509	60873041	172165031	229771546	18460255
1496402135012184890	1802431645	460	948624	62631677	327304526	380270807	16773325
1496402135512861578	1802436175	454	905331	66538397	343725919	399414390	17675866
1496402136013583975	1802525240	460	916959	67467527	348056357	405411230	17940961
1496402136514354080	1781231603	751	3476319	104241041	340986488	422341253	23621151
1496402137015038060	1802419040	515	1167717	62162225	328982423	361676956	16592030
1496402137515712915	1802438765	452	904735	65914136	341216568	396382202	17512335
1496402138016385062	1802420475	454	921474	65871783	341001738	396414048	17483040
1496402138517070917	1800377449	471	766412	93552517	394508212	459380928	21289501
1496402139017750981	1800513997	593	3809928	76050604	296094200	351141034	20047358
1496402139518540169	1802387230	454	917738	63808021	332335574	386094207	17035475
1496402140019215732	1802882235	462	916211	65127624	337948532	392472100	17200427
1496402140519889921	1799074171	467	838852	85170552	420521544	492331026	21595540
1496402141020560776	1800092039	596	3724173	84650858	270339724	318525812	19761468
1496402141521230006	1802423765	452	931209	63452881	330923510	384243125	16831696
1496402142021892070	1802377630	460	930069	65919451	341144882	396661324	17495544
1496402142522570758	1802447130	456	852914	76188700	385854002	450822738	19698304
1496402143023237738	1789133369	577	3671590	95170340	309193107	363175011	21843086
1496402143524024593	1802759415	458	942956	62759237	327913871	380907689	16649082
1496402144024789365	1802833410	458	910716	65493512	339515144	394133653	17307135
1496402144525483136	1802412270	454	918272	66473944	343853822	400313119	17651789
1496402145026176867	1617473664	516	876649	90892492	338917294	388439071	19041554
1496402145526882430	686842133	55532	3799084	58563183	145811960	170138550	11016655
1496402146027685118	994191141	87798	5800042	83296607	208734137	249934662	16729103
1496402146528549056	992401124	86459	5745257	87787349	214578633	252387096	16515799
1496402147029418328	973645455	84699	3215295	71833900	203934702	208026327	15918909
1496402147530183683	920336141	97908	2192546	66307513	213100362	192157714	12837571
1496402148030940455	912556803	119814	2177735	71445129	231951560	195209870	13612225
1496402148531672060	906010441	37345	629131	24491391	92489063	60108842	24133358
1496402149032368415	1726668879	12061	12901164	284235423	609187671	739688417	7666293
1496402149533064145	1802512217	560	17541716	345613460	662594947	892733611	7517523
1496402150033854208	1802842036	701	14249349	330892301	681455296	846040396	5287132
1496402150534550063	1802512683	800	14783016	319858520	680209858	831470358	4967435
1496402151035237502	1802482451	870	15579052	317216723	677984043	827625402	5506254
1496402151535941690	1802526484	900	13766708	317747940	692860954	813309785	5109818
1496402152036730878	1802839600	727	14229984	325730783	675818929	827716851	6047736
1496402152537499275	1802772079	921	13512541	314071953	678734803	801129312	5524501
1496402153038269505	1802777166	1124	12646863	299183852	678659729	771449303	5695317
1496402153539165276	1803228496	1050	14860513	305248024	674100151	800404903	6511755
1496402154039933048	1802754959	1240	14075948	296534941	682134645	776654080	5900662
1496402154540703236	1802784053	1271	13970299	298745938	685230637	778432553	6037912
1496402155041468800	1802762029	969	13679269	318032833	691042234	807043963	6396023
1496402155542193738	1802613009	1209	13476433	302650823	679633428	781273744	5734466
1496402156042822177	1802260994	1226	13227300	300877354	672330162	769306089	4459981
1496402156543509990	1802092048	1232	12149672	302022309	691405206	768197334	4637438
1496402157044142845	1802482226	1242	13045459	271454384	708456083	751560018	4576336
1496402157544777700	1802297761	1214	12700424	293154105	709255999	769983684	4297657
1496402158045425347	1802262654	1386	12715072	287185805	704297392	759596530	4683904
1496402158546051619	1802326187	1560	12792268	288697011	692295211	760683155	4723021
1496402159046679766	1802258548	1330	13814253	296652488	689400729	776868380	5501824
1496402159547309621	1802266650	1290	14428966	301835677	687158045	789464155	6414377
1496402160047948935	1802299865	1304	13769228	311837867	670906627	786212856	4980016
1496402160548621456	1802386505	2196	11270587	292160166	676676225	735285512	4743600
1496402161049251645	1802115747	1927	13323413	279120446	676567566	744865249	5749813
1496402161549887875	1802289780	1899	12810269	274349652	655036732	724856166	7856535
1496402162050547522	1802110655	2276	12063267	271365861	658663511	715135129	7990223
1496402162551187127	1802145694	1788	11289928	238477278	586489879	631794675	13227952
1496402163051827732	1801203094	1279	4964288	124195256	357310650	310553215	28392443
1496402163552470254	1030156990	830	2288664	212073033	231510736	81455108	25315381
1496402164053111442	902906861	254	1979932	224776629	223990784	58280511	29664897
1496402164553974256	631679569	7071	1335751	77298073	153512562	133357963	5048573
1496402165054698027	995503465	88167	5822584	80709777	205451106	248607204	16917582
1496402165555410882	993716528	86961	5797555	85485891	212025143	252161651	16668710
1496402166056127654	1012285002	78151	5781189	99073260	227892701	266111235	16201977
1496402166556756468	1654209040	2413	1631642	173049705	470870344	374793043	139016913
1496402167057395073	1802299532	664	931046	174236087	510132059	391742298	165854159
1496402167558020803	1802256084	620	781849	173262687	513387787	392754012	164821664
1496402168058654950	1802283898	808	984641	168252417	512211847	394781234	167638439
1496402168559277972	1802254185	654	787187	170866920	512251522	393919448	168629260
1496402169059904494	1802252618	787	759027	171056784	514138924	394507755	166553089
1496402169560525307	1802240863	688	811653	173607366	514129213	394770314	167658659
1496402170061153037	1802257679	771	911944	169391287	511159611	393893873	168712271
1496402170561782934	1802276141	682	839874	172878589	511075751	393648536	169197127
1496402171062405123	1802243529	705	843951	172391100	514940370	395866311	170253274
1496402171563029394	1802248926	787	837681	169326940	511779379	393044294	168740184
1496402172063652708	1802239304	766	783513	171283559	514240680	394836139	167861504
1496402172564270730	1802233835	580	723489	169857739	512369867	391743423	170612031
1496402173064936127	1802311131	566	727835	168882315	515098416	393530659	172084721
1496402173565634232	1802639254	683	862207	169954999	518253161	397272613	172272961
1496402174066349670	1802536751	661	1007664	168847021	517035860	397240227	172289226
1496402174567027359	1802446204	700	879367	166717650	512281857	393086132	169403522
1496402175067701672	1802430061	688	804413	167163379	506756252	390075247	167296647
1496402175568386860	1802462132	601	661347	170168015	513326708	393712598	170350063
1496402176069183299	1802869555	596	771167	169291157	516164459	396221935	171706485
1496402176569865195	1802460017	642	947204	168510030	518921289	397699415	172732579
1496402177070543676	1802435373	633	1030542	166905506	517676639	397452790	172249582
1496402177571213447	1802426740	622	912956	165100247	512175554	393513047	169679863
1496402178071908511	1802488840	623	719275	168134807	507251593	389981551	167379766
1496402178572583033	1802445518	676	694040	167892963	507519302	389559856	167765967
1496402179073260013	1802442325	630	820336	170046490	517526058	396492243	171990923
1496402179574012868	1802711512	577	953161	169080454	519510219	398627340	173256979
1496402180074693723	1802442329	592	915985	167923678	517394815	396287768	172267398
1496402180575368536	1802441982	662	904976	166157637	513426303	394591844	169630574
1496402181076037850	1802408806	780	798969	170319722	517596481	398181953	166482695
1496402181576725288	1802464897	636	812867	169096769	517081098	396339710	170996871
1496402182077413810	1802488685	721	850217	167730111	515299470	395830070	170527934
1496402182578093790	1802456812	596	981472	167704969	517567332	398752362	170600091
1496402183078825728	1802637455	735	759712	170081348	518022102	397626862	166014245
1496402183579583583	1802734441	963	851390	169942330	518125936	397825451	166752366
1496402184080319647	1713856915	3989	1114305	161180086	490006327	380415728	151398104
1496402184581108168	711213938	60516	4126077	61329455	152708887	179556478	11847904
1496402185081916023	994595757	87410	5816785	83804931	209824677	251001866	16810960
1496402185582614712	990993082	86048	5763101	88501302	215475990	252748395	16539640
1496402186083303900	1337779266	27463	4031018	232583415	638455247	586022809	19982227
1496402186584039797	1802657705	462	3114596	381256234	1197611643	1017863875	29924097
1496402187084801318	1802738981	462	3129352	382998644	1192664247	1012016898	29546960
1496402187585544840	1802688661	454	2907297	387805310	1186169141	1006012753	29279421
1496402188086284570	1802660625	458	3144286	391746746	1174977013	1001400986	28806594
1496402188587031759	1802692647	454	2931597	395551707	1169405524	994824136	28571252
1496402189087775614	1232725351	370	2627067	263445408	742385375	639393392	18676415
1496402189588587635	1802675839	460	4734791	364968622	1180069810	1021557449	29836755
1496402190089328574	1802921551	458	4697607	372587030	1167983766	1012773030	29164740
1496402190590078304	1802702329	458	4813125	372178253	1159760308	1004963919	28880616
1496402191090819700	1802669580	458	4635546	377745995	1153436918	1000824497	28566637
1496402191591559930	1802670520	454	4888138	379455326	1143624489	995704698	28132855
1496402192092325452	1646530945	424	4123151	352489846	1032771696	896596010	25282187
1496402192593072057	1443324698	413	4111933	287662711	890409145	776349599	23274671
1496402193093886829	1802944388	458	4681440	369124378	1173274897	1017239189	29559453
1496402193594559725	1802424731	456	4763770	373724793	1162708404	1008575611	28984387
1496402194095234830	1802435827	456	4709942	373730909	1156853823	1002073960	28740943
1496402194595911477	1802437938	458	4777591	379634148	1147025887	998271363	28331904
1496402195096582207	1802409467	456	4642396	382104789	1141486744	991714348	28098858
1496402195597253396	1292259643	385	3690064	267149169	763780471	670211168	19630922
1496402196097921668	1802409017	448	4730587	363950381	1179286152	1019767815	29860405
1496402196598598439	1802444824	452	4683874	372500810	1168078165	1012983645	29216261
1496402197099280669	1802463514	448	4831563	372653223	1158279579	1004297458	28860053
1496402197599951983	1802415340	454	4598835	377409597	1153601596	1000064872	28618490
1496402198100624338	1802417550	456	4920492	379288893	1141689014	994942170	28120559
1496402198601305276	1625058176	418	4039255	348211569	1019206023	884419931	24968537
1496402199101977548	1471415867	411	4645355	302890500	891371080	811989297	23437754
1496402199602653362	1802435801	454	5474043	371771978	1109312612	1017458969	29419130
1496402200103322092	1802409804	454	5515187	378474973	1099125913	1009501116	28834713
1496402200604058322	1802660342	460	5385906	380150854	1098213423	1004296363	28683456
1496402201104723510	1802389718	458	5250799	385543760	1092233845	999488699	28392247
1496402201605386490	1802396072	456	5332300	387432164	1086055933	995122814	28089416
1496402202006769648	905220111	3168	2665983	196750945	517542006	474729982	13364787
