#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN
1496373708239461585	parsec.facesim	1800	42	1.100000	1.230000	1.473000	977886807	5574352	1838054	293942050	2216724	664439087	27753
1496373708748833428	parsec.facesim	1800	41	1.200000	1.377000	1.652000	908720906	1518938	1019779	311571562	1466242	808562025	14925
1496373709258039855	parsec.facesim	1800	41	1.200000	1.366000	1.639000	907001295	1447815	734977	175559943	1518498	488204592	10723
1496373709767276198	parsec.facesim	1800	41	1.100000	1.182000	1.416000	904229184	395706	245548	173015812	1306749	460766854	3409
1496373710276495375	parsec.facesim	1800	41	1.100000	1.177000	1.410000	903603379	508131	194189	153094256	1072619	460615667	1796
1496373710785816885	parsec.facesim	1800	41	1.100000	1.158000	1.387000	904508242	674863	288721	145597522	1554573	387256435	3075
1496373711295115770	parsec.facesim	1800	40	1.100000	1.148000	1.375000	905747198	957633	529883	180209204	1578711	424360623	7336
1496373711804325405	parsec.facesim	1800	40	1.100000	1.100000	1.316000	905242860	752903	438272	160825947	1322627	391373667	6255
1496373712313366498	parsec.facesim	1800	40	1.100000	1.102000	1.320000	905385707	787578	457953	161484544	1370241	392693208	6663
1496373712822557592	parsec.facesim	1800	40	1.100000	1.091000	1.305000	904919490	566012	329791	161118241	1155434	452467227	4883
1496373713331688019	parsec.facesim	1800	40	1.100000	1.235000	1.479000	903076172	95927	41931	497778255	698414	999439955	325
1496373713841113528	parsec.facesim	1800	40	1.200000	1.924000	2.312000	903135190	145088	70700	929203012	1293679	1333525897	783
1496373714350982996	parsec.facesim	1800	40	1.100000	1.239000	1.484000	910143619	1838063	1155543	227901581	1800782	607533996	20113
1496373714860288006	parsec.facesim	1800	42	1.100000	1.157000	1.386000	1685830666	8929052	389537	797107799	12560547	1509845430	6258
1496373715369477016	parsec.facesim	1800	43	1.200000	2.326000	2.802000	1567256014	7516914	77072	776939735	11528803	1501923269	742
1496373715878612734	parsec.facesim	1800	43	1.200000	1.795000	2.157000	1776554224	16190443	53568	791468671	12690796	1594228087	281
1496373716387868369	parsec.facesim	1800	44	1.200000	2.270000	2.730000	1783104787	16879890	48407	802813091	12996373	1615583708	225
1496373716897212046	parsec.facesim	1800	44	1.200000	2.284000	2.747000	1690855811	744504	120550	426561269	3119581	921527742	1145
1496373717406627472	parsec.facesim	1800	44	1.200000	1.907000	2.292000	1754898634	268111	103440	394544186	440470	803150250	760
1496373717915958441	parsec.facesim	1800	44	1.200000	1.891000	2.272000	1764425544	273248	107399	401623059	448379	817659743	769
1496373718425370992	parsec.facesim	1800	45	1.200000	1.900000	2.283000	1759257259	271060	108303	400730889	445930	816238516	766
1496373718934954335	parsec.facesim	1800	45	1.200000	1.922000	2.310000	1760526862	284706	112079	398566190	449704	810906752	807
1496373719444227470	parsec.facesim	1800	45	1.200000	1.922000	2.310000	1743928127	270257	105531	393898734	440100	801999644	772
1496373719953542522	parsec.facesim	1800	45	1.200000	1.916000	2.303000	1762956855	269974	105474	401284475	447422	817557273	778
1496373720462917948	parsec.facesim	1800	45	1.200000	1.911000	2.297000	1762528007	263583	104473	399283085	442414	813178929	759
1496373720972275833	parsec.facesim	1800	45	1.200000	1.910000	2.295000	1756836933	276961	110016	398801742	448431	811369990	795
1496373721481769426	parsec.facesim	1800	46	1.200000	1.902000	2.284000	1751968043	260676	103488	399951031	444437	814814259	746
1496373721991223727	parsec.facesim	1800	46	1.200000	1.902000	2.284000	1795740303	12877025	65054	708185131	10395018	1437747423	384
1496373722500434404	parsec.facesim	1800	46	1.200000	2.293000	2.758000	1291746283	4782225	548064	528049064	6637747	1156876218	1162
1496373723009866789	parsec.facesim	1800	45	1.200000	2.033000	2.443000	915121777	1435453	559178	208751713	1563725	489242557	1836
1496373723520037798	parsec.facesim	1800	44	1.100000	1.314000	1.574000	682820737	6927654	2048872	146182313	2347106	289103123	33023
1496373724030294390	parsec.freqmine	1800	44	1.100000	0.777000	0.929000	993751693	10352572	3068403	209057729	3490869	409324071	49876
1496373724540407232	parsec.freqmine	1800	43	1.100000	1.232000	1.475000	991999799	10162476	3022134	214981417	3453781	430834011	49032
1496373725049908658	parsec.freqmine	1800	43	1.100000	1.235000	1.479000	960460416	3328930	1003442	120414450	1221292	261659450	15812
1496373725559140668	parsec.freqmine	1800	42	1.100000	1.054000	1.261000	903697164	218975	108928	78002682	201133	187642008	1248
1496373726068220012	parsec.freqmine	1800	42	1.100000	0.989000	1.183000	903307883	217926	110790	78105906	204563	187660141	1296
1496373726577333939	parsec.freqmine	1800	41	1.100000	0.990000	1.185000	903224907	212826	108230	77797713	198308	187277998	1235
1496373727086565615	parsec.freqmine	1800	41	1.100000	0.987000	1.181000	903348896	213098	108022	77894661	197108	187387170	1237
1496373727595644042	parsec.freqmine	1800	41	1.100000	0.988000	1.182000	903394286	218613	110187	77847081	198309	187417523	1239
1496373728104837261	parsec.freqmine	1800	41	1.100000	0.985000	1.179000	903100179	214366	108600	77827640	195310	187340531	1237
1496373728613995979	parsec.freqmine	1800	41	1.100000	0.985000	1.179000	903544875	218014	110300	77908155	197244	187417542	1244
1496373729123200823	parsec.freqmine	1800	40	1.100000	0.986000	1.180000	903580616	218967	111212	77957466	195029	187477850	1245
1496373729632316916	parsec.freqmine	1800	40	1.100000	0.986000	1.180000	903646725	215760	109806	77915758	199417	187525494	1247
1496373730141473760	parsec.freqmine	1800	40	1.100000	0.986000	1.180000	903235951	212521	107659	77850547	196458	187340301	1242
1496373730650681145	parsec.freqmine	1800	40	1.100000	0.985000	1.179000	903702318	214546	109508	77901218	198574	187433876	1243
1496373731159924697	parsec.freqmine	1800	40	1.100000	0.984000	1.177000	903629869	210697	107556	77947126	198123	187492966	1246
1496373731669098998	parsec.freqmine	1800	40	1.100000	0.985000	1.179000	903370574	212533	107868	77910538	197544	187420292	1244
1496373732178212217	parsec.freqmine	1800	40	1.100000	0.984000	1.177000	903187097	209075	106448	77882946	197743	187443976	1243
1496373732687444477	parsec.freqmine	1800	40	1.100000	0.984000	1.177000	1480696165	584090	334685	311842754	1046325	1732950441	3320
1496373733196843987	parsec.freqmine	1800	42	1.200000	2.301000	2.768000	1755463692	2480385	1611351	360735688	12186247	1198382339	20960
1496373733706148497	parsec.freqmine	1800	42	1.200000	1.768000	2.123000	1774753807	549494	297177	801880408	4143045	1625300870	3391
1496373734215286007	parsec.freqmine	1800	43	1.200000	2.404000	2.896000	1802419679	197643	52625	1066800821	1638118	2007624441	235
1496373734724444434	parsec.freqmine	1800	44	1.200000	2.413000	2.907000	1802585086	221247	54053	1089155214	1600176	2044576569	238
1496373735233520777	parsec.freqmine	1800	45	1.200000	2.434000	2.932000	1802407538	209548	50228	1117778415	1453115	2080700735	227
1496373735742647496	parsec.freqmine	1800	45	1.200000	2.439000	2.938000	1802394664	212850	50548	1109945586	1524514	2062239298	227
1496373736251744798	parsec.freqmine	1800	46	1.200000	2.435000	2.934000	1802414397	213074	50716	1096705909	1528333	2046683494	230
1496373736761028808	parsec.freqmine	1800	46	1.200000	2.429000	2.926000	1802394422	216003	51749	1095959152	1607360	2045492497	228
1496373737270181109	parsec.freqmine	1800	46	1.200000	2.436000	2.935000	1802398664	210952	49674	1111982734	1613168	2061828565	226
1496373737779333453	parsec.freqmine	1800	46	1.200000	2.442000	2.942000	1802392945	215091	51616	1081637903	1773844	2015995938	227
1496373738288418213	parsec.freqmine	1800	47	1.200000	2.431000	2.929000	1802988501	212327	51285	1098357223	1660601	2044377859	232
1496373738797715181	parsec.freqmine	1800	47	1.200000	2.424000	2.920000	1802742626	213841	52216	1101034618	1681978	2039912943	229
1496373739306887567	parsec.freqmine	1800	47	1.200000	2.448000	2.949000	1802680733	211839	50534	1084984705	1831338	2012927950	228
1496373739816171077	parsec.freqmine	1800	47	1.200000	2.415000	2.910000	1802684975	219959	51320	1000954020	1959231	1941924647	228
1496373740325377003	parsec.freqmine	1800	47	1.200000	2.300000	2.766000	1799094668	211160	64057	709322141	2254851	1613442328	344
1496373740834673722	parsec.freqmine	1800	47	1.200000	2.172000	2.612000	1782995893	365568	162652	552963187	4594078	1354327808	1938
1496373741343853398	parsec.freqmine	1800	47	1.200000	2.104000	2.531000	1424667258	656515	234999	440358311	4593815	1028118811	2798
1496373741854008574	parsec.streamcluster	1800	45	1.100000	0.886000	1.060000	858550352	8881105	2580721	183653412	2958073	361571881	42110
1496373742364221208	parsec.streamcluster	1800	45	1.100000	1.237000	1.481000	994147784	10368332	3019281	210822438	3431266	414379320	49500
1496373742874797716	parsec.streamcluster	1800	44	1.100000	1.240000	1.485000	997899353	10124716	2978466	216879763	3400592	436057527	48126
1496373743384356892	parsec.streamcluster	1800	45	1.200000	1.824000	2.190000	1625733508	1574610	534244	495469385	2151901	1116905324	8653
1496373743893938402	parsec.streamcluster	1800	46	1.200000	2.224000	2.675000	1802755085	136301	54991	530836403	2008105	1218833329	772
1496373744403326578	parsec.streamcluster	1800	46	1.200000	2.229000	2.681000	1802755470	135482	56883	530972891	2007988	1218708895	867
1496373744912791755	parsec.streamcluster	1800	47	1.200000	2.232000	2.685000	1803018355	137993	57282	530933983	2007935	1218650695	833
1496373745422205306	parsec.streamcluster	1800	47	1.200000	2.235000	2.688000	1802728981	133704	55287	530934792	2007646	1219231817	751
1496373745931715316	parsec.streamcluster	1800	48	1.200000	2.238000	2.692000	1802766689	138286	57708	529896661	2010067	1218569546	801
1496373746441204700	parsec.streamcluster	1800	48	1.200000	2.239000	2.693000	1802764859	131699	54136	528021055	2017388	1217438754	740
1496373746950577710	parsec.streamcluster	1800	48	1.200000	2.243000	2.698000	1802773735	134007	55691	526751916	2012021	1216340746	781
1496373747459992387	parsec.streamcluster	1800	48	1.200000	2.234000	2.687000	1802714137	135880	56661	519135341	1988970	1200083448	846
1496373747969456396	parsec.streamcluster	1800	48	1.200000	2.221000	2.671000	1803092213	138736	57859	518699301	2015743	1200449796	762
1496373748478899573	parsec.streamcluster	1800	48	1.200000	2.219000	2.669000	1802553656	135103	56762	518123235	2063455	1199234587	815
1496373748988428749	parsec.streamcluster	1800	48	1.200000	2.212000	2.661000	1802639629	136898	57415	515389530	2164656	1194032972	858
1496373749497925259	parsec.streamcluster	1800	49	1.200000	2.209000	2.657000	1802502646	132445	55400	515186895	2167280	1193680660	785
1496373750007362144	parsec.streamcluster	1800	49	1.200000	2.210000	2.658000	1802483170	135035	56032	515110787	2151148	1193557424	854
1496373750516768987	parsec.streamcluster	1800	49	1.200000	2.210000	2.658000	1802501950	134457	56001	514220760	2179105	1191809244	807
1496373751026364205	parsec.streamcluster	1800	49	1.200000	2.211000	2.659000	1802498990	136047	57756	514166947	2199742	1191840116	861
1496373751535704589	parsec.streamcluster	1800	49	1.200000	2.211000	2.659000	1802753805	132798	56315	514266400	2193414	1192069606	874
1496373752045292891	splash2x.barnes	1800	48	1.200000	2.210000	2.658000	994459133	10214547	2967263	212173143	3408152	416797566	48889
1496373752555393858	splash2x.barnes	1800	47	1.100000	0.969000	1.159000	993581113	10255812	3028726	211242502	3458816	416553120	49558
1496373753065824033	splash2x.barnes	1800	46	1.100000	1.242000	1.487000	1022272144	10100910	3016249	219170740	3508607	445673752	48667
1496373753575362084	splash2x.barnes	1800	45	1.100000	1.244000	1.490000	1359562877	1400505	759366	227412901	3409220	559929731	10675
1496373754084481178	splash2x.barnes	1800	46	1.200000	1.397000	1.676000	1802429025	104053	50048	625427834	9005468	1304656656	227
1496373754593682938	splash2x.barnes	1800	47	1.200000	2.345000	2.825000	1802700379	105758	57169	627372927	7839482	1308029157	232
1496373755102909073	splash2x.barnes	1800	47	1.200000	2.360000	2.843000	1802413961	100019	61323	627627087	7705388	1308009341	227
1496373755612025958	splash2x.barnes	1800	47	1.200000	2.362000	2.841000	1802428115	103003	55907	627518406	7821800	1309077884	229
1496373756121242677	splash2x.barnes	1800	47	1.200000	2.361000	2.845000	1802453905	101925	60942	627222475	8108479	1310179965	226
1496373756630330145	splash2x.barnes	1800	48	1.200000	2.364000	2.848000	1802444170	103960	80521	625739018	8724706	1308276400	228
1496373757139478822	splash2x.barnes	1800	48	1.200000	2.363000	2.847000	1802689250	101109	78371	624813759	9476287	1304306334	227
1496373757648560499	splash2x.barnes	1800	48	1.200000	2.352000	2.834000	1671415904	273321	132462	491637590	7224435	1064973180	1489
1496373758157671926	splash2x.barnes	1800	48	1.200000	2.223000	2.674000	1775703803	167777	72117	566630718	5743441	1194890622	562
1496373758667065519	splash2x.barnes	1800	48	1.200000	1.838000	2.209000	1802462795	106336	44500	628615713	6305161	1310334045	230
1496373759176268071	splash2x.barnes	1800	48	1.200000	2.359000	2.842000	1802464130	101014	44165	628763583	6514912	1310066914	227
1496373759685508872	splash2x.barnes	1800	48	1.200000	2.364000	2.848000	1802415435	105186	48353	628507336	6465871	1310657661	228
1496373760194778382	splash2x.barnes	1800	48	1.200000	2.365000	2.849000	1802435465	102420	49683	628633623	6141134	1312396036	222
1496373760703877101	splash2x.barnes	1800	48	1.200000	2.366000	2.851000	1802412910	102175	59086	628273914	6031531	1313365429	225
1496373761213039069	splash2x.barnes	1800	48	1.200000	2.362000	2.846000	1802468620	100299	56516	629252142	5944562	1312618765	222
1496373761722234704	splash2x.barnes	1800	49	1.200000	2.350000	2.831000	1517465002	93442	49424	506512854	5029140	1057142138	195
1496373762231837256	splash2x.barnes	1800	48	1.200000	2.049000	2.462000	1735095463	317602	138656	483935039	5037523	1060897593	1469
1496373762741242766	splash2x.barnes	1800	48	1.200000	2.345000	2.825000	1802451070	106147	57039	629179020	6236338	1312257196	226
1496373763250391609	splash2x.barnes	1800	48	1.200000	2.364000	2.848000	1802408570	103562	48286	629216534	6694701	1310288569	224
1496373763759612411	splash2x.barnes	1800	48	1.200000	2.367000	2.852000	1802414975	100993	51850	629408763	6444939	1313021537	225
1496373764268748879	splash2x.barnes	1800	49	1.200000	2.366000	2.851000	1802432170	97005	47661	629055293	6482163	1313730531	223
1496373764777929098	splash2x.barnes	1800	49	1.200000	2.365000	2.849000	1802440450	101321	55813	629123178	6111202	1315569884	225
1496373765287141358	splash2x.barnes	1800	49	1.200000	2.353000	2.835000	1802435855	102722	58504	629356690	5922049	1313322028	223
1496373765796388701	splash2x.barnes	1800	49	1.200000	2.349000	2.830000	1751614705	104551	55342	594932701	5863190	1241398299	223
1496373766305760544	splash2x.barnes	1800	48	1.200000	2.349000	2.825000	1564115714	339369	133779	419125182	4327789	926666824	1462
1496373766815112721	splash2x.barnes	1800	49	1.200000	1.614000	1.938000	1802464675	105430	47265	629805726	6291056	1314045344	229
1496373767324300439	splash2x.barnes	1800	49	1.200000	2.355000	2.837000	1802734290	99242	51713	629684035	6704246	1311742204	227
1496373767833318241	splash2x.barnes	1800	49	1.200000	2.365000	2.849000	1802429260	102739	48789	630036791	6557300	1314174087	228
1496373768342499751	splash2x.barnes	1800	49	1.200000	2.366000	2.846000	1802440605	100457	49258	629664042	6529119	1314114847	227
1496373768851847511	splash2x.barnes	1800	49	1.200000	2.368000	2.853000	1802762310	104354	53985	629545605	6231030	1316651194	229
1496373769361014188	splash2x.barnes	1800	49	1.200000	2.366000	2.846000	1802921435	102019	62462	630028500	5865623	1316111600	229
1496373769870134448	splash2x.barnes	1800	49	1.200000	2.347000	2.823000	1802684880	104986	54131	629703833	6302545	1312261789	229
1496373770379705708	splash2x.fmm	1800	48	1.200000	2.346000	2.822000	755505331	2155594	646773	197302621	2345176	415595121	9832
1496373770889978592	splash2x.fmm	1800	47	1.100000	0.962000	1.151000	994949009	10442355	3082374	205542429	3498747	398274947	50149
1496373771400217434	splash2x.fmm	1800	46	1.100000	1.242000	1.487000	993119866	10248445	3016700	212028780	3452106	419833341	49378
1496373771909972776	splash2x.fmm	1800	46	1.100000	1.245000	1.491000	1007455529	8367804	2492499	198041495	2985187	413025945	40266
1496373772419370328	splash2x.fmm	1800	46	1.100000	1.138000	1.363000	1028795204	1895731	1291810	151081103	2040280	340602370	18024
1496373772929063629	splash2x.fmm	1800	46	1.200000	1.688000	2.027000	1246447282	5141717	3739102	236726995	6178715	398666645	55266
1496373773438446930	splash2x.fmm	1800	45	1.100000	1.183000	1.417000	1375226763	127003	39108	224433520	7515441	834710321	212
1496373773947795815	splash2x.fmm	1800	46	1.200000	2.064000	2.482000	1802709055	126222	44907	335802345	10410634	1481315353	229
1496373774456945909	splash2x.fmm	1800	47	1.200000	2.139000	2.573000	1802680095	125784	45312	345119574	9663291	1524302595	229
1496373774966261085	splash2x.fmm	1800	47	1.200000	2.108000	2.535000	1802682395	126916	45150	403928498	6362734	1798896166	230
1496373775475462554	splash2x.fmm	1800	47	1.200000	2.184000	2.627000	1758577985	172897	60866	294380744	5511903	1122740890	446
1496373775984661772	splash2x.fmm	1800	47	1.200000	1.844000	2.216000	1802874415	129878	47639	331638379	10912137	1462681745	228
1496373776493796366	splash2x.fmm	1800	47	1.200000	2.110000	2.538000	1802713305	124889	45499	348721111	9147079	1539911165	225
1496373777002965334	splash2x.fmm	1800	48	1.200000	2.180000	2.622000	1802711109	123548	44753	365379546	8757086	1620321447	227
1496373777512268177	splash2x.fmm	1800	47	1.200000	2.295000	2.765000	1784089897	128117	58441	333018125	3933692	1362386951	357
1496373778021572479	splash2x.fmm	1800	48	1.200000	1.940000	2.331000	1802469890	138524	46825	332917871	10433302	1412542667	257
1496373778530778031	splash2x.fmm	1800	48	1.200000	2.127000	2.558000	1802430850	128762	45450	341396317	9967756	1506180465	226
1496373779040207499	splash2x.fmm	1800	48	1.200000	2.157000	2.594000	1802746670	127668	46413	339450826	10264384	1499211849	228
1496373779549868050	splash2x.fmm	1800	48	1.200000	2.386000	2.875000	1786009387	111401	48859	372423667	2594746	1605168397	256
1496373780059224768	splash2x.fmm	1800	48	1.200000	2.036000	2.447000	1802437857	153347	52072	321493858	10067988	1299370620	328
1496373780568530153	splash2x.fmm	1800	48	1.200000	2.088000	2.511000	1802360565	124257	44572	341131641	10015250	1506386647	227
1496373781077721038	splash2x.fmm	1800	48	1.200000	2.162000	2.600000	1802443005	125190	46738	343084945	9758529	1513841261	228
1496373781586994673	splash2x.fmm	1800	48	1.200000	2.126000	2.557000	1801265868	158006	56937	283790288	9040436	1080626412	336
1496373782096275558	splash2x.fmm	1800	48	1.200000	1.789000	2.148000	1802478485	113298	45761	335509374	10746714	1481717520	229
1496373782605414735	splash2x.fmm	1800	48	1.200000	2.113000	2.541000	1802855880	130948	48017	342884849	9796698	1512477665	232
1496373783114547579	splash2x.fmm	1800	48	1.200000	2.157000	2.594000	1802387530	120752	44990	424018902	5320223	1892811787	227
1496373783623823297	splash2x.fmm	1800	48	1.200000	2.209000	2.657000	920603567	1052167	313826	146239224	1758393	474270898	4180
1496373784134007931	splash2x.radiosity	1800	47	1.100000	1.291000	1.546000	995455246	10505868	3093852	205330039	3511682	396170715	50293
1496373784644188981	splash2x.radiosity	1800	46	1.100000	1.238000	1.483000	994009744	10275482	3016730	211874215	3447326	418374562	49303
1496373785154327656	splash2x.radiosity	1800	46	1.100000	1.241000	1.486000	1013811580	9709936	2991869	218078005	3547105	426323865	49616
1496373785664411790	splash2x.radiosity	1800	46	1.100000	1.244000	1.490000	916501058	3786482	2380176	199679026	3387623	374325870	43355
1496373786174387758	splash2x.radiosity	1800	46	1.100000	1.179000	1.412000	916397642	4194277	2504482	218106044	3450376	372311363	51579
1496373786684340808	splash2x.radiosity	1800	45	1.100000	1.177000	1.410000	907008842	3223205	1465518	176685080	1616994	302966728	44638
1496373787194638692	splash2x.radiosity	1800	45	1.100000	1.191000	1.426000	1196686141	1272139	528512	265908337	1053123	700346800	17287
1496373787703752036	splash2x.radiosity	1800	46	1.100000	1.185000	1.419000	1802429445	212156	142803	672771219	1894390	2095238941	374
1496373788212816796	splash2x.radiosity	1800	47	1.200000	2.399000	2.890000	1802419348	208170	132194	675633696	1864275	2094652000	335
1496373788721857181	splash2x.radiosity	1800	47	1.200000	2.508000	3.022000	1802428676	234314	94331	687591859	1742462	2040838073	554
1496373789230804525	splash2x.radiosity	1800	48	1.200000	2.457000	2.960000	1802906443	252276	149277	674832612	1523607	1988788977	708
1496373789739942743	splash2x.radiosity	1800	48	1.200000	2.480000	2.988000	1802417451	241901	110291	686836975	1764648	1998745053	661
1496373790248895004	splash2x.radiosity	1800	48	1.200000	2.458000	2.961000	1802419383	227356	84067	687321898	1694220	2040483342	533
1496373790757905098	splash2x.radiosity	1800	48	1.200000	2.468000	2.973000	1802415212	229182	85940	684119878	1720510	2051860225	591
1496373791266915650	splash2x.radiosity	1800	49	1.200000	2.467000	2.972000	1802468685	238687	95841	674956691	1559567	1992135259	827
1496373791775947660	splash2x.radiosity	1800	49	1.200000	2.453000	2.955000	1802419355	266063	93955	677931823	1546607	1929171797	1078
1496373792284930170	splash2x.radiosity	1800	49	1.200000	2.413000	2.907000	1802420721	245228	92311	670546243	1685517	1939477475	816
1496373792793929097	splash2x.radiosity	1800	49	1.200000	2.458000	2.961000	1802633644	262944	97862	685920843	1546070	1943922043	1120
1496373793302919399	splash2x.radiosity	1800	49	1.200000	2.465000	2.970000	1802611659	254959	99488	687174547	1523195	1974304903	894
1496373793811958326	splash2x.radiosity	1800	49	1.200000	2.486000	2.995000	1802457526	242981	101733	685834096	1494142	2032090758	774
1496373794321019920	splash2x.radiosity	1800	49	1.200000	2.449000	2.951000	1802435965	245195	82105	675303203	1252456	1964104121	1037
1496373794830140972	splash2x.radiosity	1800	49	1.200000	2.442000	2.942000	1802412627	249087	79775	677345789	1120834	1987397284	1096
1496373795339432148	splash2x.radiosity	1800	49	1.200000	2.425000	2.922000	1802283558	255070	89520	700614309	1568380	1896300474	1086
1496373795848464284	splash2x.radiosity	1800	49	1.200000	2.458000	2.961000	1802574627	240470	91799	708694002	1700376	1880499290	888
1496373796357486377	splash2x.radiosity	1800	50	1.200000	2.423000	2.919000	1802338328	242613	94691	706767513	1621240	1935287694	926
1496373796866629554	splash2x.radiosity	1800	50	1.200000	2.443000	2.943000	1802510310	246526	97705	697882205	1830640	1931067063	1048
1496373797375556565	splash2x.radiosity	1800	50	1.200000	2.439000	2.938000	1802262704	278064	112035	690291086	1775802	1933030971	1336
1496373797884571950	splash2x.radiosity	1800	50	1.200000	2.425000	2.922000	1802278970	266979	103151	689812110	1809659	1931092563	1131
1496373798393587002	splash2x.radiosity	1800	50	1.200000	2.451000	2.953000	1802290641	276717	106363	685943498	1762836	1970272127	1262
1496373798902743512	splash2x.radiosity	1800	50	1.200000	2.455000	2.958000	1802601140	281638	103590	660389090	1494965	1974870801	1332
1496373799411821023	splash2x.radiosity	1800	50	1.200000	2.434000	2.932000	1802453861	316134	103803	680216686	1095399	1935675162	1811
1496373799920758616	splash2x.radiosity	1800	50	1.200000	2.421000	2.917000	1802524549	305471	116410	668919168	2083428	1815848405	1510
1496373800429888960	splash2x.radiosity	1800	50	1.200000	2.392000	2.882000	1802991566	369437	124053	658055843	1941728	1831819681	2128
