#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	CID_WRITE_RETIRED	BRANCH_MISPRED	BRANCH_PRED
1481340949586950396	automotive_bitcount	2000	62	1.300000	1.700000	2.255000	1001214507	1567988795	109	218	0	6936852	190234829
1481340950095699424	automotive_bitcount	2000	62	1.300000	1.708000	2.266000	1001219808	1604738529	109	218	0	5888224	195585399
1481340950604723536	automotive_bitcount	2000	62	1.300000	1.665000	2.209000	1001187985	1578626748	109	218	0	6576068	203171594
1481340951113591065	automotive_bitcount	2000	61	1.300000	1.676000	2.222000	1001205129	1562647773	109	218	0	6864249	197728920
1481340951622300510	automotive_bitcount	2000	61	1.300000	1.689000	2.241000	1001349143	1611889606	110	220	0	5928565	188138931
1481340952130965788	automotive_bitcount	2000	61	1.300000	1.659000	2.201000	1001206932	1575858316	109	218	0	6679515	203167028
1481340952639656275	automotive_bitcount	2000	61	1.300000	1.652000	2.190000	1001210290	1575820285	108	216	0	6672325	202088676
1481340953148405553	automotive_bitcount	2000	61	1.300000	1.653000	2.191000	1001218707	1577611555	108	216	0	6708832	189041465
1481340953657050707	automotive_bitcount	2000	61	1.300000	1.651000	2.189000	1001197316	1596459797	109	218	0	6110135	197896636
1481340954165807194	automotive_bitcount	2000	61	1.300000	1.658000	2.198000	1001206947	1577137960	109	218	0	6636643	203165863
1481340954674482763	automotive_bitcount	2000	61	1.300000	1.661000	2.204000	923313264	1465717821	156	293	1	5707174	171319744
1481340955183577168	automotive_qsort1	2000	60	1.300000	1.664000	2.208000	754695663	865130467	2693	3525	4	4572774	187254328
1481340955692719655	automotive_qsort1	2000	60	1.300000	1.790000	2.377000	1001408690	1176231438	2145	2256	0	6554616	256326718
1481340956201754226	automotive_qsort1	2000	60	1.300000	1.789000	2.374000	1001249525	1177142200	2145	2254	0	6570832	256517016
1481340956710807130	automotive_qsort1	2000	61	1.300000	1.798000	2.385000	1001230842	1181029256	2198	2308	0	6122281	255929932
1481340957219833992	automotive_qsort1	2000	60	1.300000	1.794000	2.380000	1001235928	1176298693	2143	2252	0	6554160	256328546
1481340957729015313	automotive_qsort1	2000	60	1.300000	1.800000	2.388000	1001227325	1174919792	2142	2253	0	6572414	256052159
1481340958238277801	automotive_qsort1	2000	60	1.300000	1.792000	2.377000	1001256139	1181752986	2198	2306	0	6135973	256116416
1481340958747515663	automotive_qsort1	2000	60	1.300000	1.798000	2.385000	1001420711	1178407576	2148	2258	0	6517989	256744684
1481340959256546026	automotive_qsort1	2000	60	1.300000	1.796000	2.383000	1001531635	1177154589	2145	2254	0	6550825	256526326
1481340959765661722	automotive_qsort1	2000	60	1.300000	1.790000	2.375000	1001320890	1177068308	2155	2266	0	6464972	256228616
1481340960274766084	automotive_qsort1	2000	60	1.300000	1.796000	2.383000	1001234317	1181309377	2190	2299	0	6210070	256270707
1481340960783845238	automotive_qsort1	2000	60	1.300000	1.789000	2.374000	1001235508	1176188612	2143	2253	0	6556352	256320496
1481340961292873559	automotive_qsort1	2000	60	1.300000	1.794000	2.380000	1001242730	1176656606	2144	2253	0	6568787	256412172
1481340961801923921	automotive_qsort1	2000	60	1.300000	1.794000	2.380000	1001253380	1181567360	2200	2311	0	6114875	256041269
1481340962311140742	automotive_qsort1	2000	60	1.300000	1.796000	2.385000	1001240535	1176392850	2144	2253	0	6570313	256344781
1481340962820240021	automotive_qsort1	2000	60	1.300000	1.788000	2.372000	1001236805	1175947875	2142	2251	0	6606156	256258360
1481340963329319009	automotive_qsort1	2000	60	1.300000	1.793000	2.379000	1001239887	1178043713	2167	2276	0	6367728	256069804
1481340963838423788	automotive_qsort1	2000	60	1.300000	1.791000	2.378000	1001385953	1180062178	2177	2288	0	6317783	256369980
1481340964347514609	automotive_qsort1	2000	59	1.300000	1.786000	2.371000	1001228755	1176820750	2144	2253	0	6583066	256439291
1481340964856614554	automotive_qsort1	2000	59	1.300000	1.793000	2.381000	1001224979	1175834229	2143	2253	0	6617179	256235002
1481340965365749750	automotive_qsort1	2000	59	1.300000	1.789000	2.375000	1001224011	1182212124	2200	2309	0	6110657	256166341
1481340965874805279	automotive_qsort1	2000	59	1.300000	1.792000	2.379000	1001235165	1176806414	2146	2257	0	6569743	256453746
1481340966384036475	automotive_qsort1	2000	59	1.300000	1.788000	2.374000	1001240975	1176228381	2144	2254	0	6577008	256322369
1481340966893108004	automotive_qsort1	2000	59	1.300000	1.791000	2.378000	1001239090	1180077434	2182	2294	0	6287974	256260325
1481340967402329075	automotive_qsort1	2000	59	1.300000	1.783000	2.367000	1001226555	1179463055	2166	2275	0	6395036	256475608
1481340967911310271	automotive_qsort1	2000	59	1.300000	1.789000	2.375000	1001305429	1177112114	2146	2256	0	6570757	256514659
1481340968420391383	automotive_qsort1	2000	59	1.300000	1.787000	2.373000	1001216581	1177334378	2145	2254	0	6555789	256555188
1481340968929472787	automotive_qsort1	2000	59	1.300000	1.781000	2.365000	1001217915	1181422711	2199	2309	0	6125663	256013331
1481340969438552275	automotive_qsort1	2000	58	1.300000	1.787000	2.373000	1001354630	1177063464	2144	2253	0	6589885	256504818
1481340969948293388	automotive_susan_c	2000	58	1.300000	1.642000	2.178000	669692055	760704949	3150	4720	5	4285363	156890762
1481340970457718127	automotive_susan_c	2000	58	1.300000	1.808000	2.401000	1001192869	1172648846	13577	26686	0	2970291	70344298
1481340970967744032	automotive_susan_c	2000	58	1.300000	1.811000	2.405000	1001189445	1173187509	13578	26688	0	2961901	70353435
1481340971477013479	automotive_susan_c	2000	58	1.300000	1.807000	2.399000	1001162851	1174668102	13577	26686	0	2957791	70360249
1481340971986694050	automotive_susan_c	2000	58	1.300000	1.802000	2.393000	1001207510	1175734584	13501	26534	0	2958778	70291208
1481340972496248872	automotive_susan_c	2000	58	1.300000	1.800000	2.390000	1001255925	1175783704	13516	26564	0	2948354	70300327
1481340973006062611	automotive_susan_c	2000	58	1.300000	1.804000	2.395000	1001382380	1176062901	13550	26632	0	2959737	70347936
1481340973515488141	automotive_susan_c	2000	58	1.300000	1.802000	2.393000	1001266130	1175786454	13521	26575	0	2962018	70301934
1481340974024770795	automotive_susan_c	2000	58	1.300000	1.805000	2.397000	1001274845	1175736686	13573	26682	0	2952515	70303478
1481340974534237908	automotive_susan_c	2000	58	1.300000	1.810000	2.403000	1001259170	1175651230	13576	26686	0	2952342	70295347
1481340975043501146	automotive_susan_c	2000	58	1.300000	1.810000	2.403000	1001242886	1175688756	13577	26686	0	2964092	70287419
1481340975553045634	automotive_susan_c	2000	58	1.300000	1.805000	2.397000	1001348889	1175573336	13575	26686	0	2958389	70268289
1481340976062505623	automotive_susan_c	2000	58	1.300000	1.803000	2.394000	1001244075	1175418232	13574	26684	0	2957036	70220396
1481340976571884111	automotive_susan_c	2000	58	1.300000	1.799000	2.389000	1001219770	1174721166	13578	26688	0	2952402	69947884
1481340977081257890	automotive_susan_c	2000	58	1.300000	1.798000	2.387000	1001197431	1173228711	13577	26686	0	2955607	70307499
1481340977590554503	automotive_susan_c	2000	57	1.300000	1.797000	2.386000	1001224498	1173670364	13568	26668	0	2958118	70340770
1481340978099995491	automotive_susan_c	2000	57	1.300000	1.803000	2.394000	1001225726	1173039678	13549	26630	0	2959182	70286204
1481340978609344146	automotive_susan_c	2000	57	1.300000	1.805000	2.397000	1001243506	1173837808	13548	26629	0	2960535	70300434
1481340979119290260	automotive_susan_c	2000	57	1.300000	1.808000	2.401000	1001435179	1173236854	13550	26631	0	2961915	70275011
1481340979628762206	automotive_susan_c	2000	57	1.300000	1.804000	2.395000	1001389840	1174209323	13552	26637	0	2948623	70286930
1481340980138112694	automotive_susan_c	2000	57	1.300000	1.804000	2.395000	1001286571	1173575429	13551	26633	0	2947012	70254150
1481340980647635183	automotive_susan_c	2000	57	1.300000	1.799000	2.389000	1001295935	1173573316	13554	26640	0	2956836	70240375
1481340981156947254	automotive_susan_c	2000	57	1.300000	1.792000	2.379000	1001289715	1173077180	13547	26626	0	2963612	70233656
1481340981666588076	automotive_susan_c	2000	57	1.300000	1.792000	2.379000	1001284915	1173176515	13549	26630	0	2960813	70226660
1481340982176073064	automotive_susan_c	2000	57	1.300000	1.793000	2.381000	1001282125	1173349788	13576	26684	0	2977365	70334523
1481340982685341843	automotive_susan_c	2000	57	1.300000	1.795000	2.383000	1001241370	1173296580	13578	26688	0	2974266	70342883
1481340983194829290	automotive_susan_c	2000	57	1.300000	1.801000	2.389000	1001401175	1172740740	13578	26688	0	2975226	70331622
1481340983704092652	automotive_susan_c	2000	57	1.300000	1.801000	2.389000	1001253439	1174319610	13522	26579	0	2976356	70285053
1481340984213607932	automotive_susan_c	2000	57	1.300000	1.803000	2.394000	1001350205	1175446927	13482	26494	0	2963370	70241874
1481340984723021670	automotive_susan_c	2000	57	1.300000	1.800000	2.390000	1001324824	1175739072	13508	26550	0	2965293	70297536
1481340985233074785	automotive_susan_e	2000	56	1.300000	1.796000	2.385000	672004461	909074942	5485	10435	5	1799229	47457991
1481340985742387106	automotive_susan_e	2000	56	1.300000	1.846000	2.451000	1001247505	1429359152	5826	11397	0	2650246	74038497
1481340986251528052	automotive_susan_e	2000	57	1.300000	1.874000	2.488000	1001254025	1431865823	5824	11393	0	2697093	76180426
1481340986761164957	automotive_susan_e	2000	57	1.300000	1.868000	2.480000	1001256720	1416662309	5877	11483	0	2642729	74024007
1481340987270360861	automotive_susan_e	2000	56	1.300000	1.832000	2.432000	1001549190	1422652425	6153	12050	0	2626274	73936705
1481340987779620766	automotive_susan_e	2000	57	1.300000	1.871000	2.484000	1001232920	1430038997	5825	11395	0	2609871	73543941
1481340988288735628	automotive_susan_e	2000	56	1.300000	1.874000	2.488000	1001262295	1430583724	5824	11393	0	2611249	73548547
1481340988797985574	automotive_susan_e	2000	56	1.300000	1.808000	2.401000	1001416555	1429728389	5825	11395	0	2642590	73874718
1481340989307690938	automotive_susan_e	2000	56	1.300000	1.777000	2.359000	1001251260	1428689232	5824	11393	0	2659437	74475417
1481340989816752175	automotive_susan_e	2000	56	1.300000	1.804000	2.395000	1001258105	1428442081	5828	11398	0	2678288	75758587
1481340990326147413	automotive_susan_e	2000	56	1.300000	1.854000	2.462000	1001293645	1416541746	5992	11716	0	2653181	74065846
1481340990835804652	automotive_susan_e	2000	56	1.300000	1.775000	2.360000	1001376125	1427870603	6036	11816	0	2616641	73684858
1481340991344823347	automotive_susan_e	2000	56	1.300000	1.789000	2.375000	1001201440	1435456176	5824	11393	0	2592960	73225746
1481340991853834043	automotive_susan_e	2000	56	1.300000	1.796000	2.385000	1001203284	1436628060	5825	11395	0	2614233	73648161
1481340992362966155	automotive_susan_e	2000	56	1.300000	1.807000	2.399000	1001209615	1437502123	5824	11391	0	2678489	76219281
1481340992872011476	automotive_susan_e	2000	56	1.300000	1.798000	2.387000	1001220531	1418647124	6205	12140	0	2626926	73984964
1481340993381250339	automotive_susan_e	2000	56	1.300000	1.815000	2.410000	1001191915	1436046318	5824	11393	0	2583968	73221827
1481340993890418576	automotive_susan_e	2000	56	1.300000	1.812000	2.406000	1001352185	1436166933	5826	11397	0	2601146	73429868
1481340994399616522	automotive_susan_e	2000	56	1.300000	1.834000	2.435000	1001351295	1434552091	5824	11393	0	2661721	74357796
1481340994909067636	automotive_susan_e	2000	56	1.300000	1.806000	2.398000	1001365575	1428098484	5833	11403	0	2664069	75627194
1481340995418035873	automotive_susan_e	2000	56	1.300000	1.805000	2.397000	1001454810	1424552859	6198	12132	0	2629931	73731011
1481340995927690611	automotive_susan_e	2000	56	1.300000	1.785000	2.370000	1001326329	1433117810	5825	11395	0	2602431	73235078
1481340996436679349	automotive_susan_e	2000	56	1.300000	1.775000	2.357000	1001338926	1435282133	5824	11393	0	2615793	73511820
1481340996946199962	automotive_susan_e	2000	56	1.300000	1.776000	2.358000	1001327860	1433928115	5825	11395	0	2662979	74635535
1481340997455345491	automotive_susan_e	2000	56	1.300000	1.778000	2.361000	1001366930	1425295679	5857	11446	0	2662321	75346447
1481340997964475145	automotive_susan_s	2000	55	1.300000	1.105000	1.464000	674125207	1038189672	1665	2936	5	6842594	108912216
1481340998473359132	automotive_susan_s	2000	56	1.300000	1.927000	2.559000	1001313527	1606772705	359	679	0	11228644	175774266
1481340998982402120	automotive_susan_s	2000	56	1.300000	1.919000	2.548000	1001520352	1616837982	277	528	0	11299144	176709380
1481340999491401898	automotive_susan_s	2000	56	1.300000	1.931000	2.564000	1001160602	1607189593	358	677	0	11223033	175776131
1481341000000426094	automotive_susan_s	2000	56	1.300000	1.920000	2.549000	1001174878	1616649761	276	526	0	11299035	176710167
1481341000509373040	automotive_susan_s	2000	56	1.300000	1.928000	2.560000	1001171712	1606882399	358	677	0	11219183	175720650
1481341001018350610	automotive_susan_s	2000	56	1.300000	1.923000	2.553000	1001166058	1616829792	276	526	0	11299482	176748825
1481341001527583264	automotive_susan_s	2000	56	1.300000	1.921000	2.551000	1001165379	1606862657	359	679	0	11226490	175771521
1481341002036671710	automotive_susan_s	2000	56	1.300000	1.928000	2.560000	1001206275	1617140428	275	524	0	11299293	176747268
1481341002545677572	automotive_susan_s	2000	56	1.300000	1.918000	2.547000	1001521136	1607133512	360	681	0	11224720	175771938
1481341003054601976	automotive_susan_s	2000	56	1.300000	1.919000	2.548000	1001182289	1616961340	275	524	0	11300068	176749180
1481341003563639422	automotive_susan_s	2000	56	1.300000	1.927000	2.559000	1001189092	1606841128	359	679	0	11222019	175718840
1481341004072771618	automotive_susan_s	2000	56	1.300000	1.923000	2.553000	1001186595	1616776056	275	524	0	11296306	176737131
1481341004581782855	automotive_susan_s	2000	56	1.300000	1.914000	2.541000	1001205959	1572589799	359	679	0	12362121	172008882
1481341005090872759	automotive_susan_s	2000	56	1.300000	1.914000	2.541000	1001192560	1607194515	358	677	0	11229389	175816308
1481341005599875788	automotive_susan_s	2000	56	1.300000	1.917000	2.545000	1001204319	1616252254	276	526	0	11296361	176648144
1481341006108878359	automotive_susan_s	2000	56	1.300000	1.927000	2.559000	1001198982	1607173747	359	679	0	11223087	175774062
1481341006617909763	automotive_susan_s	2000	56	1.300000	1.916000	2.544000	1001332844	1617167399	276	526	0	11301673	176766106
1481341007126911417	automotive_susan_s	2000	56	1.300000	1.918000	2.547000	673646974	812515479	876	1424	4	5656920	95216731
1481341007636273613	bzip2d	2000	54	1.300000	1.002000	1.325000	1001230935	606638342	3944	6878	1	7942802	104271005
1481341008145319059	bzip2d	2000	54	1.300000	1.519000	2.015000	1001197381	492771531	2990	4858	0	6246287	86009299
1481341008654524754	bzip2d	2000	54	1.300000	1.558000	2.067000	1001327979	601492930	3796	6542	0	7903120	103260752
1481341009163691367	bzip2d	2000	53	1.300000	1.457000	1.931000	1001185820	510813793	3135	5113	0	6548822	89248287
1481341009672849396	bzip2d	2000	53	1.300000	1.559000	2.068000	1001189986	583091170	3652	6289	0	7599103	99990669
1481341010181962967	bzip2d	2000	53	1.300000	1.421000	1.884000	1001194153	539136234	3321	5495	0	6991731	94006602
1481341010691208455	bzip2d	2000	53	1.300000	1.533000	2.032000	1001335121	555675676	3474	5915	0	7144991	95429079
1481341011200320859	bzip2d	2000	53	1.300000	1.559000	2.068000	1001196529	563707427	3481	5834	0	7407127	98060792
1481341011709450805	bzip2d	2000	53	1.300000	1.442000	1.912000	1001193571	530454882	3304	5564	0	6746654	91192188
1481341012218639334	bzip2d	2000	53	1.300000	1.419000	1.881000	1001195485	592277325	3672	6226	0	7876520	103009026
1481341012727765030	bzip2d	2000	52	1.300000	1.529000	2.028000	1001197605	502466603	3118	5178	0	6258270	86358461
1481341013236861059	bzip2d	2000	52	1.300000	1.562000	2.072000	1001205379	614812740	3818	6536	0	8264089	106796585
1481341013746142214	bzip2d	2000	53	1.300000	1.446000	1.917000	1001201577	478890854	2969	4866	0	5890750	82469467
1481341014255303534	bzip2d	2000	52	1.300000	1.423000	1.886000	1001203964	626764732	3818	6564	0	8303199	107568521
1481341014764468605	bzip2d	2000	53	1.300000	1.536000	2.036000	1001187190	484528372	2956	4824	0	6133915	84596234
1481341015273652385	bzip2d	2000	52	1.300000	1.538000	2.040000	1001191281	610898809	3823	6569	0	7999708	104631281
1481341015782870039	bzip2d	2000	52	1.300000	1.431000	1.897000	1001192973	501014080	3065	4967	0	6368314	87576528
1481341016292037152	bzip2d	2000	52	1.300000	1.556000	2.064000	1001174126	593241546	3725	6437	0	7763917	101787081
1481341016801419306	bzip2d	2000	52	1.300000	1.475000	1.957000	1001219489	526850174	3237	5326	0	6806179	91881041
1481341017310651002	bzip2d	2000	52	1.300000	1.406000	1.864000	1001195115	567337420	3547	6071	0	7339923	97386247
1481341017819716490	bzip2d	2000	52	1.300000	1.489000	1.974000	1001199051	550732695	3400	5663	0	7188651	95976516
1481341018328890144	bzip2d	2000	52	1.300000	1.563000	2.074000	1001200390	543581019	3388	5740	0	6945109	93277563
1481341018838165132	bzip2d	2000	52	1.300000	1.485000	1.970000	1001399275	573234417	3546	5970	0	7575627	99759104
1481341019347355744	bzip2d	2000	52	1.300000	1.411000	1.870000	1001352381	521007737	3242	5432	0	6567980	89560739
1481341019858507694	bzip2d	2000	53	1.300000	1.496000	1.985000	1001317521	589711842	3649	6197	0	7855866	102438935
1481341020368224391	bzip2d	2000	52	1.300000	1.403000	1.860000	1001502750	502701955	3123	5189	0	6311230	86585562
1481341020877644421	bzip2d	2000	53	1.300000	1.458000	1.933000	1001462160	613766225	3809	6516	0	8226375	106535275
1481341021386910492	bzip2d	2000	52	1.300000	1.569000	2.082000	1001453875	480929723	2979	4885	0	5915636	82820917
1481341021896239396	bzip2d	2000	53	1.300000	1.519000	2.014000	1001377830	627256955	3820	6568	0	8298359	107629201
1481341022405473176	bzip2d	2000	52	1.300000	1.406000	1.864000	1001373405	485244045	2955	4822	0	6164083	84725797
1481341022914625455	bzip2d	2000	53	1.300000	1.460000	1.935000	1001619325	609850663	3827	6574	0	8003994	104611040
1481341023934727059	bzip2e	2000	53	1.300000	1.089000	1.440000	976839846	616009937	4830	8702	4	11203251	91622371
1481341024443855879	bzip2e	2000	53	1.300000	1.733000	2.301000	1001394865	729447275	3814	6835	0	9926592	88367182
1481341024953081742	bzip2e	2000	53	1.300000	1.734000	2.301000	1001437840	645815347	2210	4025	0	12212135	90253486
1481341025462434772	bzip2e	2000	54	1.300000	1.733000	2.301000	1001408880	700994207	3979	7166	0	11502848	94718946
1481341025971651801	bzip2e	2000	54	1.300000	1.716000	2.277000	1001375140	732914402	2821	4851	0	10514865	90748865
1481341026480825289	bzip2e	2000	54	1.300000	1.732000	2.300000	1001621935	622548015	3203	6009	0	12219963	91312692
1481341026990406485	bzip2e	2000	54	1.300000	1.733000	2.301000	1001376020	722235383	3980	7168	0	10852564	91503111
1481341027499542931	bzip2e	2000	54	1.300000	1.733000	2.299000	1001376041	703281557	2209	3856	0	11000457	87449312
1481341028008777419	bzip2e	2000	54	1.300000	1.724000	2.287000	1001397134	640931059	3815	7004	0	12069401	95614581
1481341028518326616	bzip2e	2000	54	1.300000	1.749000	2.322000	1001497320	730079077	3979	7166	0	10454226	89692044
1481341029027607478	bzip2e	2000	54	1.300000	1.749000	2.320000	1001232340	687685882	2188	3837	0	11388993	88607700
1481341029536715091	bzip2e	2000	55	1.300000	1.726000	2.290000	1001212430	650315359	3836	7023	0	11780343	94634174
1481341030046316163	bzip2e	2000	55	1.300000	1.733000	2.301000	1001357275	735438632	3982	7172	0	10291999	89241967
1481341030555469067	bzip2e	2000	55	1.300000	1.724000	2.289000	1001229805	676788039	2129	3777	0	11557703	88181256
1481341031064665888	bzip2e	2000	55	1.300000	1.739000	2.307000	1001253414	729095590	3978	7164	0	9831065	87913609
1481341031574300626	bzip2e	2000	55	1.300000	1.736000	2.303000	1001294386	652771675	2045	3694	0	12130850	90037664
1481341032083582489	bzip2e	2000	55	1.300000	1.740000	2.310000	1001361075	695670797	3979	7166	0	11704414	95763381
1481341032592763060	bzip2e	2000	55	1.300000	1.727000	2.291000	1001228590	731090907	2984	5175	0	10417535	90001658
1481341033102311007	bzip2e	2000	55	1.300000	1.730000	2.295000	1001388940	624976203	3040	5685	0	12175448	91022973
1481341033611479286	bzip2e	2000	55	1.300000	1.746000	2.316000	1001237349	717768668	3981	7170	0	10934165	91669798
1481341034120674690	bzip2e	2000	55	1.300000	1.747000	2.318000	1001274357	707914899	2279	3957	0	10990911	88181394
1481341034629781094	bzip2e	2000	55	1.300000	1.750000	2.322000	1001249249	636196241	3745	6903	0	12056851	94887535
1481341035138914957	bzip2e	2000	55	1.300000	1.758000	2.334000	1001234430	730762635	3979	7166	0	10486960	89950934
1481341035648093819	bzip2e	2000	55	1.300000	1.740000	2.308000	552947383	353293050	1219	1889	5	5214948	45026770
1481341036157294890	consumer_jpeg_c	2000	53	1.300000	1.127000	1.493000	526519738	687896075	1869	2207	0	6352018	92953362
1481341036666296336	consumer_jpeg_c	2000	54	1.300000	1.576000	2.091000	882976898	1154385172	3102	3649	0	10647326	156101385
1481341037175277865	consumer_jpeg_c	2000	54	1.300000	1.716000	2.278000	886341153	1158637533	3103	3651	0	10697440	156869308
1481341037684157435	consumer_jpeg_c	2000	54	1.300000	1.711000	2.272000	886139648	1159112455	3104	3653	0	10693042	156869193
1481341038193314464	consumer_jpeg_c	2000	54	1.300000	1.727000	2.293000	875741173	1145750659	3064	3606	0	10559471	155036399
1481341038702630661	consumer_jpeg_c	2000	54	1.300000	1.724000	2.287000	877903293	1147298175	3100	3647	0	10598628	155093072
1481341039211716898	consumer_jpeg_c	2000	54	1.300000	1.723000	2.288000	886584122	1159207304	3101	3647	0	10698711	156979585
1481341039720836177	consumer_jpeg_c	2000	54	1.300000	1.728000	2.294000	886112713	1158992172	3105	3653	0	10687204	156824222
1481341040229760914	consumer_jpeg_c	2000	54	1.300000	1.717000	2.280000	885908762	1158788959	3102	3649	0	10682949	156787310
1481341040738960235	consumer_jpeg_c	2000	54	1.300000	1.729000	2.296000	886176197	1158998427	3106	3652	0	10689631	156829262
1481341041248135390	consumer_jpeg_c	2000	54	1.300000	1.717000	2.280000	884750981	1156876406	3114	3667	0	10670080	156513492
1481341041757284960	consumer_jpeg_c	2000	54	1.300000	1.722000	2.285000	886975110	1160397324	3126	3675	0	10707536	156811576
1481341042266367823	consumer_jpeg_c	2000	54	1.300000	1.712000	2.273000	886192269	1158896750	3102	3649	0	10692080	156894936
1481341042775287560	consumer_jpeg_c	2000	54	1.300000	1.734000	2.301000	882609622	1154320116	3102	3649	0	10644929	156071141
1481341043284333381	consumer_jpeg_c	2000	54	1.300000	1.711000	2.272000	879263815	1150156284	3063	3604	0	10601125	155786287
1481341043793436326	consumer_jpeg_c	2000	54	1.300000	1.739000	2.307000	885855096	1158041107	3109	3656	0	10688504	156705821
1481341044302538772	consumer_jpeg_c	2000	54	1.300000	1.713000	2.273000	885755934	1158261627	3121	3674	0	10691578	156627731
1481341044811756593	consumer_jpeg_c	2000	54	1.300000	1.735000	2.304000	886571444	1159486801	3116	3664	0	10704557	156776149
1481341045321102498	consumer_jpeg_c	2000	54	1.300000	1.719000	2.281000	878178238	1148776783	3064	3606	0	10584940	155595088
1481341045830177652	consumer_jpeg_c	2000	54	1.300000	1.730000	2.295000	886675822	1159279101	3109	3656	0	10704954	156876047
1481341046339308639	consumer_jpeg_c	2000	54	1.300000	1.726000	2.292000	885081109	1157073933	3114	3668	0	10679356	156540328
1481341046848478544	consumer_jpeg_c	2000	54	1.300000	1.717000	2.280000	886290430	1159168982	3120	3669	0	10698330	156706471
1481341047357488114	consumer_jpeg_c	2000	54	1.300000	1.732000	2.298000	878915805	1149361563	3071	3615	0	10597014	155629267
1481341047866697810	consumer_jpeg_c	2000	54	1.300000	1.737000	2.304000	885950851	1158812861	3105	3655	0	10686985	156796429
1481341048375736589	consumer_jpeg_c	2000	54	1.300000	1.716000	2.278000	885465944	1157809152	3109	3656	0	10679361	156665726
1481341048884878952	consumer_jpeg_c	2000	54	1.300000	1.738000	2.306000	885755082	1158490649	3123	3677	0	10688937	156645725
1481341049393875939	consumer_jpeg_c	2000	55	1.300000	1.720000	2.284000	886680970	1159285670	3115	3663	0	10706760	156767407
1481341049903145218	consumer_jpeg_c	2000	54	1.300000	1.721000	2.285000	887649555	1160214917	3102	3649	0	10717369	157140986
1481341050412328039	consumer_jpeg_c	2000	55	1.300000	1.732000	2.300000	877677013	1147863337	3070	3611	0	10578631	155337218
1481341050922038278	consumer_jpeg_d	2000	54	1.300000	1.718000	2.281000	547968822	612506209	3732	4634	5	5083318	75724792
1481341051431818392	consumer_jpeg_d	2000	53	1.300000	1.258000	1.668000	701267853	650107037	5751	6166	0	3861633	61795134
1481341051941114755	consumer_jpeg_d	2000	53	1.300000	1.343000	1.780000	700767051	649983606	5750	6163	0	3862548	61784145
1481341052450358951	consumer_jpeg_d	2000	53	1.300000	1.401000	1.857000	707172261	655259794	5794	6212	0	3894928	62293745
1481341052959941272	consumer_jpeg_d	2000	53	1.300000	1.388000	1.840000	702058696	650483320	5758	6173	0	3866102	61863643
1481341053469760386	consumer_jpeg_d	2000	53	1.300000	1.385000	1.836000	697862002	646846848	5723	6133	0	3837694	61490329
