#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
512 binomialOPtions 1 76 30 0.820000 0.554600  nan nan nan nan nan nan nan nan nan nan nan nan nan
1024 binomialOPtions 1 76 30 0.820000 0.338800  nan nan nan nan nan nan nan nan nan nan nan nan 1.386022
1536 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.120512
2048 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.023992
2560 binomialOPtions 1 76 30 0.820000 0.307800  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
3072 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.023935
3584 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.023955
4096 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.023976
4608 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.023935
5120 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.023958
5632 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.023912
6144 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
6592 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.023983
7104 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.023999
7616 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.023969
8128 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
8640 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
9152 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
9664 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
10176 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
10688 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
11200 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
11712 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
12224 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
12736 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
13248 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
13760 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
14272 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
14784 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
15296 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
15808 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
16320 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
16832 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
17280 binomialOPtions 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
17792 BlackScholes 1 76 30 0.820000 0.307800  nan nan nan nan nan nan nan nan nan nan nan nan 0.408412
18304 BlackScholes 1 76 30 0.820000 0.308000  nan nan nan nan nan nan nan nan nan nan nan nan 0.024539
18816 BlackScholes 1 76 30 0.820000 0.739800  nan nan nan nan nan nan nan nan nan nan nan nan 2.292295
19392 BlackScholes 1 76 29 0.820000 0.847600  nan nan nan nan nan nan nan nan nan nan nan nan 3.103698
19904 BlackScholes 1 76 29 0.820000 0.847200  nan nan nan nan nan nan nan nan nan nan nan nan 3.099227
20416 BlackScholes 1 76 29 0.820000 0.847400  nan nan nan nan nan nan nan nan nan nan nan nan 3.102199
20928 BlackScholes 1 76 29 0.820000 0.847000  nan nan nan nan nan nan nan nan nan nan nan nan 3.103579
21440 BlackScholes 1 76 29 0.820000 0.847600  nan nan nan nan nan nan nan nan nan nan nan nan 3.101546
21952 BlackScholes 1 76 29 0.820000 0.832000  nan nan nan nan nan nan nan nan nan nan nan nan 3.098302
22464 BlackScholes 1 76 29 0.820000 0.847400  nan nan nan nan nan nan nan nan nan nan nan nan 3.101694
22976 BlackScholes 1 76 29 0.820000 0.847400  nan nan nan nan nan nan nan nan nan nan nan nan 3.103205
23552 BlackScholes 1 76 29 0.820000 0.847400  nan nan nan nan nan nan nan nan nan nan nan nan 3.094233
24064 BlackScholes 1 76 30 0.820000 0.847400  nan nan nan nan nan nan nan nan nan nan nan nan 3.106284
24576 BlackScholes 1 76 30 0.820000 0.847000  nan nan nan nan nan nan nan nan nan nan nan nan 3.104287
