#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
512 binomialOPtions 1 76 31 0.820000 0.539200  nan nan nan nan nan nan nan nan nan nan nan nan nan
1024 binomialOPtions 1 76 31 0.820000 0.369600  nan nan nan nan nan nan nan nan nan nan nan nan nan
1536 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 201.124879 nan nan nan
2048 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 2.609448 nan nan nan
2560 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 7.855138 nan nan nan
3072 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 7.916958 nan nan nan
3520 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 5.380828 nan nan nan
4032 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 5.385820 nan nan nan
4544 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 2.678250 nan nan nan
5056 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 2.608666 nan nan nan
5568 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 5.333547 nan nan nan
6080 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 5.332327 nan nan nan
6592 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 5.389997 nan nan nan
7104 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 5.392370 nan nan nan
7616 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 2.608503 nan nan nan
8128 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 0.000000 nan nan nan
8640 binomialOPtions 1 76 31 0.820000 0.308000  nan nan nan nan nan nan nan nan nan 0.000000 nan nan nan
