10688	binomialOPtions	1	76	25	0.820000	0.31153846153846143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11200	binomialOPtions	1	76	24	0.820000	0.3115538461538461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11712	binomialOPtions	1	76	24	0.820000	0.31273846153846147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12224	binomialOPtions	1	76	24	0.820000	0.31036923076923073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12672	binomialOPtions	1	76	25	0.820000	0.31273846153846147	0.0	0.0	0.0	0.0	1.81539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13184	binomialOPtions	1	76	25	0.820000	0.31273846153846147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13696	binomialOPtions	1	76	25	0.820000	0.30918461538461534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14208	binomialOPtions	1	76	25	0.820000	0.31273846153846147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14720	binomialOPtions	1	76	25	0.820000	0.30918461538461534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15232	binomialOPtions	1	76	25	0.820000	0.31273846153846147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15744	binomialOPtions	1	76	25	0.820000	0.31273846153846147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16256	binomialOPtions	1	76	24	0.820000	0.3115538461538461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16768	binomialOPtions	1	76	25	0.820000	0.31392307692307686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17280	binomialOPtions	1	76	24	0.820000	0.3115538461538461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
545792	binomialOPtions	1	153	25	0.820000	0.6385076923076922	359.672063	11.530686	1.311361	0.919316	173.81377	57.997348	6e-06	4e-06	316.441093	538.014788	108.236631	5634.570478	4.797434
546304	binomialOPtions	1	153	26	0.820000	0.48923076923076925	61.206	5.668656	0.0	0.000299	7.312414	6.815238	0.00178	0.0	32.65347	91.500586	18.162406	4077.815064	0.21122
546816	binomialOPtions	1	153	26	0.820000	0.41815384615384615	0.0	3.018887	0.0	0.0	1.127113	0.172553	0.0	5e-06	2.672664	15.771105	0.115097	7.925233	0.035484
547328	binomialOPtions	1	153	26	0.820000	0.42527692307692305	0.0	0.360926	0.0	0.0	0.370668	0.156832	1e-06	4e-06	1.567884	2.705075	0.115241	7.809588	0.011994
547840	binomialOPtions	1	153	26	0.820000	0.42289230769230773	0.0	0.044157	0.0	0.0	0.370595	0.172819	1e-06	4e-06	1.567433	2.696884	0.115328	0.0	0.011999
548352	binomialOPtions	1	153	26	0.820000	0.4276307692307692	0.0	0.009206	0.0	0.0	0.370723	0.0	1e-06	1e-06	1.568613	2.693642	0.113014	7.903952	0.011997
548864	binomialOPtions	1	153	26	0.820000	0.4240923076923077	0.0	0.009205	0.0	0.0	0.370707	0.156712	1e-06	0.0	2.204621	1.304185	0.0	7.833292	0.011965
549312	binomialOPtions	1	153	26	0.820000	0.42764615384615384	0.0	0.012272	0.0	0.0	0.370859	0.172874	1e-06	0.0	2.2478	1.341098	0.113613	8.162858	0.012025
549824	binomialOPtions	1	153	26	0.820000	0.4229076923076924	0.0	0.012274	0.0	0.0	0.0	0.156755	4e-06	1e-06	1.476139	2.700907	0.113556	7.925924	0.0
550336	binomialOPtions	1	153	26	0.820000	0.4229076923076923	0.0	0.009207	0.0	0.0	0.370597	0.172584	4e-06	1e-06	1.569749	2.699594	0.115246	7.909063	0.011692
550848	binomialOPtions	1	153	26	0.820000	0.41935384615384613	0.0	0.009205	0.0	0.0	0.37104	0.156913	1e-06	1e-06	1.571819	2.699981	0.114254	7.697357	0.012021
551360	binomialOPtions	1	153	26	0.820000	0.42409230769230766	0.0	0.009206	0.0	0.0	0.370556	0.173055	1e-06	1e-06	1.569047	2.700147	0.114764	0.0	0.012014
551872	binomialOPtions	1	153	26	0.820000	0.4240923076923077	0.0	0.009176	0.0	0.0	0.370945	0.0	1e-06	1e-06	1.568391	1.339504	0.0	7.866521	0.011983
552384	binomialOPtions	1	153	26	0.820000	0.4229076923076923	0.0	0.012237	0.0	0.0	0.370624	0.156824	0.0	0.0	0.718359	1.305412	0.114543	7.94189	0.011997
552896	binomialOPtions	1	153	26	0.820000	0.42527692307692305	0.0	0.012239	0.0	0.0	0.90684	0.0	0.0	0.0	0.0	1.30526	0.0	0.0	0.0
553408	binomialOPtions	1	153	26	0.820000	0.42290769230769243	0.0	0.00918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553920	binomialOPtions	1	153	26	0.820000	0.42764615384615384	0.0	0.009202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554432	binomialOPtions	1	153	26	0.820000	0.4240923076923077	0.0	0.006134	0.0	0.0	0.0	0.0	0.0	0.0	1.369836	0.0	0.0	0.0	0.0
554944	binomialOPtions	1	153	26	0.820000	0.4229076923076924	0.0	0.003068	0.0	0.0	0.0	0.0	0.0	0.0	1.369341	0.0	0.0	0.0	0.0
555456	binomialOPtions	1	153	26	0.820000	0.42883076923076935	0.0	0.003068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
555968	binomialOPtions	1	153	26	0.820000	0.4205384615384616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.385163	0.0	0.0	0.0	0.0
556480	binomialOPtions	1	153	26	0.820000	0.42646153846153845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.385352	0.0	0.0	0.0	0.0
556992	binomialOPtions	1	153	26	0.820000	0.4240923076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
557504	binomialOPtions	1	153	26	0.820000	0.42170769230769223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
558016	binomialOPtions	1	153	26	0.820000	0.42644615384615386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116095	0.0	0.0
558528	binomialOPtions	1	153	26	0.820000	0.4264615384615385	0.0	0.0	0.0	0.0	0.906523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559040	binomialOPtions	1	153	26	0.820000	0.42527692307692305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559552	binomialOPtions	1	153	26	0.820000	0.4264461538461539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
560064	binomialOPtions	1	153	26	0.820000	0.4217230769230769	0.0	0.0	0.0	0.0	0.9069	0.201759	0.0	0.0	0.0	0.0	0.0	0.0	0.0
560576	binomialOPtions	1	153	26	0.820000	0.4229076923076924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561024	binomialOPtions	1	153	26	0.820000	0.4335692307692308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.422207	0.0	0.0	0.0
561536	binomialOPtions	1	153	26	0.820000	0.4359384615384616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.422207	0.0	0.0	0.0
562048	binomialOPtions	1	153	26	0.820000	0.4323846153846155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868352	binomialOPtions	1	230	26	0.820000	0.826846153846154	331.916423	17.105606	0.0	2.108892	5.959008	47.901122	8e-06	9e-06	572.163655	758.105569	70.175673	4721.38994	5.017826
868864	binomialOPtions	1	230	27	0.820000	0.6101076923076922	39.162136	8.47875	0.0	0.000226	0.253566	29.420076	3e-06	3e-06	50.813434	160.14428	0.078568	20.344436	0.115038
869376	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	4.880521	0.0	0.0	0.247135	0.0	0.001077	0.002239	1.988503	9.638647	0.078353	5.629225	0.0
869888	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	1.434289	0.0	0.0	0.247563	0.106371	0.0	3e-06	1.975235	1.84752	0.264255	5.460304	0.007992
870400	binomialOPtions	1	230	27	0.820000	0.5413692307692307	0.0	0.03169	0.0	0.0	0.247799	0.117153	1e-06	3e-06	0.477818	1.799467	0.0781	5.566118	0.008009
870912	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.008239	0.0	0.0	0.247849	0.106587	1e-06	1e-06	0.567668	1.799467	0.0	0.0	0.007993
871424	binomialOPtions	1	230	27	0.820000	0.5425538461538462	0.0	0.008186	0.0	0.0	0.0	0.11687	1e-06	0.0	1.046837	1.801084	0.26596	5.590988	0.00799
871936	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.006139	0.0	0.0	0.247985	0.106427	0.0	0.0	1.046542	1.801154	0.077462	5.559895	0.007997
872448	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.006138	0.0	0.0	0.247864	0.00389	0.0	1e-06	1.046507	0.894092	0.077504	5.517335	0.007989
872960	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.006137	0.0	0.0	0.247842	0.099069	1e-06	1e-06	1.046972	0.871477	0.077855	5.569952	0.0
873472	binomialOPtions	1	230	27	0.820000	0.5389846153846153	0.0	0.006138	0.0	0.0	0.247859	0.10687	1e-06	1e-06	1.046292	1.802473	0.078032	5.425049	0.008002
873984	binomialOPtions	1	230	27	0.820000	0.5413692307692307	0.0	0.008183	0.0	0.0	0.247833	0.116762	1e-06	1e-06	0.478308	1.801897	0.0	5.643373	0.008012
874496	binomialOPtions	1	230	27	0.820000	0.5389846153846153	0.0	0.008179	0.0	0.0	0.247859	0.106857	1e-06	0.0	0.569016	1.800994	0.079657	0.0	0.008012
875008	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.006134	0.0	0.0	0.0	0.11643	0.0	0.0	1.044765	1.801654	0.076469	5.521294	0.007989
875520	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.006133	0.0	0.0	0.0	0.0	0.0	1e-06	0.475558	0.871703	0.0	0.0	0.0
876032	binomialOPtions	1	230	27	0.820000	0.5389846153846153	0.0	0.00409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876544	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.002045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876992	binomialOPtions	1	230	27	0.820000	0.5389846153846153	0.0	0.002045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0804	0.0	0.0
877504	binomialOPtions	1	230	27	0.820000	0.5389846153846153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878016	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878528	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.0	0.0	0.0	0.0	0.128153	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879040	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879552	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.947177	0.0	0.0	0.0
880064	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.0	0.0	0.0	0.0	0.14021	0.0	0.0	0.0	0.947177	0.0	0.0	0.0
880576	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881088	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881600	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882112	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882624	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
883136	binomialOPtions	1	230	27	0.820000	0.5389846153846153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58679	0.0	0.0	0.0	0.0
883648	binomialOPtions	1	230	28	0.820000	0.5389999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.586684	0.0	0.0	0.0	0.0
884160	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
884672	binomialOPtions	1	230	27	0.820000	0.5389999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1119680	binomialOPtions	1	307	27	0.820000	0.9346615384615384	279.651126	13.668719	0.0	1.789572	54.170308	29.178358	3e-06	4e-06	382.812866	498.150149	48.530603	6079.85238	0.162817
1120192	binomialOPtions	1	307	27	0.820000	0.6503076923076923	5.114271	7.265397	0.0	0.000166	0.765396	0.089342	0.0	1e-06	29.974659	27.608618	0.063364	38.898129	0.006159
1120704	binomialOPtions	1	307	26	0.820000	0.6373230769230769	0.0	3.900461	0.0	0.0	0.185364	0.0	1e-06	0.001011	0.433206	1.34731	0.061251	4.480499	0.006008
1121216	binomialOPtions	1	307	27	0.820000	0.6455846153846154	0.0	1.232523	0.0	0.0	0.185379	0.082466	0.0	1e-06	0.35596	1.348088	0.06297	4.756689	0.006001
1121728	binomialOPtions	1	307	27	0.820000	0.6456153846153845	0.0	0.018954	0.0	0.0	0.185279	0.089596	0.0	1e-06	0.781456	1.347928	0.0	4.466731	0.0
1122240	binomialOPtions	1	307	27	0.820000	0.6361384615384615	0.0	0.006156	0.0	0.0	0.185295	0.081914	1e-06	1e-06	0.781742	1.347628	0.060641	4.780504	0.006008
1122752	binomialOPtions	1	307	27	0.820000	0.6384923076923077	0.0	0.004587	0.0	0.0	0.185317	0.089531	1e-06	0.0	0.781597	0.650819	0.06267	0.0	0.006009
1123264	binomialOPtions	1	307	27	0.820000	0.6349538461538461	0.0	0.004566	0.0	0.0	0.0	0.082352	1e-06	0.0	0.781986	0.663361	0.061666	4.526071	0.005999
1123776	binomialOPtions	1	307	27	0.820000	0.6349538461538461	0.0	0.004566	0.0	0.0	0.185415	0.087045	1e-06	1e-06	0.795708	1.341858	0.06284	4.852111	0.006008
1124288	binomialOPtions	1	307	27	0.820000	0.6314	0.0	0.004566	0.0	0.0	0.185308	0.001987	1e-06	1e-06	0.796752	1.345792	0.061035	4.550604	0.006002
1124800	binomialOPtions	1	307	26	0.820000	0.6349538461538461	0.0	0.006089	0.0	0.0	0.185475	0.082439	0.0	1e-06	0.783282	1.345506	0.0	4.752305	0.0
1125312	binomialOPtions	1	307	27	0.820000	0.6420615384615385	0.0	0.009377	0.0	0.0	0.185346	0.198859	0.0	1e-06	0.782014	1.346919	0.062492	4.512903	0.006017
1125760	binomialOPtions	1	307	26	0.820000	0.633753846153846	0.0	0.009649	0.0	0.0	0.185401	0.082111	1e-06	0.0	0.781677	1.346627	0.06004	4.729076	0.006012
1126272	binomialOPtions	1	307	26	0.820000	0.6373230769230769	0.0	0.009727	0.0	0.0	0.0	0.198557	1e-06	0.0	0.781902	0.680002	0.06168	0.0	0.00601
1126784	binomialOPtions	1	307	26	0.820000	0.6384923076923077	0.0	0.009726	0.0	0.0	0.185958	0.08231	1e-06	1e-06	0.781824	0.697105	0.060754	4.550384	0.006015
1127296	binomialOPtions	1	307	27	0.820000	0.6349538461538462	0.0	0.006473	0.0	0.0	0.185947	0.0	1e-06	1e-06	0.425122	1.347985	0.062578	4.823502	0.006013
1127808	binomialOPtions	1	307	27	0.820000	0.6432	0.0	0.006197	0.0	0.0	0.185641	0.089507	1e-06	1e-06	0.358722	1.346401	0.060453	4.551692	0.006019
1128320	binomialOPtions	1	307	26	0.820000	0.6385076923076922	0.0	0.00612	0.0	0.0	0.1855	0.082161	1e-06	1e-06	1.469493	1.345849	0.0	4.763707	0.0
1128832	binomialOPtions	1	307	27	0.820000	0.6420615384615385	0.0	0.006119	0.0	0.0	0.185441	0.089346	1e-06	1e-06	1.469049	2.645761	0.060852	4.465558	0.00601
1129344	binomialOPtions	1	307	27	0.820000	0.639676923076923	0.0	0.004589	0.0	0.0	0.185445	0.082109	1e-06	0.0	0.358369	1.995724	0.060434	0.0	0.020721
1129856	binomialOPtions	1	307	27	0.820000	0.6443999999999999	0.0	0.004589	0.0	0.0	0.405782	0.0	0.0	0.0	0.0	0.677857	0.0	4.906743	0.0
1130368	binomialOPtions	1	307	27	0.820000	0.6384923076923077	0.0	0.003059	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.677792	0.0	0.0	0.0
1130880	binomialOPtions	1	307	26	0.820000	0.6456153846153845	0.0	0.00153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1131392	binomialOPtions	1	307	26	0.820000	0.6420461538461539	0.0	0.00153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1131904	binomialOPtions	1	307	26	0.820000	0.6385076923076922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1132416	binomialOPtions	1	307	27	0.820000	0.6349538461538461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1132928	binomialOPtions	1	307	27	0.820000	0.6373230769230769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1133440	binomialOPtions	1	307	27	0.820000	0.6290307692307692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1133952	binomialOPtions	1	307	27	0.820000	0.6337692307692306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.928251	0.0
1134464	binomialOPtions	1	307	27	0.820000	0.6325692307692308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.687021	0.0	0.065759	0.0	0.0
1134976	binomialOPtions	1	307	27	0.820000	0.6313692307692307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.688479	0.0	0.0	0.0	0.014778
1135488	binomialOPtions	1	307	27	0.820000	0.6373230769230769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1136000	binomialOPtions	1	307	27	0.820000	0.6420615384615384	0.0	0.0	0.0	0.0	0.0	0.106277	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1335488	binomialOPtions	1	384	27	0.820000	1.1383692307692308	361.442989	6.961021	1.122143	0.000562	3.410864	53.680217	4e-06	0.0	451.772925	557.90067	88.801537	6467.307595	2.351232
1336000	binomialOPtions	1	384	28	0.820000	0.7912923076923076	3.890011	3.434565	0.0	0.0	0.151684	7.024283	0.0	0.001249	20.453221	185.862191	23.09401	54.700618	0.061567
1336512	binomialOPtions	1	384	28	0.820000	0.7699846153846153	0.0	1.519998	0.0	0.0	0.148314	0.0	1e-06	1e-06	0.348867	14.283553	0.0	0.0	0.0
1337024	binomialOPtions	1	384	28	0.820000	0.7688153846153845	0.0	0.040376	0.0	0.0	0.0	0.0	1e-06	1e-06	0.0	1.64073	0.0	0.0	0.0
1337536	binomialOPtions	1	384	28	0.820000	0.7699999999999998	0.0	0.004925	0.0	0.0	0.148326	0.0	1e-06	0.0	0.0	1.602818	0.0	0.0	0.0
1337984	binomialOPtions	1	384	28	0.820000	0.7688153846153845	0.0	0.004894	0.0	0.0	0.148342	0.0	0.0	0.0	0.0	1.078361	0.0	0.0	0.0
1338496	binomialOPtions	1	384	28	0.820000	0.7699846153846152	0.0	0.00367	0.0	0.0	0.148179	0.0	0.0	1e-06	0.0	1.076124	0.0	0.0	0.0
1339008	binomialOPtions	1	384	28	0.820000	0.7699999999999998	0.0	0.003673	0.0	0.0	0.148364	0.0	1e-06	1e-06	0.0	0.562127	0.0	0.0	0.0
1339520	binomialOPtions	1	384	28	0.820000	0.7699999999999998	0.0	0.003673	0.0	0.0	0.1482	0.0	1e-06	1e-06	0.0	0.556764	0.0	0.0	0.0
1340032	binomialOPtions	1	384	28	0.820000	0.7723692307692307	0.0	0.003673	0.0	0.0	0.0	0.0	1e-06	1e-06	0.0	1.053542	0.0	0.0	0.0
1340544	binomialOPtions	1	384	28	0.820000	0.7699999999999998	0.0	0.004898	0.0	0.0	0.14833	0.0	1e-06	1e-06	0.0	1.073612	0.0	0.0	0.0
1341056	binomialOPtions	1	384	28	0.820000	0.7699999999999998	0.0	0.004898	0.0	0.0	0.14733	0.0	0.0	0.0	0.0	1.077835	0.0	0.0	0.0
1341568	binomialOPtions	1	384	28	0.820000	0.7699846153846153	0.0	0.003671	0.0	0.0	0.14836	0.0	0.0	0.0	0.0	1.077756	0.0	0.0	0.0
1342080	binomialOPtions	1	384	28	0.820000	0.7699692307692305	0.0	0.003671	0.0	0.0	0.148368	0.0	1e-06	1e-06	0.29741	1.077363	0.0	0.0	0.0
1342592	binomialOPtions	1	384	28	0.820000	0.7687999999999998	0.0	0.00367	0.0	0.0	0.148279	0.0	1e-06	1e-06	0.297452	0.521056	0.126025	0.0	0.0
1343104	binomialOPtions	1	384	28	0.820000	0.7699692307692307	0.0	0.00367	0.0	0.0	0.148704	0.0	1e-06	1e-06	0.0	0.535703	0.0	0.0	0.0
1343616	binomialOPtions	1	384	28	0.820000	0.7699999999999998	0.0	0.004893	0.0	0.0	0.0	0.0	1e-06	1e-06	0.0	1.077195	0.0	0.0	0.0
1344128	binomialOPtions	1	384	28	0.820000	0.7699999999999998	0.0	0.004893	0.0	0.0	0.148729	0.0	1e-06	0.0	0.0	1.076286	0.0	0.0	0.0
1344640	binomialOPtions	1	384	28	0.820000	0.7688153846153845	0.0	0.004894	0.0	0.0	0.148523	0.0	0.0	0.0	0.0	1.076662	0.0	0.0	0.0
1345152	binomialOPtions	1	384	28	0.820000	0.7699999999999998	0.0	0.006409	0.0	0.0	0.148298	0.0	0.0	1e-06	0.0	1.07806	0.0	0.0	0.0
1345664	binomialOPtions	1	384	28	0.820000	0.7688153846153845	0.0	0.006472	0.0	0.0	0.148285	0.0	1e-06	1e-06	0.0	0.556476	0.0	0.0	0.0
1346176	binomialOPtions	1	384	28	0.820000	0.7699999999999998	0.0	0.006473	0.0	0.0	0.148158	0.0	1e-06	1e-06	0.0	0.522353	0.0	0.0	0.0
1346688	binomialOPtions	1	384	28	0.820000	0.7699999999999998	0.0	0.005249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.096394	0.0	0.0	0.0
1347200	binomialOPtions	1	384	28	0.820000	0.7688153846153845	0.0	0.002512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.594301	0.0	0.0	0.0
1347712	binomialOPtions	1	384	28	0.820000	0.7699999999999998	0.0	0.001223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1348224	binomialOPtions	1	384	28	0.820000	0.7699846153846153	0.0	0.0	0.0	0.0	0.32496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
