#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	EXCEPTION_RETURN	BRANCH_MISPRED	BRANCH_PRED	DATA_MEM_ACCESS	L1I_CACHE_ACCESS	L2D_CACHE_ACCESS
1495873816650131975	parsec.dedup	1800	38	1.200000	1.277000	1.532000	901105905	43151	5248422	90220466	342308650	275926754	16564408
1495873817159508527	parsec.dedup	1800	39	1.200000	1.295000	1.554000	901095160	43613	5511259	92415746	340666030	279291851	15822914
1495873817668969953	parsec.dedup	1800	38	1.200000	1.285000	1.542000	901146120	43401	5380957	91034942	340849878	277569539	16261747
1495873818178347630	parsec.dedup	1800	39	1.200000	1.286000	1.543000	901102725	38084	6842786	113777023	333537181	292752615	14216964
1495873818687758014	parsec.dedup	1800	39	1.200000	1.289000	1.546000	901112164	41881	6150292	101204406	338417148	286580946	14847381
1495873819197091274	parsec.dedup	1800	39	1.200000	1.286000	1.543000	901104876	38426	7210124	122002870	304772412	287147910	12519534
1495873819706609576	parsec.dedup	1800	39	1.200000	1.293000	1.551000	901166675	40609	6941416	127176376	291080216	278686596	11065685
1495873820216026669	parsec.dedup	1800	39	1.200000	1.258000	1.509000	901236250	37899	7572918	117699647	280154706	282161287	12627111
1495873820725417845	parsec.dedup	1800	39	1.200000	1.273000	1.527000	901103485	41080	7109925	122846500	289273854	278329951	10984611
1495873821234737063	parsec.dedup	1800	39	1.200000	1.258000	1.509000	901081334	38915	7099999	121102501	280862099	274976222	11757419
1495873821744116615	parsec.dedup	1800	39	1.200000	1.243000	1.491000	901106196	40280	7178079	130058346	292659566	283525208	10693560
1495873822253488583	parsec.dedup	1800	39	1.200000	1.259000	1.510000	901100135	39455	7246256	128368643	288980346	282564716	11287948
1495873822762880926	parsec.dedup	1800	39	1.200000	1.254000	1.504000	901151619	39182	7202764	127702355	288478364	279263009	11074671
1495873823272307103	parsec.dedup	1800	39	1.200000	1.264000	1.516000	901136979	39535	7340647	126648830	288793789	283812761	11080737
1495873823781919862	parsec.dedup	1800	39	1.200000	1.256000	1.507000	901206803	39087	7276932	131284616	292087833	284945865	11026163
1495873824291446330	parsec.dedup	1800	39	1.200000	1.270000	1.524000	901084718	39084	7153904	128701677	292350088	280614504	11610870
1495873824800693507	parsec.dedup	1800	39	1.200000	1.259000	1.510000	901070311	38607	7256871	125967173	287721199	279990527	11556878
1495873825310152308	parsec.dedup	1800	39	1.200000	1.247000	1.496000	901066570	38475	7101577	127711662	290018591	282775920	11406996
1495873825819471443	parsec.dedup	1800	39	1.200000	1.265000	1.518000	901062465	40588	6950190	125510018	284245897	276644326	11028625
1495873826328728870	parsec.dedup	1800	39	1.200000	1.248000	1.497000	901094965	40463	7086452	126402840	291609458	282644255	11103169
1495873826838136546	parsec.dedup	1800	39	1.200000	1.254000	1.504000	901069525	39126	7157559	123291838	282438045	279456428	11665324
1495873827347348098	parsec.dedup	1800	39	1.200000	1.240000	1.488000	901095130	37987	7604527	123410415	286726897	282584788	11838961
1495873827856729691	parsec.dedup	1800	39	1.200000	1.245000	1.494000	901094105	38620	7379370	122527166	286607837	281950977	11973871
1495873828366201701	parsec.dedup	1800	39	1.200000	1.245000	1.494000	901090425	39808	7135943	125506049	290512569	278682522	11176288
1495873828875576628	parsec.dedup	1800	39	1.200000	1.253000	1.503000	901130605	41163	7170636	122982179	289868898	277838399	11237592
1495873829385463512	parsec.dedup	1800	40	1.200000	1.257000	1.508000	901067930	39030	6911726	123807995	280323446	273392008	11094754
1495873829895264521	parsec.dedup	1800	39	1.200000	1.266000	1.519000	901285246	41925	7122653	122414821	283897704	279951457	10920023
1495873830404875822	parsec.dedup	1800	40	1.200000	1.254000	1.504000	901311113	39841	7039476	121921222	280016598	277759631	11421110
1495873830914598207	parsec.dedup	1800	39	1.200000	1.241000	1.489000	901276382	40048	7333798	124798807	288652517	282437655	11225972
1495873831424118800	parsec.dedup	1800	39	1.200000	1.252000	1.502000	901215124	39489	7120106	123818059	285210993	279742366	11475856
1495873831933392185	parsec.dedup	1800	39	1.200000	1.245000	1.494000	901210650	34732	6898296	113457580	276270711	272922159	11871941
1495873832442789153	parsec.dedup	1800	39	1.200000	1.239000	1.486000	901339480	40269	7063059	124281716	289689702	278142432	11241940
1495873832952262204	parsec.dedup	1800	39	1.200000	1.251000	1.501000	901241850	38462	7021831	121016638	278744546	274123983	12024047
1495873833461777589	parsec.dedup	1800	39	1.200000	1.243000	1.491000	901338500	39551	7131457	121582086	282795172	277967556	11596715
1495873833971312598	parsec.dedup	1800	39	1.200000	1.255000	1.506000	901104400	40067	7038059	125404291	284041043	279870673	11304692
1495873834480976983	parsec.dedup	1800	39	1.200000	1.266000	1.519000	901106589	39802	6943346	128584802	287722447	277909511	11026389
1495873834990525742	parsec.dedup	1800	40	1.200000	1.269000	1.522000	901127781	39748	7095540	127866885	286495000	281485217	11335153
1495873835500052210	parsec.dedup	1800	40	1.200000	1.268000	1.521000	901090919	39544	7190767	129558372	289026079	283676654	10830974
1495873836009432804	parsec.dedup	1800	40	1.200000	1.235000	1.482000	901083526	40253	7059021	124397149	285317408	279211101	11095878
1495873836518762230	parsec.dedup	1800	40	1.200000	1.266000	1.519000	901095710	40633	7009934	123456765	289081092	278520095	11454184
1495873837028158240	parsec.dedup	1800	40	1.200000	1.264000	1.516000	901063115	39529	7039653	124344026	286226496	277948394	11518064
1495873837537657083	parsec.dedup	1800	40	1.200000	1.271000	1.525000	901271015	39419	7061998	131988597	289052556	282358570	10727339
1495873838047098009	parsec.dedup	1800	40	1.200000	1.265000	1.518000	901066625	38781	7168717	131633847	290536944	284345737	10847502
1495873838556795227	parsec.dedup	1800	40	1.200000	1.262000	1.514000	901072675	38591	7215042	124135088	285385370	279474654	11626349
1495873839066462612	parsec.dedup	1800	40	1.200000	1.268000	1.521000	901096165	39620	7164506	125140024	285194869	281034552	11323947
1495873839575817955	parsec.dedup	1800	40	1.200000	1.273000	1.527000	901125774	40850	7115736	123723555	288635492	278831819	11383822
1495873840085348548	parsec.dedup	1800	40	1.200000	1.262000	1.514000	901317241	39132	6946137	124471093	279791622	276729457	11488704
1495873840594751808	parsec.dedup	1800	40	1.200000	1.268000	1.521000	901138684	40567	7032129	129814126	287853552	281018109	10547405
1495873841104226442	parsec.dedup	1800	40	1.200000	1.254000	1.504000	901106322	39304	6741470	123027193	281594066	275345778	10755885
1495873841613577202	parsec.dedup	1800	40	1.200000	1.266000	1.519000	613667479	16978	2835799	60297913	145182336	141161487	7215685
1495873842123474628	parsec.facesim	1800	39	1.100000	1.173000	1.405000	901127987	82706	5348395	80531794	201749503	236774446	15248852
1495873842633386971	parsec.facesim	1800	39	1.100000	1.152000	1.380000	901291426	83422	5326935	80717172	201459272	237303561	15267966
1495873843143124313	parsec.facesim	1800	39	1.100000	1.159000	1.388000	901150359	81245	5204390	83345328	204354462	237077651	14930402
1495873843652502698	parsec.facesim	1800	39	1.100000	1.160000	1.389000	901201785	17721	1465059	145452536	356946520	244954442	7865937
1495873844161851875	parsec.facesim	1800	40	1.200000	1.287000	1.544000	901119305	38037	1560496	83283961	238007186	191411571	11924955
1495873844671182426	parsec.facesim	1800	40	1.200000	1.171000	1.405000	901090309	9232	9803414	112032078	143153982	225703178	6258515
1495873845180389311	parsec.facesim	1800	40	1.100000	1.096000	1.313000	901077131	522	6558785	111129586	182787010	215703231	5576735
1495873845689760363	parsec.facesim	1800	40	1.100000	1.108000	1.327000	901088565	4378	9749619	117476739	146225384	226092300	4980027
1495873846199077706	parsec.facesim	1800	39	1.200000	1.152000	1.382000	901089179	13312	3698346	85051551	170041577	163380856	7735855
1495873846708431133	parsec.facesim	1800	39	1.100000	1.146000	1.372000	901105511	10741	2617906	77218972	162026203	137531916	5062669
1495873847217668809	parsec.facesim	1800	39	1.100000	1.090000	1.305000	901099635	13204	2625822	77971437	160654259	140238151	5167494
1495873847727449610	parsec.facesim	1800	39	1.100000	1.092000	1.308000	901086875	8962	2654852	74752508	154474987	132612827	4265517
1495873848236845120	parsec.facesim	1800	39	1.100000	1.089000	1.304000	901177645	8449	12859094	154416052	186826234	306217646	5800327
1495873848746145838	parsec.facesim	1800	40	1.100000	1.123000	1.345000	901087735	224	7031441	100595500	985212728	415842928	95046874
1495873849255279432	parsec.facesim	1800	40	1.200000	1.591000	1.910000	901096949	236	16218340	173076033	442332058	416691291	30799774
1495873849765185108	parsec.facesim	1800	40	1.200000	1.226000	1.471000	901104421	50845	4364103	75143049	308352585	246753575	12370894
1495873850274434743	parsec.facesim	1800	40	1.200000	1.192000	1.430000	901083290	226	945653	43258670	445715512	249042175	13095099
1495873850783678086	parsec.facesim	1800	41	1.200000	1.367000	1.640000	901090100	228	911716	42194569	432916483	242912891	13432346
1495873851292883513	parsec.facesim	1800	41	1.200000	1.358000	1.629000	901093055	224	921655	41635257	426149997	240454056	13696300
1495873851802066231	parsec.facesim	1800	41	1.200000	1.357000	1.628000	901083735	320	744995	46998474	419540329	235112356	14115661
1495873852311244783	parsec.facesim	1800	41	1.200000	1.346000	1.615000	901369295	248	812591	44658850	398756897	233108395	15873729
1495873852820428960	parsec.facesim	1800	41	1.200000	1.337000	1.604000	901128940	226	798672	43901695	391442158	229196655	16267163
1495873853329651970	parsec.facesim	1800	41	1.200000	1.335000	1.602000	901123644	224	806594	43423833	387129018	227498620	16453754
1495873853838956855	parsec.facesim	1800	41	1.200000	1.332000	1.598000	901134476	1230	363789	42985769	288951794	177470044	14475758
1495873854348177365	parsec.facesim	1800	40	1.200000	1.250000	1.500000	901120605	224	22078	6467409	171239123	92044797	15320304
1495873854857514208	parsec.facesim	1800	40	1.100000	1.083000	1.297000	901133115	228	23468	6285084	167019051	90184787	14547459
1495873855366791968	parsec.facesim	1800	40	1.100000	1.081000	1.295000	901126420	224	22614	6360456	167744925	90257304	14911358
1495873855876125811	parsec.facesim	1800	40	1.100000	1.074000	1.286000	901138815	228	23462	6405275	169253315	91215734	14955873
1495873856385344196	parsec.facesim	1800	40	1.100000	1.078000	1.291000	901256504	224	22463	6589853	174414130	93439218	15624459
1495873856894608998	parsec.facesim	1800	40	1.100000	1.086000	1.301000	901118936	226	23716	6368088	168273026	90595135	14851222
1495873857403851175	parsec.facesim	1800	40	1.100000	1.082000	1.296000	901134030	224	22568	6386821	168490197	90671139	14989808
1495873857913145185	parsec.facesim	1800	40	1.100000	1.075000	1.287000	901130405	226	22577	6647310	175819273	94129662	15816503
1495873858422386153	parsec.facesim	1800	40	1.100000	1.089000	1.304000	901124635	224	23318	6387525	169691614	91506927	14853872
1495873858931741621	parsec.facesim	1800	40	1.200000	1.079000	1.294000	901137355	222	23804	6468673	170859820	91881654	15277447
1495873859441066506	parsec.facesim	1800	40	1.100000	1.085000	1.299000	901121580	224	22557	6563648	173396300	93001973	15536647
1495873859950317683	parsec.facesim	1800	40	1.100000	1.093000	1.309000	901155550	228	23731	6417686	169146546	91007536	15079881
1495873860460179150	parsec.facesim	1800	40	1.100000	1.071000	1.283000	901136275	226	22813	6349515	168366405	90873266	14698433
1495873860969625119	parsec.facesim	1800	40	1.100000	1.082000	1.296000	901119385	226	22960	6351155	167536563	90140206	14898786
1495873861478875087	parsec.facesim	1800	40	1.100000	1.080000	1.293000	901151400	224	22358	6486074	171279744	91979881	15296561
1495873861988171764	parsec.facesim	1800	40	1.100000	1.077000	1.290000	901271605	226	22729	6329488	168395753	90871121	14703709
1495873862497445232	parsec.facesim	1800	40	1.100000	1.090000	1.305000	901114370	224	21839	6441127	170396528	91560972	15221924
1495873863006789325	parsec.facesim	1800	40	1.100000	1.077000	1.290000	901131605	228	22975	6461365	170588877	91609691	15226187
1495873863516246960	parsec.facesim	1800	40	1.100000	1.100000	1.317000	901127110	224	22516	6351645	168754895	91076162	14790464
1495873864025558761	parsec.facesim	1800	40	1.100000	1.098000	1.315000	901270015	228	23246	6484783	171270154	91985560	15264085
1495873864534999355	parsec.facesim	1800	40	1.100000	1.082000	1.296000	901115000	224	21771	6467843	171238896	92049613	15318887
1495873865044273448	parsec.facesim	1800	40	1.100000	1.083000	1.297000	901269890	226	23433	6342919	167248221	90286330	14758283
1495873865553462416	parsec.facesim	1800	40	1.100000	1.073000	1.285000	901250200	226	778375	45377398	400648133	226797450	17022022
1495873866062671426	parsec.facesim	1800	41	1.200000	1.352000	1.622000	901218545	224	789380	44510869	392900011	223587642	17090380
1495873866571893311	parsec.facesim	1800	41	1.200000	1.344000	1.612000	901322465	228	790367	43473945	383286493	219555511	17362242
1495873867081086822	parsec.facesim	1800	41	1.200000	1.336000	1.603000	901244770	243	780629	43698075	384141013	219546014	17050941
1495873867590257498	parsec.facesim	1800	41	1.200000	1.342000	1.610000	901255220	1178	714931	98567107	347662971	215259650	10979015
1495873868099729925	parsec.facesim	1800	41	1.200000	1.342000	1.610000	901315455	2628	1136366	99902767	210641326	157825916	11561050
1495873868609355101	parsec.freqmine	1800	40	1.200000	1.393000	1.671000	614076786	54841	3591815	55617180	138608124	160545552	10181215
1495873869119410235	parsec.freqmine	1800	40	1.100000	0.938000	1.122000	901419353	83480	5342764	79021658	198995328	235808731	15203701
1495873869629247786	parsec.freqmine	1800	40	1.100000	1.155000	1.383000	901417773	82223	5305033	83538303	205118033	238757411	14983898
1495873870138906670	parsec.freqmine	1800	40	1.100000	1.161000	1.390000	901372174	35339	2469228	57076382	129424039	125798546	6829984
1495873870648104680	parsec.freqmine	1800	40	1.200000	1.166000	1.399000	901389590	1930	548092	39938426	77747704	47551892	1020269
1495873871157210440	parsec.freqmine	1800	40	1.100000	0.975000	1.168000	901301359	2030	549957	39962446	77944813	47707632	1028539
1495873871666446409	parsec.freqmine	1800	39	1.100000	0.974000	1.166000	901087276	1922	525869	39913302	77689560	47152102	1009250
1495873872175572044	parsec.freqmine	1800	39	1.100000	0.975000	1.168000	901087065	1919	524206	39922047	77707946	47142265	1007283
1495873872684884471	parsec.freqmine	1800	39	1.100000	0.973000	1.165000	901095150	1924	543209	39929988	77721430	47441666	1009915
1495873873194056772	parsec.freqmine	1800	39	1.100000	0.972000	1.164000	901082426	1920	533378	39922126	77697789	47277115	1006044
1495873873703272366	parsec.freqmine	1800	39	1.100000	0.972000	1.164000	901084184	1931	534035	39922363	77716814	47295492	1009141
1495873874212593001	parsec.freqmine	1800	39	1.100000	0.972000	1.164000	901098040	1924	527629	39914116	77698024	47170383	1006440
1495873874721878011	parsec.freqmine	1800	39	1.100000	0.972000	1.164000	901272201	1934	560235	39950317	77782469	47749176	1011080
1495873875231267312	parsec.freqmine	1800	39	1.100000	0.973000	1.165000	901081579	1921	523626	39906040	77665704	47093606	1005497
1495873875740421447	parsec.freqmine	1800	39	1.100000	0.973000	1.165000	901101055	1922	527157	39921567	77695629	47167541	1009587
1495873876249600624	parsec.freqmine	1800	39	1.100000	0.973000	1.165000	901113400	1923	540017	39937868	77736147	47405519	1006645
1495873876758757718	parsec.freqmine	1800	39	1.100000	0.973000	1.165000	901087415	1928	532435	39945838	77767725	47283137	1002095
1495873877267992186	parsec.freqmine	1800	39	1.100000	0.972000	1.164000	901102923	1929	531077	39944470	77757477	47257760	1001332
1495873877777215738	parsec.freqmine	1800	39	1.100000	0.972000	1.164000	901082187	3671	2513337	45670731	153218470	170891900	5009171
1495873878286366248	parsec.freqmine	1800	40	1.100000	1.047000	1.254000	901086590	3065	3738230	45799972	214463934	270461931	8147889
1495873878795608341	parsec.freqmine	1800	40	1.200000	1.374000	1.648000	901331719	16228	3133339	84308762	173448645	146357767	34195615
1495873879305270517	parsec.freqmine	1800	40	1.100000	1.135000	1.359000	901143102	30937	2464020	94846470	206166078	126444579	27375399
1495873879814449278	parsec.freqmine	1800	40	1.100000	1.129000	1.352000	901083384	286	8433337	142856195	442405774	297746749	6038338
1495873880324035537	parsec.freqmine	1800	40	1.200000	1.351000	1.621000	901083835	242	10316056	153151022	546466713	391021773	1456434
1495873880833117381	parsec.freqmine	1800	41	1.200000	1.387000	1.664000	901223312	224	10134704	154137521	561095960	395852207	1054991
1495873881342245308	parsec.freqmine	1800	41	1.200000	1.405000	1.686000	901083298	236	10745551	150258431	532919482	386374658	1924112
1495873881851392401	parsec.freqmine	1800	41	1.200000	1.393000	1.671000	901083410	234	10490914	152039013	545404525	391540952	1509404
1495873882360762994	parsec.freqmine	1800	41	1.200000	1.390000	1.668000	901127917	224	9964626	154103825	563804307	394607020	1024046
1495873882870064337	parsec.freqmine	1800	41	1.200000	1.406000	1.687000	901181156	226	10097695	153420427	562625676	395030553	1246839
1495873883379113556	parsec.freqmine	1800	41	1.200000	1.409000	1.690000	901097962	228	10046801	152606875	550744513	386933282	1546160
1495873883888148525	parsec.freqmine	1800	41	1.200000	1.407000	1.688000	901077916	224	9759318	154161486	566738863	392473632	985595
1495873884397211827	parsec.freqmine	1800	41	1.200000	1.406000	1.687000	901071246	224	10231010	152964135	560854868	395246123	1047185
1495873884906344379	parsec.freqmine	1800	41	1.200000	1.405000	1.686000	901082065	224	10652469	152704821	554157335	398222578	1195377
1495873885415393889	parsec.freqmine	1800	41	1.200000	1.395000	1.674000	901091816	230	10063705	153984694	553870272	391594205	1554780
1495873885924551566	parsec.freqmine	1800	41	1.200000	1.411000	1.693000	901095020	224	10115791	154217625	558953049	395583240	1549103
1495873886433567743	parsec.freqmine	1800	41	1.200000	1.411000	1.694000	901077748	224	10252478	153698951	558880919	396055606	1318398
1495873886942621670	parsec.freqmine	1800	41	1.200000	1.403000	1.683000	901171540	226	11011093	151670092	549502225	401030277	1166889
1495873887451694055	parsec.freqmine	1800	41	1.200000	1.402000	1.682000	901080947	228	10101485	151597486	556474138	389035123	1587676
1495873887961029190	parsec.freqmine	1800	41	1.200000	1.409000	1.690000	901073893	224	10362172	151534607	560272004	395161429	1425381
1495873888470137700	parsec.freqmine	1800	41	1.200000	1.407000	1.688000	901077159	224	10366309	150847264	552576264	390725630	1487283
1495873888979230002	parsec.freqmine	1800	41	1.200000	1.406000	1.687000	901082973	230	10171853	152194143	560870377	393841782	1300818
1495873889488219137	parsec.freqmine	1800	41	1.200000	1.408000	1.689000	901086766	224	10188433	151411045	564242697	394292094	1188766
1495873889997358314	parsec.freqmine	1800	41	1.200000	1.412000	1.695000	901076776	226	10863462	149458764	543596011	392690621	1641610
1495873890506472366	parsec.freqmine	1800	41	1.200000	1.395000	1.674000	901211420	228	10230651	151287125	556831150	391141392	1469870
1495873891015603251	parsec.freqmine	1800	41	1.200000	1.408000	1.689000	901214421	228	10554348	149920284	553421719	393297548	1441917
1495873891524828720	parsec.freqmine	1800	42	1.200000	1.411000	1.693000	901076824	224	10836654	149161320	546739574	392998865	1561810
1495873892033941355	parsec.freqmine	1800	41	1.200000	1.394000	1.672000	901082965	240	9507592	148727901	516249480	355323763	3194025
1495873892543066948	parsec.freqmine	1800	41	1.200000	1.300000	1.560000	901087265	299	5280086	136205511	327944274	198450986	10122842
1495873893052151000	parsec.freqmine	1800	41	1.100000	1.224000	1.466000	901081785	350	8228933	136889129	407371402	289919603	6401689
1495873893561341302	parsec.freqmine	1800	41	1.200000	1.258000	1.509000	901077140	2237	10489162	118069600	284816464	280483600	10444989
1495873894070454979	parsec.freqmine	1800	41	1.200000	1.296000	1.555000	901064815	1572	11574190	125976775	297809901	314970736	12048581
1495873894579708822	parsec.freqmine	1800	41	1.200000	1.304000	1.564000	901070530	1626	12072864	126529455	298563443	328329569	12607063
1495873895089714498	parsec.streamcluster	1800	40	1.100000	1.116000	1.336000	901152656	84816	5386979	76707641	195607437	233990259	15378068
1495873895599518049	parsec.streamcluster	1800	41	1.100000	1.156000	1.384000	901063715	83172	5343325	81396728	202384743	237772371	15117887
1495873896109550391	parsec.streamcluster	1800	40	1.100000	1.163000	1.393000	901265340	78688	4934071	87096647	223614620	238945764	14330704
1495873896618913443	parsec.streamcluster	1800	40	1.100000	1.154000	1.382000	901097880	2572	1177886	40497541	310841535	199933647	32112691
1495873897128487827	parsec.streamcluster	1800	41	1.200000	1.423000	1.707000	901104316	224	1270974	33881334	298399086	198172371	34601972
1495873897637807795	parsec.streamcluster	1800	41	1.200000	1.409000	1.692000	901095178	226	1269842	33850771	298103275	197961701	34567539
1495873898147149055	parsec.streamcluster	1800	42	1.200000	1.410000	1.692000	901100672	224	1279984	33927756	298709875	198577762	34628718
1495873898656578565	parsec.streamcluster	1800	42	1.200000	1.409000	1.690000	901108799	230	1272330	33875838	298287918	198112886	34594232
1495873899166000283	parsec.streamcluster	1800	42	1.200000	1.409000	1.690000	901117065	224	1274578	33908395	298572398	198370578	34617604
1495873899675438876	parsec.streamcluster	1800	42	1.200000	1.411000	1.693000	901290955	226	1272594	33884397	298295168	198159245	34602533
1495873900184770220	parsec.streamcluster	1800	42	1.200000	1.408000	1.691000	901099496	224	1276614	33917107	298520089	198383448	34618407
1495873900694083605	parsec.streamcluster	1800	42	1.200000	1.410000	1.692000	901087570	226	1269567	33863337	298098927	197970261	34571782
1495873901203399031	parsec.streamcluster	1800	42	1.200000	1.408000	1.689000	901130908	226	1213780	33689071	297916215	196455717	34632588
1495873901712960166	parsec.streamcluster	1800	43	1.200000	1.410000	1.692000	901114690	226	1175573	33614969	297343815	195162143	34607118
1495873902222261176	parsec.streamcluster	1800	42	1.200000	1.409000	1.690000	901097102	224	1139910	33461602	297006185	194152267	34593093
1495873902731558186	parsec.streamcluster	1800	43	1.200000	1.410000	1.693000	901109318	230	1125761	33505090	297421987	194080854	34647752
1495873903240957362	parsec.streamcluster	1800	43	1.200000	1.410000	1.693000	901107855	224	1101473	33478513	297292345	193421542	34672777
1495873903750167164	parsec.streamcluster	1800	43	1.200000	1.410000	1.692000	901094016	226	1085540	33323098	296283296	192451620	34577524
1495873904259524924	parsec.streamcluster	1800	43	1.200000	1.406000	1.687000	901112730	228	1078005	33332131	296329784	192292281	34637086
1495873904768871059	parsec.streamcluster	1800	43	1.200000	1.409000	1.690000	901118155	226	1055108	33229461	296047405	191572613	34635563
1495873905278147527	parsec.streamcluster	1800	43	1.200000	1.408000	1.689000	901094767	224	1057983	33207309	295738375	191471572	34596985
1495873905787574912	parsec.streamcluster	1800	43	1.200000	1.408000	1.689000	901105048	226	1052948	33360916	295875523	191430711	34678486
1495873906296936630	parsec.streamcluster	1800	43	1.200000	1.409000	1.690000	901114276	224	1034709	33070366	294975954	190467348	34673267
1495873906806333765	parsec.streamcluster	1800	43	1.200000	1.406000	1.688000	901134955	230	1028104	33106243	295207460	190449663	34709623
1495873907315644816	parsec.streamcluster	1800	43	1.200000	1.408000	1.689000	901109463	224	1027431	33049227	294630345	190123511	34644257
1495873907825020618	parsec.streamcluster	1800	43	1.200000	1.406000	1.687000	901098952	226	1029945	33055979	295392838	190595548	34727929
1495873908334326211	parsec.streamcluster	1800	43	1.200000	1.406000	1.687000	901102878	224	1031058	33119946	295413400	190635351	34727249
1495873908843543096	parsec.streamcluster	1800	43	1.200000	1.407000	1.688000	901096081	226	1030582	33309522	295078067	190431995	34726960
1495873909352852773	parsec.streamcluster	1800	43	1.200000	1.406000	1.687000	901261579	224	1017658	32984817	294317085	189672390	34740985
1495873909862198033	parsec.streamcluster	1800	43	1.200000	1.405000	1.686000	901105052	226	1017738	33021731	294638338	189852861	34770486
1495873910371505418	parsec.streamcluster	1800	43	1.200000	1.406000	1.687000	901107364	224	1017826	32935742	294363469	189692243	34744903
1495873910880931219	parsec.streamcluster	1800	43	1.200000	1.405000	1.686000	901147465	226	1016454	32962325	293947253	189421159	34688712
1495873911390197187	parsec.streamcluster	1800	43	1.200000	1.406000	1.687000	901101415	226	1016611	32941894	294483823	189741444	34756432
1495873912409926581	splash2x.barnes	1800	42	1.100000	0.955000	1.144000	901134416	84327	5360248	76888762	196095462	234242248	15295458
1495873912919714007	splash2x.barnes	1800	42	1.100000	1.161000	1.390000	901252180	83040	5331712	81146908	202111388	237668978	15083978
1495873913429527891	splash2x.barnes	1800	42	1.100000	1.165000	1.395000	901255023	77487	5002857	82250981	204842936	235918750	14560435
1495873913939054151	splash2x.barnes	1800	42	1.200000	1.186000	1.423000	901113666	18297	2928202	66064400	170189404	169649944	15256826
1495873914448134119	splash2x.barnes	1800	42	1.100000	1.177000	1.410000	901094830	1358	2235945	47811086	240471160	179440499	14985047
1495873914957355754	splash2x.barnes	1800	42	1.200000	1.385000	1.662000	901297800	228	1932966	52916806	309125154	216197778	15137936
1495873915466733473	splash2x.barnes	1800	42	1.200000	1.392000	1.670000	901089820	226	1878207	53008779	309743863	215890099	15267892
1495873915975965233	splash2x.barnes	1800	42	1.200000	1.393000	1.671000	901081495	224	1897755	52926326	309285703	215844336	15085736
1495873916485159409	splash2x.barnes	1800	42	1.200000	1.395000	1.674000	901092121	226	1868762	53024437	309794220	215872217	15344119
