#Timestamp	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL	INST_RETIRED	EXCEPTION_TAKEN
1496374372683749588	706470582	1112371	749186	281135196	1105681	722903251	10289
1496374373184458151	707761113	1471780	879651	155141850	1526534	389833608	14603
1496374373685171131	704413036	672858	316013	121444729	1170315	362764512	4243
1496374374185880195	702500051	91224	60106	161486686	758515	442443724	279
1496374374686586633	703395981	565043	213900	124978880	988389	395041401	2083
1496374375187387613	704196919	486121	255493	124037236	1379370	316227234	2798
1496374375688169301	704622574	757997	463312	156611995	1379899	366751131	6415
1496374376189077781	704505915	594378	368275	136194329	1125494	328548437	5216
1496374376689859511	704428433	569420	347795	135989463	1109374	329268668	5015
1496374377190637574	704115261	506434	307665	133378622	1086045	321767677	4300
1496374377691412429	704059971	466268	274045	149193234	848328	473511644	4318
1496374378192194201	702887008	103801	42061	430825106	578979	819794746	324
1496374378692969098	702723835	121276	57514	906011796	1222805	1182478130	611
1496374379193940536	702876167	156684	76455	171269385	384759	624036060	725
1496374379694649224	945526554	4786784	1505291	374961715	5624284	663163817	25762
1496374380195356162	1401982373	7681476	50374	706890283	11239193	1356488504	223
1496374380696080184	1186952609	6008755	78617	598005261	8734796	1163487374	737
1496374381196785623	1377598349	11560868	54241	625297844	9999588	1260273240	278
1496374381697489478	1401976228	12203048	49225	645297615	10437750	1297470150	225
1496374382198285874	1311198053	6633679	82581	514577531	8177203	1095033490	802
1496374382698989104	1371335423	263504	101509	355536260	408242	730086302	747
1496374383199749876	1359671320	249583	97468	350311290	399967	720294469	713
1496374383700504731	1366800922	260790	99604	356510287	409603	733516271	738
1496374384201212128	1374682634	246754	95457	352131322	400440	724225474	697
1496374384701912191	1365549734	262444	102337	351859673	403453	723547887	730
1496374385202636129	1376826469	254324	99125	358124159	409351	736506515	722
1496374385703475234	1370209626	262510	101674	353255596	405235	725547291	727
1496374386204184048	1384840079	243610	95581	360906860	407241	742837930	677
1496374386704894778	1364797522	262260	102540	354159872	405839	728420066	738
1496374387205604716	1386879674	266209	103835	357315365	410841	733735150	760
1496374387706317238	1374641376	942181	101569	370193183	1012971	755752876	726
1496374388207022760	1401980708	11786665	49157	633701142	10580399	1291490013	231
1496374388707796740	1402163624	12063473	49502	646138448	10557698	1310150391	229
1496374389208504386	1189858812	5255815	74143	487508671	7910908	1058949593	326
1496374389709228658	707649525	2444120	944336	290814019	1223510	630226772	1856
1496374390210004846	498032033	942804	285900	93235782	1106747	236788718	3885
1496374390710816951	775012804	8619651	2529423	167405571	2865543	322237762	41147
1496374391211551306	772886736	8476670	2504237	171546263	2848072	336544272	40648
1496374391712370161	771707517	8335487	2494148	175355457	2834383	351604293	40206
1496374392213145850	767786893	4725098	1424101	128656514	1671200	269628655	22560
1496374392713918205	703107554	194613	101092	68414805	177005	164546454	1108
1496374393214624143	702539567	197266	102048	68487964	181698	164573617	1154
1496374393715324665	702661299	192286	100244	68355594	175532	164529290	1101
1496374394216023270	702796551	192803	98386	68318431	173525	164389798	1096
1496374394716745042	702425130	188715	97603	68300604	173980	164374729	1097
1496374395217455438	702801422	186802	96382	68324839	176629	164469648	1102
1496374395718164127	703018366	192214	98970	68343277	177806	164506677	1101
1496374396218987773	702735020	187041	96786	68353694	175983	164482622	1103
1496374396719695128	702774806	189133	97041	68349924	174804	164457055	1105
1496374397220404983	703084116	191038	98238	68409638	176442	164538293	1109
1496374397721111630	702800592	189969	97986	68309603	176963	164459149	1103
1496374398221887527	702849964	186860	96306	68355455	177310	164534297	1107
1496374398722580049	702998985	192289	97662	68339901	175525	164484462	1103
1496374399223344070	702816916	188495	97123	68357717	175076	164542079	1107
1496374399724046467	702857828	190966	99087	68330925	176333	164498651	1108
1496374400224748572	703093169	189113	97239	68355040	175405	164507705	1108
1496374400725427927	892135557	368161	206317	146418734	495840	671432689	2298
1496374401226111032	1363376261	803236	480892	324736221	2707106	1794748833	5072
1496374401726818554	1375816407	2442680	1550392	279790242	12837841	637335630	20521
1496374402227501617	1401915224	219028	57245	731008621	1367114	1475333773	278
1496374402728178806	1401898470	215391	51489	831679616	1270975	1568726995	236
1496374403228913286	1402056566	212875	50579	845720697	1278484	1582116630	233
1496374403729593433	1401910536	212029	49974	861787528	1156043	1614022887	230
1496374404230270329	1401902292	203581	47008	872132531	1128103	1621993319	226
1496374404730947435	1401895704	206698	49075	868521148	1211301	1613292847	227
1496374405231631456	1401913945	210275	49860	857542092	1221776	1599757969	230
1496374405732297978	1401872365	209798	49406	863203424	1209984	1608241721	227
1496374406232977625	1401901218	207047	48495	857946061	1283271	1600072392	229
1496374406733737730	1402133590	209858	49466	869746914	1273632	1611518615	228
1496374407234417168	1401898912	209157	48243	849485677	1397499	1577769253	223
1496374407735173315	1402117892	208864	48982	853251549	1366472	1588847597	227
1496374408235853712	1401903806	208048	48447	850287990	1337541	1588028207	230
1496374408736528317	1401903062	207983	48587	867775057	1393675	1602227516	226
1496374409237212547	1401914018	205064	47285	850747663	1490534	1579692810	226
1496374409737883610	1401880064	188075	49900	823658807	1523314	1554894693	231
1496374410238795632	1399538935	191950	56996	583669221	1818884	1352887803	281
1496374410739549320	1385391049	287622	105700	561926217	2154573	1228080476	1092
1496374411240301592	1402101712	281001	123032	458868155	4201255	1122995351	1319
1496374411741133238	1122740424	614161	226795	358074920	3777327	831193481	2624
1496374412241959385	652292297	7060534	2074444	147348495	2369855	291579855	33492
1496374412742778032	773199136	8524618	2512285	170575060	2840964	333811187	40747
1496374413243780220	772284992	8392350	2492234	174273302	2817184	347178770	40185
1496374413744646324	829645525	6827126	2099127	239883276	2547388	495121006	33523
1496374414245424846	1395905322	159809	67016	455599976	1751230	1048516863	831
1496374414746213951	1402205989	136944	58391	461644393	1752211	1058569906	886
1496374415247013056	1402244823	132337	57327	461845854	1751968	1058807376	877
1496374415747795203	1402192114	133750	58933	461530147	1752834	1058512733	852
1496374416248692307	1402511654	132860	57516	461815916	1753122	1058928582	832
1496374416749467662	1402172260	133568	58551	461696538	1753087	1058891510	870
1496374417250248726	1402191445	132831	56922	459178224	1755175	1056925487	824
1496374417751038039	1402211631	132801	58863	458398623	1758047	1056657848	858
1496374418251741977	1401972101	129105	57277	458275768	1757132	1057400859	827
1496374418752469416	1402008657	133499	59393	458034379	1760800	1057776591	852
1496374419253289354	1402154568	130893	57716	457615367	1790360	1057843448	822
1496374419754006876	1402180582	135247	59184	457372902	1794255	1057414110	865
1496374420254806647	1402244060	130757	58181	456978308	1957608	1057431793	828
1496374420755601044	1402218549	132663	57897	456882476	1967435	1057382408	843
1496374421256381524	1402192840	129955	58337	456829561	1966673	1057407375	823
1496374421757157754	1402182871	132336	58616	456875489	1961003	1057491993	860
1496374422257932192	1402162864	131121	59135	455762452	1988767	1055198217	862
1496374422758836339	1402537296	133919	59590	455809554	2004733	1055359924	847
1496374423259623277	1402201678	128544	57631	455815948	1996171	1055401609	836
1496374423760461757	1103928914	523466	177985	355496785	1663558	818713779	2335
1496374424261299570	667446671	7199356	2112360	151128197	2429908	298656086	34210
1496374424762221758	773396378	8507000	2507151	170564551	2853661	333333942	40759
1496374425263145571	772592202	8364367	2481410	174738829	2822314	347952480	40171
1496374425764035801	789762790	6948755	2097228	182528531	2603868	401269382	33562
1496374426264810031	1113947661	1310708	674521	195168926	3209311	465703876	9293
1496374426765576428	1402148792	105791	51312	490581858	7221182	1024342875	231
1496374427266381741	1402258268	100730	61271	491902562	6329108	1026729131	228
1496374427767064638	1401917560	102470	62088	492214914	6070227	1026185406	229
1496374428267747618	1401912090	100222	56151	492407162	6033279	1027344212	225
1496374428768441348	1401936550	101797	55807	492025787	6196330	1027386202	228
1496374429269132161	1401941448	101292	54489	491396276	6421798	1026539721	227
1496374429769836142	1401952784	102778	58500	491314245	6534398	1028837132	229
1496374430270641705	1402274132	102516	69934	490013136	7421541	1023815920	227
1496374430771399226	1402122992	105601	70364	490125310	7518701	1023277714	232
1496374431272170581	1232173027	165992	83162	393146941	6031876	832046653	771
1496374431772933103	1378535627	272504	116897	407442606	4148841	890549811	1162
1496374432273767625	1402338632	100863	50867	491535368	4757128	1024870234	230
1496374432774525355	1402127264	101265	49729	490870249	5053073	1022828660	227
1496374433275288085	1402130208	97215	45628	491177185	5082541	1023510924	225
1496374433776045065	1402129804	101681	50705	490919917	4956352	1023850769	228
1496374434276802211	1402119464	99620	54257	491185954	5004154	1024903551	227
1496374434777557191	1402120630	104443	53790	490899974	4887850	1026156026	231
1496374435278360755	1402101276	101144	62711	490902362	4536005	1025285937	230
1496374435779135401	1402315576	103494	59589	491259048	4654003	1024614971	229
1496374436279915090	1394657640	100137	54352	476331412	4742416	993797862	227
1496374436780726986	1099971704	302052	132746	285736561	3065981	648947327	1420
1496374437281433133	1401981704	102070	48279	492676300	4770656	1027823722	227
1496374437782138196	1401974066	103568	44948	491867391	5034966	1026465238	229
1496374438282842135	1401967418	98948	42878	491881225	5279023	1024949321	226
1496374438783626448	1402192319	103820	50154	492106195	5189005	1026800542	231
1496374439284337511	1401999817	100038	47550	491938032	5119060	1026548158	224
1496374439785035742	1401956480	101952	47916	492085650	4927201	1028372970	225
1496374440285738722	1401969012	100740	52368	491747237	4832949	1028792547	223
1496374440786522868	1402198524	104289	52952	492450491	4633811	1028835750	226
1496374441287299348	1402177472	99263	52376	492500852	4920193	1026692516	222
1496374441788095703	1143888334	258478	104312	335734688	3361052	735328733	1039
1496374442289068183	1376059518	178680	79853	434891016	4591939	925332771	679
1496374442789922204	1402469960	101297	50458	492601919	4857898	1028093128	232
1496374443290692434	1402136912	99950	48829	492245856	5208575	1025566034	227
1496374443791489956	1402232072	103348	51315	492320627	5242175	1026611014	227
1496374444292267186	1402173172	99122	50809	492529128	5090718	1027473547	226
1496374444793058083	1402219536	103531	48444	492349671	5056258	1028158773	229
1496374445293994521	1402625552	101141	53926	492315067	4922934	1029987997	229
1496374445794785667	1402215236	101764	61300	492516248	4610949	1028903643	229
1496374446295631772	1402372792	100179	58280	492732220	4782972	1028795569	227
1496374446796341294	1300608514	99670	54426	443293859	4443197	925570374	218
1496374447297077482	516797489	3392435	1009557	124069391	1754894	256657519	15953
1496374447797905629	773325265	8555105	2532858	169014358	2884945	328425054	41153
1496374448298732900	772536989	8423419	2503240	172512150	2858909	340926515	40594
1496374448799544214	771953102	8260185	2465004	176330301	2829910	356168175	39707
1496374449300303777	753004162	2853064	890211	121635339	1343245	294596475	13856
1496374449801009799	1037742484	3749780	3181404	195034206	3974093	356231081	40411
1496374450301761445	797336693	2915825	2093782	156195339	4637884	275335260	31428
1496374450802544050	1115875751	103537	46290	196928759	6126864	739741057	229
1496374451303353989	1402133748	125609	44047	259484590	8422858	1143408765	230
1496374451804118969	1402284024	127900	45647	271979723	7331666	1201254764	228
1496374452304870449	1402105952	125033	44344	265984757	8021064	1174452414	227
1496374452805634345	1402133580	118692	42870	342330922	3233267	1531033432	224
1496374453306395409	1389329786	134292	60077	235150880	4776677	858523669	445
1496374453807160555	1402149558	128612	45482	255307361	9042383	1125664703	225
1496374454307911619	1402105626	124971	43658	268904835	7610450	1187863670	223
1496374454808742057	1402324148	130880	46218	273201315	7167699	1206499605	230
1496374455309495704	1402109928	121528	43455	302734495	5700225	1345858542	223
1496374455810343058	1374488877	131039	51186	270572358	3470878	1116020659	258
1496374456311037539	1401928869	132329	48362	260412617	7383986	1061104115	311
1496374456811729102	1401938380	128357	46567	264691558	8126440	1168843751	228
1496374457312416124	1401933048	126629	45694	267892543	7666085	1181179811	226
1496374457813098395	1401903544	124486	45189	263261211	8243728	1162280033	228
1496374458313928500	1379341031	119039	43076	335747242	819237	1494339205	237
1496374458814624064	1399891676	142953	54825	234191671	7812349	864394673	315
1496374459315310711	1401936694	126156	45953	261109934	8270754	1150877642	227
1496374459816004524	1401936908	125879	44565	270102331	7416214	1191815400	228
1496374460316685296	1401909380	124535	44745	266785438	7884596	1178014461	227
1496374460817367859	1401915388	122916	43887	349755736	2891345	1565754482	229
1496374461318051048	1369309823	138183	51423	222963013	5267265	805842567	316
1496374461818879319	1402318176	129871	46159	257066933	8787875	1133181274	231
1496374462319563258	1401912284	122719	44584	267107266	7901869	1179420691	227
1496374462820249446	1401921872	130558	45634	268294668	7701687	1183576512	231
1496374463320931218	1401921408	123451	44426	308982243	5439309	1375254686	226
1496374463821666323	1183330162	327253	104966	242789648	1550267	969235055	834
1496374464322402970	532215908	5658130	1675183	120278009	1926140	238755102	26746
1496374464823206074	773272284	8521451	2514625	169997922	2853917	331461686	40761
1496374465323972929	772552812	8382121	2472620	173689517	2826678	344746046	40210
1496374465824763743	797452516	8393898	2509827	179627715	2917633	356111351	40841
1496374466325507181	715833128	3346771	2080754	171592416	2952752	327504619	36858
1496374466826251619	716098057	3752451	2222922	180749093	3269539	306904862	41297
1496374467326988850	710060871	3675078	1630327	196676681	2346675	334586596	50990
1496374467827708746	704996275	1354111	554277	90946490	820043	164981652	18722
1496374468328464768	1231405667	1044664	408505	415120285	1348298	1189457090	13852
1496374468829133956	1401872783	201615	117308	508309452	1550422	1583789250	310
1496374469329816561	1401912963	198056	115899	508963410	1533132	1583495067	297
1496374469830492792	1401902740	214298	87209	531926800	1401358	1597214757	436
1496374470331165188	1401877420	219572	95088	530443839	1275352	1559180789	430
1496374470831848293	1401917283	231209	130200	521139489	1228712	1537857234	493
1496374471332529857	1401912481	228877	97859	532955359	1395524	1551367139	572
1496374471833291462	1401960528	201962	82842	538080370	1284682	1577384837	507
1496374472334023650	1402229817	214673	76825	526970340	1413522	1603790317	426
1496374472834696172	1401880060	221014	76670	535039022	1316938	1589131379	474
1496374473335382735	1401922523	231542	88786	528108016	1160313	1549094904	652
1496374473836058632	1401890735	243961	84063	531771441	1213919	1512658818	764
1496374474336746654	1401933092	231482	81551	526577846	1339951	1532371524	588
1496374474837438884	1401938267	251035	91760	528877935	1196220	1501250278	855
1496374475338156531	1402014586	239405	85895	534764616	1230903	1516627450	717
1496374475838860261	1401966910	238884	90096	537507593	1233162	1537048795	646
1496374476339501241	1401796117	223340	87312	537684803	1219206	1595660661	544
1496374476840143596	1401780268	236088	86622	531300746	1068178	1545709519	620
1496374477340789743	1401808980	222182	70889	527641429	951926	1552355276	736
1496374477841425807	1401789669	237187	76746	529829979	896132	1544293838	894
1496374478342068495	1401644350	235440	78614	551291350	1228317	1513022566	670
1496374478842705517	1401785731	233329	81358	553839025	1357298	1428810900	687
1496374479343401122	1401795216	223646	84677	550385872	1307318	1502189206	696
1496374479844044477	1401950596	227603	85424	554836982	1302596	1515425005	772
1496374480344688999	1401803261	230421	89678	544956368	1414029	1514815324	791
1496374480845309937	1401747252	254896	93904	542549644	1394709	1512255517	964
1496374481345964043	1401826489	248447	98269	539368826	1368171	1513458304	869
1496374481846615356	1401832478	243647	93604	537914440	1506916	1518268437	708
1496374482347259003	1401800560	247758	94159	533754425	1370083	1548195177	837
1496374482847917983	1401786012	254019	92357	518598180	1204349	1555332541	860
1496374483348628046	1402050372	275685	89546	535448197	846288	1540323977	1308
1496374483849267110	1401632460	272526	95241	529261394	1328410	1457276072	1218
1496374484349909423	1401802388	281561	103433	523198410	1634462	1430641501	1084
1496374484850647403	1402016364	330999	110535	520358386	1493508	1448010103	1693
1496374485351300842	1401680158	311571	108343	510725326	1821767	1396901838	1261
1496374485852030947	1401855029	339347	111279	468534486	2235243	1281080144	1256
1496374486352762344	1401230275	307415	98935	322660417	4044507	822842130	927
1496374486853495157	909831991	140171	58304	198979485	1997481	557860549	835
1496374487354226595	702453049	61636	27118	180721197	1290681	546380109	129
1496374487854991159	703654618	126440	41588	176655941	1143918	506514226	150
1496374488355756180	512519146	2960116	872647	125415308	1343358	267623699	13535
1496374488856614619	773804372	8551451	2490512	168928769	2836350	326739882	40893
1496374489357458182	773646512	8411324	2454043	172804593	2813487	340346143	40308
1496374489858313912	771370078	8277546	2427363	176504543	2793306	354441519	39776
1496374490359031808	996563970	4485979	980450	274625518	2046826	722468265	15095
1496374490859743330	1401999284	194339	59386	396385453	2369955	958169439	452
1496374491360454394	1401998623	170158	54344	398010083	2373208	959297622	363
1496374491861164290	1401989588	171521	55023	401079600	2401690	967519987	411
1496374492361872270	1401977515	177339	58498	398917183	2314306	949083433	431
1496374492862583709	1401998931	185820	61542	399677329	2318804	941450528	439
1496374493363347939	1401990096	176619	59060	398365379	2298022	955697896	419
1496374493864085544	1402217035	188975	62903	402200277	2323994	962967319	488
1496374494364860232	1402172421	174981	58215	401410015	2317944	964332515	409
1496374494865540504	1401898735	180316	60938	399067873	2284630	949646342	399
1496374495366229234	1401940236	171455	56251	399394131	2254401	949411515	346
1496374495866922797	1401935032	172031	58288	397828193	2263923	953411350	404
1496374496367611027	1401931812	177391	58842	401675182	2276004	956994100	393
1496374496868356049	1401915777	178069	60144	399487213	2273852	951567422	393
1496374497369055571	1402133364	179985	62797	401916586	2277609	951420466	467
1496374497869725926	1401880655	175457	60645	402055500	2273239	959004549	420
1496374498370411114	1401922720	161969	55348	398282542	2230408	944930888	311
1496374498871100220	1401931007	162338	55201	398972990	2216689	940848063	294
1496374499371790658	1401933162	164256	54056	402133666	2242460	946865313	314
1496374499872471638	1401908349	176307	60255	403561876	2240051	948153862	368
1496374500373151368	1401901802	176472	58115	403565249	2230618	943946290	355
1496374500873900307	1402103632	179457	61639	402957184	2255532	945537366	447
1496374501374582162	1401907532	170620	57583	400178540	2217863	944956712	365
1496374501875265308	1401908949	152731	57251	396830440	2181668	948712141	420
1496374502375999413	1402082355	161877	55002	399142469	2214345	944828477	317
1496374502876675894	1401874553	173022	57621	400588037	2223179	945248744	318
1496374503377364540	1401928688	173544	58506	402310905	2236386	943031544	373
1496374503878123104	1402128528	175893	58865	406243189	2246219	943116570	347
1496374504378866750	1402085343	176956	59226	402881173	2232810	939132690	382
1496374504879556980	1401926064	181441	63006	403512604	2238218	940107136	417
1496374505380243877	1401933232	172985	59231	398319801	2210544	946202283	424
1496374505880932691	1401932192	166884	55198	393977147	2193997	942117951	319
1496374506381619462	1401925761	170215	57778	401802807	2266801	948478853	362
1496374506882307984	1401926799	173994	57803	403805055	2271224	950415052	322
1496374507382996173	1401927116	169395	55817	405048263	2264577	944673203	315
1496374507883753611	1402118804	173827	57547	404406969	2270224	944197439	318
1496374508384439633	1401931688	173906	57005	403884880	2257290	942458105	344
1496374508885133613	1401943692	180337	62067	400468822	2221189	945587824	544
1496374509385817260	1401916065	176311	58828	402613224	2292084	955193560	401
1496374509886499115	1401917524	175153	57219	403502913	2272665	950912934	342
1496374510387182470	1401905963	172158	56296	403471285	2262774	950668089	333
1496374510887876575	1401941261	178530	60437	403785577	2263587	943838215	364
1496374511388613055	1402074139	168146	56015	406929324	2258159	952800276	280
1496374511889299160	1401916176	170843	57444	405211175	2206274	965299041	440
1496374512389994890	1401949971	171262	56210	405631474	2288526	962267031	355
1496374512890679453	1401924397	186697	63392	406601472	2346804	955224290	489
1496374513391403725	793353578	1999349	592438	222752991	1580455	516342782	9026
1496374513892271247	773238464	8604449	2537526	167557255	2861083	324245018	41156
1496374514393052477	772631630	8470620	2509021	171376541	2824493	337610356	40638
1496374514893890707	771916393	8338233	2484080	175749230	2792890	353331359	39958
1496374515394577270	889248551	5491739	1282614	314714355	1641801	895330932	20342
1496374515895265708	1401934814	143797	40518	939030447	776408	2516452765	230
1496374516395949355	1401917730	138776	40124	932984625	764346	2525767882	225
1496374516896631169	1401914357	140735	40666	922239203	751898	2525565579	226
1496374517397318899	1401925118	141175	40512	921425475	750507	2530769798	227
1496374517898007420	1401924378	141123	40448	916657202	743059	2537827801	229
1496374518398748900	1402080878	140480	39641	911773832	735289	2540754551	229
1496374518899441922	1401943264	144676	42195	908475822	732020	2541753374	233
1496374519400126819	852408022	115825	30810	506007650	410706	1480499155	173
1496374519900811299	1401913227	154390	43430	915808090	754639	2443211812	229
1496374520401502321	1401933739	153264	43335	913040362	750672	2440356512	229
1496374520902264426	1402144105	156198	45146	904289538	739729	2443990555	230
1496374521403021031	1402122799	154482	44363	898324182	729727	2452600903	226
1496374521903839927	1402287804	157862	44532	895835264	726876	2454311626	230
1496374522404598616	1402129188	156995	45105	893208347	720749	2463791507	229
1496374522905352304	1402115007	158145	45198	887554109	714665	2466541200	230
1496374523406167117	1094328550	128444	35796	683064172	546229	1930082072	181
1496374523906853722	1203486012	149967	41745	746142344	627689	2016431399	225
1496374524407536078	1401917769	154451	42014	911797247	747446	2448492311	223
1496374524908252349	1401904874	158350	43590	906488208	742768	2440819107	225
1496374525408937454	1402021605	154582	43990	902592621	736613	2446498469	225
1496374525909621101	1401915662	156540	43574	895069044	725762	2452628483	225
1496374526410294498	1401888107	156154	43893	892636412	721198	2457025071	224
1496374526910972561	1401901477	157661	45508	888980944	715439	2462769942	225
1496374527411667250	1327898010	152337	42515	834711790	670293	2335161217	214
1496374527912339647	971951844	133801	36060	584079902	487187	1630165869	195
1496374528413008293	1401871293	152551	41594	917720901	757025	2441059394	223
1496374528913730273	1402030567	158722	43934	907334882	742031	2445342912	227
1496374529414389920	1401848162	155363	42831	901340074	734470	2446896710	223
1496374529915057692	1401868803	155711	44255	899823729	732063	2450276793	225
1496374530415720922	1401860984	154919	44285	895150476	723684	2460291953	225
1496374530916401402	1401904365	160172	46624	888494641	716550	2457325057	231
1496374531417074924	1401894208	147146	43739	887118217	712353	2462096412	226
1496374531917819737	897657077	123189	33221	538220804	437346	1553788439	175
1496374532418488676	1401858136	173907	44609	860148414	738085	2372912552	228
1496374532919254364	1402144482	174486	43353	863335414	740208	2390730372	228
1496374533419945844	1401942841	173819	44244	856294243	726954	2399996997	227
1496374533920629574	1401913284	175765	46186	848057661	716606	2396258723	228
1496374534421319888	1401934960	174356	45422	849980389	717109	2410970524	228
1496374534922002368	1401912962	176334	45374	848118366	710980	2425640620	230
1496374535422683848	1401909754	173745	44032	842609707	702973	2423365077	227
1496374535923467370	1041627396	141261	35880	623512085	515263	1833731860	180
1496374536030976222	150716903	404326	126804	69056621	198958	201805285	1711
