#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU_CYCLES	INST_RETIRED	EXCEPTION_TAKEN	EXCEPTION_RETURN	CID_WRITE_RETIRED	BRANCH_MISPRED	BRANCH_PRED
1481370552387738434	automotive_susan_c	2000	54	1.300000	1.786000	2.371000	1001167239	1188372589	13713	26958	0	2954478	70267388
1481370552897207714	automotive_susan_c	2000	54	1.300000	1.780000	2.363000	1001190030	1188585012	13678	26888	0	2948629	70427685
1481370553406452869	automotive_susan_c	2000	54	1.300000	1.800000	2.390000	1001277966	1187122663	13750	27028	0	2957413	70095565
1481370553916302483	automotive_susan_c	2000	54	1.300000	1.771000	2.351000	1001421385	1188136890	13735	27002	0	2999604	70346147
1481370554425628429	automotive_susan_c	2000	54	1.300000	1.811000	2.405000	1001197823	1185061915	13633	26794	0	2960187	70509298
1481370554934970042	automotive_susan_c	2000	54	1.300000	1.767000	2.346000	1001232710	1176219271	13761	27042	0	2973936	70184015
1481370555444396738	automotive_susan_c	2000	54	1.300000	1.776000	2.358000	1001247620	1188776092	13725	26982	0	2947699	70147334
1481370555953895435	automotive_susan_c	2000	54	1.300000	1.803000	2.394000	1001228922	1186127224	13716	26963	0	2989830	70208020
1481370556463302589	automotive_susan_c	2000	54	1.300000	1.767000	2.346000	1001227219	1185431164	13634	26795	0	2952362	70559488
1481370556972599161	automotive_susan_c	2000	54	1.300000	1.808000	2.401000	1001259140	1176477029	13828	27178	0	2955810	70222583
1481370557482486233	automotive_susan_c	2000	54	1.300000	1.772000	2.353000	1001228255	1189290943	13667	26863	0	2958564	70133548
1481370557991737679	automotive_susan_c	2000	54	1.300000	1.795000	2.383000	1001345846	1184894835	13698	26929	0	2992233	70198267
1481370558501272084	automotive_susan_c	2000	54	1.300000	1.782000	2.366000	1001215818	1185477891	13639	26805	0	2952879	70503264
1481370559010648155	automotive_susan_c	2000	54	1.300000	1.779000	2.362000	1001227391	1176769240	13756	27033	0	2955466	70261554
1481370559520130018	automotive_susan_c	2000	54	1.300000	1.801000	2.389000	1001251355	1189319883	13730	26990	0	2930230	70159727
1481370560029541465	automotive_susan_c	2000	54	1.300000	1.775000	2.357000	1001361951	1186314897	13716	26964	0	2984794	70236178
1481370560538884953	automotive_susan_c	2000	54	1.300000	1.794000	2.382000	1001215724	1185073423	13627	26780	0	2932766	70554147
1481370561048618525	automotive_susan_c	2000	54	1.300000	1.781000	2.365000	1001246200	1176267879	13753	27028	0	2980110	70200243
1481370561557987721	automotive_susan_c	2000	54	1.300000	1.777000	2.359000	1001250331	1186112328	13702	26933	0	2959333	70065890
1481370562067538459	automotive_susan_c	2000	54	1.300000	1.802000	2.393000	1001339944	1184926600	13695	26922	0	2997934	70297906
1481370562577318323	automotive_susan_c	2000	54	1.300000	1.770000	2.350000	1001235840	1188451845	13675	26882	0	2944632	70402960
1481370563086827311	automotive_susan_c	2000	54	1.300000	1.801000	2.391000	1001238006	1177181973	13662	26841	0	2944423	70404111
1481370563596274841	automotive_susan_c	2000	54	1.300000	1.776000	2.358000	1001264470	1188207905	13809	27147	0	2931603	70237825
1481370564105581037	automotive_susan_c	2000	54	1.300000	1.792000	2.379000	1001221560	1187404820	13722	26977	0	3000878	70330450
1481370564615313276	automotive_susan_c	2000	54	1.300000	1.787000	2.373000	1001222999	1186229758	13639	26804	0	2944244	70618534
1481370565124616889	automotive_susan_c	2000	54	1.300000	1.767000	2.346000	1001260231	1176296778	13761	27044	0	2982572	70206894
1481370565634088377	automotive_susan_c	2000	54	1.300000	1.799000	2.389000	1001253595	1187716049	13708	26945	0	2952232	70136456
1481370566143881824	automotive_susan_e	2000	53	1.300000	1.778000	2.361000	673435833	918642612	5233	9934	5	1853552	48372060
1481370566653174104	automotive_susan_e	2000	54	1.300000	1.850000	2.456000	1001216599	1424221780	5877	11483	0	2661902	75276514
1481370567162802092	automotive_susan_e	2000	54	1.300000	1.770000	2.350000	1001243461	1427703398	6153	12050	0	2627105	73625035
1481370567671945913	automotive_susan_e	2000	54	1.300000	1.785000	2.370000	1001195520	1435120620	5824	11393	0	2610506	73281431
1481370568181142609	automotive_susan_e	2000	54	1.300000	1.792000	2.379000	1001367975	1434454476	5825	11395	0	2646804	73626978
1481370568690353138	automotive_susan_e	2000	54	1.300000	1.824000	2.422000	1001336385	1437312535	5827	11399	0	2712076	75545260
1481370569199417751	automotive_susan_e	2000	54	1.300000	1.831000	2.431000	1001349300	1419736920	6047	11823	0	2654779	74694673
1481370569708518863	automotive_susan_e	2000	54	1.300000	1.855000	2.463000	1001821215	1432111022	5984	11712	0	2624137	73448746
1481370570217578767	automotive_susan_e	2000	54	1.300000	1.852000	2.459000	1001193505	1435101980	5825	11395	0	2612618	73301142
1481370570726858755	automotive_susan_e	2000	54	1.300000	1.869000	2.480000	1001190205	1432431479	5825	11395	0	2653155	73689679
1481370571236008284	automotive_susan_e	2000	54	1.300000	1.855000	2.463000	1001186524	1436414507	5824	11393	0	2710857	76133680
1481370571745871440	automotive_susan_e	2000	54	1.300000	1.860000	2.468000	1001220261	1417309400	6069	11865	0	2645640	74059078
1481370572254884135	automotive_susan_e	2000	54	1.300000	1.822000	2.419000	1001237350	1430712179	5961	11668	0	2622240	73470166
1481370572764324457	automotive_susan_e	2000	54	1.300000	1.803000	2.394000	1001184515	1431636125	5824	11393	0	2613744	73266957
1481370573273557611	automotive_susan_e	2000	54	1.300000	1.773000	2.354000	1001204320	1433787714	5824	11393	0	2645181	73662721
1481370573782738265	automotive_susan_e	2000	54	1.300000	1.769000	2.349000	1001336830	1434553942	5826	11397	0	2702952	75124686
1481370574291924795	automotive_susan_e	2000	54	1.300000	1.776000	2.358000	1001216670	1421997819	5913	11553	0	2661774	75007659
1481370574800983032	automotive_susan_e	2000	54	1.300000	1.847000	2.452000	1001265375	1427230523	6117	11980	0	2630556	73641306
1481370575310239186	automotive_susan_e	2000	54	1.300000	1.782000	2.366000	1001186439	1435095798	5824	11393	0	2612659	73320786
1481370575819401257	automotive_susan_e	2000	54	1.300000	1.815000	2.410000	1001221731	1432621247	5825	11395	0	2649707	73612008
1481370576328631537	automotive_susan_e	2000	54	1.300000	1.829000	2.428000	1001198175	1434854942	5824	11393	0	2694210	74950702
1481370576837716607	automotive_susan_e	2000	54	1.300000	1.858000	2.467000	1001205455	1423610759	5868	11468	0	2658417	75184707
1481370577347263179	automotive_susan_e	2000	54	1.300000	1.855000	2.463000	1001233044	1425170342	6162	12065	0	2640150	73680456
1481370577856325583	automotive_susan_e	2000	54	1.300000	1.869000	2.482000	1001211291	1434971487	5825	11395	0	2615075	73310977
1481370578366259281	automotive_susan_e	2000	54	1.300000	1.845000	2.450000	1001199255	1432719715	5825	11395	0	2632966	73533679
1481370578875391643	automotive_susan_s	2000	54	1.300000	1.161000	1.538000	673889375	1044386076	1319	2248	5	7255377	114784594
1481370579384352339	automotive_susan_s	2000	54	1.300000	1.911000	2.537000	1001178240	1606481625	358	677	0	11224081	175717985
1481370579893420326	automotive_susan_s	2000	54	1.300000	1.921000	2.551000	1001309444	1616894605	276	526	0	11299176	176732115
1481370580402565438	automotive_susan_s	2000	54	1.300000	1.913000	2.540000	1001160946	1606907333	358	677	0	11221339	175731167
1481370580911579092	automotive_susan_s	2000	54	1.300000	1.912000	2.539000	1001148019	1616720485	276	526	0	11301984	176732870
1481370581420651705	automotive_susan_s	2000	54	1.300000	1.920000	2.549000	1001160941	1606806359	358	677	0	11227644	175732312
1481370581929671109	automotive_susan_s	2000	54	1.300000	1.909000	2.535000	1001143238	1606853123	359	679	0	11231707	175795428
1481370582438789471	automotive_susan_s	2000	54	1.300000	1.912000	2.539000	1001160480	1606681247	359	679	0	11223736	175734811
1481370582947915625	automotive_susan_s	2000	54	1.300000	1.922000	2.552000	1001204052	1616922957	275	524	0	11301148	176741715
1481370583456939238	automotive_susan_s	2000	54	1.300000	1.912000	2.539000	1001356052	1607215447	359	679	0	11224514	175763402
1481370583966069975	automotive_susan_s	2000	54	1.300000	1.910000	2.536000	1001182463	1616802605	275	524	0	11301311	176751043
1481370584475458963	automotive_susan_s	2000	54	1.300000	1.914000	2.541000	1001183512	1606349419	359	679	0	11228061	175690062
1481370584984443492	automotive_susan_s	2000	54	1.300000	1.915000	2.543000	1001199153	1607220620	358	677	0	11229486	175817712
1481370585493565980	automotive_susan_s	2000	54	1.300000	1.909000	2.535000	1001182711	1616392956	276	526	0	11296987	176663242
1481370586002567842	automotive_susan_s	2000	54	1.300000	1.910000	2.536000	1001330624	1606948903	360	681	0	11223882	175757116
1481370586511597371	automotive_susan_s	2000	54	1.300000	1.909000	2.535000	1001198003	1616587048	276	526	0	11299119	176706804
1481370587020654608	automotive_susan_s	2000	54	1.300000	1.918000	2.547000	1001190182	1607016733	357	675	0	11223353	175745092
1481370587529570012	automotive_susan_s	2000	54	1.300000	1.908000	2.533000	1001178275	1616848930	276	526	0	11300462	176750567
1481370588038628541	automotive_susan_s	2000	54	1.300000	1.905000	2.529000	674289634	747991834	1216	2047	5	5394066	90687792
1481370588548003487	bzip2d	2000	53	1.300000	1.053000	1.395000	1001237816	584830642	3679	6329	0	7599681	100379667
1481370589057530517	bzip2d	2000	52	1.300000	1.480000	1.963000	1001219658	547632769	3378	5614	0	7117091	95476767
1481370589566858213	bzip2d	2000	52	1.300000	1.426000	1.890000	1001353401	547846596	3417	5795	0	6977211	94045044
1481370590076332285	bzip2d	2000	52	1.300000	1.530000	2.030000	1001500810	578404960	3583	6040	0	7629029	100679225
1481370590585528439	bzip2d	2000	52	1.300000	1.555000	2.063000	1001249411	516751925	3215	5374	0	6476816	88867129
1481370591094704094	bzip2d	2000	52	1.300000	1.436000	1.904000	1001235138	609561778	3781	6455	0	8140150	105878385
1481370591603818164	bzip2d	2000	51	1.300000	1.409000	1.868000	1001232731	486176106	3018	4958	0	5985155	83782984
1481370592113024902	bzip2d	2000	52	1.300000	1.489000	1.974000	1001233291	629541508	3821	6566	0	8276382	107850915
1481370592622187431	bzip2d	2000	51	1.300000	1.545000	2.050000	1001238239	493917777	3006	4874	0	6240433	86272946
1481370593131416919	bzip2d	2000	51	1.300000	1.451000	1.924000	1001280285	601731199	3795	6541	0	7869375	103431266
1481370593640573240	bzip2d	2000	51	1.300000	1.395000	1.849000	1001219940	524564915	3225	5294	0	6733602	91526113
1481370594149613602	bzip2d	2000	51	1.300000	1.497000	1.986000	1001490426	571340621	3573	6120	0	7396022	98123810
1481370594658801215	bzip2d	2000	51	1.300000	1.408000	1.867000	1001223324	556696275	3440	5739	0	7274732	97044543
1481370595168088494	bzip2d	2000	51	1.300000	1.412000	1.872000	1001230985	539640449	3362	5677	0	6842151	92673322
1481370595677399315	bzip2d	2000	51	1.300000	1.529000	2.028000	1001221730	591753003	3670	6219	0	7856856	102946462
1481370596186846595	bzip2d	2000	51	1.300000	1.393000	1.847000	1001245340	503865403	3129	5194	0	6270833	86706835
1481370596696048125	bzip2d	2000	51	1.300000	1.449000	1.922000	1001233470	622551023	3845	6592	0	8302991	107705571
1481370597205195904	bzip2d	2000	51	1.300000	1.548000	2.054000	1001245755	485155759	2949	4815	0	6026883	83982394
1481370597714353141	bzip2d	2000	51	1.300000	1.494000	1.981000	1001211279	617473820	3829	6578	0	8075399	105778415
1481370598223597046	bzip2d	2000	51	1.300000	1.394000	1.848000	1001333531	503321712	3082	4996	0	6387392	88009883
1481370598732833992	bzip2d	2000	51	1.300000	1.456000	1.930000	1001231455	592250762	3717	6418	0	7734500	101658449
1481370599241942563	bzip2d	2000	50	1.300000	1.556000	2.064000	1001234300	534816979	3289	5430	0	6911624	93252402
1481370599751193800	bzip2d	2000	51	1.300000	1.513000	2.006000	1001331551	560855997	3505	5977	0	7214818	96340746
1481370600260324496	bzip2d	2000	51	1.300000	1.401000	1.857000	1001186624	567002760	3506	5878	0	7441019	98767118
1481370600771500779	bzip2d	2000	51	1.300000	1.424000	1.888000	1001141447	527415463	3281	5525	0	6675928	90564891
1481370601281420852	bzip2d	2000	51	1.300000	1.557000	2.066000	1001437807	586056550	3629	6140	0	7757995	101953827
1481370601791057590	bzip2d	2000	51	1.300000	1.513000	2.006000	1001398761	509121141	3166	5270	0	6368997	87605881
1481370602300535537	bzip2d	2000	51	1.300000	1.399000	1.855000	1001396164	616936932	3829	6556	0	8251765	107099865
1481370602809636107	bzip2d	2000	51	1.300000	1.441000	1.910000	1001350685	478302732	2964	4851	0	5860551	82411807
1481370603318964345	bzip2d	2000	51	1.300000	1.531000	2.030000	1001329441	629717929	3824	6570	0	8286781	107905800
1481370603828224625	bzip2d	2000	51	1.300000	1.401000	1.857000	1001333479	495824827	3028	4895	0	6258340	86659215
1481370604338584323	bzip2e	2000	50	1.300000	1.509000	2.002000	667025947	350153393	4131	7256	5	3836047	59526939
1481370604848271437	bzip2e	2000	51	1.300000	0.980000	1.296000	1001404890	676304376	2131	3863	0	11990935	89320846
1481370605357736133	bzip2e	2000	51	1.300000	1.714000	2.274000	1001340301	671822228	3979	7166	0	11940197	96509349
1481370605866989454	bzip2e	2000	52	1.300000	1.721000	2.283000	1001495580	731398532	3804	6816	0	9958758	88784547
1481370606376416151	bzip2e	2000	52	1.300000	1.718000	2.279000	1001387400	646111714	2222	4048	0	12184811	90274465
1481370606885999181	bzip2e	2000	52	1.300000	1.706000	2.263000	1001326005	701902090	3979	7166	0	11504815	94888587
1481370607395214168	bzip2e	2000	52	1.300000	1.729000	2.294000	1001330015	731564513	2800	4807	0	10554524	90614866
1481370607904386656	bzip2e	2000	52	1.300000	1.733000	2.299000	1001380649	621222288	3223	6051	0	12289688	91442452
1481370608413979728	bzip2e	2000	52	1.300000	1.733000	2.299000	1001314391	724028809	3979	7166	0	10852753	91547352
1481370608923123548	bzip2e	2000	52	1.300000	1.748000	2.319000	1001320419	703774263	2210	3858	0	11008400	87538712
1481370609432375036	bzip2e	2000	52	1.300000	1.720000	2.282000	1001595081	641522700	3815	7004	0	12058353	95694494
1481370609941859608	bzip2e	2000	52	1.300000	1.735000	2.302000	1001234140	729894729	3980	7168	0	10464492	89703674
1481370610450963470	bzip2e	2000	52	1.300000	1.731000	2.297000	1001232475	688190696	2188	3837	0	11448118	88774858
1481370610960370833	bzip2e	2000	53	1.300000	1.719000	2.281000	1001182129	652146041	3837	7025	0	11893992	95011815
1481370611469481362	bzip2e	2000	53	1.300000	1.740000	2.308000	1001200021	735472046	3979	7166	0	10290597	89338580
1481370611978630017	bzip2e	2000	53	1.300000	1.716000	2.277000	1001181095	659682119	3839	7026	0	12200088	95649460
1481370612487888796	bzip2e	2000	53	1.300000	1.738000	2.306000	1001227405	733090487	3980	7168	0	9909102	88603779
1481370612997307701	bzip2e	2000	53	1.300000	1.730000	2.295000	1001451279	661701297	2045	3694	0	11964163	88802376
1481370613506508897	bzip2e	2000	53	1.300000	1.720000	2.282000	1001207111	685137881	3980	7168	0	11941160	96934064
1481370614015799759	bzip2e	2000	53	1.300000	1.738000	2.306000	1001231165	731801800	3455	6119	0	10184957	89412801
1481370614524996955	bzip2e	2000	53	1.300000	1.723000	2.286000	1001265435	634615877	2570	4743	0	12250210	90645247
1481370615034145943	bzip2e	2000	53	1.300000	1.737000	2.304000	1001226365	712157134	3978	7164	0	11261706	93830894
1481370615543439764	bzip2e	2000	53	1.300000	1.736000	2.303000	1001230675	723286031	2545	4356	0	10673965	89837163
1481370616052602960	bzip2e	2000	53	1.300000	1.735000	2.302000	1001234980	624170865	3479	6504	0	12331391	93172361
1481370616561681197	bzip2e	2000	53	1.300000	1.742000	2.311000	313689716	232046373	1198	1847	5	1667894	21851385
1481370617070785310	consumer_jpeg_c	2000	51	1.300000	0.944000	1.248000	654943049	852142713	2296	2709	0	7875071	115264747
1481370617579887339	consumer_jpeg_c	2000	52	1.300000	1.589000	2.108000	885629031	1151877428	3101	3649	0	10664297	155844513
1481370618088848618	consumer_jpeg_c	2000	53	1.300000	1.715000	2.275000	886710711	1154600536	3102	3649	0	10657021	156115741
1481370618597815147	consumer_jpeg_c	2000	53	1.300000	1.715000	2.275000	885707803	1153126554	3098	3645	0	10652518	155977532
1481370619106795176	consumer_jpeg_c	2000	53	1.300000	1.721000	2.283000	881483640	1147371466	3065	3606	0	10605976	155358329
1481370619615895246	consumer_jpeg_c	2000	53	1.300000	1.708000	2.268000	886068086	1153549950	3102	3649	0	10663303	156020134
1481370620124734442	consumer_jpeg_c	2000	53	1.300000	1.721000	2.283000	878552647	1143786634	3064	3606	0	10568142	154800818
1481370620633890346	consumer_jpeg_c	2000	53	1.300000	1.699000	2.254000	885924528	1152945083	3100	3647	0	10656957	155955988
1481370621143082209	consumer_jpeg_c	2000	53	1.300000	1.719000	2.282000	877077039	1141975562	3061	3602	0	10547457	154509566
1481370621652219946	consumer_jpeg_c	2000	53	1.300000	1.679000	2.228000	885842472	1153281423	3104	3653	0	10652523	155946636
1481370622161140350	consumer_jpeg_c	2000	53	1.300000	1.716000	2.277000	876372573	1140613332	3061	3602	0	10544919	154338487
1481370622670175670	consumer_jpeg_c	2000	53	1.300000	1.714000	2.274000	884818208	1151921424	3092	3640	0	10645614	155865699
1481370623179093741	consumer_jpeg_c	2000	54	1.300000	1.715000	2.277000	886662032	1153939408	3081	3622	0	10670401	156238299
1481370623688132645	consumer_jpeg_c	2000	54	1.300000	1.722000	2.286000	885710068	1153407189	3099	3650	0	10654895	156030567
1481370624197088132	consumer_jpeg_c	2000	54	1.300000	1.708000	2.268000	885179295	1151651392	3101	3649	0	10657761	155807899
1481370624706153911	consumer_jpeg_c	2000	54	1.300000	1.717000	2.278000	882280134	1148630415	3084	3634	0	10602918	155401464
1481370625215127648	consumer_jpeg_c	2000	54	1.300000	1.714000	2.274000	886894846	1155404563	3088	3633	0	10670570	156335514
1481370625724092135	consumer_jpeg_c	2000	54	1.300000	1.718000	2.279000	884241821	1150552583	3102	3651	0	10639162	155630791
1481370626233197706	consumer_jpeg_c	2000	54	1.300000	1.721000	2.283000	884360534	1151501295	3100	3645	0	10632377	155643905
1481370626742371361	consumer_jpeg_c	2000	54	1.300000	1.706000	2.263000	885593668	1152880511	3092	3642	0	10641551	156078614
1481370627251351223	consumer_jpeg_c	2000	54	1.300000	1.724000	2.287000	866905657	1128721270	3035	3572	0	10430349	152625920
1481370627760301210	consumer_jpeg_c	2000	54	1.300000	1.709000	2.267000	884952378	1151915636	3087	3633	0	10639431	155930087
1481370628269282239	consumer_jpeg_c	2000	54	1.300000	1.713000	2.273000	886093680	1154363709	3078	3618	0	10661370	156239218
1481370628778455101	consumer_jpeg_c	2000	54	1.300000	1.721000	2.283000	884258941	1150881380	3098	3645	0	10639303	155688056
1481370629287631297	consumer_jpeg_c	2000	54	1.300000	1.724000	2.287000	875900199	1140191486	3061	3602	0	10532824	154255492
1481370629796775452	consumer_jpeg_c	2000	54	1.300000	1.724000	2.287000	885561919	1152591471	3104	3653	0	10649365	155828977
1481370630305915439	consumer_jpeg_c	2000	54	1.300000	1.723000	2.288000	885997302	1153337843	3098	3645	0	10656778	156021142
1481370630814985426	consumer_jpeg_c	2000	54	1.300000	1.724000	2.289000	887280176	1155145165	3098	3646	0	10670853	156328442
1481370631324241123	consumer_jpeg_c	2000	54	1.300000	1.724000	2.289000	886105524	1153642191	3078	3618	0	10657435	156189777
1481370631833916236	consumer_jpeg_d	2000	54	1.300000	1.520000	2.017000	549816830	612524410	3732	4636	5	5092511	75744693
1481370632343321099	consumer_jpeg_d	2000	53	1.300000	1.410000	1.869000	706498184	653001532	5773	6189	0	3916523	62204005
1481370632853043588	consumer_jpeg_d	2000	53	1.300000	1.393000	1.847000	692769907	640838762	5668	6081	0	3837033	61035244
1481370633362640535	consumer_jpeg_d	2000	53	1.300000	1.366000	1.811000	686592211	634935937	5614	6018	0	3811346	60461044
1481370633872214231	consumer_jpeg_d	2000	53	1.300000	1.396000	1.851000	697660730	644968621	5705	6119	0	3867874	61438888
