1495833858339632230	parsec.facesim	1	1000	33	.9	.549	.532	442951068	5781371	1687456	118309323	2004318	226509563	29310	37784	2484589	39531717	97824454	111691326	7039843
1495833858849807801	parsec.facesim	1	1000	33	.9	.415	.405	500701360	5696113	1656876	121066972	1976162	235358389	28893	51226	3288932	47695907	120898970	143388477	9364257
1495833859359795476	parsec.facesim	1	1000	33	.9	.515	.502	500642101	5616973	1640084	122792576	1958032	241802465	28586	50945	3271182	48869513	122503592	144253814	9289336
1495833859869981590	parsec.facesim	1	1000	33	.9	.516	.502	500703770	5568472	1623112	124572755	1945558	248174854	28346	50350	3248664	50514372	124617898	145060619	9207528
1495833860379918640	parsec.facesim	1	1000	33	.9	.518	.505	500699287	4323128	1368678	167136132	1662495	348495300	23037	49573	3228885	51466475	125429066	145236433	9122381
1495833860889552316	parsec.facesim	1	1000	33	.9	.519	.505	500667773	678858	438804	195478640	645825	478007252	5461	18723	1014249	74937180	190247386	136888059	5385197
1495833861398835722	parsec.facesim	1	1000	34	.9	.566	.552	500716621	804536	551353	200349860	808204	549264176	7870	11226	1152842	94717899	226161063	157896366	4775829
1495833861908156586	parsec.facesim	1	1000	34	.9	.618	.601	500727867	1247586	804944	124912728	1375878	282790456	13234	28821	762051	42487326	146645304	123857972	7775561
1495833862417626450	parsec.facesim	1	1000	33	.9	.557	.543	500674056	586341	178864	95809247	617803	313880213	1463	10097	5309796	73319101	110961832	142498738	5033407
1495833862926947397	parsec.facesim	1	1000	33	.9	.530	.516	500702196	400775	237936	100124461	1151123	269221219	3396	7522	5237855	67799309	94621893	133938050	4693746
1495833863436189720	parsec.facesim	1	1000	33	.9	.503	.489	500625108	69588	43472	126973059	695425	346942392	114	519	5137559	77544857	134959655	162197093	3766214
1495833863945445355	parsec.facesim	1	1000	33	.9	.505	.492	500615802	479901	164115	96076948	738019	304255745	1493	1437	3881819	68409678	94642288	117794674	3288429
1495833864454704344	parsec.facesim	1	1000	33	.9	.518	.505	500623033	534915	221315	98324091	1130835	262743272	2223	2969	7207500	80095875	95291598	158425815	3300351
1495833864964038250	parsec.facesim	1	1000	33	.9	.515	.502	500629323	650127	365928	122376095	1081451	297810431	5254	4774	2561462	52597358	104639400	99614594	4411457
1495833865473730093	parsec.facesim	1	1000	33	.9	.513	.500	500661066	506797	275606	109610844	1146674	251839452	3406	11457	1945975	59805323	124769893	110118784	4834536
1495833865983182165	parsec.facesim	1	1000	33	.9	.515	.502	500619129	480711	284414	106913922	1007592	258425529	3886	8271	1792172	52459599	107963754	93453972	3326328
1495833866492500529	parsec.facesim	1	1000	33	.9	.493	.481	500622621	575828	342939	109389959	1033585	264662787	4896	7942	1757600	52012670	107293699	92158478	3214037
1495833867001758477	parsec.facesim	1	1000	33	.9	.493	.480	500622858	490041	288269	107031615	987473	258835038	3987	7982	1744441	52440631	107138681	92163991	3196262
1495833867511011028	parsec.facesim	1	1000	33	.9	.492	.479	500636874	548939	318894	101802053	984853	250245596	4721	6570	1755998	50963246	105741482	89555171	2927108
1495833868020283851	parsec.facesim	1	1000	33	.9	.482	.469	500618631	67302	26687	124976750	311926	458106726	112	8315	6517686	89005265	114812588	172236059	4616014
1495833868529546048	parsec.facesim	1	1000	33	.9	.539	.525	500614747	68165	26525	345953099	430284	622852129	112	224	11844593	118933566	125810183	244926517	2057065
