#Timestamp	CPU_CYCLES	SW_INCR	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_REFILL	L1D_CACHE_ACCESS	L1D_TLB_REFILL
1481240989200159875	1001235010	0	191243	106498	1107973	354809639	167946
1481240989700783929	1001332770	0	193470	105950	1019105	358975010	170942
1481240990201399608	1001225755	0	195458	102509	1108299	355068135	168775
1481240990702018496	1001235301	0	192334	100235	1108187	355209695	168679
1481240991202635217	1001233749	0	198153	102213	1019296	358884763	171150
1481240991703316313	1001361030	0	179850	99325	1107792	355377586	168708
1481240992203916659	1001197015	0	194100	102716	1107107	354950222	167626
1481240992704508213	1001181290	0	194480	102798	1019160	358701818	170720
1481240993205101226	1001185000	0	195631	101753	1108523	354997167	168658
1481240993705755364	1001307195	0	188192	103154	1093127	356312979	168848
1481240994206344501	1001176320	0	197216	106307	1033572	358197369	170265
1481240994706938472	1001187260	0	194406	98571	1108099	355099236	168204
1481240995207532651	1001183165	0	197376	100173	1054992	357097134	169987
1481240995708126831	1001182155	0	193747	101529	1071636	356646778	169405
1481240996208718552	1001186520	0	178152	100857	1108076	355234787	168967
1481240996709310314	1001183255	0	196511	103295	1033714	358529387	170978
1481240997209908994	1001192710	0	196184	102095	1093349	355964968	167951
1481240997710624465	1001432290	0	200548	104621	1108528	355035522	168485
1481240998211219019	1001186025	0	187021	102622	1018873	358546278	170809
1481240998711812698	1001182860	0	193224	99351	1107929	355111287	168513
1481240999212406961	1001190175	0	194881	100885	1107887	355223444	168624
1481240999713002015	1001187320	0	194229	102491	1020090	359072067	170718
1481241000213591819	1001177630	0	196093	101779	1108441	355301764	167861
1481241000714178457	1001173700	0	181786	101256	1104901	355777357	167967
1481241001214764720	1001166540	0	195888	104287	1022436	358765849	170764
1481241001715533858	840829158	0	183287	97417	962717	295595157	151761
1481241002216148704	833306790	0	2425962	1160243	1334584	530207920	1431143
1481241002716776800	1001251966	0	2712515	1332999	1575888	655096732	1644273
1481241003217377104	1001199390	0	2755909	1306421	1579595	656524160	1649474
1481241003717969950	1001185490	0	2757461	1348924	1603029	649188437	1654659
1481241004218594671	1001244305	0	2748563	1350991	1590452	651422291	1660120
1481241004719189684	1001192129	0	2739756	1330299	1579575	655687153	1645342
1481241005219772279	1001173986	0	2688027	1334633	1580739	655908143	1645300
1481241005720534626	1001501759	0	2791681	1347143	1611766	648263190	1661303
1481241006221156847	1001249501	0	2732413	1326377	1578926	654551724	1658756
1481241006721764609	1001212069	0	2746368	1318139	1578799	655180838	1652009
1481241007222373997	1001217240	0	2730321	1331391	1597499	653382251	1644288
1481241007722989843	1001227170	0	2794782	1357078	1598922	648629117	1672888
1481241008223613189	1001247670	0	2713943	1325615	1578484	655919711	1652313
1481241008724221702	1001212375	0	2728075	1336681	1578872	654613380	1656548
1481241009224834173	1001223295	0	2715295	1321080	1598670	652053261	1650087
1481241009725515935	1001360025	0	2784512	1344938	1597057	648722183	1680336
1481241010226120031	1001210676	0	2740388	1336630	1577969	655892336	1647638
1481241010726727586	1001212965	0	2726794	1335798	1580242	653782616	1653551
1481241011227431474	1001401074	0	2718814	1341185	1597759	652323101	1651183
1481241011728077195	1001284210	0	2761189	1358188	1596900	648676188	1677739
1481241012228719457	1001293470	0	2722850	1325200	1579954	656272604	1651324
1481241012729443803	1001444171	0	2723958	1335359	1581929	654704998	1655037
1481241013230208108	1001416915	0	2745857	1341795	1602465	651419313	1659679
1481241013730934329	1001560394	0	2778937	1342977	1595423	650916160	1676813
1481241014231645342	1001419846	0	2723655	1323075	1581682	656125588	1651618
1481241014732353522	1001418615	0	2732490	1331727	1580072	655425765	1653112
1481241015233049201	1001384004	0	2769985	1370066	1609073	648849604	1660887
1481241015733812714	1001529691	0	2752711	1348225	1589621	652450827	1665612
1481241016234502060	1001376499	0	2742723	1333967	1581001	654556573	1653058
1481241016735277282	975668983	0	2694873	1319110	1559879	632897336	1615328
1481241017236074086	699991643	0	1130464	501229	842628	461049680	632444
1481241017736765099	1001380150	0	1297214	618049	1170378	682890462	778747
1481241018237462278	1001388645	0	1324575	619807	1174480	682849042	778953
1481241018738155541	1001386650	0	1308473	624379	1177707	682421412	775075
1481241019238851512	1001388646	0	1373287	638076	1190200	676006230	785967
1481241019739574650	1001450454	0	1361240	654247	1186425	676606744	816345
1481241020240303163	1001444280	0	1332951	623393	1170355	682606979	776391
1481241020740994176	1001386765	0	1313748	619509	1165826	683386052	778153
1481241021241667647	1001345165	0	1313386	629177	1180629	684358636	774429
1481241021742282993	1001218755	0	1310578	627916	1183584	678068502	779981
1481241022242913422	1001232845	0	1375234	662975	1191370	674945689	823038
1481241022743522393	1001250125	0	1292295	624002	1167398	683388200	774735
1481241023244115114	1001184105	0	1319531	625735	1167241	683264052	775882
1481241023744715544	1001197390	0	1332483	623436	1179785	682850974	779683
1481241024245312931	1001197220	0	1312325	629965	1182758	680512428	779734
1481241024745916652	1001196645	0	1416899	654067	1197045	674364104	811402
1481241025246537082	1001247840	0	1320616	636430	1171941	680547900	796521
1481241025747132344	1001188780	0	1304390	620579	1170173	682836109	778240
1481241026247734815	1001198275	0	1293299	624578	1173462	683275161	780169
1481241026748332203	1001197535	0	1309048	628881	1178740	681813720	776023
1481241027248932632	1001195896	0	1356315	639277	1190317	675866002	794053
1481241027749545478	1001229279	0	1347549	648291	1183133	677647497	814110
1481241028250210074	1001191120	0	1300361	623172	1171151	683145071	776588
1481241028750802253	1001314335	0	1301905	627475	1173159	683860689	778064
1481241029251454683	956533020	0	1312216	606300	1144552	644510307	753132
1481241029752137196	716470791	0	323816	110026	151626	365124622	137815
1481241030252719375	1001164677	0	218588	92168	165104	518681164	97046
1481241030753363304	1001287380	0	155956	68412	122566	522993566	71173
1481241031253936525	1001142889	0	208166	90758	155913	520149790	96614
1481241031754509038	1001144760	0	210984	91924	153660	520199800	96552
1481241032255085050	1001149070	0	154851	68666	121576	522766548	71250
1481241032755689855	1001206257	0	211555	91869	152497	520144702	96684
1481241033256257784	1001138143	0	156169	68488	117692	522824396	70698
1481241033756822421	1001124084	0	212583	92885	153508	520082603	96157
1481241034257406101	1001164100	0	155058	68497	120585	522801029	71957
1481241034757990072	1001168966	0	207347	93463	153788	520204108	96080
1481241035258587959	1001192618	0	209035	91345	152491	520381146	95769
1481241035759187430	1001198756	0	159463	68526	119796	522794821	71004
1481241036259784526	1001189397	0	206734	91294	153665	520293132	96115
1481241036760466581	1001365756	0	157261	67351	120838	522856518	71295
1481241037261064177	1001188194	0	207808	90195	151928	520154295	96297
1481241037761670189	1001212153	0	201517	84273	128615	521448503	85340
1481241038262297744	1001255041	0	171268	77519	142693	521524828	82566
1481241038762889214	1001182499	0	210215	91105	150857	520315322	96178
1481241039263498727	673470835	0	894336	240354	305314	260208923	620397
1481241039764122573	1001248670	0	1042298	451990	3840643	230774771	3221222
1481241040264716752	1001191330	0	1097333	493777	3487492	273102508	2957484
1481241040765477432	1001515940	0	1098910	479982	3995009	215732547	3388101
1481241041266095986	1001233130	0	1049833	486108	3429156	283962681	2808976
1481241041766723416	1001250205	0	1102520	474933	3953755	216040677	3432039
1481241042267342553	1001241250	0	1087819	499190	3537772	273131684	2921722
1481241042767951149	1001218935	0	1146790	498672	3998175	227238445	3449049
1481241043268574204	1001238116	0	1070613	484378	3513084	261629861	2924822
1481241043769189300	1001232709	0	1115813	487711	3826040	242734800	3288565
1481241044269816146	1001247535	0	1059937	471395	3678298	246109556	3086266
1481241044770563200	1001496500	0	1110783	497908	3663663	258280502	3128312
1481241045271191171	1001247374	0	1089371	477889	3834049	230720846	3237781
1481241045771806642	1001234276	0	1094680	502608	3502858	272067759	2976599
1481241046272432405	1001246175	0	1122936	488689	4007171	216816498	3403878
1481241046773050668	1001239664	0	1052401	486514	3428306	284227603	2806001
1481241047273682972	1001264506	0	1107394	485493	3962767	216290985	3435601
1481241047774377068	1001381110	0	1107067	499147	3523619	272437260	2917016
1481241048275072289	1001390520	0	1121739	496984	4004043	226762694	3461908
1481241048775902761	1001658856	0	1086284	483650	3503863	262092236	2909707
1481241049276586732	1001363114	0	1115692	498591	3839559	242373515	3295481
1481241049777287495	1001403835	0	1080142	486341	3679714	246765612	3083933
1481241050277975549	1001374720	0	1112934	496909	3663800	258030657	3129174
1481241050778695812	1001437635	0	1084357	484160	3839456	230846765	3240676
1481241051279314325	1001234715	0	1099249	493884	3502716	272954727	2975989
1481241051779954546	1001267131	0	1091467	513629	3983376	215653040	3380826
1481241052280739309	1001568924	0	1079333	491044	3419764	281258488	2844149
1481241052781403113	1001332775	0	1100542	474307	4005163	213653145	3439952
1481241053282041459	1001277500	0	1060054	492509	3479037	277957834	2859201
1481241053782662805	1001239930	0	1148300	495322	4062562	222192962	3519288
1481241054283282609	1001237836	0	1054034	479328	3449382	266807663	2868054
1481241054783896705	1001229599	0	1133988	493164	3893718	236203161	3350755
1481241055284537510	666089063	0	1019276	497478	3231491	165369384	3390901
1481241055785298689	1001317050	0	443447	213253	10915701	364359512	9736369
1481241056285912952	1001442500	0	608464	295578	11328133	348584287	10687028
1481241056786540756	1001253140	0	657592	348379	9383571	389181765	8674548
1481241057287244644	1001400300	0	356849	182124	11140881	357650571	9949957
1481241057787955532	1001416610	0	680823	335875	10914907	358749814	10301664
1481241058288654003	1001399255	0	636603	321848	9587675	385977484	8618460
1481241058789366391	1001426555	0	364599	187795	11596428	340933022	10660751
1481241059290059071	1001373225	0	680640	342799	10239651	375299399	9618874
1481241059790809042	1001506500	0	533848	255039	10149108	382678670	8768094
1481241060291559180	1001497164	0	480976	260191	11705564	334168680	11201499
1481241060792172109	1001227896	0	652534	339302	9607563	384199441	8985221
1481241061292787580	1001228895	0	467129	218494	10767258	368529286	9361781
1481241061793417426	1001256805	0	544547	293499	11251760	344821679	10815077
1481241062294028230	1001219255	0	660192	338448	9446230	388688334	8801992
1481241062794636785	1001218345	0	464220	216488	10843012	361716706	9667185
1481241063295260797	1001240355	0	538439	301117	11235213	349543627	10600416
1481241063795885685	1001247190	0	641827	332195	9419215	387260212	8693881
1481241064296483156	1001205945	0	346638	177715	11188821	351341303	10034760
1481241064797080294	1001182440	0	672093	336900	10746638	365433146	10123260
1481241065297707556	1001252135	0	581259	304407	9703756	384577784	8463863
1481241065798351777	1001288575	0	403458	216955	11654779	337931989	11007115
1481241066298974123	1001238050	0	673091	342037	10079201	378429021	9450244
1481241066799595969	1001245776	0	505726	244495	10306343	378602388	8930815
1481241067300278107	1001360748	0	506771	274325	11592027	337358192	11103450
1481241067800940078	322034399	0	512889	259780	1752336	124409371	1024607
1481241068301573633	709384684	0	882509	361554	1578273	370621830	301033
1481241068802186770	875201666	0	1096677	446190	1940923	458175339	372601
1481241069302801491	885011467	0	1104585	450941	1962640	463269363	376651
1481241069803418170	873759752	0	1092435	446003	1936742	457474727	372363
1481241070304118558	884600979	0	1114032	453633	1963486	462899558	379299
1481241070804722196	879251093	0	1099588	448060	1954354	460114435	374609
1481241071305310917	884794438	0	1106142	450940	1961917	463249066	376830
1481241071805919055	876022414	0	1105641	450135	1941695	458586994	375157
1481241072306530901	885877007	0	1114770	453583	1969504	463691646	377559
1481241072807121705	882564227	0	1106075	451029	1956792	462036395	376246
1481241073307707467	879432735	0	1095342	447130	1952891	460270426	372874
1481241073808299772	886104601	0	1113156	452493	1964670	464026530	376528
1481241074308898368	884924962	0	1108440	451369	1962191	463274859	376670
1481241074809486839	884805922	0	1106310	450951	1962080	463257762	376598
1481241075310098226	873294280	0	1100694	449630	1939668	456991842	374035
1481241075810745947	886030499	0	1109124	452076	1969682	463798922	378266
1481241076311337918	886141507	0	1107136	450602	1967523	463925417	376886
1481241076811924639	875119862	0	1096072	445236	1939107	458437544	372519
1481241077312520693	886704684	0	1110675	452068	1964368	464354273	377898
1481241077813115873	885491207	0	1113893	454537	1967761	463456450	379770
1481241078313706094	886142026	0	1109931	451914	1970244	463793701	378533
1481241078814292773	878672715	0	1096146	447283	1944979	460353240	372234
1481241079314897952	885533451	0	1115194	453387	1965749	463497531	377668
1481241079815632132	886171801	0	1112412	451956	1969601	463836011	379539
1481241080316215978	887785609	0	1107079	450798	1971072	464578617	377940
1481241080816802907	886473539	0	1108262	449884	1966080	464377658	377997
1481241081317409545	876490257	0	1101353	447702	1943110	458828231	375636
1481241081818001391	887747854	0	1105356	450967	1972952	464679039	378549
1481241082318595403	887881474	0	1112154	452066	1967626	465139507	378512
1481241082819182624	512731030	0	2675686	966594	1347015	228827688	834155
1481241083319814637	700883848	0	4835643	1773882	2020474	301154569	1467996
1481241083820493983	701727192	0	4844669	1773409	2021988	301837305	1469516
1481241084321097454	713942561	0	4924817	1800963	2059887	307215506	1494440
1481241084821721258	701951403	0	4842832	1767954	2022565	301893660	1469722
1481241085322307188	701880346	0	4845286	1770896	2017865	302069428	1468229
1481241085822906200	691253143	0	4774044	1743122	1995001	297721748	1451522
1481241086323512421	692736091	0	4784258	1743440	1998927	297726813	1454651
1481241086824132434	702837363	0	4846318	1764969	2029223	302487201	1476084
1481241087324742738	699241459	0	4827385	1762776	2014266	300778754	1463405
1481241087825399251	687286457	0	4751197	1727588	1984516	295457296	1442910
1481241088326010097	694362365	0	4806319	1735506	2002865	298858502	1453876
1481241088826636901	699275975	0	4837486	1746092	2016218	300997957	1462482
1481241089327261497	694654900	0	4809991	1740476	2007558	299039313	1457084
1481241089827941052	696599782	0	4815286	1736888	2016621	299845808	1460926
1481241090328539023	700080752	0	4851265	1751870	2028166	301448337	1468591
1481241090829160744	701361259	0	4858290	1749465	2034927	301828490	1469237
1481241091329748631	690345231	0	4778680	1718965	2003131	297112295	1448195
1481241091830379519	706457257	0	4890002	1765881	2048707	304185717	1483268
1481241092331085323	696731715	0	4828217	1741537	2021824	299819827	1461594
1481241092831777253	699347090	0	4845617	1750929	2027391	301061788	1467040
1481241093332495016	703460125	0	4858307	1757921	2038454	303035649	1474947
1481241093833256487	701865902	0	4859633	1754607	2033336	302528517	1472367
1481241094333944125	683867585	0	4735417	1709446	1982666	294252108	1432761
1481241094834623346	696462788	0	4816367	1736896	2018070	299941877	1455144
1481241095335311317	698182727	0	4840085	1749791	2022703	300257460	1464895
1481241095836007163	702530891	0	4873808	1765078	2027530	302218213	1472913
1481241096336684801	693589983	0	4799237	1728875	1998711	298584162	1450121
1481241096837361564	697792631	0	4840327	1744701	2013971	300249214	1458516
1481241097338038660	697705757	0	4832852	1747944	2016118	300363135	1463361
1481241097838751089	703222994	0	4869963	1753864	2031646	302864246	1470301
1481241098339417435	710275850	0	4916303	1768905	2051177	305708680	1486290
1481241098840096698	696582328	0	4807899	1736829	2012772	300132386	1457254
1481241099340910670	689046289	0	4779838	1726987	1997496	296501406	1442426
1481241099841508974	704068756	0	4879465	1768038	2039955	302964731	1479007
1481241100342138403	696737737	0	4834393	1746141	2020833	299811510	1462863
1481241100842758208	688242172	0	4767672	1727525	1996791	296566285	1444733
1481241101343393512	705294762	0	4892324	1764508	2047011	303506708	1479885
1481241101844026650	704286995	0	4880741	1760546	2040730	303071139	1475866
1481241102344652412	703845399	0	4873869	1759441	2041914	303025949	1479066
1481241102845257425	695588849	0	4822014	1735118	2017481	299248312	1458841
1481241103345877646	679991872	0	4695071	1704537	1972994	292917094	1424464
1481241103846493409	693692603	0	4797524	1740526	2009546	298848093	1452695
1481241104347107005	696831518	0	4824193	1744002	2023021	299774179	1465052
1481241104847722351	698586707	0	4836048	1752147	2025135	300577358	1467103
1481241105348337488	708219977	0	4899494	1767976	2054286	304978818	1485835
1481241105848944459	697781439	0	4834396	1744643	2020926	300344216	1462915
1481241106349550180	700395816	0	4849918	1750925	2030305	301532316	1469987
1481241106850243818	696169628	0	4827433	1742657	2018606	299275715	1458661
1481241107350867122	704372327	0	4879979	1757786	2041543	303020619	1476551
1481241107851458802	698622637	0	4842478	1745066	2023951	300873355	1461905
1481241108352091231	699952400	0	4845942	1753077	2030732	301172079	1467346
1481241108852699244	698669152	0	4824965	1746564	2026196	300957997	1464998
1481241109353408340	690347408	0	4776272	1727347	2001793	297135275	1448106
1481241109854025686	697300327	0	4823607	1749436	2013009	300434229	1461260
1481241110354654907	704987787	0	4886844	1764827	2038043	303495287	1478503
1481241110855287086	690825376	0	4781886	1731333	1999552	297204524	1451087
1481241111355907390	704981816	0	4877603	1761063	2037960	303707972	1477648
1481241111856518320	546345414	0	3165259	1226292	1669639	212780864	2088610
1481241112357138874	847961652	0	4410496	1810930	3191826	331039344	3732784
1481241112857755137	847876627	0	4412538	1808379	3092108	331729138	3736265
1481241113358376149	845749452	0	4409348	1819791	2884750	331406373	3762265
1481241113859016162	850176148	0	4412977	1810042	3357242	331445878	3739332
1481241114359646633	841634296	0	4356601	1782293	3372642	327793420	3678292
1481241114860279938	848589245	0	4412162	1817166	3210366	331283385	3739695
1481241115360908909	847013418	0	4439539	1825579	2680043	332406381	3759283
1481241115861526880	847064444	0	4434951	1825044	2710358	332454738	3754473
1481241116362167226	848661035	0	4430190	1825693	2913051	332240963	3748650
1481241116862788822	840501759	0	4399058	1808420	2891564	328769131	3719623
1481241117363447209	847460107	0	4409348	1792368	3050166	331180009	3713808
1481241117864077305	845229625	0	4382083	1762285	3062750	329827847	3680941
1481241118364710901	849382011	0	4409881	1789673	3255600	331137639	3711537
1481241118865458914	842967567	0	4384005	1790084	3014071	329571399	3706541
1481241119366052760	846356949	0	4427581	1824181	2792429	332035359	3761512
1481241119866658398	849814409	0	4417208	1822091	3260367	331779205	3755151
1481241120367260285	847706536	0	4418147	1818343	3047483	331699053	3750069
1481241120867860798	849997384	0	4423718	1818064	3221939	332007998	3750685
1481241121368473644	847705594	0	4423624	1826162	3053449	331563863	3754814
1481241121869122490	850766177	0	4398944	1820568	3242584	332451551	3762256
1481241122369942295	844918183	0	4395339	1814782	3103689	330499363	3738528
1481241122870601724	847986801	0	4446153	1836474	2682229	332991131	3775949
1481241123371206320	850403506	0	4421406	1817090	3117712	332491594	3744339
1481241123871801000	849566902	0	4420334	1801814	3063400	332493284	3720928
1481241124372407429	849816533	0	4441035	1813871	2874012	333127343	3742971
1481241124873041483	848260302	0	4424177	1838682	3024186	332184940	3763575
1481241125373654996	848517216	0	4419374	1833963	2957237	332475044	3768893
1481241125874266967	846394074	0	4424263	1814179	2767066	332032461	3742474
1481241126374886438	848899920	0	4401797	1803488	3342288	331259981	3725076
1481241126875587117	849119720	0	4426773	1827402	3015344	332380944	3754327
1481241127376305214	849334505	0	4442732	1832065	2939434	332581622	3768326
1481241127876980060	849185030	0	4416023	1832720	3011272	332776914	3771820
1481241128377650156	847388012	0	4410018	1833235	3001614	331845761	3764523
1481241128878374544	848818504	0	4399057	1825667	3293197	331439713	3754581
1481241129379030431	573475707	0	2970147	1225611	2047473	221079937	2518650
1481241129879729902	740907562	0	5102558	2076220	3006097	246663309	3106734
1481241130380441790	734804224	0	4998852	2055636	3010610	247636555	3098365
1481241130881088470	734561623	0	5040369	2061455	3010066	247068559	3096876
1481241131381716316	730882728	0	4972370	2046421	3002390	246748567	3083863
1481241131882339912	728722748	0	4971577	2041318	2988319	245801584	3076385
1481241132382997841	733630896	0	5006648	2058136	3021613	247442252	3100041
1481241132883612562	739845197	0	5028921	2062900	3039608	249836650	3123579
1481241133384270325	739996770	0	5066157	2081656	3037868	249090626	3124659
1481241133884908588	743809620	0	5076252	2083102	3048235	250612891	3136351
1481241134385615017	744005800	0	5079308	2083109	3046420	250668101	3139441
1481241134886246988	743283893	0	5068519	2083562	3050474	250631843	3136900
1481241135386877376	748166384	0	5094808	2096411	3074587	252546135	3158796
1481241135887528972	715755168	0	4873760	2002576	2932453	241414315	3020409
1481241136388181193	730395349	0	4996658	2042020	2998148	246298852	3082665
1481241136888805539	736525043	0	5029134	2067859	3024076	248330736	3111639
1481241137389447885	728297256	0	4973466	2041181	2992261	245725137	3082696
1481241137890101814	737729080	0	5033662	2071457	3021702	248608481	3123158
1481241138390879744	743689485	0	5063638	2083164	3054243	250679940	3148813
1481241138891500007	732934919	0	4975785	2045750	3005863	247316149	3104660
1481241139392176144	747286500	0	5110932	2104211	3067778	251627798	3165707
1481241139892827157	743726854	0	5072259	2085671	3051736	250631719	3147657
1481241140393440795	733351618	0	4969557	2039056	3007140	247589843	3108480
1481241140894088391	730567203	0	4981426	2050127	2995567	246154197	3092609
1481241141394751945	742765675	0	5050742	2083689	3047372	250499788	3145920
1481241141895484708	738402696	0	5040137	2072393	3035134	248673767	3129979
1481241142396150304	744795327	0	5090369	2091508	3053919	250922210	3153216
1481241142896790650	736481741	0	5025498	2067879	3017683	248321875	3121128
1481241143397437121	749558911	0	5108438	2102934	3074533	252919380	3175747
1481241143898090926	736400045	0	5013427	2063897	3029129	248357115	3121943
1481241144398718105	738137925	0	5020868	2059505	3026914	249164176	3127353
1481241144899372159	739852116	0	5041808	2072770	3044107	249772572	3138318
1481241145400026006	744468483	0	5086628	2094431	3052209	251020553	3152880
1481241145900713310	742157752	0	5063560	2087805	3047164	250291105	3138900
1481241146401378864	736072950	0	5034356	2065119	3021916	248215984	3120444
1481241146902014335	732610457	0	4989205	2046352	3008047	246914251	3097333
1481241147402629973	748398809	0	5117790	2104005	3070420	252223940	3166333
1481241147903254319	746481488	0	5064131	2085210	3068711	252196859	3159891
1481241148403993249	732951176	0	5011272	2053370	2998422	246618436	3098644
1481241148904617095	740992578	0	5027116	2060250	3043890	250119342	3135754
1481241149405282024	728432550	0	4963667	2037716	2997579	245505151	3083685
1481241149905938704	739974022	0	5059083	2080481	3031924	249335988	3132134
1481241150406572508	738037246	0	4998206	2062945	3029914	249261623	3128421
1481241150907180896	745632360	0	5070919	2088173	3065149	251620054	3155887
1481241151407879367	724717911	0	4940592	2036403	2975231	244087917	3065446
1481241151908537463	741649265	0	5054428	2076507	3045169	250334019	3140980
1481241152409188517	729235168	0	4958028	2034814	2994728	246078389	3090128
1481241152909849780	749979318	0	5103071	2098639	3082160	252908173	3178495
1481241153410571126	737592208	0	5015471	2065308	3032712	248567684	3120809
1481241153911235431	736134594	0	5014252	2057012	3025108	248314561	3118763
1481241154411863902	729046896	0	4963781	2044862	2995301	245903264	3087077
1481241154912486664	744503585	0	5060804	2083582	3057555	250975167	3149813
1481241155413124969	741735244	0	5055612	2082645	3047286	250225674	3139382
1481241155913791815	744340093	0	5063559	2088021	3055422	250708326	3150357
1481241156414413827	742386455	0	5069936	2076583	3055758	250428494	3140862
1481241156915066840	739666678	0	5047193	2075313	3032782	249277740	3132999
1481241157415753728	739798777	0	5048979	2070341	3041750	249465162	3130275
1481241157916492616	732251427	0	4992065	2056966	3009445	246556028	3098447
1481241158417129378	738210040	0	5017030	2068560	3035708	249188467	3126831
1481241158917762433	724503297	0	4945866	2030811	2984673	244455743	3067838
1481241159418407862	731031719	0	5008802	2050832	3003738	246295152	3095243
1481241159919067625	725835661	0	4949958	2041764	2984757	244519612	3075429
1481241160419694804	540137770	0	3010474	1158702	1714971	169830494	1620553
1481241160920418192	929981494	0	3160449	1074429	1824676	279724846	1137615
1481241161421056288	931302845	0	3156849	1072416	1827494	280524091	1136867
1481241161921693134	928271779	0	3148760	1075200	1821228	279541739	1139013
1481241162422389480	931029952	0	3163240	1077944	1827474	280459227	1139699
1481241162923071576	932329680	0	3167227	1080931	1830361	280977457	1139339
1481241163423787298	931068774	0	3157065	1078640	1826120	280611890	1136237
1481241163924489560	928915994	0	3158437	1078291	1823072	279891386	1138580
1481241164425239240	931386728	0	3166119	1079472	1829484	280696869	1140909
1481241164925921545	929486911	0	3150045	1071920	1821565	280121653	1131354
1481241165426643141	930054778	0	3169915	1082425	1824586	280289582	1141208
1481241165927321695	923726128	0	3152034	1069441	1812307	278323259	1125882
1481241166427995541	930867410	0	3156547	1073918	1824864	280610089	1135329
1481241166928716221	930587135	0	3167943	1075243	1826472	280361222	1135939
1481241167429414859	931445728	0	3164259	1079211	1828056	280767854	1139336
1481241167930237372	929943546	0	3171048	1079774	1825837	280183567	1136292
1481241168430844676	931088169	0	3159334	1077376	1828992	280657323	1136531
1481241168931457189	929928322	0	3168614	1078076	1825611	280256470	1131300
1481241169432049826	928724246	0	3169570	1084204	1823226	279851451	1138575
1481241169932634506	927959946	0	3158994	1076460	1823188	279615497	1132615
1481241170433219560	930508524	0	3162807	1076272	1827106	280473890	1133094
1481241170933832281	929136593	0	3162494	1080790	1820315	280041056	1138074
1481241171434410085	928695776	0	3164810	1080726	1806833	279929773	1135008
1481241171935000973	923062035	0	3129510	1073577	1798305	278392145	1123486
1481241172435672360	928592455	0	3147647	1080829	1808855	280089637	1129182
1481241172936263790	929137011	0	3159147	1087234	1809312	280224006	1132588
1481241173436848844	916676567	0	3125699	1078956	1784861	276440972	1119936
1481241173937434690	930350293	0	3158887	1086765	1810732	280577706	1134602
1481241174438036369	931518350	0	3158554	1083169	1812681	281031943	1132493
1481241174938612965	929841909	0	3158918	1082674	1810565	280470344	1133353
1481241175439201436	627970114	0	2238251	775048	1322661	189513123	854393
1481241175939800824	1001203860	0	2999682	1368835	4758264	409854783	2165054
1481241176440436670	996740047	0	2987451	1365788	4703291	408512659	2139065
1481241176941057891	1001236940	0	3012470	1375310	4707864	409897975	2155620
1481241177441737112	1001328085	0	3001249	1374026	4724722	410013918	2155942
1481241177942319749	1001160940	0	3008222	1373782	4736915	409837647	2149272
1481241178442897762	996058099	0	2980068	1363602	4684432	408185028	2130349
1481241178943551983	1001296625	0	3003389	1375881	4721836	410061335	2152347
1481241179444270038	1001443679	0	3013406	1378309	4710130	409942942	2156688
